cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"34890","0","2736451","3049617","NEW PEOPLES BANK, INC.","Honaker","VA","24260","6/30/2022","8/22/2022","SM","53 Commerce Dr.","NEW PEOPLES BANKSHARES INC","21","0","1","4","0","Russell","","","10/28/1998","10/28/1998","3/15/2017","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.newpeoples.bank","578877","6816","585693","0","585693","513750","513750","37690","196610","120155","76455","37611","223784","18055","","3623","46367","0","19561","979","638","3878","14066","2392","","330","2062","0","0","0","0","167566","1254","429","6420","31270","6816",""
"34860","15223","2754222","5534322","NEW REPUBLIC BANK","Charlotte","NC","28202","6/30/2022","8/22/2022","NM","521 E Morehead St","NEW REPUBLIC PARTNERS INC","3","0","0","8","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","12/15/1998","12/15/1998","5/1/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","newrepublicbank.com","51436","509","51945","0","51945","45932","45932","2441","6137","4208","1929","4283","32436","635","","0","1902","","7","0","0","2","5","4104","","0","4104","0","0","4","","0","0","0","2035","406","508",""
"7659","11349","331713","1138106","NEW TRIPOLI BANK","New Tripoli","PA","18066","6/30/2022","8/22/2022","SM","Market &madison St.","NEW TRIPOLI BCORP INC","3","0","0","4","0","Lehigh","10900","Allentown-Bethlehem-Easton, PA-NJ","3/10/1910","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.newtripolibank.net","415590","5224","420814","0","420814","376440","376440","8501","101408","58870","42538","15888","249260","1383","","2","29048","","1317","0","0","487","830","14007","","14000","7","0","0","0","","396989","1129","0","3634","4867","0",""
"59143","0","5316920","","NEW VALLEY BANK & TRUST","Springfield","MA","1144","6/30/2022","8/22/2022","NM","1 Monarch Pl","","2","0","0","4","0","Hampden","44140","Springfield, MA","5/30/2019","5/30/2019","4/1/2022","Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.banknewvalley.com","175699","2349","178048","0","178048","137864","137864","8178","82293","33549","48744","10721","36672","0","","0","40183","","1","0","0","0","1","0","","0","0","0","0","0","","0","0","0","3665","4513","2349",""
"16022","11158","694904","2132932","NEW YORK COMMUNITY BANK","Hicksville","NY","11801","6/30/2022","8/22/2022","SB","102 Duffy Ave.","NEW YORK COMMUNITY BCORP INC","237","0","1","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1859","7/1/1943","2/1/2020","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","https://www.mynycb.com","48320994","216154","48537148","0","48537148","43835951","43835951","194934","6715252","477454","6237798","36796778","128987","0","","0","2550606","0","1763","0","1193","0","570","2148828","","0","371963","1776865","0","150312","0","36503625","16130","16130","4676","190258","203752",""
"58203","0","3472859","","NEWBANK","Flushing","NY","11354","6/30/2022","8/22/2022","NM","146-01 Northern Blvd.","","6","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/29/2006","9/29/2006","1/1/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.newbankusa.com","308636","3100","311736","0","311736","248285","248285","3622","238403","138069","100334","4487","1501","272","","0","63450","","1","0","0","0","1","0","","0","0","0","0","0","","63817","0","0","0","3622","0",""
"90251","8496","67209","4267472","NEWBURYPORT FIVE CENTS SAVINGS BANK","Newburyport","MA","1950","6/30/2022","8/22/2022","SB","63 State St","NEWBURYPORT 5 CENTS BCORP MHC","11","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","4/1/1854","7/1/1985","4/1/2022","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","http://www.newburyportbank.com","1237190","12395","1249585","0","1249585","989562","989562","141884","389389","185925","203464","98552","358989","748","","0","134388","","55163","0","575","2395","52193","70472","","70435","37","0","0","1670","","406498","0","0","27529","114355","12806",""
"14646","0","632410","1830361","NEWFIELD NATIONAL BANK","Newfield","NJ","8344","6/30/2022","8/22/2022","N","18-24 W. Blvd.","NEWFIELD BCORP INC","11","0","0","4","0","Gloucester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1934","7/31/1934","4/27/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.newfieldnationalbank.bank","457131","6176","463307","0","463307","419258","419258","37470","232592","145083","87509","11650","135593","1953","","796","40394","0","1002","0","12","409","581","1857","","1131","726","0","0","0","0","21355","566","488","21270","16200","6432",""
"3183","0","938859","3213922","NEWFIRST NATIONAL BANK","El Campo","TX","77437","6/30/2022","8/22/2022","N","200 E. Jackson St.","NEWFIRST FINANCIAL GROUP INC","9","0","0","4","1","Wharton","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","WWW.NEWFIRST.COM","599342","8825","608167","0","608167","477596","477596","150726","225392","70334","155058","8468","45274","47736","","58637","69036","","2706","0","0","989","1717","191","","0","191","0","0","1320","","0","0","0","20692","130034","0",""
"29089","2892","894272","3842108","NEWPORT FEDERAL BANK","Newport","TN","37821","6/30/2022","8/22/2022","SA","170 W. Broadway","UNITED TENNESSEE BANKSHARES","3","0","0","7","0","Cocke","","","8/1/1934","11/1/1934","5/11/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.newportfederalbank.com","104481","1668","106149","318","106467","102117","102117","12851","12480","9040","3440","1221","74325","1240","","35","1944","","2371","0","49","894","1428","0","","0","0","0","0","0","","0","274","0","2841","10010","1509",""
"18199","8506","507509","5045444","NEWTOWN SAVINGS BANK","Newtown","CT","6470","6/30/2022","8/22/2022","SB","39 Main St","NSB MUTUAL HOLDING CO","19","0","0","9","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","10/1/1855","7/1/1960","4/1/2022","Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","New York","Northeastern","Northeast","0","1","www.nsbonline.com","924581","17570","942151","0","942151","837544","837544","55244","205463","84138","121325","25636","550870","331","","0","82255","0","13776","1170","114","5806","6686","8576","","8346","230","0","0","0","0","435867","9163","6012","28749","26495","10784",""
"29209","3102","652874","4970802","NEXBANK","Dallas","TX","75201","6/30/2022","8/22/2022","NM","2515 Mckinney Ave, # 1100","SLHC TRUST THE","3","0","0","5","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","11/30/1934","11/30/1934","7/1/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.nexbank.com","8609817","51987","8661804","0","8661804","7013289","7013289","161705","618137","20885","597252","1390387","4843060","0","","0","192489","0","24815","0","150","0","24665","1431210","","0","1431210","0","0","0","0","7205778","0","0","3625","158080","51987",""
"7900","9637","18827","2264404","NEXTIER BANK, NATIONAL ASSOCIATION","Kittanning","PA","16201","6/30/2022","8/22/2022","N","222 Market St.","NEXTIER INC","31","0","1","4","0","Armstrong","38300","Pittsburgh, PA","1/1/1897","1/1/1934","4/30/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","0","http://www.nextierbank.com","1425050","13972","1439022","0","1439022","1092789","1092789","84936","481759","138167","343592","128068","393305","4721","","0","125062","","168204","0","1673","790","165741","52967","","52785","182","0","0","0","","553202","877","396","15482","69454","13987",""
"57038","0","2941068","3103603","NICOLET NATIONAL BANK","Green Bay","WI","54301","6/30/2022","8/22/2022","N","111 N Washington St","NICOLET BANKSHARES INC","53","0","1","4","0","Brown","24580","Green Bay, WI","10/31/2000","10/31/2000","1/22/2022","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.nicoletbank.com","4933083","50655","4983738","0","4983738","3486677","3486677","297998","1494151","790680","703471","115091","939407","640030","","327162","1048863","0","51539","19153","4750","9566","18070","69497","","11454","58043","0","0","9929","0","514375","1710","1710","69423","228575","41287",""
"4652","0","789051","","NINNESCAH VALLEY BANK","Cunningham","KS","67035","6/30/2022","8/22/2022","NM","101 E. 1st St.","","1","0","0","2","1","Kingman","","","7/23/1925","1/1/1934","7/2/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.nvalleybank.com","13179","182","13361","0","13361","4557","4557","144","526","497","29","0","2091","1796","","5148","1650","","829","0","0","468","361","1176","","0","5","1171","0","0","","1658","0","0","0","144","0",""
"58196","0","3388165","","NOAH BANK","Elkins Park","PA","19027","6/30/2022","8/22/2022","NM","7301 Old York Rd","","6","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/17/2006","7/17/2006","6/1/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.noahbank.com","210658","5648","216306","0","216306","193715","193715","0","190746","56804","133942","0","2969","0","","0","22290","","0","0","0","0","0","301","","0","301","0","0","0","","50713","1536","1536","0","0","2790",""
"58111","0","3385744","5109672","NOBLEBANK & TRUST","Anniston","AL","36201","6/30/2022","8/22/2022","SM","1509 Quintard Ave","NOBLE BANCSHARES INC","6","0","0","4","0","Calhoun","11500","Anniston-Oxford-Jacksonville, AL","10/11/2005","10/11/2005","6/30/2022","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","https://www.noblebank.com","223034","3256","226290","297","226587","169083","169083","23901","91949","53370","38579","5379","47051","803","","27","45128","","7141","436","63","3140","3502","5208","","2458","0","0","2750","1837","","11494","384","199","7601","16300","0",""
"29532","3607","285777","","NOKOMIS SAVINGS BANK","Nokomis","IL","62075","6/30/2022","8/22/2022","SB","100 W State St","","1","0","0","2","0","Montgomery","","","1/1/1881","7/11/1938","8/29/2021","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.nokomissavings.com","12052","140","12192","0","12192","5833","5833","252","111","0","111","0","5327","143","","3605","2092","","651","0","0","552","99","11","","0","11","0","0","0","","8136","0","0","145","107","0",""
"3368","0","958763","4839310","NORMANGEE STATE BANK","Normangee","TX","77871","6/30/2022","8/22/2022","NM","202 Main St.","NORMANGEE BANCSHARES INC","1","0","0","8","0","Leon","","","1/1/1912","1/1/1934","6/25/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.normangeestatebank.com","62312","1269","63581","0","63581","51427","51427","1808","12599","445","12154","3628","31500","1892","","1361","1804","","8927","0","0","3153","5774","62","","0","62","0","0","1866","","32258","318","318","1808","0","885",""
"23244","0","258146","1134171","NORTH ADAMS STATE BANK","Ursa","IL","62376","6/30/2022","8/22/2022","NM","114 N Warsaw St","NORTH ADAMS BANCSHARES INC","2","0","0","2","0","Adams","","","11/10/1980","11/10/1980","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.northadamsbank.com","25541","198","25739","0","25739","15260","15260","0","1997","0","1997","241","6670","6352","","3251","3762","","2011","0","0","1192","819","1455","","180","1275","0","0","0","","16257","0","0","0","0","0",""
"27560","0","1402384","5140312","NORTH ALABAMA BANK","Hazel Green","AL","35750","6/30/2022","8/22/2022","NM","13914 Hwy. 231 431 N","BOLC CORP","4","0","0","4","0","Madison","26620","Huntsville, AL","8/14/1989","8/14/1989","6/30/2022","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Shelby","Atlanta","Southern","Southeast","0","1","www.northalabamabank.com","96716","1284","98000","466","98466","86949","86949","18688","35945","24708","11237","3693","23652","4971","","2145","6936","","2436","0","0","1308","1128","0","","0","0","0","0","0","","0","460","460","7072","11616","0",""
"34836","0","2631846","2631798","NORTH AMERICAN BANKING COMPANY","Roseville","MN","55113","6/30/2022","8/22/2022","SM","2230 Albert St. N.","N A CORP","5","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/21/1998","7/21/1998","12/20/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.nabankco.com","515804","6581","522385","0","522385","351278","351278","34095","218919","102145","116774","39198","59012","54","","0","109054","0","2927","0","71","240","2616","59126","","16107","26687","16332","0","504","0","105291","0","0","6687","27408","6581",""
"29708","3927","211271","3841941","NORTH AMERICAN SAVINGS BANK, F.S.B.","Grandview","MO","64030","6/30/2022","8/22/2022","SA","125th &s. 71 Hwy.","NASB FINANCIAL INC","10","0","0","5","0","Jackson","28140","Kansas City, MO-KS","1/1/1923","12/30/1940","7/13/2016","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.nasb.com","1985300","28993","2014293","36890","2051183","2045330","2045330","216502","112404","3738","108666","28777","1687072","575","","0","5507","0","345","0","0","0","345","0","","0","0","0","0","0","0","1453174","5478","5443","166800","49702","20947",""
"90258","12044","528102","5616189","NORTH BROOKFIELD SAVINGS BANK","North Brookfield","MA","1535","6/30/2022","8/22/2022","SM","9 Gilbert St","TRUNORTH BCORP MHC","8","0","0","5","0","Worcester","49340","Worcester, MA-CT","8/3/1854","11/8/1985","4/1/2022","Stock","0","0","FED","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.northbrookfieldsavingsbank.com","226419","1265","227684","0","227684","217801","217801","4387","32911","18018","14893","19565","158038","2900","","0","3082","0","6777","0","0","4587","2190","24","","0","24","0","0","0","0","124267","273","0","2915","1472","0",""
"26567","4594","931270","","NORTH CAMBRIDGE CO-OPERATIVE BANK","Cambridge","MA","2140","6/30/2022","8/22/2022","SB","2360 Massachusetts Ave","","1","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1912","2/5/1986","4/1/2022","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","WWW.ASKNCCB.COM","51893","582","52475","0","52475","52403","52403","0","1417","0","1417","1950","49036","0","","0","0","","72","0","0","0","72","0","","0","0","0","0","0","","0","0","0","0","0","479",""
"17241","15600","565536","1136492","NORTH CENTRAL BANK","Hennepin","IL","61327","6/30/2022","8/22/2022","NM","126 E High St","PUTNAM COUNTY BCORP INC","2","0","0","8","1","Putnam","","","12/7/1946","6/23/1953","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.northcentralbank.com","88705","1289","89994","0","89994","66960","66960","1887","24884","11706","13178","1102","27416","11671","","9610","8592","","4471","0","0","1857","2614","361","","361","0","0","0","638","","0","882","882","275","1612","0",""
"30656","5696","482370","","NORTH COUNTY SAVINGS BANK","Red Bud","IL","62278","6/30/2022","8/22/2022","SB","411 W Market St","","3","0","0","7","0","Randolph","","","1/1/1887","4/5/1954","8/29/2021","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.ncsbank.com","26681","130","26811","0","26811","25180","25180","131","533","0","533","440","23084","992","","404","0","","1227","0","0","632","595","0","","0","0","0","0","0","","21146","0","0","131","0","130",""
"18355","0","490450","","NORTH DALLAS BANK & TRUST CO.","Dallas","TX","75230","6/30/2022","8/22/2022","NM","12900 Preston Rd.","","6","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/20/1961","3/20/1961","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ndbt.com","951628","17972","969600","4424","974024","889068","889068","112597","574303","250032","324271","1489","198299","2380","","6","59547","","5952","0","588","2285","3079","19452","","5487","13965","0","0","0","","0","0","0","22386","90211","0",""
"90259","10965","527600","","NORTH EASTON SAVINGS BANK","South Easton","MA","2375","6/30/2022","8/22/2022","SB","20 Eastman St","","17","0","0","4","0","Bristol","39300","Providence-Warwick, RI-MA","2/8/1864","9/6/1985","4/1/2022","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.northeastonsavingsbank.com","1034153","7060","1041213","0","1041213","957445","957445","77593","180611","56584","124027","60367","638874","0","","0","64892","","18876","0","0","3967","14909","0","","0","0","0","0","0","","531704","2498","5","31218","46375","7531",""
"34662","0","2769954","2908650","NORTH GEORGIA NATIONAL BANK","Calhoun","GA","30701","6/30/2022","8/22/2022","N","350 W. Belmont Dr.","NORTH GA CMTY FINL PARTNERS","3","0","0","4","0","Gordon","","","2/10/1999","2/10/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.ngnb.net","104801","1184","105985","151","106136","90212","90212","14056","33282","13879","19403","2192","32633","8049","","10","12294","","1642","0","128","656","858","1978","","1978","0","0","0","0","","39203","631","0","8826","5230","0",""
"8850","0","126553","1136540","NORTH SHORE BANK OF COMMERCE","Duluth","MN","55802","6/30/2022","8/22/2022","SM","131 W. Superior St.","NORTH SHORE FINANCIAL CORP","7","0","0","4","1","Saint Louis","20260","Duluth, MN-WI","9/14/1915","1/1/1934","11/2/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.northshore.bank","275393","2943","278336","603","278939","262367","262367","15639","65090","23797","41293","20637","161001","0","","0","9252","0","2766","0","398","900","1468","4555","","4363","192","0","0","0","0","102668","620","187","10004","5635","0",""
"26484","7963","161273","2621182","NORTH SHORE BANK, A CO-OPERATIVE BANK","Peabody","MA","1960","6/30/2022","8/22/2022","SB","248 Andover St","NORTH SHORE BCORP","16","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","1/10/1986","4/1/2022","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","NORTHSHORE-BANK.COM","1186893","17187","1204080","0","1204080","1053972","1053972","129017","408518","131803","276715","138149","377744","544","","0","148610","","1416","0","58","946","412","82","","0","82","0","0","0","","517105","0","0","55363","73654","14489",""
"28679","2130","376273","","NORTH SHORE BANK, FSB","Brookfield","WI","53005","6/30/2022","8/22/2022","SA","15700 W Bluemound Rd","","44","0","1","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1923","6/2/1939","8/29/2021","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.northshorebank.com","1678446","13699","1692145","0","1692145","1146795","1146795","28019","111503","69797","41706","684964","319152","3157","","0","40535","0","501409","0","0","4837","496572","3406","","0","0","3406","0","0","0","754837","1773","1552","3090","24929","0",""
"27683","108","775773","5654323","NORTH SHORE TRUST AND SAVINGS","Waukegan","IL","60085","6/30/2022","8/22/2022","SA","700 S Lewis Ave","NSTS BCORP INC","3","0","0","5","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1921","5/9/1951","8/29/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.northshoretrust.com","95378","769","96147","0","96147","95965","95965","393","3865","704","3161","3392","88315","0","","0","27","","150","0","4","64","82","5","","0","5","0","0","0","","78035","798","0","393","0","0",""
"29449","3468","375379","","NORTH SIDE FEDERAL SAVINGS AND LOAN ASSOCIATION OF CHICAGO","Chicago","IL","60640","6/30/2022","8/22/2022","SA","5159 N Clark St","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1934","6/10/1935","8/29/2021","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.northsidefederal.com","24476","287","24763","0","24763","24750","24750","0","3436","3436","0","2211","19103","0","","0","11","","2","0","0","0","2","0","","0","0","0","0","0","","17980","500","0","0","0","236",""
"16733","0","750051","","NORTH STAR BANK","Roseville","MN","55113","6/30/2022","8/22/2022","NM","1820 N. Lexington Ave.","","2","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/3/1947","9/14/1948","6/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://WWW.NORTHSTARBANK.COM","224353","3011","227364","113","227477","154704","154704","12051","106684","38765","67919","19181","16390","398","","0","68549","","2075","0","124","121","1830","2149","","1994","155","0","0","0","","0","2061","2061","348","11703","0",""
"35519","0","2915461","3109070","NORTH STATE BANK","Raleigh","NC","27609","6/30/2022","8/22/2022","SM","6204 Falls Of The Neuse Rd.","NORTH STATE BCORP","7","0","0","4","1","Wake","39580","Raleigh, NC","6/1/2000","6/1/2000","10/4/2017","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","http://www.northstatebank.com","998355","7025","1005380","0","1005380","907689","907689","123324","433692","284681","149011","43002","306966","705","","0","88968","","3200","0","359","312","2529","5524","","0","1","5523","0","803","","444762","57","57","61635","61689","7025",""
"2284","15598","783910","3264193","NORTH VALLEY BANK","Zanesville","OH","43701","6/30/2022","8/22/2022","SM","2775 Maysville Pike","NORTH VALLEY BANCSHARES INC","8","0","0","4","0","Muskingum","","","11/4/1904","1/1/1934","8/29/2021","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.nvboh.bank","225499","2089","227588","0","227588","199030","199030","20026","86947","50763","36184","10457","67508","14092","","2218","15634","","10396","0","0","2659","7737","310","","294","16","0","0","0","","51574","35","0","2811","17215","0",""
"18710","0","350750","1050226","NORTH VALLEY BANK","Thornton","CO","80229","6/30/2022","8/22/2022","NM","9001 N. Washington St.","CITIZENS INVESTMENT CO","2","0","0","4","1","Adams","19740","Denver-Aurora-Lakewood, CO","2/25/1963","2/25/1963","1/15/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.nvbank.bank","203114","2613","205727","639","206366","203943","203943","11105","107327","43895","63432","10416","75095","0","","0","1611","","205","0","16","169","20","607","","602","5","0","0","0","","144556","0","0","8738","2367","0",""
"57082","0","2938198","2260406","NORTHBROOK BANK AND TRUST COMPANY, NATIONAL ASSOCIATION","Northbrook","IL","60062","6/30/2022","8/22/2022","N","1100 Waukegan Rd","WINTRUST FINANCIAL CORP","7","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/22/2000","11/22/2000","8/29/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.northbrookbank.com","2830399","20229","2850628","0","2850628","975696","975696","141900","458154","99627","358527","198118","177524","0","","0","1280836","0","494536","0","587","0","493949","99560","","2400","30894","58863","7403","3752","0","666646","4187","2009","7503","134397","21340",""
"16659","14192","689357","1122422","NORTHEAST BANK","Minneapolis","MN","55413","6/30/2022","8/22/2022","NM","77 Broadway St, N.E.","NORTHEAST SECURITIES CORP","3","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/3/1948","1/3/1948","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","northeastbank-mn.com","448441","4646","453087","0","453087","354452","354452","21805","250807","121340","129467","28558","53282","0","","0","88342","0","540","0","231","223","86","9753","","9753","0","0","0","0","0","231459","0","0","1110","20695","4646",""
"19690","7705","468806","","NORTHEAST BANK","Portland","ME","4101","6/30/2022","8/22/2022","NM","27 Pearl St","","9","0","0","4","0","Cumberland","38860","Portland-South Portland, ME","2/5/1872","3/16/1967","4/1/2022","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.northeastbank.com","1299838","5028","1304866","0","1304866","951396","951396","13158","740078","253063","487015","128947","69209","4","","60","24614","","719","0","34","0","685","328077","","42","328035","0","0","118868","","354934","23199","21256","21","13137","5099",""
"29147","2995","823478","3435742","NORTHEAST COMMUNITY BANK","White Plains","NY","10601","6/30/2022","8/22/2022","SB","325 Hamilton Ave.","NORTHEAST COMMUNITY BCORP INC","12","0","1","4","0","Westchester","35620","New York-Newark-Jersey City, NY-NJ-PA","9/1/1934","11/14/1934","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","https://www.necommunitybank.com","1015014","5438","1020452","0","1020452","917440","917440","777608","26649","2667","23982","107422","5761","0","","0","102594","","418","0","22","0","396","0","","0","0","0","0","36871","","57997","0","0","127442","650166","5438",""
"15771","13331","888833","1085572","NORTHEAST GEORGIA BANK","Lavonia","GA","30553","6/30/2022","8/22/2022","NM","12461 Augusta Rd","FIRST SECURITY BANKSHARES INC","10","0","0","2","1","Franklin","","","1/1/1934","9/23/1940","1/1/2022","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.northeastgabank.com","258835","3222","262057","66","262123","218664","218664","53789","51296","31660","19636","3151","41611","68817","","4294","29339","","9640","0","176","5444","4020","186","","186","0","0","0","0","","646","0","0","14313","39476","0",""
"13381","0","651158","1100055","NORTHEAST MISSOURI STATE BANK","Kirksville","MO","63501","6/30/2022","8/22/2022","NM","600 S. Baltimore","SCHUYLER COUNTY BANCSHARES INC","2","0","0","2","1","Adair","","","12/20/1933","1/2/1934","4/10/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","","50143","816","50959","0","50959","35385","35385","832","2520","2241","279","0","12661","19372","","6054","3666","","4067","0","0","3270","797","1787","","0","1787","0","0","0","","0","0","0","832","0","816",""
"18384","12274","442244","1206201","NORTHEAST SECURITY BANK","Sumner","IA","50674","6/30/2022","8/22/2022","NM","1150 W 1st St","INDEPENDENCE BANCSHARES INC","8","0","0","2","0","Bremer","47940","Waterloo-Cedar Falls, IA","1/1/1888","5/11/1961","4/7/2022","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bankNSB.com","213687","3153","216840","0","216840","142209","142209","328","20098","13007","7091","6913","48009","66861","","43796","21489","","2682","0","72","1854","756","6664","","4267","2397","0","0","0","","99259","2066","2066","0","328","3153",""
