cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"25795","0","109136","3466504","PEOPLES BANK & TRUST","Buford","GA","30518","12/31/2012","11/15/2020","NM","1899 Buford Hwy.","PEOPLES BANKTRUST INC","1","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","12/13/1984","12/13/1984","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.peoplesbanktrust.com","14233","11398","0","2835","0","0","0","0"
"8903","14347","909055","1097173","PEOPLES BANK & TRUST CO.","Troy","MO","63379","12/31/2012","11/15/2020","SM","430 E. Wood St.","LINCOLN COUNTY BCORP INC","7","0","0","4","1","Lincoln","41180","St. Louis, MO-IL","3/10/1924","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","pbtc.net","131985","93104","0","38881","0","0","0","0"
"12438","0","857147","1133950","PEOPLES BANK & TRUST COMPANY","North Carrollton","MS","38947","12/31/2012","11/15/2020","NM","106 E Main St","PEOPLES COMMERCE CORP","2","0","0","7","0","Carroll","","","1/1/1918","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","","12892","9363","0","3529","0","0","0","0"
"8129","11241","282048","1096420","PEOPLES BANK & TRUST COMPANY","Owenton","KY","40359","12/31/2012","11/15/2020","NM","101 N. Main St.","OWENTON BCORP INC","1","0","0","2","1","Owen","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","","19476","17107","0","2369","0","0","0","0"
"1475","0","28732","1131554","PEOPLES BANK & TRUST COMPANY","Manchester","TN","37355","12/31/2012","11/15/2020","NM","1203 Hillsboro Blvd.","PEOPLES BCORP INC","1","0","0","4","0","Coffee","","","7/6/1905","1/1/1934","11/24/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.bankwithpeoples.com","24738","23312","0","1426","0","0","0","0"
"8117","10834","814711","1357082","PEOPLES BANK & TRUST COMPANY OF HAZARD","Hazard","KY","41701","12/31/2012","11/15/2020","SM","524 Main St.","HAZARD BCORP","7","0","0","4","1","Perry","","","3/19/1923","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.peopleshazard.com","74398","61759","8","12374","257","0","0","0"
"1365","12788","153353","1248658","PEOPLES BANK AND TRUST COMPANY","Mcpherson","KS","67460","12/31/2012","11/15/2020","NM","101 S. Main St.","PBT BANCSHARES INC","10","0","0","4","0","Mcpherson","","","11/1/1898","1/1/1934","8/13/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.peoples.bank","114274","103742","8","10418","106","0","0","0"
"2331","15697","243955","","PEOPLES BANK AND TRUST COMPANY","Ryan","OK","73565","12/31/2012","11/15/2020","NM","517 Washington St.","","1","0","0","2","1","Jefferson","","","3/5/1906","1/1/1934","7/17/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.peoplesbankusa.com","4656","4133","0","523","0","0","0","0"
"58172","0","3335301","1426782","PEOPLES BANK AND TRUST COMPANY OF CLINTON COUNTY","Albany","KY","42602","12/31/2012","11/15/2020","NM","403 N. Cross St.","EMPLOYEE STK OWNERSHIP TR PEOPLES B&T PICKETT CNTY","1","0","0","8","0","Clinton","","","3/20/2006","3/20/2006","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","DALLAS","Elizabethtown","St. louis","Central","Southeast","0","1","https://www.peoplesbankalbany.com","3955","3837","0","109","9","0","0","0"
"20281","12646","746513","1966671","PEOPLES BANK AND TRUST COMPANY OF MADISON COUNTY","Berea","KY","40403","12/31/2012","11/15/2020","SM","419 Chestnut St.","WHITAKER BANK CORP OF KENTUCKY","11","0","0","4","0","Madison","","","10/19/1970","10/19/1970","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.whitakerbank.com","28811","22385","1","6405","20","0","0","0"
"23090","15605","8033","1084883","PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH","New Roads","LA","70760","12/31/2012","11/15/2020","NM","805 Hospital Rd.","PEOPLES BANCSHARES POINTE COUPEE PARISH","3","0","0","4","0","Pointe Coupee","12940","Baton Rouge, LA","3/31/1980","3/31/1980","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.thefriendlybank.com","50503","48585","0","1918","0","0","0","0"
"22537","13233","60330","1136595","PEOPLES BANK OF ALABAMA","Cullman","AL","35055","12/31/2012","11/15/2020","NM","811 2nd Ave, S.W.","ALTRUST FINANCIAL SERVICES INC","26","0","0","4","1","Cullman","","","10/24/1977","10/24/1977","2/24/2011","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.peoplesbankal.com","122877","84047","0","38830","0","0","0","0"
"12226","15375","941541","1097173","PEOPLES BANK OF ALTENBURG","Altenburg","MO","63732","12/31/2012","11/15/2020","SM","8537 Main St","LINCOLN COUNTY BCORP INC","2","0","0","8","1","Perry","","","1/1/1910","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","peoplesoa.com","17299","16685","1","613","0","0","0","0"
"35604","0","2967796","","PEOPLES BANK OF BEDFORD COUNTY","Shelbyville","TN","37160","12/31/2012","11/15/2020","NM","1122 N. Main St.","","1","0","0","8","0","Bedford","","","12/11/2000","12/11/2000","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","HTTPS://WWW.PBOMT.COM","21352","20608","0","744","0","0","0","0"
"10192","11597","151751","1127913","PEOPLES BANK OF COMMERCE","Cambridge","MN","55008","12/31/2012","11/15/2020","NM","234 1st Ave. E.","DUKE FINANCIAL GROUP INC","6","0","0","4","1","Isanti","33460","Minneapolis-St. Paul-Bloomington, MN-WI","11/28/1916","1/1/1934","4/17/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","18037","17024","0","1013","0","0","0","0"
"34685","0","2661861","","PEOPLES BANK OF COMMERCE","Medford","OR","97504","12/31/2012","11/15/2020","NM","1311 E. Barnett Rd, # 101","","4","0","0","4","0","Jackson","32780","Medford, OR","3/2/1998","3/2/1998","11/12/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.peoplesbank.bank","43338","43338","0","0","0","0","0","0"
"26941","0","639857","1144077","PEOPLES BANK OF DEER LODGE","Deer Lodge","MT","59722","12/31/2012","11/15/2020","NM","430 Main St.","SANDQUIST CORP","1","0","0","8","0","Powell","","","4/9/1987","4/9/1987","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.pbdl.net","14516","8566","0","5950","0","0","0","0"
"34517","0","2614344","3403161","PEOPLES BANK OF EAST TENNESSEE","Madisonville","TN","37354","12/31/2012","11/15/2020","NM","4511 Ushwy 411","PEOPLES BANCSHARES OF TN INC","12","0","1","4","0","Monroe","","","9/22/1997","9/22/1997","12/4/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.PeoplesBank-TN.com","58000","56423","0","1577","0","0","0","0"
"21692","0","717232","1085415","PEOPLES BANK OF GRACEVILLE","Graceville","FL","32440","12/31/2012","11/15/2020","NM","5306 Brown St","PBG FINANCIAL SERVICES INC","1","0","0","7","1","Jackson","","","7/12/1974","7/12/1974","2/22/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.peoplesgraceville.com","17703","16799","0","904","0","0","0","0"
"1730","0","320034","1086775","PEOPLES BANK OF GREENSBORO","Greensboro","AL","36744","12/31/2012","11/15/2020","NM","1402 State St.","GREENSBORO BANCSHARES INC","1","0","0","2","1","Hale","46220","Tuscaloosa, AL","3/7/1904","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.peoplesbankofgreensboro.com","26117","20518","3","5596","0","0","0","0"
"18566","11022","821036","1201813","PEOPLES BANK OF KANKAKEE COUNTY","Bourbonnais","IL","60914","12/31/2012","11/15/2020","NM","315 Main St, N.W.","ROMY HAMMES INC","2","0","0","4","1","Kankakee","28100","Kankakee, IL","6/20/1962","6/29/1962","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.peoplesbankdirect.com","68985","66751","0","932","1302","0","0","0"
"16970","10588","995517","2356701","PEOPLES BANK OF KENTUCKY, INC.","Flemingsburg","KY","41041","12/31/2012","11/15/2020","NM","106 S. Main","PEOPLES FLEMING CNTY BCORP INC","6","0","0","2","0","Fleming","","","4/6/1906","12/27/1950","5/10/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.pbfco.com","48793","39583","0","9210","0","0","0","0"
"19105","0","418436","","PEOPLES BANK OF MACON","Macon","IL","62544","12/31/2012","11/15/2020","NM","191 N. Front St.","","1","0","0","7","0","Macon","19500","Decatur, IL","5/11/1964","5/11/1964","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","9250","7286","0","1964","0","0","0","0"
"15792","0","915056","3300260","PEOPLES BANK OF MONITEAU COUNTY","Jamestown","MO","65046","12/31/2012","11/15/2020","NM","105 Row St.","JAMESTOWN BANCSHARES INC","2","0","0","2","0","Moniteau","27620","Jefferson City, MO","1/13/1941","1/13/1941","6/23/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.pbomc.com","8492","8203","0","289","0","0","0","0"
"1650","13037","417149","2700368","PEOPLES BANK OF THE OZARKS","Nixa","MO","65714","12/31/2012","11/15/2020","NM","305 W. Mt. Vernon St.","PEOPLES SERVICE CO","11","0","0","4","0","Christian","44180","Springfield, MO","4/16/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","","62743","59160","0","3583","0","0","0","0"
"34763","0","2710705","3179859","PEOPLES BANK OF THE SOUTH","Bude","MS","39630","12/31/2012","11/15/2020","NM","2292 Hwy. 184 E","PBFC HOLDING CO","3","0","0","8","0","Franklin","","","7/6/1998","7/6/1998","8/20/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","","15703","14999","0","704","0","0","0","0"
"4945","0","277736","","PEOPLES BANK OF THE SOUTH","La Follette","TN","37766","12/31/2012","11/15/2020","NM","106 W. Central Ave","","4","0","0","4","1","Campbell","28940","Knoxville, TN","1/1/1917","1/1/1934","3/1/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.peoplesbanksouth.com","33943","30846","0","3064","33","0","0","0"
"5347","10918","456157","1863659","PEOPLES BANK OF WISCONSIN","Hayward","WI","54843","12/31/2012","11/15/2020","SM","10583 Main St.","HAYWARD BANCSHARES INC","2","0","0","4","1","Sawyer","","","3/2/1925","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","KANSAS CITY","Eau Claire","Minneapolis","Central","Central","0","1","www.pbmbank.com","90020","83039","6","6975","0","0","0","0"
"15415","0","223452","1097995","PEOPLES BANK OF WYACONDA, MISSOURI","Kahoka","MO","63445","12/31/2012","11/15/2020","NM","310 S. Johnson","CLARK COUNTY BANCSHARES INC","2","0","0","2","0","Clark","","","12/17/1914","8/24/1936","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.pbwbank.com","23388","15882","0","7506","0","0","0","0"
"29523","3589","568470","2237118","PEOPLES BANK SB","Munster","IN","46321","12/31/2012","11/15/2020","SB","9204 Columbia Ave.","NORTHWEST INDIANA BCORP","12","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1916","1/22/1936","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.ibankpeoples.com","39975","33252","9","6714","0","0","0","0"
"6544","10185","577128","1070578","PEOPLES BANK, NATIONAL ASSOCIATION","Marietta","OH","45750","12/31/2012","11/15/2020","N","138 Putnam St.","PEOPLES BCORP INC","45","0","1","4","0","Washington","","","5/26/1902","1/1/1934","9/14/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","https://www.peoplesbancorp.com/","149309","135885","0","12318","1106","0","0","0"
"22394","0","784159","1119431","PEOPLES COMMUNITY BANK","Greenville","MO","63944","12/31/2012","11/15/2020","NM","St Hwy 67 &sycamore St","GREENVILLE BANCSHARES INC","7","0","0","4","1","Wayne","","","1/3/1977","1/3/1977","1/14/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.peoplescommunitybank.com","49062","39913","0","9149","0","0","0","0"
"829","0","947628","2332303","PEOPLES COMMUNITY BANK","Montross","VA","22520","12/31/2012","11/15/2020","SM","15960 Kings Hwy.","PEOPLES BANKSHARES INC","5","0","0","8","0","Westmoreland","","","6/17/1913","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","31835","31619","0","216","0","0","0","0"
"57686","0","3272956","3272947","PEOPLES COMMUNITY NATIONAL BANK","Bremen","GA","30110","12/31/2012","11/15/2020","N","400 Us. Hwy. 27 Bypass","PCNB BANCSHARES INC","1","0","0","4","0","Haralson","12060","Atlanta-Sandy Springs-Roswell, GA","10/4/2004","10/4/2004","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.americancommercebank.com","8103","6918","0","1185","0","0","0","0"
"23115","0","896258","2766654","PEOPLES COMMUNITY STATE BANK","Doniphan","MO","63935","12/31/2012","11/15/2020","NM","Highways 142 &160","RIPLEY COUNTY BANCSHARES INC","5","0","0","4","1","Ripley","","","5/1/1980","5/1/1980","9/8/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","30122","28492","0","1630","0","0","0","0"
"4629","15839","1012055","1066441","PEOPLES EXCHANGE BANK","Belleville","KS","66935","12/31/2012","11/15/2020","SM","1404 28th St.","AMERICAN STATE BANCSHARES INC","3","0","0","2","0","Republic","","","8/1/1910","1/1/1934","1/12/2009","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","18293","16247","0","1663","383","0","0","0"
"8785","13966","129910","1246944","PEOPLES EXCHANGE BANK","Stanton","KY","40380","12/31/2012","11/15/2020","NM","53 E. Pendleton St.","GENBEACH CO INC","11","0","0","4","0","Powell","","","9/13/1912","1/1/1934","2/6/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.pebank.com","128212","84106","0","44106","0","0","0","0"
"70","0","42037","1138870","PEOPLES EXCHANGE BANK OF MONROE COUNTY","Monroeville","AL","36460","12/31/2012","11/15/2020","NM","2013 Hwy. 21 Bypass","PEOPLES EXC BANCSHARES INC","1","0","0","4","0","Monroe","","","8/23/1907","1/1/1934","4/1/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.pebmc.com","24460","20703","0","3757","0","0","0","0"
"29703","3917","210779","3828643","PEOPLES FEDERAL SAVINGS AND LOAN ASSOCIATION","Sidney","OH","45365","12/31/2012","11/15/2020","SA","101 E Court St","PEOPLES-SIDNEY FINANCIAL CORP","4","0","0","5","0","Shelby","","","1/1/1886","1/22/1937","11/2/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","PEOPLESFEDERALSandL.COM","14294","14267","0","27","0","0","0","0"
"29861","4223","991470","4183536","PEOPLES FEDERAL SAVINGS BANK","Brighton","MA","2135","12/31/2012","11/15/2020","SA","435 Market St","PEOPLES FEDERAL BANCSHARES INC","7","0","0","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1916","6/19/1937","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","111471","111375","0","96","0","0","0","0"
"29789","4091","602972","3797721","PEOPLES FEDERAL SAVINGS BANK OF DEKALB COUNTY","Auburn","IN","46706","12/31/2012","11/15/2020","SA","212 W. 7th St.","PEOPLES BCORP INC","15","0","1","5","0","De Kalb","","","1/1/1925","5/15/1937","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","87658","81083","0","6575","0","0","0","0"
"30688","5752","363778","","PEOPLES FIRST SAVINGS BANK","Mason","OH","45040","12/31/2012","11/15/2020","SA","225 Reading Rd.","","2","0","0","5","0","Warren","17140","Cincinnati, OH-KY-IN","1/1/1909","7/2/1954","1/4/2012","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.peoplesfirstohio.com","12592","12592","0","0","0","0","0","0"
"27233","0","1188987","1918755","PEOPLES INDEPENDENT BANK","Boaz","AL","35957","12/31/2012","11/15/2020","NM","121 Billy B. Dyar Blvd.","PEOPLES IND BANCSHARES INC","5","0","0","4","1","Marshall","","","5/2/1988","5/2/1988","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.pibonline.com","101649","93691","0","7958","0","0","0","0"
"22211","11057","602356","1995103","PEOPLES NATIONAL BANK","Colorado Springs","CO","80918","12/31/2012","11/15/2020","N","5175 N. Academy Blvd.","WINTER TRUST OF 12 3 74","7","0","0","5","0","El Paso","17820","Colorado Springs, CO","1/16/1976","1/16/1976","11/5/2007","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","","16465","15927","0","538","0","0","0","0"
"26687","12093","483537","1363793","PEOPLES NATIONAL BANK","Niceville","FL","32578","12/31/2012","11/15/2020","N","1020 John Sims Pkwy.","BANKSHARES CORP OF NICEVILLE","3","0","0","4","0","Okaloosa","18880","Crestview-Fort Walton Beach-Destin, FL","6/16/1986","6/16/1986","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.pnbon.com","31134","25976","0","5158","0","0","0","0"
"3809","11689","375043","1250437","PEOPLES NATIONAL BANK , N.A.","Mount Vernon","IL","62864","12/31/2012","11/15/2020","N","520 S. 42nd St.","MARKET STREET BANCSHARES INC","19","0","1","4","1","Jefferson","","","3/1/1909","1/1/1934","10/2/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.peoplesnationalbank.com","79173","68045","1","11127","0","0","0","0"
