cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
"32779","0","1436204","3590388","BANK OF MARIN","Novato","CA","94947","3/31/2022","8/22/2022","NM","504 Redwood Blvd","BANK OF MARIN BCORP","33","0","0","4","0","Marin","41860","San Francisco-Oakland-Hayward, CA","1/23/1990","1/23/1990","8/7/2021","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.bankofmarin.com","36592","56232","29496","42730","11603","8995","52310","9507","24728","10295","7781"
"12327","0","601443","1205857","BANK OF MAUSTON","Mauston","WI","53948","3/31/2022","8/22/2022","NM","503 Hwy. 82","MAUSTON BCORP INC","6","0","0","4","1","Juneau","","","9/12/1932","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmauston.com","25897","27656","4333","13215","25962","10043","33898","5242","8153","12175","8328"
"9315","13508","782016","1071575","BANK OF MAYSVILLE","Maysville","KY","41056","3/31/2022","8/22/2022","NM","20 W 2nd St","FIRST BANK OF KENTUCKY CORP","3","0","0","8","0","Mason","","","6/26/1835","1/1/1934","12/31/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankofmaysville.com","6864","5789","2519","5008","2950","2176","7035","454","4402","1340","839"
"13611","13746","175458","1067206","BANK OF MEAD","Mead","NE","68041","3/31/2022","8/22/2022","NM","322 S. Vine","SELKO BANCO INC","2","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","9/1/1885","1/13/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.BANKOFMEAD.COM","4962","1837","1942","3210","1362","285","0","0","0","0","0"
"618","0","175609","2646998","BANK OF MILLBROOK","Millbrook","NY","12545","3/31/2022","8/22/2022","SM","3263 Franklin Ave.","MILLBROOK BANK SYSTEM INC","4","0","0","7","0","Dutchess","39100","                                        39100","5/18/1891","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.bankofmillbrook.com","6169","5728","4506","6412","752","228","2228","1828","0","400","0"
"11232","13299","426945","2342722","BANK OF MILTON","Milton","WI","53563","3/31/2022","8/22/2022","NM","323 Parkview Dr","MILTON BANCSHARES INC","2","0","0","4","0","Rock","27500","Janesville-Beloit, WI","3/25/1884","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmilton.com","11633","11561","4806","15196","2522","670","9634","952","3871","4811","0"
"22273","0","706236","","BANK OF MINGO","Williamson","WV","25661","3/31/2022","8/22/2022","NM","10 Commerce Dr.","","3","0","0","4","0","Mingo","","","5/17/1976","5/17/1976","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://www.thebankofmingo.com","34631","19994","3210","18451","24569","8395","4474","0","2315","2159","0"
"58482","0","3470097","3470088","BANK OF MONTANA","Missoula","MT","59802","3/31/2022","8/22/2022","NM","125 Bank St","BANCORP OF MONTANA HOLDING CO","1","0","0","4","1","Missoula","33540","Missoula, MT","11/26/2007","11/26/2007","8/12/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","http://www.bankofmontana.com","2141","8117","2035","5212","1934","1077","6520","2274","2071","1675","500"
"20769","0","713047","2139696","BANK OF MONTGOMERY","Montgomery","IL","60538","3/31/2022","8/22/2022","NM","1333 Douglas Ave","MONTGOMERY BANCSHARES INC","1","0","0","7","0","Kendall","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/15/1972","8/15/1972","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.bankofmontgomery.net","4282","2676","1770","3174","1883","131","1948","1003","645","300","0"
"12232","0","937553","3112472","BANK OF MONTICELLO","Monticello","MO","63457","3/31/2022","8/22/2022","NM","201 E. Lafayette","MONTICELLO BANCSHARES INC","3","0","0","2","1","Lewis","","","2/27/1928","1/1/1934","11/15/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofmonticello.com","16185","7703","3972","12256","5434","2226","6537","400","2372","2958","807"
"2145","12828","805335","2412139","BANK OF MONTICELLO","Monticello","GA","31064","3/31/2022","8/22/2022","NM","141 Green St.","MONTICELLO BANCSHARES INC","1","0","0","4","1","Jasper","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1909","1/1/1934","4/12/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.bankofmonticelloga.com","16746","8928","3962","11071","6928","3712","2175","0","772","503","900"
"8556","12729","897330","3073911","BANK OF MORTON","Morton","MS","39117","3/31/2022","8/22/2022","NM","366 S 4th St","MORTON BCORP INC","1","0","0","8","1","Scott","","","1/1/1904","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.bankofmorton.com","7111","11384","1359","5280","6532","5323","9442","3289","1550","2552","2051"
"9057","0","586335","2317690","BANK OF MOUNDVILLE","Moundville","AL","35474","3/31/2022","8/22/2022","NM","319 Market St","MOUNDVILLE BANCSHARES INC","1","0","0","5","0","Hale","46220","Tuscaloosa, AL","9/17/1907","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bankofmoundville.com","9388","15465","1555","9089","12305","1904","3768","813","2085","870","0"
"10626","0","879550","","BANK OF NEW CAMBRIA","New Cambria","MO","63558","3/31/2022","8/22/2022","NM","200 S. Main St.","","2","0","0","2","0","Macon","","","3/18/1933","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.banknewcambria.com","4516","1461","1405","2072","1402","1098","0","0","0","0","0"
"24540","15496","113601","","BANK OF NEW ENGLAND","Salem","NH","3079","3/31/2022","8/22/2022","NM","31 Pelham Rd","","9","0","1","4","0","Rockingham","14460","Boston-Cambridge-Newton, MA-NH","6/24/1983","6/24/1983","5/1/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","http://www.bankofnewengland.com","239834","44277","31063","107238","141459","4351","50832","2922","13548","34034","328"
"18012","10780","265407","2545831","BANK OF NEW HAMPSHIRE","Laconia","NH","3246","3/31/2022","8/22/2022","SB","62 Pleasant St","BNH FINANCIAL","24","0","0","4","0","Belknap","","","7/2/1831","7/2/1959","5/1/2021","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.BankNH.com","75315","38453","38690","53833","13456","7788","35987","13138","21077","910","862"
"14701","13112","688556","1095272","BANK OF NEW MADRID","New Madrid","MO","63869","3/31/2022","8/22/2022","NM","229 Main St.","DIXIE BANCSHARES CORP","3","0","0","8","1","New Madrid","","","1/1/1933","8/25/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofnewmadrid.com","6304","4813","2692","5952","2048","424","20170","15649","4521","0","0"
"5704","0","948531","","BANK OF NEWINGTON","Newington","GA","30446","3/31/2022","8/22/2022","NM","224 Walton St.","","3","0","0","4","0","Screven","","","8/14/1919","1/1/1934","9/27/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://https://www.bankofnewington.com","18574","27259","8707","15408","9777","11941","13172","804","3338","4815","4215"
"18171","0","410748","3176661","BANK OF O'FALLON","O'fallon","IL","62269","3/31/2022","8/22/2022","NM","901 S Lincoln Ave","SECURITY FIRST BANCSHARES INC","2","0","0","8","1","Saint Clair","41180","St. Louis, MO-IL","3/28/1960","3/28/1960","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.bankofallon.com","45499","39330","18077","33820","27709","5223","31536","4471","17403","6319","3343"
"21529","0","687054","1109900","BANK OF OAK RIDGE","Oak Ridge","LA","71264","3/31/2022","8/22/2022","NM","105 N Oak St","OAK RIDGE BANCSHARES INC","2","0","0","4","1","Morehouse","33740","Monroe, LA","10/1/1910","4/11/1974","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.bankofoakridge.bank","5183","8280","3715","8893","856","0","9970","8265","1379","0","326"
"35365","0","2903123","3587427","BANK OF OAK RIDGE","Oak Ridge","NC","27310","3/31/2022","8/22/2022","SM","2211 Oak Ridge Rd.","OAK RIDGE FINL SERVICES INC","5","0","0","4","0","Guilford","24660","Greensboro-High Point, NC","4/10/2000","4/10/2000","4/28/2020","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.bankofoakridge.com","11404","65407","17809","17895","30901","10207","8765","3704","3971","1091","0"
"5867","0","147923","","BANK OF OCEAN CITY","Ocean City","MD","21842","3/31/2022","8/22/2022","NM","10005 Golf Course Rd.","","5","0","1","4","0","Worcester","41540","Salisbury, MD-DE","1/1/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.bankofoceancity.com","20330","23462","10991","17578","8644","6579","16447","0","12659","1546","2242"
"9803","0","819453","1053339","BANK OF ODESSA","Odessa","MO","64076","3/31/2022","8/22/2022","NM","301 W. Hwy. 40","COUNTRY AGENCIES&INVESTMENTS","2","0","0","4","0","Lafayette","28140","Kansas City, MO-KS","1/1/1880","1/1/1934","7/28/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bankofodessa.us.com","46566","32703","16536","39350","17295","6088","14527","1711","5908","5610","1298"
"5902","15888","919344","2744326","BANK OF OKOLONA","Okolona","MS","38860","3/31/2022","8/22/2022","NM","227 W Main St","BANCORP OF OKOLONA","4","0","0","2","1","Chickasaw","","","1/31/1931","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.bankofokolona.com","30010","37708","11459","36071","17102","3086","26801","7865","10483","8453","0"
"21085","0","37341","1209592","BANK OF ONTARIO","Ontario","WI","54651","3/31/2022","8/22/2022","NM","315 Main St","ONTARIO BCORP INC","4","0","0","2","1","Vernon","","","9/23/1911","5/15/1973","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.myvernoncountybank.com","8201","6009","3390","6715","3337","767","2687","400","1312","975","0"
"16905","0","661157","1904936","BANK OF ORCHARD","Orchard","NE","68764","3/31/2022","8/22/2022","NM","145 E 2nd St","ORCHARD BCORP","1","0","0","2","0","Antelope","","","4/10/1950","4/10/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","bankoforchard.com","3593","3896","1097","5045","1263","84","0","0","0","0","0"
"21284","0","581237","1129515","BANK OF PENSACOLA","Pensacola","FL","32502","3/31/2022","8/22/2022","NM","500 S. Palafox St.","FIVE FLAGS BANKS INC","2","0","0","7","0","Escambia","37860","Pensacola-Ferry Pass-Brent, FL","10/26/1973","10/26/1973","3/23/2020","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankpensacola.com","3578","10295","3916","9956","0","0","14661","11869","2792","0","0"
"1713","0","284239","","BANK OF PERRY COUNTY","Lobelville","TN","37097","3/31/2022","8/22/2022","NM","33 S Main St","","3","0","0","8","1","Perry","","","9/1/1905","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://thebankonthego.com","22212","24494","13822","30633","1535","716","7599","1978","2632","2243","747"
"16982","12730","930442","1207712","BANK OF PONTIAC","Pontiac","IL","61764","3/31/2022","8/22/2022","SM","300 W Washington St","PONTIAC BCORP INC","11","0","0","2","0","Livingston","","","9/6/1947","1/29/1951","8/29/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.bankofpontiac.com","81766","41743","19299","65401","36773","2036","49080","12463","31433","5184","0"
"12745","0","858452","1050730","BANK OF PRAGUE","Prague","NE","68050","3/31/2022","8/22/2022","NM","316 W. Ctr. Ave.","PRAGUE CO","1","0","0","2","1","Saunders","36540","Omaha-Council Bluffs, NE-IA","1/1/1906","1/1/1934","11/25/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.bankofprague1.com","5054","2072","1321","2851","2242","712","405","0","405","0","0"
"14660","0","997847","2658496","BANK OF PRAIRIE DU SAC","Prairie Du Sac","WI","53578","3/31/2022","8/22/2022","NM","555 Park Ave","PLOETZ INVESTMENTS PARTNERSHIP","2","0","0","4","0","Sauk","","","3/22/1916","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","WWW.BANKPDS.COM","33120","14414","8728","27754","11052","0","9326","2729","5465","1132","0"
"17671","52747","673851","3470444","BANK OF PRAIRIE VILLAGE","Prairie Village","KS","66208","3/31/2022","8/22/2022","NM","3515 W. 75th St.","BLUE LION BANCSHARES INC","1","0","0","4","1","Johnson","28140","Kansas City, MO-KS","2/27/1931","9/27/1956","12/13/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","https://www.bankofprairievillage.com","5833","6694","2029","8455","1955","88","3234","0","3234","0","0"
"11711","9874","37949","1138526","BANK OF RANTOUL","Rantoul","IL","61866","3/31/2022","8/22/2022","NM","201 E Champaign Ave","BANCORP OF RANTOUL INC","3","0","0","2","1","Champaign","16580","Champaign-Urbana, IL","11/25/1920","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","https://www.bankofrantoul.bank","14008","7437","3201","8007","7097","3140","10005","3266","5257","501","982"
"12956","13972","767611","","BANK OF RICHMONDVILLE","Cobleskill","NY","12043","3/31/2022","8/22/2022","NM","857 E. Main St.","","3","0","0","7","0","Schoharie","10580","Albany-Schenectady-Troy, NY","12/8/1893","1/1/1934","1/1/2020","Stock","0","1","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.bankrich.com","12280","4168","3164","6971","2753","3559","7878","1518","6054","306","0"
"15673","9828","433550","1099823","BANK OF RIPLEY","Ripley","TN","38063","3/31/2022","8/22/2022","NM","134 N Jefferson St","BANCSHARES OF RIPLEY INC","5","0","0","7","0","Lauderdale","","","7/14/1939","7/14/1939","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.bankofripley.com","26678","19094","11686","24037","4562","5487","21876","6290","13251","820","1515"
"14349","15906","426758","1094444","BANK OF SALEM","Salem","MO","65560","3/31/2022","8/22/2022","NM","100 W. 4th St.","JUDSON YOUNG MEMORIAL EDUCATION FOUNDATION","2","0","0","8","0","Dent","","","10/10/1883","5/10/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.thebankofsalem.bank","7002","5561","2778","6667","2214","904","4136","1000","601","1961","574"
"11243","13507","931047","1098004","BANK OF SALEM","Salem","AR","72576","3/31/2022","8/22/2022","SM","207 Church St.","SMITH ASSOCIATED BANKING CORP","3","0","0","2","1","Fulton","","","12/9/1908","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.bksalem.net","24599","24907","5811","22980","18457","2257","12037","927","7198","3258","654"
"58069","0","3357385","","BANK OF SAN FRANCISCO","San Francisco","CA","94105","3/31/2022","8/22/2022","NM","575 Market St, # 900","","2","0","0","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","8/1/2005","8/1/2005","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.bankbsf.com","4119","37670","5153","34053","2147","436","73819","21519","52300","0","0"
"26727","13371","49858","","BANK OF SOUTH TEXAS","Mcallen","TX","78504","3/31/2022","8/22/2022","NM","1421 E. Nolana Ave.","","6","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","7/8/1986","7/8/1986","7/11/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.bankofsouthtexas.com","11082","14968","3701","7570","14583","196","13800","0","4955","8845","0"
"57044","0","3076453","5443938","BANK OF SOUTHERN CALIFORNIA, N.A.","San Diego","CA","92130","3/31/2022","8/22/2022","N","12265 El Camino Real","SOUTHERN CALIFORNIA BCORP","13","0","0","4","0","San Diego","41740","San Diego-Carlsbad, CA","12/18/2001","12/18/2001","10/1/2021","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","http://www.banksocal.com","28742","30952","13196","23856","18147","4495","32331","10535","20053","1743","0"
"19506","12429","248240","1247361","BANK OF SPRINGFIELD","Springfield","IL","62711","3/31/2022","8/22/2022","NM","3400 Wabash Ave","SPRING BCORP INC","14","0","1","4","0","Sangamon","44100","Springfield, IL","10/29/1965","10/29/1965","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.bankwithbos.com","53673","44995","8999","32046","26333","31290","12016","364","5721","1625","4306"
"12236","0","456250","1978151","BANK OF ST. ELIZABETH","Saint Elizabeth","MO","65075","3/31/2022","8/22/2022","NM","215 Main St.","FRIENDSHIP BANCSHARES INC","4","0","0","8","1","Miller","","","1/2/1914","1/1/1934","9/5/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.stebank.com","10910","6906","3416","9643","4262","495","2611","595","2016","0","0"
"22739","13122","364430","1082544","BANK OF ST. FRANCISVILLE","Saint Francisvil","LA","70775","3/31/2022","8/22/2022","NM","5700 Commerce St.","SAINT FRANCISVILLE BANCSHARES","1","0","0","4","1","West Feliciana","12940","Baton Rouge, LA","10/30/1978","10/30/1978","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.bsf.net","8600","10811","4693","9123","4057","1538","12168","3156","2611","5486","915"
"34148","15894","2396604","2270384","BANK OF STAR VALLEY","Afton","WY","83110","3/31/2022","8/22/2022","SM","384 Washington St.","STAR VALLEY BANCSHARES INC","3","0","0","4","1","Lincoln","","","3/25/1996","3/25/1996","3/2/2018","Stock","0","1","FED","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","Kansas City","Western","West","0","1","www.bosv.com","15370","19559","5815","13643","14482","989","16884","3478","5343","7739","324"
"1536","16038","479268","1399765","BANK OF STOCKTON","Stockton","CA","95202","3/31/2022","8/22/2022","NM","301 E. Miner Ave.","1867 WESTERN FINANCIAL CORP","20","0","0","9","0","San Joaquin","44700","Stockton-Lodi, CA","8/12/1867","1/1/1934","12/4/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","0","www.bankofstockton.com","67506","70764","38453","87216","12474","127","80755","33481","43066","4208","0"
"16413","0","593940","","BANK OF STRONGHURST","Stronghurst","IL","61480","3/31/2022","8/22/2022","NM","108 E Main St","","3","0","0","2","0","Henderson","","","4/27/1946","4/27/1946","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.bankofstronghurst.com","15609","6322","3347","9158","6691","2735","3666","0","2576","812","278"
"13565","15599","124344","3808113","BANK OF SUN PRAIRIE","Sun Prairie","WI","53590","3/31/2022","8/22/2022","NM","228 E Main St","BOSP BANCSHARES INC","4","0","0","4","0","Dane","31540","Madison, WI","8/8/1903","1/6/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.bankofsunprairie.com","36385","27324","6861","43403","9538","3907","13063","2371","8786","1906","0"
"11788","12686","910239","2376727","BANK OF SUNSET AND TRUST COMPANY","Sunset","LA","70584","3/31/2022","8/22/2022","NM","863 Napoleon Ave","SUNSET BCORP INC","4","0","0","4","0","Saint Landry","","","1/1/1906","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankofsunset.com","13089","26556","10575","18856","8012","2202","5990","1008","3083","1066","833"
"21573","11347","340135","1135002","BANK OF TENNESSEE","Kingsport","TN","37660","3/31/2022","8/22/2022","NM","301 E Ctr. St","BANCTENN CORP","25","0","1","4","1","Sullivan","28700","Kingsport-Bristol-Bristol, TN-VA","5/13/1974","5/13/1974","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","https://www.bankoftennessee.com","38243","27027","18392","28470","15736","2672","22950","4939","8184","9535","292"
"18576","0","925653","3929821","BANK OF TEXAS","Midland","TX","79701","3/31/2022","8/22/2022","SM","306 W. Wall Suite 100","TALL CITY BANCSHARES INC","3","0","0","4","1","Midland","33260","Midland, TX","8/4/1962","8/4/1962","5/14/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.bankoftexasonline.com","2239","8771","2900","7976","134","0","177687","47274","130413","0","0"
"21161","0","1006513","1244801","BANK OF THE BLUEGRASS AND TRUST COMPANY","Lexington","KY","40507","3/31/2022","8/22/2022","NM","101 E High St","BLUEGRASS BANCSHARES INC","4","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","4/10/1972","7/16/1973","12/31/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankofthebluegrass.com","17420","12910","5781","17199","6648","701","6281","1517","4232","532","0"
"26539","0","718275","","BANK OF THE FEDERATED STATES OF MICRONESIA","Pohnpei","FM","96941","3/31/2022","8/22/2022","NM","Po Box M","","0","0","1","7","0","64040","","","2/7/1986","2/7/1986","7/1/2020","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","","5","1","","2742","5052","2449","3853","1127","365","7775","2229","5221","325","0"
"4791","15583","552059","1060524","BANK OF THE FLINT HILLS","Wamego","KS","66547","3/31/2022","8/22/2022","SM","806 5th St.","WAMEGO BANCSHARES INC","8","0","0","4","1","Pottawatomie","31740","Manhattan, KS","1/1/1875","1/1/1934","7/14/2018","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.bankflinthills.com","36710","28050","16717","28591","13634","5818","5916","2084","2716","1116","0"
"35207","0","2787770","3217032","BANK OF THE JAMES","Lynchburg","VA","24504","3/31/2022","8/22/2022","SM","828 Main St.","BK JAMES FINL GROUP INC","18","0","0","4","0","Lynchburg City","31340","Lynchburg, VA","7/22/1999","7/22/1999","8/1/2019","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.bankofthejames.bank","65366","56508","24554","58600","19604","19116","18127","4429","8321","993","4384"
"27496","0","1404481","2352842","BANK OF THE LOWCOUNTRY","Walterboro","SC","29488","3/31/2022","8/22/2022","NM","1100 N. Jefferies Blvd.","COMMUNITYCORP","5","0","0","4","0","Colleton","","","5/1/1989","5/1/1989","1/28/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.banklowcountry.com","21911","26179","15447","26685","5802","156","19164","8105","9775","734","550"
"21219","9926","422116","1071249","BANK OF THE MOUNTAINS, INC.","West Liberty","KY","41472","3/31/2022","8/22/2022","NM","204 Court St","MOUNTAIN BCORP INC","3","0","0","8","0","Morgan","","","9/15/1973","9/15/1973","12/31/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.bankofthemountains.com","8561","8992","5621","6154","5090","688","5062","1000","2081","1981","0"
"20387","0","777366","1028533","BANK OF THE ORIENT","San Francisco","CA","94104","3/31/2022","8/22/2022","SM","233 Sansome St.","ORIENT BCORP","8","1","1","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","3/17/1971","3/17/1971","1/14/2022","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.bankorient.com","81475","116913","70408","102010","24225","1745","66606","25987","35456","5163","0"
"23041","10584","307679","2560236","BANK OF THE PACIFIC","Aberdeen","WA","98520","3/31/2022","8/22/2022","NM","300 E. Market St.","PACIFIC FINANCIAL CORP","19","0","1","4","0","Grays Harbor","","","12/26/1979","12/26/1979","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.bankofthepacific.com","21793","22393","8139","21329","10387","4331","9700","1696","4975","3029","0"
"22340","14345","192857","2623001","BANK OF THE PANHANDLE","Guymon","OK","73942","3/31/2022","8/22/2022","NM","13th &main St.","PANHANDLE BANCSHARES INC","1","0","0","4","1","Texas","","","10/12/1976","10/12/1976","1/19/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bopguymon.com","11216","16389","8315","10104","8563","623","16898","5592","7149","4157","0"
"2205","12491","475756","1134470","BANK OF THE ROCKIES","White Sulphur Sp","MT","59645","3/31/2022","8/22/2022","NM","205 W Main St","COUNTRICORP","7","0","0","2","1","Meagher","","","8/1/1883","1/1/1934","11/15/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","WWW.BOTR.BANK","10206","6698","3164","8996","4746","0","6908","1000","5078","830","0"
"22597","10050","662369","2976396","BANK OF THE SIERRA","Porterville","CA","93257","3/31/2022","8/22/2022","NM","90 N. Main St.","SIERRA BCORP","36","0","0","4","0","Tulare","47300","Visalia-Porterville, CA","1/19/1978","1/19/1978","5/5/2020","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","0","www.bankofthesierra.com","128694","107668","146814","32873","55799","877","117337","113263","2265","1209","600"
"19125","0","83236","1129515","BANK OF THE SOUTH","Pensacola","FL","32506","3/31/2022","8/22/2022","NM","4410 W. Fairfield Dr.","FIVE FLAGS BANKS INC","2","0","0","7","0","Escambia","37860","Pensacola-Ferry Pass-Brent, FL","5/20/1964","5/24/1964","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","","2916","1712","2016","2610","0","0","523","0","523","0","0"
