cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"58371","0","3517590","5535637","HYPERION BANK","Philadelphia","PA","19123","3/31/2022","8/22/2022","NM","199 W Girard Ave","HYPERION BANCSHARES INC","2","0","1","4","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","11/20/2006","11/20/2006","4/1/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.hyperionbank.com","233409","2734","236143","542","236685","211442","211442","66462","32152","863","31289","5327","107501","0","","0","25006","","237","0","0","0","237","0","","0","0","0","0","0","","34081","1175","0","61940","4522","2659",""
"8595","13240","348159","4459754","I3 BANK","Bennington","NE","68007","3/31/2022","8/22/2022","SM","12212 N. 156th St.","BBIG HOLDINGS LLC","5","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","1/28/1928","1/1/1934","6/21/2021","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.i3.bank","134749","2117","136866","0","136866","84239","84239","19447","33082","13710","19372","10189","18145","3376","","336","46355","","5347","0","17","398","4932","589","","0","589","0","0","0","","23276","0","0","9814","9633","2037",""
"58095","0","3384952","5589966","IDAHO FIRST BANK","Mccall","ID","83638","3/31/2022","8/22/2022","NM","475 E. Deinhard Ln.","PEAK BCORP INC","6","0","0","4","0","Valley","","","10/3/2005","10/3/2005","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","http://www.idahofirstbank.com","406738","4738","411476","0","411476","338572","338572","69185","193630","73283","120347","1675","73268","814","","2508","65314","","5081","0","3926","589","566","0","","0","0","0","0","1757","","201615","0","0","15533","53652","4788",""
"35103","0","2753917","3439713","IDAHO TRUST BANK","Boise","ID","83702","3/31/2022","8/22/2022","NM","888 W. Broad St.","IDAHO TRUST BCORP","2","0","0","4","0","Ada","14260","Boise City, ID","8/30/1994","8/30/2006","8/4/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","www.idahotrust.com","99218","1249","100467","103","100570","80461","80461","2927","41593","22489","19104","5169","30772","0","","0","15930","","4179","0","1","114","4064","0","","0","0","0","0","0","","18197","0","0","788","2139","1279",""
"10788","14248","180845","4361361","ILLINI STATE BANK","Oglesby","IL","61348","3/31/2022","8/22/2022","SM","301 S Columbia Ave","ISB BCORP INC","3","0","0","2","1","La Salle","","","2/14/1914","1/1/1934","8/29/2021","Stock","0","0","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.illinistatebank.com","84197","897","85094","0","85094","66388","66388","2146","31452","0","31452","18","20429","12343","","11249","5606","","929","0","0","770","159","922","","922","0","0","0","0","","41437","313","0","229","1917","0",""
"34076","0","2339900","1206546","ILLINOIS BANK & TRUST","Rockford","IL","61107","3/31/2022","8/22/2022","NM","4571 Guilford Rd","HEARTLAND FINANCIAL USA INC","8","0","0","4","0","Winnebago","40420","Rockford, IL","10/16/1995","10/16/1995","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","KANSAS CITY","Princeton","Chicago","Central","Central","0","0","http://www.illinoisbank.com","839745","7183","846928","0","846928","545135","545135","22126","370524","189225","181299","32208","106726","13551","","5011","221323","0","11475","544","4254","3642","3035","63984","","63907","77","0","0","0","0","273296","55","0","2610","19516","8346",""
"17399","15556","369453","1067514","IMPACT BANK","Wellington","KS","67152","3/31/2022","8/22/2022","SM","206 E. Harvey Ave.","FIRST FINANCIAL CORP","2","0","0","2","1","Sumner","48620","Wichita, KS","4/3/1928","2/10/1955","4/25/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.impact-bank.com","80422","1001","81423","0","81423","41635","41635","7029","12917","6817","6100","2225","4017","15447","","16542","19626","","2864","0","0","1831","1033","756","","756","0","0","0","1048","","30620","0","0","25","7004","1001",""
"3664","0","925037","1208054","INB, NATIONAL ASSOCIATION","Springfield","IL","62701","3/31/2022","8/22/2022","N","322 E Capitol Ave","ILLINOIS NATIONAL BCORP INC","13","0","0","4","1","Sangamon","44100","Springfield, IL","1/1/1905","1/1/1934","8/29/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.inb.com","986644","10048","996692","0","996692","815400","815400","109235","419763","107761","312002","148614","115611","22177","","8084","153901","","1166","0","74","853","239","18142","","18072","70","0","0","0","","482628","0","0","10014","99221","10248",""
"11492","13081","209858","5199776","INBANK","Raton","NM","87740","3/31/2022","8/22/2022","NM","200 S. 2nd St.","INBANKSHARES CORP","8","0","1","4","0","Colfax","","","4/9/1918","1/1/1934","4/8/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","https://inbank.com/","476924","3632","480556","1896","482452","378075","378075","68853","245248","88638","156610","5606","52160","6208","","3260","96846","","1486","0","93","306","1087","2785","","0","2785","0","0","0","","0","4054","0","20488","48365","3645",""
"3342","0","414858","2227481","INCOMMONS BANK, N.A.","Mexia","TX","76667","3/31/2022","8/22/2022","N","301 E. Commerce St.","BI-STONE BANCSHARES INC","6","0","0","4","0","Limestone","","","2/1/1882","1/1/1934","1/31/2016","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","WWW.INCOMMONSBANK.COM","142526","1510","144036","149","144185","88371","88371","7867","21682","15374","6308","3934","44223","10665","","19236","26990","","9484","0","0","1988","7496","104","","0","104","0","0","0","","134597","286","0","5132","2735","1510",""
"19772","12705","163549","1209426","INCREDIBLEBANK","Wausau","WI","54401","3/31/2022","8/22/2022","NM","327 N 17th Ave","RIVER VALLEY BCORP INC","16","0","1","4","0","Marathon","48140","Wausau, WI","12/8/1967","12/8/1967","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.incrediblebank.com","1253103","12602","1265705","0","1265705","654872","654872","42531","490029","311862","178167","23071","97801","1440","","24","510426","0","87734","0","334","1609","85791","12649","","12217","432","0","0","0","0","600506","5052","4856","6310","36221","12602",""
"22925","0","956527","1070970","INDEPENDENCE BANK","Independence","OH","44131","3/31/2022","8/22/2022","NM","4401 Rockside Rd","INDEPENDENCE BANCCORP","1","0","0","4","0","Cuyahoga","17460","Cleveland-Elyria, OH","8/15/1979","8/15/1979","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","111003","4302","115305","0","115305","73690","73690","3563","53504","22044","31460","2065","14558","0","","0","39197","","671","0","0","312","359","1747","","0","1747","0","0","0","","0","0","0","798","2765","0",""
"57379","0","3180136","","INDEPENDENCE BANK","East Greenwich","RI","2818","3/31/2022","8/22/2022","NM","1370 S County Trl","","1","0","0","4","0","Kent","39300","Providence-Warwick, RI-MA","3/25/2003","3/25/2003","5/1/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.independence-bank.com","28807","6861","35668","691","36359","2145","2145","0","1566","1428","138","0","579","0","","0","34019","","195","0","195","0","0","0","","0","0","0","0","0","","379","0","0","0","0","0",""
"20989","16131","606653","2351274","INDEPENDENCE BANK","Havre","MT","59501","3/31/2022","8/22/2022","NM","435 3rd St.","MONTANA SECURITY INC","6","0","0","2","0","Hill","","","3/12/1973","3/12/1973","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.ibyourbank.com","735394","11553","746947","0","746947","551499","551499","5236","222440","189296","33144","11597","57346","254880","","121384","49583","","23565","506","119","11889","11051","915","","823","92","0","0","0","","311282","7296","0","3111","2125","10831",""
"8136","13530","648242","1118854","INDEPENDENCE BANK OF KENTUCKY","Owensboro","KY","42301","3/31/2022","8/22/2022","SM","2425 Frederica St","INDEPENDENCE BANCSHARES INC","27","0","0","9","1","Daviess","36980","Owensboro, KY","1/1/1909","1/1/1934","8/29/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","http://www.1776bank.com","1479409","17738","1497147","0","1497147","1314060","1314060","87081","449475","293176","156299","59332","524411","193761","","81321","95331","0","5585","0","86","2307","3192","850","","742","108","0","0","0","0","1215813","0","0","27537","59544","18288",""
"10741","0","396057","1121724","INDEPENDENCE STATE BANK","Independence","WI","54747","3/31/2022","8/22/2022","NM","23942 Senty Dr","NORTHERN FINANCIAL CORP","3","0","0","2","0","Trempealeau","","","1/1/1897","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.independencestatebank.com","52800","718","53518","0","53518","33732","33732","2118","7287","4419","2868","688","8867","14772","","10988","5717","","932","0","15","764","153","2148","","2135","13","0","0","0","","14788","398","0","2118","0","718",""
"27811","321","636771","1201925","INDEPENDENT BANK","Grand Rapids","MI","49525","3/31/2022","8/22/2022","SM","4200 E Beltline Ave Ne","INDEPENDENT BANK CORP","64","0","0","4","0","Kent","24340","Grand Rapids-Wyoming, MI","1/1/1890","9/15/1999","8/29/2021","Stock","0","0","FED","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","0","www.independentbank.com","2989776","45627","3035403","0","3035403","2107030","2107030","265671","727404","358576","368828","63837","1046703","3415","","1186","342404","0","571457","0","31","33552","537874","13326","","2895","10431","0","0","0","0","1789377","34590","5061","198718","66953","43164",""
"3076","0","122854","3140288","INDEPENDENT BANK","Mckinney","TX","75070","3/31/2022","8/22/2022","NM","7777 Henneman Way","INDEPENDENT BANK GROUP INC","101","0","1","4","0","Collin","19100","Dallas-Fort Worth-Arlington, TX","1/1/1913","1/1/1934","9/16/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.independent-bank.com","12404743","146313","12551056","9527","12560583","9924475","9924475","1605555","6184330","1698690","4485640","666084","1369467","99039","","12243","1705281","0","80826","0","53225","2413","25188","837758","","82286","724621","30851","0","3796","887","6860223","0","0","398597","1206958","114069",""
"34728","0","2666400","3121193","INDEPENDENT BANK","Memphis","TN","38157","3/31/2022","8/22/2022","NM","5050 Poplar Ave","INDEPENDENT HOLDINGS INC","12","0","1","9","0","Shelby","32820","Memphis, TN-MS-AR","4/20/1998","4/20/1998","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","https://www.i-bankonline.com","912926","10394","923320","0","923320","259180","259180","22081","178462","28354","150108","15174","43463","0","","0","102944","","476941","0","23","430184","46734","84256","","0","84256","0","0","0","","77599","301","0","15387","6694","10394",""
"27219","0","1187551","1248005","INDEPENDENT COMMUNITY BANKERS' BANK, INC.","Frankfort","KY","40601","3/31/2022","8/22/2022","SM","107 Progress Dr","INDEPENDENT CMTY BCORP INC","1","0","0","4","0","Franklin","","","4/12/1988","4/12/1988","3/28/2022","Stock","0","0","FED","DIF","Chicago","CHICAGO","Lexington","St. louis","Central","Southeast","0","0","http://www.icbb.bank","41909","665","42574","0","42574","35254","35254","6626","21190","3110","18080","4894","2544","0","","0","2545","","237","0","0","0","237","4538","","657","3881","0","0","0","","0","0","0","0","6626","562",""
"11462","12394","956152","1416925","INDEPENDENT FARMERS BANK","Maysville","MO","64469","3/31/2022","8/22/2022","NM","201 W Main St.","FARMERS BANCSHARES INC","3","0","0","2","0","Dekalb","41140","St. Joseph, MO-KS","3/12/1920","1/1/1934","2/23/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.farmbank.net","68073","754","68827","0","68827","34341","34341","786","5343","2432","2911","0","13846","14366","","17756","12249","","4407","364","0","1438","2605","74","","70","4","0","0","0","","28123","118","0","786","0","754",""
"24387","0","1015560","4097978","INDUSTRIAL AND COMMERCIAL BANK OF CHINA USA, NATIONAL ASSOCIATION","New York","NY","10036","3/31/2022","8/22/2022","N","1185 Ave. Of The Americas","CHINA INVESTMENT CORP","14","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","2/14/1983","2/14/1983","11/16/2020","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","www.icbc-us.com","2553004","31587","2584591","0","2584591","1655147","1655147","132419","1036898","129679","907219","65867","419963","0","","0","923262","0","652","652","0","0","0","5530","","0","372","0","5158","0","127891","874612","0","0","0","132419","31540",""
"14679","0","536527","2326179","INDUSTRIAL BANK","Washington","DC","20011","3/31/2022","8/22/2022","NM","4812 Georgia Ave. Nw","IBW FINANCIAL CORP","7","0","1","4","0","District Of Columb","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","8/18/1934","8/18/1934","11/1/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.industrial-bank.com","310310","5958","316268","1101","317369","281498","281498","21369","146982","98223","48759","23464","89683","0","","0","34028","","486","325","107","51","3","1357","","0","201","1156","0","0","","133180","2382","0","3983","17386","4387",""
"12506","12309","733054","2112439","INDUSTRY STATE BANK","Industry","TX","78944","3/31/2022","8/22/2022","NM","16886 Fordtran Blvd","INDUSTRY BANCSHARES INC","5","0","0","2","0","Austin","26420","Houston-The Woodlands-Sugar Land, TX","6/1/1911","1/1/1934","4/13/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.isbtx.com","185533","3882","189415","0","189415","113860","113860","10431","39812","19295","20517","0","40941","22676","","28300","35797","0","9938","0","0","2505","7433","1519","","1484","35","0","0","165","0","80829","0","0","1926","8505","3882",""
"59098","0","5193989","","INFINITY BANK","Santa Ana","CA","92707","3/31/2022","8/22/2022","NM","6 Hutton Ctr. Dr. Suite 100","","1","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","2/1/2018","2/1/2018","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","https://www.goinfinitybank.com/","144976","2274","147250","0","147250","72199","72199","30741","29269","9308","19961","3841","8348","0","","0","74502","","544","0","22","0","522","5","","0","5","0","0","38587","","0","0","0","18446","12295","2274",""
"27763","239","904171","4442224","INFIRST BANK","Indiana","PA","15701","3/31/2022","8/22/2022","SB","935 Philadelphia St.","INFIRST BCORP MHC","11","0","0","5","0","Indiana","","","1/1/1922","5/31/1943","1/1/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.infirstbank.com","412460","6214","418674","0","418674","383329","383329","10426","50854","5362","45492","10849","296265","14935","","0","28438","","4092","0","0","433","3659","2815","","195","2620","0","0","0","","381475","2765","0","1145","9281","4044",""
"22444","13793","189745","2944144","INLAND BANK & TRUST","Oak Brook","IL","60523","3/31/2022","8/22/2022","NM","2805 Butterfield Rd","INLAND BCORP INC","14","0","0","4","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/1/1977","4/1/1977","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.inlandbank.com","786096","9453","795549","0","795549","638263","638263","95080","344562","84417","260145","86375","112246","0","","0","100291","0","626","0","39","125","462","56368","","0","56368","0","0","0","0","404715","8306","7284","11953","83127","9553",""
"35521","0","2877345","2877336","INSBANK","Nashville","TN","37215","3/31/2022","8/22/2022","SM","2106 Crestmoor Rd.","INSCORP INC","2","0","0","4","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","11/20/2000","11/20/2000","5/11/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.insbank.com","544280","8193","552473","0","552473","390372","390372","44572","257774","69312","188462","30851","55277","1898","","0","144236","0","8147","0","1660","171","6316","9718","","0","9465","0","253","0","0","136641","28","28","4895","39677","7630",""
"22020","9222","329550","1100000","INSOUTH BANK","Brownsville","TN","38012","3/31/2022","8/22/2022","SM","111 S Washington Ave","INDEPENDENT S BANCSHARES INC","6","0","0","4","0","Haywood","","","1/1/1869","5/15/1975","11/16/2021","Stock","0","1","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.insouth.com","335349","4073","339422","0","339422","268079","268079","29525","120866","61228","59638","7168","90816","19704","","4894","56882","","7689","0","69","2182","5438","1877","","0","377","0","1500","0","","167667","466","0","8969","20556","0",""
"90250","0","272302","","INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY","Newburyport","MA","1950","3/31/2022","8/22/2022","SB","93 State St","","15","0","0","5","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1820","8/13/1985","5/1/2021","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.institutionforsavings.com","3288745","14337","3303082","0","3303082","3289786","3289786","48970","347444","95681","251763","196123","2697249","0","","0","6672","0","6624","0","185","0","6439","0","","0","0","0","0","30","0","1537632","1928","1800","30919","18051","14337",""
"13450","0","843953","2006471","INTEGRITY BANK","Fowler","KS","67844","3/31/2022","8/22/2022","NM","401 N Main St","FSB BANKSHARES INC","3","0","0","2","1","Meade","","","4/13/1906","1/1/1934","3/8/2022","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.integritybk.bank","20140","1099","21239","0","21239","10946","10946","0","6095","0","6095","0","2418","2433","","5439","3827","","691","0","0","335","356","336","","0","0","336","0","0","","11396","0","0","0","0","387",""
"57587","0","3160978","3184853","INTEGRITY BANK & TRUST","Monument","CO","80132","3/31/2022","8/22/2022","NM","1275 Village Ridge Point","GEMINI BANCSHARES INC","5","0","0","4","0","El Paso","17820","Colorado Springs, CO","8/11/2003","8/11/2003","3/19/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.integritybankandtrust.com","207244","2402","209646","443","210089","198644","198644","52235","63805","48401","15404","2992","79369","243","","0","10129","","1106","0","14","210","882","210","","0","210","0","0","0","","67931","0","0","41378","10857","2385",""
"59262","0","5543735","","INTEGRITY BANK FOR BUSINESS","Virginia Beach","VA","23452","3/31/2022","8/22/2022","SM","2901 S Lynnhaven Rd","","1","0","0","4","0","Virginia Beach Cit","47260","Virginia Beach-Norfolk-Newport News, VA-NC","5/3/2021","5/3/2021","5/3/2021","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.integritybankva.com","33261","168","33429","0","33429","22174","22174","5350","16566","3797","12769","0","258","0","","0","11255","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","5350","168",""
"15578","0","897451","1925913","INTEGRITY BANK PLUS","Wabasso","MN","56293","3/31/2022","8/22/2022","NM","726 Main St.","WABASSO BANCSHARES INC","2","0","0","2","1","Redwood","","","10/1/1934","1/27/1938","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.integritybank.com","50616","1075","51691","4","51695","25471","25471","688","2860","1715","1145","958","5109","15856","","18736","6640","","848","0","56","479","313","0","","0","0","0","0","6640","","258","0","0","0","688","737",""
"31823","7506","221775","","INTERAMERICAN BANK, A FSB","Miami","FL","33165","3/31/2022","8/22/2022","SA","9190 Coral Way","","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","8/23/1976","8/23/1976","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.interamericanbank.com","157705","4702","162407","0","162407","161567","161567","11892","62470","16901","45569","20621","66584","0","","0","81","","707","0","0","175","532","52","","0","52","0","0","0","","18229","4053","0","6546","5346","1857",""
"24516","11980","538802","","INTERAUDI BANK","New York","NY","10022","3/31/2022","8/22/2022","NM","19 E. 54th St.","","2","0","1","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","6/14/1983","6/14/1983","1/2/2020","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.interaudibank.com","1071340","7492","1078832","3454","1082286","895633","895633","36439","308189","80803","227386","88650","461954","401","0","0","176944","54493","5258","961","12","0","4285","4451","0","0","4451","0","0","0","36858","262359","0","0","4725","31714","7540","0"
"27210","10803","1187001","2233950","INTERBANK","Oklahoma City","OK","73112","3/31/2022","8/22/2022","SM","4921 N. May Ave.","OLNEY BANCSHARES OF TEXAS INC","47","0","1","4","1","Oklahoma","36420","Oklahoma City, OK","3/31/1988","3/31/1988","6/7/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.interbank.com","3137454","30952","3168406","8861","3177267","1996011","1996011","365537","1347608","168485","1179123","7462","173301","102103","","171756","965838","0","17055","0","0","7090","9965","26607","","26380","227","0","0","0","489","573951","26","26","82842","282695","0",""
"17128","15900","1016941","1124163","INTERCITY STATE BANK","Schofield","WI","54476","3/31/2022","8/22/2022","NM","962 Grand Ave","BOSSHARD BANCO LTD","3","0","0","4","0","Marathon","48140","Wausau, WI","7/14/1952","7/14/1952","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","intercitystatebank.com","185272","1876","187148","61","187209","155861","155861","25104","60303","25408","34895","23632","46334","488","","74","16949","","2031","34","0","1562","435","12293","","12290","3","0","0","0","","43802","0","0","2963","22141","1876",""
"25258","0","44433","","INTERCREDIT BANK, NATIONAL ASSOCIATION","Miami","FL","33134","3/31/2022","8/22/2022","N","4725 S.W. 8th St.","","4","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/2/1984","7/2/1984","6/25/2018","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.intercreditbank.com","354189","6341","360530","0","360530","307539","307539","14542","137726","11926","125800","38372","111509","5390","","0","48280","42141","4443","198","0","855","3390","268","","0","268","0","0","0","57630","130187","0","0","5298","9244","0",""
"33708","13929","2006024","2339759","INTERNATIONAL BANK OF CHICAGO","Chicago","IL","60640","3/31/2022","8/22/2022","NM","5069 N Broadway St","IBC BCORP INC","6","0","1","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/26/1992","10/26/1992","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.inbk.com","629189","12725","641914","0","641914","598187","598187","34462","311079","125713","185366","28042","223777","827","","0","43459","","250","0","6","104","140","19","","0","19","0","0","0","","236734","3750","0","4294","30168","6830",""
"59093","0","5050028","1104231","INTERNATIONAL BANK OF COMMERCE","Oklahoma City","OK","73112","3/31/2022","8/22/2022","NM","3817 N.W. Expwy.","INTERNATIONAL BANCSHARES CORP","41","0","1","4","0","Oklahoma","36420","Oklahoma City, OK","1/1/2017","1/1/2017","9/30/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.ibc.com","659321","10842","670163","0","670163","442978","442978","96710","294740","88797","205943","35363","16026","139","","0","221692","0","1398","0","0","443","955","4095","","445","3650","0","0","0","0","155656","108","108","45453","51257","11171",""
"19629","10788","1001152","1104231","INTERNATIONAL BANK OF COMMERCE","Laredo","TX","78040","3/31/2022","8/22/2022","NM","1200 San Bernardo Ave.","INTERNATIONAL BANCSHARES CORP","82","0","0","4","0","Webb","29700","Laredo, TX","9/2/1966","9/2/1966","12/31/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.ibc.com","4911475","76829","4988304","0","4988304","4011141","4011141","1461644","1641409","291004","1350405","118493","658043","131552","","5825","932256","48799","34083","910","706","3268","29199","4999","","0","4999","0","0","8450","22007","425000","3141","372","247073","1214571","80084",""
"24961","10800","382069","1104231","INTERNATIONAL BANK OF COMMERCE","Zapata","TX","78076","3/31/2022","8/22/2022","NM","908 N, Us Hwy 83,","INTERNATIONAL BANCSHARES CORP","9","0","0","5","0","Zapata","","","2/6/1984","2/6/1984","9/30/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.ibc.com","119358","1943","121301","0","121301","93667","93667","4184","21281","14298","6983","822","57018","10362","","4278","17163","105","5535","0","4","392","5139","657","","0","657","0","0","0","201","0","39","39","281","3903","1948",""
"25679","10799","230759","1104231","INTERNATIONAL BANK OF COMMERCE","Brownsville","TX","78521","3/31/2022","8/22/2022","NM","1600 Fm 802","INTERNATIONAL BANCSHARES CORP","41","0","0","4","0","Cameron","15180","Brownsville-Harlingen, TX","10/9/1984","10/9/1984","12/31/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.ibc.com","1092052","17931","1109983","0","1109983","777443","777443","179281","420859","100471","320388","95807","71221","10275","","1217","310682","33620","17484","0","824","1435","15225","3157","","0","3157","0","0","66987","11330","11090","285","285","16858","162423","18367",""
"24823","14561","867632","5419205","INTERNATIONAL FINANCE BANK","Miami","FL","33135","3/31/2022","8/22/2022","NM","777 Sw 37th Ave","IFB BCORP INC","3","0","1","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/30/1983","11/30/1983","7/31/2020","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","https://www.ifbbank.com","745253","8196","753449","980","754429","471416","471416","13189","230280","41798","188482","82937","145010","0","","0","243977","24065","26304","0","1663","0","24641","12731","","0","12731","0","0","0","78096","69979","0","0","2541","10648","8296",""
"31043","6301","791072","3130542","INTERSTATE BANK","Perryton","TX","79070","3/31/2022","8/22/2022","NM","301 S. Main St.","ISB HOLDINGS INC","2","0","0","4","1","Ochiltree","","","1/1/1957","2/26/1959","12/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.isbtexas.bank","108594","1528","110122","0","110122","50519","50519","9250","25056","10669","14387","901","12168","3144","","9911","46897","","1084","0","0","687","397","1711","","0","0","1711","0","0","","40384","2684","0","6761","2489","0",""
"29501","3560","277679","","INTERSTATE FEDERAL SAVINGS AND LOAN ASSOCIATION OF MCGREGOR","Mcgregor","IA","52157","3/31/2022","8/22/2022","SA","154 Main St","","1","0","0","5","0","Clayton","","","8/15/1935","8/15/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","4903","105","5008","0","5008","4993","4993","238","0","0","0","0","4652","103","","0","0","","15","0","0","0","15","0","","0","0","0","0","0","","2764","0","0","238","0","39",""
