cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"15355","0","484057","3828250","MARION STATE BANK","Marion","TX","78124","3/31/2022","8/22/2022","NM","301 W. San Antonio St.","MARION BANCSHARES INC","1","0","0","4","1","Guadalupe","41700","San Antonio-New Braunfels, TX","1/1/1906","2/11/1936","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.marionstatebanktx.com","15","143328","36260","32761","50331","0","51732","540","0","534","0","0","4471","143328","128960","128497","95024","128497","74.9212154223242","0","0","0","0","463","14368","14368","0","720","1680","11968","0","474","0","389","134824","49224","144226","144226","0","147417","3997","3997","0","0","15520","1934","0","0","2457","17267","0","2457","0"
"9320","0","678454","","MARION STATE BANK","Marion","LA","71260","3/31/2022","8/22/2022","NM","345 Main St","","5","0","0","4","0","Union","33740","Monroe, LA","2/1/1907","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.marionstate.bank","53","216653","28705","25713","47979","0","127790","1647","0","4264","281","0","7634","216653","194739","191939","141835","191939","80.5897612201525","0","0","822","0","1978","21914","21914","0","283","5717","15914","0","563","0","1024","201482","24133","217623.5","217623.5","145075","217082","4772","4772","0","0","12499","226","822","0","12752","23650","1647","12752","0"
"16250","10700","716833","1207486","MARQUETTE BANK","Chicago","IL","60636","3/31/2022","8/22/2022","SM","6316 S Western Ave","MARQUETTE NATIONAL CORP","23","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/12/1945","5/12/1945","8/29/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.emarquettebank.com","319","2032353","113570","73342","454580","0","1303968","14900","0","51066","1083","35749","72337","2032353","1869830","1755205","1375704","1755205","85.765697023879","103291","0","0","0","11334","162523","162523","0","2952","93130","66441","0","10826","0","3878","1831890","1307981","2026480.5","2026480.5","1267128","1999436","45339","44339","1000","0","163599","3874","0","2979","224392","148476","14935","224392","771"
"18094","0","388258","","MARQUETTE FARMERS STATE BANK OF MARQUETTE","Marquette","KS","67464","3/31/2022","8/22/2022","NM","205 N. Washington","","1","0","0","2","0","Mcpherson","","","7/26/1906","10/15/1959","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.mfsb.com","6","32546","6545","3709","13679","0","11281","459","0","8","295","0","738","32546","28088","28045","21748","28045","89.7284197020458","0","0","0","0","43","4458","4458","0","100","225","4133","0","119","0","193","28669","15179","32370.5","32370.5","0","33048","0","0","0","0","1498","25","0","0","1146","5001","0","1146","0"
"30544","5523","304173","","MARQUETTE SAVINGS BANK","Erie","PA","16501","3/31/2022","8/22/2022","SB","920 Peach St.","","12","0","0","5","0","Erie","21500","Erie, PA","1/1/1908","6/7/1954","8/28/2009","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.marquettesavings.com","137","1115195","14321","12646","359769","0","653404","3635","0","26671","112","3192","57726","1115195","950328","940195","771319","940195","77.1405477266684","0","0","6000","0","4133","164867","164867","0","0","0","164867","0","2282","0","3821","1025819","817934","1143901.5","1143901.5","0","1163817","40048","40048","0","0","40721","3888","6000","0","109338","178934","0","109338","0"
"7910","9438","978622","4655266","MARS BANK","Mars","PA","16046","3/31/2022","8/22/2022","NM","145 Grand Ave.","MARS BCORP INC","6","0","0","8","0","Butler","38300","Pittsburgh, PA","10/16/1900","1/1/1934","6/26/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","https://www.marsbank.com","75","494483","14827","6764","167327","0","288806","2952","0","7312","0","0","16211","494483","462988","457984","308558","457984","69.802412894929","0","0","2508","0","2496","31495","31495","0","1","800","30694","0","35","0","1039","462897","303558","499805","499805","277489","501364","8078","4201","0","3877","5817","296","2508","0","49193","39134","2952","49193","0"
"16318","0","104542","1491780","MARSEILLES BANK","Marseilles","IL","61341","3/31/2022","8/22/2022","NM","101 E Bluff St","MARSEILLES BCORP INC","2","0","0","7","1","La Salle","","","9/24/1945","9/24/1945","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.marseillesbank.com","10","75253","5853","1533","42785","0","25308","128","0","236","0","0","1071","75253","71392","71130","55815","71130","82.5954519932622","0","0","0","0","262","3861","3861","0","60","465","3336","0","329","0","333","69626","38727","74870","74870","0","77090","645","645","0","0","5461","107","0","0","306","6742","0","306","0"
"9752","0","720157","","MARSHALL COUNTY STATE BANK","Newfolden","MN","56738","3/31/2022","8/22/2022","NM","118 E. Minnesota Ave.","","1","0","0","7","1","Marshall","","","10/20/1922","1/1/1934","2/18/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.mcsbnewfolden.com","4","38376","23059","22603","6148","0","9014","330","0","76","0","0","79","38376","32879","32837","25022","32837","83.185759926974","0","0","0","0","42","5497","5497","0","42","1658","3797","0","0","0","79","37765","2296","37433.5","37433.5","7513","38182","0","0","0","0","1053","0","0","0","457","5691","96","457","0"
"90190","13953","196800","5557826","MARTHA'S VINEYARD BANK","Edgartown","MA","2539","3/31/2022","8/22/2022","SM","78 Main St","VINEYARD BCORP MHC","10","0","0","4","0","Dukes","","","4/15/1955","11/4/1985","5/1/2021","Stock","0","1","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.mvbank.com","101","1235891","34406","10436","91606","0","1054630","8470","0","18498","0","1103","35648","1235891","1115194","1075923","790751","1075923","72.85774659007","0","0","33000","0","6271","120697","120697","0","100","125608","-5011","0","353","0","2764","1156672","751873","1216738","1216738","0","1206461","15966","15966","0","0","34894","7568","33000","4764","211011","128772","0","211011","0"
"29685","3881","104971","4843090","MARTINSVILLE FIRST SAVINGS BANK","Martinsville","VA","24112","3/31/2022","8/22/2022","SA","25 W Church St","FIRST MUTUAL HOLDING CO","1","0","0","7","0","Henry","","","1/1/1924","1/3/1950","3/1/2021","Stock","0","0","OCC","DIF","Atlanta","CHICAGO","Richmond","Richmond","Northeastern","Southeast","0","0","www.martinsvillefirst.com","6","37295","20308","19671","66","0","14511","142","0","550","191","971","698","37295","31074","30936","30098","30936","94.7342901474011","0","0","0","0","138","6221","6221","0","1","6548","-328","0","1439","0","126","34248","12792","37397.5","37397.5","0","36071","0","0","0","0","1778","91","0","0","0","5250","0","0","0"
"18013","13316","268006","3846106","MASCOMA BANK","Lebanon","NH","3766","3/31/2022","8/22/2022","SM","67 N Park St","MASCOMA MUTUAL FINL SERVICES","28","0","1","4","0","Grafton","","","1/1/1899","7/2/1959","5/1/2021","Stock","0","1","FED","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.mascomabank.com","377","2600482","79905","60304","496311","0","1912027","18467","11189","32407","0","8213","60430","2600482","2387585","2300252","1854137","2300252","84.158158939921","35169","0","30674","0","21490","212897","212897","0","250","0","212647","0","1592","0","5439","2479831","1713824","2622717.5","2622717.5","1702211","2618707","24996","24996","0","0","74119","14774","22890","0","414880","225360","18524","414880","27898"
"3327","14756","368054","3026896","MASON BANK","Mason","TX","76856","3/31/2022","8/22/2022","SM","111 Westmoreland St.","MASON BK EMP STK OWNERSHIP PLAN&TR","1","0","0","2","1","Mason","","","1/15/1904","1/1/1934","1/1/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.masonbank.com","18","145766","3380","37","85434","0","49461","813","0","553","0","0","6938","145766","126782","120610","78671","120610","83.3051493749793","6000","0","0","0","172","18984","18984","0","288","1000","17696","0","332","0","796","134932","78034","146479.5","146479.5","0","141836","0","0","0","0","13918","235","0","0","6761","23078","0","6761","0"
"16198","0","108746","1399019","MASON CITY NATIONAL BANK","Mason City","IL","62664","3/31/2022","8/22/2022","N","104 W Pine St","MASON CITY BCORP INC","1","0","0","2","1","Mason","","","10/9/1944","10/9/1944","8/29/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","onlinebanking.masoncitynationalbank.com","8","84512","10901","10452","43995","0","27454","143","0","196","0","0","1966","84512","73603","73293","55690","73293","81.8088807039083","0","0","0","0","310","10909","10909","0","600","600","9709","0","166","0","186","81901","40420","84120","84120","0","87200","0","0","0","0","1291","4988","0","0","6108","12873","0","6108","0"
"30303","5138","29878","","MASPETH FEDERAL SAVINGS AND LOAN ASSOCIATION","Maspeth","NY","11378","3/31/2022","8/22/2022","SA","56-18 69th St","","6","0","0","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1947","2/3/1947","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.maspethfederal.com","181","2224694","346570","336631","94169","0","1735300","17409","0","21249","2967","0","24439","2224694","1538265","1498551","1442065","1498551","86.9812905933799","0","0","12000","0","27714","686429","686429","0","0","0","686429","0","35156","0","5526","2166100","1185607","2215851.5","2215851.5","0","2209305","0","0","0","0","79104","2707","12000","0","90639","690755","0","90639","0"
"30429","5323","454975","","MASSENA SAVINGS AND LOAN","Massena","NY","13662","3/31/2022","8/22/2022","SA","255 Main St.","","2","0","0","5","0","Saint Lawrence","","","1/1/1924","10/14/1949","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.massenasavingsloan.com","22","171184","15409","14488","0","0","146921","1275","0","2080","66","0","6708","171184","147055","128768","121255","128768","92.2815873262406","0","0","18000","0","287","24129","24129","0","0","0","24129","0","1314","0","423","161409","84950","174974.5","174974.5","104432","172610","4711","4711","0","0","18822","920","18000","0","9913","24129","1275","9913","0"
"2359","9252","857811","3045011","MAUCH CHUNK TRUST COMPANY","Jim Thorpe","PA","18229","3/31/2022","8/22/2022","NM","1111 North St.","MAUCH CHUNK TR FINANCIAL CORP","8","0","0","7","0","Carbon","10900","Allentown-Bethlehem-Easton, PA-NJ","8/25/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","https://www.mct.bank","88","616305","6421","102","342194","896","230952","3767","0","8379","0","0","27463","616305","595889","513461","433303","513461","77.1137914585828","4222","0","75524","0","2682","20416","20416","0","980","1779","17657","0","533","0","2525","574144","452513","620003.5","620003.5","348720","623802","10302","10302","0","0","32824","1127","75524","0","40876","44626","0","40876","10000"
"15930","0","694146","5454345","MAXWELL STATE BANK","Maxwell","IA","50161","3/31/2022","8/22/2022","NM","122 Main St.","AGCOM HOLDINGS INC","1","0","0","2","0","Story","11180","Ames, IA","2/1/1943","2/1/1943","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.maxwellstatebank.com","7","31452","1834","1021","18492","618","6874","78","0","1052","0","1982","600","31452","26936","26499","19725","26499","85.8603002187524","0","0","175","0","262","4516","4516","0","60","4954","-498","0","0","0","153","27005","6691","30480","30480","0","29249","0","0","0","0","753","100","175","0","341","2988","0","341","0"
"13736","15541","1009840","1204355","MAYNARD SAVINGS BANK","Maynard","IA","50655","3/31/2022","8/22/2022","NM","310 W. Main St.","FAYETTE BCORP","2","0","0","2","1","Fayette","","","1/1/1895","1/13/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.maynardsavingsbank.com","8","73201","8928","7712","30867","0","31834","672","0","391","168","0","1013","73201","65926","56150","45722","56150","84.7402712998896","0","0","9725","0","51","7275","7275","0","240","600","6435","0","151","0","363","70413","23075","71187","71187","0","68746","0","0","0","0","7167","116","9725","0","3186","10202","0","3186","0"
"30585","5592","411576","","MAYVILLE SAVINGS BANK","Mayville","WI","53050","3/31/2022","8/22/2022","SB","200 S Main St","","1","0","0","8","0","Dodge","","","1/1/1922","7/6/1953","8/29/2021","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.mayvillesavings.com","12","76691","13645","9354","6637","15010","38409","575","0","627","0","0","2363","76691","68939","68819","58437","68819","81.0947007653321","0","0","0","0","120","7752","7752","0","0","0","7752","0","299","0","130","69410","6810","77229","77229","35274","77265","1644","1644","0","0","1516","1390","0","0","7454","8105","443","7454","0"
"12899","15618","358448","2907251","MAYVILLE STATE BANK","Mayville","MI","48744","3/31/2022","8/22/2022","NM","37 E Ohmer Rd","MAYVILLE FINANCIAL CORP","2","0","0","7","0","Tuscola","","","4/15/1885","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.mayvillestatebank.com","26","108061","14850","9490","45082","47","40700","534","0","3026","0","0","4356","108061","99772","99546","76378","99546","90.0650876875791","0","0","0","0","226","8289","8289","0","2535","2535","3219","0","59","0","380","95319","40723","109194","109194","0","110467","3259","3259","0","0","674","2291","0","0","5460","10150","0","5460","0"
"15669","0","522753","1103999","MCBANK","Goldthwaite","TX","76844","3/31/2022","8/22/2022","NM","1017 Parker St.","GOLDTHWAITE BANCSHARES INC","4","0","0","2","1","Mills","","","11/24/1908","6/20/1939","6/3/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.mcbanktx.com","74","433614","59733","51444","217694","0","138181","2753","0","4082","0","2157","11767","433614","397829","395352","245172","395352","78.68955697243","0","0","1171","0","1306","35785","35785","0","1500","21635","12650","0","2180","0","2162","407319","246286","431657.5","431657.5","227572","430994","8126","8126","0","0","11444","669","1000","0","28266","44316","2783","28266","0"
"4187","11821","648251","1060485","MCCLAIN BANK","Purcell","OK","73080","3/31/2022","8/22/2022","NM","131 W. Main St.","MCCLAIN COUNTY BCORP INC","5","0","0","4","0","Mcclain","36420","Oklahoma City, OK","3/8/1922","1/1/1934","10/18/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.mcclainbank.com","49","279974","47108","43070","45667","2485","170988","1697","0","5257","0","0","8469","279974","252330","250690","162354","250690","83.1639409652972","1143","0","0","0","497","27644","27644","0","200","800","26644","0","793","0","784","262210","39925","274934","274934","0","278092","6366","4957","242","1167","6150","389","0","2140","14839","28299","0","14839","10239"
"11261","0","399357","","MCCLAVE STATE BANK","Mcclave","CO","81057","3/31/2022","8/22/2022","NM","101 E. 1st St.","","1","0","0","2","0","Bent","","","3/9/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.mcclavebank.com","8","48045","4910","4367","3802","0","37777","436","0","427","0","0","1129","48045","41254","40125","34930","40125","90.728476821192","0","0","1000","0","129","6791","6791","0","203","1408","5180","0","0","0","816","45946","3924","47689.5","47689.5","0","47469","0","0","0","0","2897","102","1000","0","8088","6887","0","8088","0"
"23798","14781","423159","2642196","MCCURTAIN COUNTY NATIONAL BANK","Broken Bow","OK","74728","3/31/2022","8/22/2022","N","20 N. Park Dr.","MCCURTAIN CNTY BANCSHARES INC","4","0","0","8","0","Mccurtain","","","4/23/1982","4/23/1982","8/1/2020","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.mcnbonline.com","63","364879","47843","39336","71227","82122","154953","3358","0","6598","171","0","1965","364879","325097","324802","219239","324802","54.9948281594405","0","0","0","0","295","39782","39782","0","726","2226","36830","0","1892","0","614","347638","15403","357862","357862","0","354080","0","0","0","0","18435","893","0","0","18211","40284","0","18211","0"
"11242","13681","897648","3487965","MCGEHEE BANK","Mcgehee","AR","71654","3/31/2022","8/22/2022","NM","301 N. 2nd St.","MCGEHEE BK EMPLOYEE STK OWNERSHIP PLAN","4","0","0","2","1","Desha","","","12/6/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.mcgeheebank.com","29","145774","4395","500","29718","32225","72929","2754","0","539","0","0","5968","145774","127605","127000","86709","127000","62.4018832124834","0","0","0","0","605","18169","18169","0","80","2620","15469","0","50","0","1183","135372","3245","145198","145198","0","152532","2946","2946","0","0","15579","1614","0","0","30435","18687","0","30435","0"
"30864","6031","446877","3866878","MCHENRY SAVINGS BANK","Mchenry","IL","60050","3/31/2022","8/22/2022","SB","353 Bank Dr","MCHENRY BCORP INC","3","0","0","8","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1955","6/12/1957","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.mchenrysavings.com","50","293983","7254","3934","78918","0","195100","1687","0","7629","430","466","4186","293983","269755","252993","216972","252993","86.4282524413812","0","0","15500","0","1262","24228","24228","0","1","20933","3294","0","608","0","982","277952","146716","286904.5","286904.5","206784","287121","0","0","0","0","10680","6","15500","0","25994","24884","1687","25994","12000"
"13794","0","720858","1143678","MCINTOSH COUNTY BANK","Ashley","ND","58413","3/31/2022","8/22/2022","NM","204 W. Main St.","MCINTOSH CNTY BK HOLDING","2","0","0","2","1","Mcintosh","","","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.makeitmcb.com","15","113399","10089","832","37166","12785","49826","1715","0","231","0","0","3302","113399","104373","97668","74514","97668","78.4615542068796","0","0","5789","0","916","9026","9026","0","300","2900","5826","0","180","0","933","100609","43573","111958","111958","76740","111811","1957","1957","0","0","2267","788","5789","0","22570","10975","968","22570","0"
"13955","9201","480853","1135280","MCKENZIE BANKING COMPANY","Mc Kenzie","TN","38201","3/31/2022","8/22/2022","NM","676 Main St N","PROGRESSIVE FINL SERVICES INC","9","0","0","8","0","Carroll","","","2/28/1934","2/28/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.foundationbank.org","88","194711","46930","43898","50347","0","85176","2169","0","7312","209","0","4737","194711","175608","173556","113074","173556","84.778623155193","0","0","72","0","1980","19103","19103","0","250","1122","17731","0","1125","0","590","179421","34145","190808","190808","0","191253","2232","0","2232","0","2566","0","0","0","18801","20645","0","18801","0"
"6803","0","20633","2913083","MCNB BANK AND TRUST CO.","Welch","WV","24801","3/31/2022","8/22/2022","NM","75 Wyoming St.","MCNB BANKS INC","8","0","1","4","0","Mcdowell","","","7/1/1900","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.mcnbbanks.com","68","349736","17585","11289","62244","252","244637","2756","0","5948","4963","0","14107","349736","313190","301760","262528","301760","77.8732413966773","0","0","8688","0","2742","36546","36546","0","1106","2816","32624","0","3700","0","754","318422","161591","349456","349456","0","352127","7705","7705","0","0","9799","2848","8688","0","17521","39757","0","17521","0"
"28186","1090","757779","","MCS BANK","Lewistown","PA","17044","3/31/2022","8/22/2022","SB","19 N. Brown St.","","9","0","0","4","0","Mifflin","","","1/1/1923","5/21/1956","12/11/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","https://www.mcs.bank/","45","185378","21147","19916","20356","0","129960","1061","0","5950","0","232","7733","185378","164992","161159","136894","161159","93.4711123244156","0","0","2631","0","1202","20386","20386","0","0","0","20386","0","1685","0","950","170232","106376","182847","182847","0","181829","5055","3398","0","1657","5204","1013","2631","0","17877","19206","0","17877","0"
"25173","8785","776547","1100309","MEADE COUNTY BANK","Brandenburg","KY","40108","3/31/2022","8/22/2022","NM","2175 Bypass Rd","MEADE BCORP INC","4","0","0","4","0","Meade","21060","Elizabethtown-Fort Knox, KY","6/7/1984","6/7/1984","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.meadecountybank.com","44","289022","8952","4126","56416","0","211826","644","0","2437","0","0","9391","289022","262225","247124","167785","247124","72.4278686667638","2000","0","11798","0","1303","26797","26797","0","1000","5828","19969","0","22","0","1267","272368","186673","289004.5","289004.5","190591","287016","6261","5623","0","638","10763","0","11798","0","24956","29805","644","24956","0"
"58722","0","3719648","","MEADOWS BANK","Las Vegas","NV","89148","3/31/2022","8/22/2022","NM","8912 Spanish Ridge Ave, # 10","","6","0","1","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","3/26/2008","3/26/2008","5/26/2020","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.meadowsbank.bank","154","1347533","347976","316799","30779","1206","930628","13118","0","9365","629","1953","24997","1347533","1208119","1196064","611053","1196064","45.9924938947055","0","0","0","0","12055","139414","139414","0","1","45803","93610","0","12488","2924","2936","1279412","86772","1383673.5","1383673.5","0","1359247","10991","10991","0","0","20747","5561","0","57907","178793","138404","0","178793","0"
"12266","13322","332224","2807810","MECHANICS & FARMERS BANK","Durham","NC","27701","3/31/2022","8/22/2022","NM","116 W. Parrish St.","M&F BCORP INC","8","0","0","4","0","Durham","20500","Durham-Chapel Hill, NC","3/1/1908","1/1/1934","9/30/2010","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","www.mfbonline.com","75","370124","49986","36312","74235","0","226207","2194","0","3140","0","0","16556","370124","330927","325915","208921","325915","72.1388226703606","0","0","112","0","4900","39197","39197","0","2846","30461","5890","0","963","0","914","336754","102559","367651","367651","224094","380146","9851","9851","0","0","21788","2855","0","0","23735","44667","2228","23735","0"
"1768","12587","936462","4759650","MECHANICS BANK","Walnut Creek","CA","94596","3/31/2022","8/22/2022","NM","1111 Civic Dr.","2011 TCRT","122","0","1","4","0","Contra Costa","41860","San Francisco-Oakland-Hayward, CA","1/1/1905","1/1/1934","3/31/2020","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","0","www.mechanicsbank.com","1740","18900207","723521","460826","5596306","0","11081906","136335","14636","174696","0","928442","380700","18900207","16603006","16372365","8504264","16372365","54.588605019226","0","8445","0","24896","197300","2297201","2297201","0","3211","2118336","175654","0","43404","4951","43639","17139038","10643417","19161534","19161534","11591818","18165029","100358","87350","4793","8215","239525","303","0","215","1004851","1517376","152249","1004851","1529036"
"12206","15924","752644","3165106","MECHANICS BANK","Water Valley","MS","38965","3/31/2022","8/22/2022","NM","319 N Main St","MECHANICS BANC HOLDING CO","6","0","0","4","0","Yalobusha","","","1/1/1892","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.mechanicsbankms.com","66","290197","41742","29910","35922","30","192601","2456","0","9351","724","144","9683","290197","262159","258942","199679","258942","82.7371118899474","0","0","1390","0","1827","28038","28038","0","288","13250","14500","0","1397","0","1175","258463","65726","287478.5","287478.5","0","286686","5786","5434","0","352","22754","1799","0","1347","16597","29349","0","16597","3050"
"29011","2762","943675","2395326","MECHANICS BANK","Mansfield","OH","44902","3/31/2022","8/22/2022","NM","2 S Main St","MECHANICS FINANCIAL CORP","9","0","0","5","0","Richland","31900","Mansfield, OH","1/1/1886","9/2/1959","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.mymechanics.com","137","797509","104846","95549","119012","0","553118","5672","0","12702","0","0","7831","797509","743297","741060","674423","741060","89.0366318209849","0","0","0","0","2237","54212","54212","0","350","7919","45943","0","990","0","1165","767679","530345","796441.5","796441.5","374129","795327","0","0","0","0","33025","2874","0","0","122495","60697","4688","122495","0"
"26634","0","183770","4262347","MECHANICS COOPERATIVE BANK","Taunton","MA","2780","3/31/2022","8/22/2022","SB","316 Broadway","MECHANICS BCORP MHC","11","0","0","4","0","Bristol","39300","Providence-Warwick, RI-MA","1/1/1877","4/17/1986","5/1/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.mechanics-coop.com","95","647080","28587","17197","80248","0","506435","3984","706","10817","0","235","20052","647080","571407","550851","425927","550851","84.6768542621981","0","706","12030","0","7820","75673","75673","0","0","0","75673","0","96","0","1615","604586","367915","638769.5","638769.5","451858","633953","12511","9757","0","2754","52643","2748","12030","0","122588","78581","4446","122588","47636"
"57449","0","3228908","","MEDALLION BANK","Salt Lake City","UT","84121","3/31/2022","8/22/2022","NM","1100 E. 6600 South, # 510","","1","0","0","6","0","Salt Lake","41620","Salt Lake City, UT","12/22/2003","12/22/2003","9/27/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","www.medallionbank.com","99","1644946","63099","62979","48935","20149","1440808","52955","0","3019","0","0","68936","1644946","1371944","1335639","1335639","1335639","99.992521815733","0","0","0","0","36305","273002","273002","68788","1000","77500","125714","0","18466","0","10536","1572871","1362313","1593670.5","1593670.5","1563232","1567781","0","0","0","0","0","0","0","226","7118","274519","19953","7118","0"
"15772","0","826648","2291398","MEDIAPOLIS SAVINGS BANK","Mediapolis","IA","52637","3/31/2022","8/22/2022","NM","605 Main St.","MEDIAPOLIS BCORP","3","0","0","2","1","Des Moines","","","9/16/1940","9/16/1940","7/3/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.gomsb.bank","26","193781","23757","12533","34966","0","127156","1721","0","2545","0","0","5357","193781","175266","172404","140261","172404","74.5829977810094","0","0","2381","0","481","18515","18515","0","295","2620","15600","0","845","0","1424","174655","54692","191249","191249","0","192361","3249","3249","0","0","10194","1471","2381","0","23455","21256","0","23455","398"
"58401","0","3690635","","MEGA BANK","San Gabriel","CA","91776","3/31/2022","8/22/2022","NM","245 W. Valley Blvd.","","4","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","2/5/2008","2/5/2008","3/16/2020","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","https://www.megabankusa.com","50","446609","66095","60825","18935","4169","342029","5162","0","805","0","765","13811","446609","396298","380869","330283","380869","66.356847562176","0","0","14000","0","1429","50311","50311","0","41802","0","8509","0","1851","0","1663","425958","39582","451362.5","451362.5","0","448912","6935","6935","0","0","109362","0","14000","0","59809","51043","0","59809","0"
