cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,ntr,ntripc,ntrusgov,ntrmuni,ntrcomot,ntrfcfg,ntrfc,ntrfg
"23597","0","2161","1136906","LAMAR NATIONAL BANK","Paris","TX","75460","6/30/2013","11/15/2020","N","200 S. Collegiate","LAMAR BCORP INC","1","0","0","8","1","Lamar","","","10/26/1981","10/26/1981","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.lamarnationalbank.com","64058","53129","0","10929","0","0","0","0"
"8681","0","519874","","LAMONT BANK OF ST. JOHN","Saint John","WA","99171","6/30/2013","11/15/2020","NM","E 6 Front St","","1","0","0","2","0","Whitman","","","1/1/1908","1/1/1934","12/28/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","33359","32559","0","800","0","0","0","0"
"4471","0","747743","1021570","LANDMANDS BANK","Audubon","IA","50025","6/30/2013","11/15/2020","NM","201 S. Division St.","VIKING CORP THE","2","0","0","2","1","Audubon","","","9/1/1909","1/1/1934","4/1/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","36030","28881","0","7149","0","0","0","0"
"307","0","535034","1085460","LANDMARK BANK","Clinton","LA","70722","6/30/2013","11/15/2020","NM","12225 St. Helena St.","CLINTON BANCSHARES INC","3","0","0","4","1","East Feliciana","12940","Baton Rouge, LA","11/1/1897","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","landmarkbankla.com","49242","48208","0","1034","0","0","0","0"
"4537","10195","103255","1054514","LANDMARK BANK, NATIONAL ASSOCIATION","Columbia","MO","65201","6/30/2013","11/15/2020","N","801 E. Broadway","LANDRUM CO","39","0","1","4","0","Boone","17860","Columbia, MO","7/19/1865","1/1/1934","5/12/2012","Stock","0","1","OCC","DIF","Kansas City","DALLAS","Columbia Mo","St. louis","Western","West","0","1","","1353563","1262583","0","89985","995","0","0","0"
"34832","0","2721765","2994260","LANDMARK BANK, NATIONAL ASSOCIATION","Fort Lauderdale","FL","33308","6/30/2013","11/15/2020","N","2600 E. Commercial Blvd.","GIANT HOLDINGS INC","3","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","8/10/1998","8/10/1998","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","161372","161372","0","0","0","0","0","0"
"34982","0","2758024","","LANDMARK COMMUNITY BANK","Collierville","TN","38017","6/30/2013","11/15/2020","NM","1015 W. Poplar Ave.","","5","0","0","5","0","Shelby","32820","Memphis, TN-MS-AR","3/15/1999","3/15/1999","7/15/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","HTTPS://WWW.LCBTN.BANK","309224","247171","0","62053","0","0","0","0"
"57112","0","2963547","3734762","LANDMARK COMMUNITY BANK","Pittston","PA","18640","6/30/2013","11/15/2020","SM","2 S. Main St.","LANDMARK BCORP INC","4","0","0","4","0","Luzerne","42540","Scranton-Wilkes-Barre-Hazleton, PA","3/1/2001","3/1/2001","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.lcbbank.com","204303","166105","0","33278","4920","0","0","0"
"10161","0","907257","1952898","LANDMARK COMMUNITY BANK, NATIONAL ASSOCIATION","Isanti","MN","55040","6/30/2013","11/15/2020","N","711 6th Ave Ne","JOHNSON HOLDINGS INC","4","0","0","4","1","Isanti","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/29/1901","1/1/1934","12/18/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","58927","58619","0","308","0","0","0","0"
"5826","13644","481177","3030307","LANDMARK NATIONAL BANK","Manhattan","KS","66502","6/30/2013","11/15/2020","N","701 Poyntz Ave.","LANDMARK BCORP INC","22","0","0","4","0","Riley","31740","Manhattan, KS","5/2/1919","1/1/1934","4/1/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.banklandmark.com","475757","419518","0","56239","0","0","0","0"
"11601","0","178150","1128189","LAONA STATE BANK","Laona","WI","54541","6/30/2013","11/15/2020","NM","5308 Beech St.","NORTHERN WI BK HOLDING CO INC","7","0","0","8","0","Forest","","","1/1/1914","1/1/1934","7/5/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.laonastatebank.com","106904","92424","0","14480","0","0","0","0"
"14913","0","184142","1363681","LAPEER COUNTY BANK & TRUST CO.","Lapeer","MI","48446","6/30/2013","11/15/2020","SM","83 W. Nepessing St.","COUNTY BANK CORP","7","0","0","4","0","Lapeer","19820","Detroit-Warren-Dearborn, MI","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","157262","148418","0","8844","0","0","0","0"
"22839","0","51356","1066964","LATIMER STATE BANK","Wilburton","OK","74578","6/30/2013","11/15/2020","NM","301 W. Main St.","FIRST LATIMER CORP","1","0","0","7","1","Latimer","","","4/9/1979","4/9/1979","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","40051","40051","0","0","0","0","0","0"
"10874","0","355737","","LAURA STATE BANK","Williamsfield","IL","61489","6/30/2013","11/15/2020","NM","206 Lions Dr.","","1","0","0","2","0","Knox","","","8/3/1904","1/1/1934","8/29/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","6825","6264","0","561","0","0","0","0"
"15320","0","855648","1204113","LAURENS STATE BANK","Laurens","IA","50554","6/30/2013","11/15/2020","NM","102 S. 3rd St.","LAURENS BCORP LTD","3","0","0","2","1","Pocahontas","","","5/1/1935","12/16/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.laurensstatebank.com","33759","28580","0","5060","119","0","0","0"
"29186","3067","834175","","LAWRENCEBURG FEDERAL BANK","Lawrenceburg","TN","38464","6/30/2013","11/15/2020","SB","118 W. Gaines St.","","1","0","0","5","0","Lawrence","","","10/1/1934","6/5/1935","5/31/2012","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","lawrenceburgfederal.com","35179","35179","0","0","0","0","0","0"
"11457","11942","652753","1140828","LAWSON BANK","Lawson","MO","64062","6/30/2013","11/15/2020","SM","401 N. Pennsylvania Ave.","LAWSON FINANCIAL CORP","4","0","0","4","1","Ray","28140","Kansas City, MO-KS","3/13/1883","1/1/1934","11/2/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","64947","51738","0","13209","0","0","0","0"
"6191","0","964643","3590913","LAYTON STATE BANK","West Allis","WI","53227","6/30/2013","11/15/2020","NM","10427 W. Lincoln Ave.","LAYTON PARK FINL GROUP INC","6","0","0","4","0","Milwaukee","33340","Milwaukee-Waukesha-West Allis, WI","8/28/1920","1/1/1934","9/4/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","","114137","112714","0","1423","0","0","0","0"
"58148","0","3407084","","LCA BANK CORPORATION","Park City","UT","84060","6/30/2013","11/15/2020","NM","1375 Deer Valley Drive, # 21","","1","0","0","8","0","Summit","","","1/26/2006","1/26/2006","12/3/2008","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","61207","61207","0","0","0","0","0","0"
"6623","0","785923","2759900","LCNB NATIONAL BANK","Lebanon","OH","45036","6/30/2013","11/15/2020","N","2 N. Broadway St","LCNB CORP","31","0","0","4","0","Warren","17140","Cincinnati, OH-KY-IN","5/10/1877","1/1/1934","1/11/2013","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.lcnb.com","720868","640005","0","80615","248","0","0","0"
"12259","12563","1015252","2148586","LEA COUNTY STATE BANK","Hobbs","NM","88241","6/30/2013","11/15/2020","NM","1017 N. Turner","LEA COUNTY BANCSHARES INC","3","0","0","7","1","Lea","","","1/1/1928","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.onlinelcsb.com","210112","192281","0","17831","0","0","0","0"
"8283","15390","893855","2963501","LEAD BANK","Garden City","MO","64747","6/30/2013","11/15/2020","NM","D &3rd St.","LEAD FINANCIAL GROUP INC","2","0","0","4","1","Cass","28140","Kansas City, MO-KS","1/12/1928","1/1/1934","11/21/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.lead.bank","61782","55219","0","2327","4236","0","0","0"
"57134","0","3109146","3439236","LEADER BANK, NATIONAL ASSOCIATION","Arlington","MA","2476","6/30/2013","11/15/2020","N","141 Massachusetts Ave.","LEADER BCORP INC","6","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","5/8/2002","5/8/2002","7/6/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.leaderbank.com","294375","255239","0","37978","1158","0","0","0"
"33418","10057","1863097","3625123","LEDYARD NATIONAL BANK","Norwich","VT","5055","6/30/2013","11/15/2020","N","320 Main St.","LEDYARD FINANCIAL GROUP INC","8","0","1","4","0","Windsor","","","5/22/1991","5/22/1991","7/30/2008","Stock","0","1","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.ledyardbank.com","305448","304986","0","460","2","0","0","0"
"33645","7811","790703","1985131","LEE BANK","Lee","MA","1238","6/30/2013","11/15/2020","SB","75 Park St.","BERKSHIRE FINL SERVICES INC","4","0","0","4","0","Berkshire","38340","Pittsfield, MA","7/1/1992","7/1/1992","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.leebank.com","137935","127283","0","10652","0","0","0","0"
"11582","13526","661223","","LEE BANK AND TRUST COMPANY","Pennington Gap","VA","24277","6/30/2013","11/15/2020","NM","41371 W. Morgan Ave.","","4","0","0","4","0","Lee","","","8/22/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","https://www.lbtc.com","97042","94485","0","2082","475","0","0","0"
"5819","11539","625140","1143810","LEE COUNTY BANK & TRUST, NATIONAL ASSOCIATION","Fort Madison","IA","52627","6/30/2013","11/15/2020","N","801 Ave. F","LEE CAPITAL CORP","3","0","0","8","1","Lee","","","9/12/1888","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.leecountybank.com","36417","36269","0","148","0","0","0","0"
"12699","9268","478252","","LEGACY BANK","Wiley","CO","81092","6/30/2013","11/15/2020","NM","220 Main St.","","9","0","0","4","1","Prowers","","","5/25/1907","1/1/1934","10/2/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.elegacybank.com","116557","98946","0","17561","50","0","0","0"
"4042","14537","320052","1054091","LEGACY BANK","Hinton","OK","73047","6/30/2013","11/15/2020","NM","101 W. Main","MIDSTATE BCORP INC","11","0","0","4","1","Caddo","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.legacybank.com","405776","394818","0","10958","0","0","0","0"
"15414","0","767040","1202388","LEGACY BANK","Altoona","IA","50009","6/30/2013","11/15/2020","NM","502 8th St, S.W.","F S BANCOR INC","4","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","1/1/1904","8/20/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.banklegacy.com","46751","44776","0","1975","0","0","0","0"
"17676","0","785950","1416448","LEGACY BANK","Colwich","KS","67030","6/30/2013","11/15/2020","NM","240 W Wichita Ave","COLWICH FINANCIAL CORP","6","0","0","4","0","Sedgwick","48620","Wichita, KS","2/22/1886","10/4/1956","9/1/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.legacy.bank","161261","145140","0","13935","2186","0","0","0"
"22319","0","397755","1095469","LEGACY BANK & TRUST COMPANY","Rogersville","MO","65742","6/30/2013","11/15/2020","SM","175 Johnstown Dr.","CENTURY BANCSHARES INC","4","0","0","2","0","Webster","44180","Springfield, MO","10/17/1907","8/17/1976","1/20/2009","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.legacybankandtrust.com","65692","61001","0","3348","1343","0","0","0"
"58247","0","3444539","","LEGACY BANK OF FLORIDA","Boca Raton","FL","33431","6/30/2013","11/15/2020","NM","2300 Glades Rd, # 120/140 W.","","5","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","5/15/2006","5/15/2006","5/15/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.legacybankfl.com","133286","110601","0","0","22685","0","0","0"
"57953","0","3306280","2619349","LEGACY NATIONAL BANK","Springdale","AR","72762","6/30/2013","11/15/2020","N","4055 W. Sunset","FIRST NATIONAL BCORP INC","4","0","0","4","0","Washington","22220","Fayetteville-Springdale-Rogers, AR-MO","3/28/2005","3/28/2005","10/23/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.legacyar.com","133123","125373","0","7750","0","0","0","0"
"57882","0","3340903","","LEGACY STATE BANK","Loganville","GA","30052","6/30/2013","11/15/2020","NM","3825 Harrison Rd.","","1","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","3/15/2005","3/15/2005","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.legacystatebank.com","37302","37001","0","51","250","0","0","0"
"18843","11976","913267","2345068","LEGACYTEXAS BANK","Plano","TX","75074","6/30/2013","11/15/2020","SM","5000 Legacy Dr.","LEGACYTEXAS GROUP INC","20","0","0","4","1","Collin","19100","Dallas-Fort Worth-Arlington, TX","7/26/1963","7/26/1963","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","1239513","1138055","0","94411","7047","0","0","0"
"10886","10062","635840","1491481","LEGENCE BANK","Eldorado","IL","62930","6/30/2013","11/15/2020","NM","946 4th St.","FIRST ELDORADO BANCSHARES INC","8","0","1","2","1","Saline","","","1/1/1906","1/1/1934","2/23/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.legencebank.com","134096","118948","0","15148","0","0","0","0"
"3108","16061","100357","1416578","LEGEND BANK, N.A.","Bowie","TX","76230","6/30/2013","11/15/2020","N","101 W. Tarrant","LEGEND BCORP INC","9","0","0","2","1","Montague","","","3/1/1890","1/1/1934","11/10/2007","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.legend-bank.com","399731","390252","0","9479","0","0","0","0"
"34936","16144","2745426","3100349","LEGENDS BANK","Clarksville","TN","37040","6/30/2013","11/15/2020","NM","310 1st St.","LEGENDS FINANCIAL HOLDINGS INC","8","0","0","4","0","Montgomery","17300","Clarksville, TN-KY","11/12/1998","11/12/1998","8/20/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.legendsbank.com","286974","213555","0","41363","32056","0","0","0"
"12616","15693","865151","1119271","LEGENDS BANK","Linn","MO","65051","6/30/2013","11/15/2020","NM","200 E. Main St.","LINN HOLDING CO","10","0","0","4","0","Osage","27620","Jefferson City, MO","3/17/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.legendsbk.com","128495","109574","0","17871","1050","0","0","0"
"33785","15377","2713920","","LEGG MASON INVESTMENT COUNSEL & TRUST COMPANY, NATIONAL ASSOCIATION","Baltimore","MD","21202","6/30/2013","11/15/2020","N","100 Light St.","","1","0","0","7","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","2/16/1993","9/29/1999","4/1/2006","Stock","0","1","OCC","DIF","New York","KANSAS CITY","St. Louis","Richmond","Northeastern","Southeast","0","0","http://www.stifeltrust.com/","503","503","0","0","0","0","0","0"
"10118","0","936640","1137172","LEIGHTON STATE BANK","Pella","IA","50219","6/30/2013","11/15/2020","NM","900 Washington St.","LEIGHTON INVESTMENT CO","2","0","0","2","1","Marion","","","7/14/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.leightonbank.com","68300","60300","0","4831","3169","0","0","0"
"13168","8979","643546","4441432","LEITCHFIELD DEPOSIT BANK & TRUST COMPANY","Leitchfield","KY","42754","6/30/2013","11/15/2020","SM","76 Public Sq.","C&J BENNETT FAMILY PARTNERSHIP","4","0","0","4","0","Grayson","","","1/1/1897","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","","50387","45023","0","5364","0","0","0","0"
"12395","0","478533","1137453","LENA STATE BANK","Lena","IL","61048","6/30/2013","11/15/2020","NM","915 S. Logan St.","FORESIGHT FINANCIAL GROUP INC","2","0","0","2","0","Stephenson","","","1/1/1867","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.lenastatebank.com","53158","51071","0","2087","0","0","0","0"
"17685","0","43351","2935496","LEONARDVILLE STATE BANK","Leonardville","KS","66449","6/30/2013","11/15/2020","NM","102 W Barton Rd","BIG MAC BANCSHARES INC","2","0","0","8","0","Riley","31740","Manhattan, KS","1/1/1897","11/1/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.psbbanks.com","21968","18882","0","3086","0","0","0","0"
"58604","0","3612525","3612543","LEVEL ONE BANK","Farmington Hills","MI","48334","6/30/2013","11/15/2020","NM","32991 Hamilton Court","LEVEL ONE BCORP INC","8","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","10/5/2007","10/5/2007","12/3/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","WWW.LEVELONEBANK.COM","311315","234096","0","56019","21200","0","0","0"
"58428","0","3489071","","LEWIS & CLARK BANK","Oregon City","OR","97045","6/30/2013","11/15/2020","NM","1900 Mcloughlin Blvd Ste 67","","1","0","0","4","0","Clackamas","38900","Portland-Vancouver-Hillsboro, OR-WA","12/15/2006","12/15/2006","12/2/2008","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.lewisandclarkbank.com","95164","85444","0","1491","8229","0","0","0"
"297","9961","580847","1250071","LEWISBURG BANKING COMPANY","Lewisburg","KY","42256","6/30/2013","11/15/2020","SM","287 N. Main St","LEWISBURG BANCSHARES CORP","4","0","0","8","1","Logan","","","2/10/1894","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.lewisburgbank.com","49626","44977","0","4649","0","0","0","0"
"9208","0","869971","2797537","LEWISTON STATE BANK","Lewiston","UT","84320","6/30/2013","11/15/2020","NM","17 E. Ctr. St.","LEWISTON BCORP","4","0","1","4","0","Cache","30860","Logan, UT-ID","9/1/1905","1/1/1934","1/5/2007","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","","160281","158986","0","1295","0","0","0","0"
"58082","0","3347911","","LIBERTAD BANK SSB","Austin","TX","78704","6/30/2013","11/15/2020","SB","512 E Riverside Dr","","1","0","0","4","0","Travis","12420","Austin-Round Rock, TX","1/9/2006","1/9/2006","8/12/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.austincapitalbank.com","41794","26749","0","10760","4285","0","0","0"
"17943","6722","587800","","LIBERTY BANK","Middletown","CT","6457","6/30/2013","11/15/2020","SB","315 Main St.","","47","0","0","4","0","Middlesex","25540","Hartford-West Hartford-East Hartford, CT","5/15/1825","1/2/1959","6/22/2013","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","0","www.liberty-bank.com","2621953","2512056","0","96680","13217","0","0","0"
"23754","0","478766","2942832","LIBERTY BANK","South San Franci","CA","94080","6/30/2013","11/15/2020","SM","500 Linden Ave.","LIBERTY BCORP","4","0","0","4","0","San Mateo","41860","San Francisco-Oakland-Hayward, CA","4/7/1982","4/7/1982","1/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","https://www.libertybk.com","137551","137551","0","0","0","0","0","0"
"26457","15610","708164","3716151","LIBERTY BANK","Hurst","TX","76054","6/30/2013","11/15/2020","NM","860 W. Airport Fwy, # 100","LIBERTY BANCSHARES INC","5","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","12/2/1985","12/2/1985","11/28/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","180206","177510","0","2533","163","0","0","0"
"33873","0","2146023","2533922","LIBERTY BANK","Alton","IL","62002","6/30/2013","11/15/2020","NM","2403 Homer Adams Pkwy.","LIBERTY BANCSHARES INC","4","0","0","4","0","Madison","41180","St. Louis, MO-IL","1/24/1994","1/24/1994","10/6/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","216821","197059","0","19762","0","0","0","0"
"34087","15547","2352235","2352226","LIBERTY BANK","Springfield","MO","65810","6/30/2013","11/15/2020","NM","4625 S. National Ave.","LIBERTY BANCSHARES INC","24","0","0","4","0","Greene","44180","Springfield, MO","10/27/1995","10/27/1995","12/8/2012","Stock","0","0","FDIC","DIF","Kansas City","DALLAS","Springfield Mo","St. louis","Western","West","0","1","","798515","774887","0","21348","2280","0","0","0"
"20429","0","386432","1084753","LIBERTY BANK","Geraldine","AL","35974","6/30/2013","11/15/2020","NM","40956 Alabama Hwy. 75","FIRST BCORP OF GERALDINE INC","4","0","0","8","0","De Kalb","","","5/29/1971","5/29/1971","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","https://www.libertybankal.com","68271","64878","0","3393","0","0","0","0"
"20856","10886","283438","1130548","LIBERTY BANK AND TRUST COMPANY","New Orleans","LA","70127","6/30/2013","11/15/2020","NM","6600 Plaza Drive, # 600","LIBERTY FINANCIAL SERVICES INC","19","0","1","4","0","Orleans","35380","New Orleans-Metairie, LA","11/16/1972","11/16/1972","2/15/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.libertybank.net","393793","308120","0","66128","19545","0","0","0"
"29009","2758","757377","","LIBERTY BANK FOR SAVINGS","Chicago","IL","60647","6/30/2013","11/15/2020","SB","2392 N Milwaukee Ave.","","5","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1898","4/22/1939","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","libertybank.com","622722","622722","0","0","0","0","0","0"
"3878","0","2967349","3101784","LIBERTY BANK OF ARKANSAS","Jonesboro","AR","72401","6/30/2013","11/15/2020","SM","2901 E. Highland Dr.","LIBERTY BANCSHARES INC","46","0","0","4","0","Craighead","27860","Jonesboro, AR","2/1/1920","1/1/1934","10/31/2008","Stock","0","1","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","","1939291","1358163","1277","483529","96322","0","0","0"
"29945","4400","744573","","LIBERTY BANK OF MARYLAND","Baltimore","MD","21239","6/30/2013","11/15/2020","SM","5612 The Alameda","","2","0","0","5","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","1/1/1954","3/31/2006","6/8/2012","Non-Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","31418","31418","0","0","0","0","0","0"
"20594","15717","791045","3851285","LIBERTY BANK, F.S.B.","West Des Moines","IA","50266","6/30/2013","11/15/2020","SA","6139 Ashworth Rd.","LIBERTY BANSHARES IOWA INC","13","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","1/6/1972","1/6/1972","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","225960","206986","0","1385","17589","0","0","0"
"26816","10020","593771","","LIBERTY BANK, INC.","Salt Lake City","UT","84102","6/30/2013","11/15/2020","NM","326 S. 500 E.","","1","0","0","8","0","Salt Lake","41620","Salt Lake City, UT","11/5/1956","10/20/1986","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.libertybankofutah.com","8713","6326","0","0","2387","0","0","0"
"33135","0","1479676","","LIBERTY BANK, NATIONAL ASSOCIATION","Twinsburg","OH","44087","6/30/2013","11/15/2020","N","2351 Edison Blvd.","","3","0","0","4","0","Summit","10420","Akron, OH","10/9/1990","10/9/1990","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","145934","145633","0","301","0","0","0","0"
"58778","0","3943210","","LIBERTY BAY BANK","Poulsbo","WA","98370","6/30/2013","11/15/2020","NM","19917 7th Ave. Ne","","1","0","0","4","0","Kitsap","14740","Bremerton-Silverdale, WA","6/11/2009","6/11/2009","7/6/2011","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.libertybanknw.com","46047","37551","0","3989","4507","0","0","0"
"57524","0","3205253","","LIBERTY BELL BANK","Marlton","NJ","8053","6/30/2013","11/15/2020","NM","145 N. Maple Ave.","","3","0","0","4","0","Burlington","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","8/6/2003","8/6/2003","7/16/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","","116195","96962","0","13582","5651","0","0","0"
