PERMNO,date,SICCD,TICKER,COMNAM,PERMCO,HSICIG,DIVAMT,PRC
20415,12/31/2012,6719,LUK,LEUCADIA NATIONAL CORP,21097,,0.25,23.79
20415,1/31/2013,6719,LUK,LEUCADIA NATIONAL CORP,21097,,,25.45
20415,2/28/2013,6719,LUK,LEUCADIA NATIONAL CORP,21097,,0.8,26.9
20415,4/30/2013,6719,LUK,LEUCADIA NATIONAL CORP,21097,,,30.89
20415,5/31/2013,6719,LUK,LEUCADIA NATIONAL CORP,21097,,,31.38
20415,7/31/2013,6719,LUK,LEUCADIA NATIONAL CORP,21097,,,26.83
20415,9/30/2013,6719,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,27.24
20415,10/31/2013,6719,LUK,LEUCADIA NATIONAL CORP,21097,,,28.34
20415,12/31/2013,6719,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,28.34
20415,1/31/2014,7011,LUK,LEUCADIA NATIONAL CORP,21097,,,27.33
20415,2/28/2014,7011,LUK,LEUCADIA NATIONAL CORP,21097,,,27.94
20415,3/31/2014,7011,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,28
20415,4/30/2014,7011,LUK,LEUCADIA NATIONAL CORP,21097,,,25.52
20415,6/30/2014,7011,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,26.22
20415,7/31/2014,6798,LUK,LEUCADIA NATIONAL CORP,21097,,,24.71
20415,9/30/2014,6798,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,23.84
20415,10/31/2014,6798,LUK,LEUCADIA NATIONAL CORP,21097,,,23.78
20415,12/31/2014,6798,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,22.42
20415,3/31/2015,6798,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,22.29
20415,4/30/2015,6798,LUK,LEUCADIA NATIONAL CORP,21097,,,23.77
20415,6/30/2015,6798,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,24.28
20415,7/31/2015,6798,LUK,LEUCADIA NATIONAL CORP,21097,,,23.52
20415,8/31/2015,6798,LUK,LEUCADIA NATIONAL CORP,21097,,,21.46
20415,9/30/2015,6798,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,20.26
20415,11/30/2015,6798,LUK,LEUCADIA NATIONAL CORP,21097,,,17.68
20415,12/31/2015,6798,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,17.39
20415,2/29/2016,6798,LUK,LEUCADIA NATIONAL CORP,21097,,,14.45
20415,3/31/2016,6798,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,16.17
20415,5/31/2016,6798,LUK,LEUCADIA NATIONAL CORP,21097,,,18.1
20415,6/30/2016,6798,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,17.33
20415,8/31/2016,7011,LUK,LEUCADIA NATIONAL CORP,21097,,,19.15
20415,9/30/2016,7011,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,19.04
20415,10/31/2016,7011,LUK,LEUCADIA NATIONAL CORP,21097,,,18.67
20415,11/30/2016,7011,LUK,LEUCADIA NATIONAL CORP,21097,,,22.02
20415,1/31/2017,7011,LUK,LEUCADIA NATIONAL CORP,21097,,,23.85
20415,2/28/2017,7011,LUK,LEUCADIA NATIONAL CORP,21097,,,26.62
20415,3/31/2017,7011,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,26
20415,5/31/2017,5099,LUK,LEUCADIA NATIONAL CORP,21097,,,24.39
20415,6/30/2017,5099,LUK,LEUCADIA NATIONAL CORP,21097,,0.0625,26.16
20415,7/31/2017,5099,LUK,LEUCADIA NATIONAL CORP,21097,,,26.03
20415,8/31/2017,5099,LUK,LEUCADIA NATIONAL CORP,21097,,,23.68
20415,10/31/2017,5099,LUK,LEUCADIA NATIONAL CORP,21097,,,25.3
20415,11/30/2017,5099,LUK,LEUCADIA NATIONAL CORP,21097,,,26.31
20415,1/31/2018,5099,LUK,LEUCADIA NATIONAL CORP,21097,,,27.07
20415,2/28/2018,5099,LUK,LEUCADIA NATIONAL CORP,21097,,,23.99
20415,4/30/2018,5099,LUK,LEUCADIA NATIONAL CORP,21097,,,24.04
20415,5/31/2018,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,21.88
20415,7/31/2018,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,24.25
20415,8/31/2018,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,23.22
20415,10/31/2018,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,21.47
20415,11/30/2018,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,0.125,21.85
20415,12/31/2018,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,17.36
20415,1/31/2019,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,20.81
20415,2/28/2019,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,0.125,20.27
20415,4/30/2019,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,20.57
20415,5/31/2019,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,0.125,17.67
20415,7/31/2019,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,21.33
20415,9/30/2019,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,1.3181,18.4
20415,10/31/2019,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,18.67
20415,12/31/2019,5099,JEF,JEFFERIES FINANCIAL GROUP INC,21097,,,21.37
20482,3/31/2009,2834,ABT,ABBOTT LABORATORIES,20017,,,47.7
20482,4/30/2009,2834,ABT,ABBOTT LABORATORIES,20017,,0.4,41.85
20482,6/30/2009,2834,ABT,ABBOTT LABORATORIES,20017,,,47.04
20482,7/31/2009,2834,ABT,ABBOTT LABORATORIES,20017,,0.4,44.99
20482,8/31/2009,2834,ABT,ABBOTT LABORATORIES,20017,,,45.23
20482,9/30/2009,2834,ABT,ABBOTT LABORATORIES,20017,,,49.47
20482,11/30/2009,2834,ABT,ABBOTT LABORATORIES,20017,,,54.49
20482,12/31/2009,2834,ABT,ABBOTT LABORATORIES,20017,,,53.99
20482,3/31/2010,2834,ABT,ABBOTT LABORATORIES,20017,,,52.68
20482,4/30/2010,2834,ABT,ABBOTT LABORATORIES,20017,,0.44,51.16
20482,6/30/2010,2834,ABT,ABBOTT LABORATORIES,20017,,,46.78
20482,8/31/2010,2834,ABT,ABBOTT LABORATORIES,20017,,,49.34
20482,9/30/2010,2834,ABT,ABBOTT LABORATORIES,20017,,,52.24
20482,11/30/2010,2834,ABT,ABBOTT LABORATORIES,20017,,,46.51
20482,12/31/2010,2834,ABT,ABBOTT LABORATORIES,20017,,,47.91
20482,1/31/2011,2834,ABT,ABBOTT LABORATORIES,20017,,0.44,45.16
20482,2/28/2011,2834,ABT,ABBOTT LABORATORIES,20017,,,48.1
20482,3/31/2011,2834,ABT,ABBOTT LABORATORIES,20017,,,49.05
20482,5/31/2011,2834,ABT,ABBOTT LABORATORIES,20017,,,52.25
20482,6/30/2011,2834,ABT,ABBOTT LABORATORIES,20017,,,52.62
20482,8/31/2011,2834,ABT,ABBOTT LABORATORIES,20017,,,52.51
20482,9/30/2011,2834,ABT,ABBOTT LABORATORIES,20017,,,51.14
20482,10/31/2011,2834,ABT,ABBOTT LABORATORIES,20017,,0.48,53.87
20482,11/30/2011,2834,ABT,ABBOTT LABORATORIES,20017,,,54.55
20482,1/31/2012,2834,ABT,ABBOTT LABORATORIES,20017,,0.48,54.15
20482,2/29/2012,2834,ABT,ABBOTT LABORATORIES,20017,,,56.61
20482,4/30/2012,2834,ABT,ABBOTT LABORATORIES,20017,,0.51,62.06
20482,5/31/2012,2834,ABT,ABBOTT LABORATORIES,20017,,,61.79
20482,7/31/2012,2834,ABT,ABBOTT LABORATORIES,20017,,0.51,66.31
20482,8/31/2012,2834,ABT,ABBOTT LABORATORIES,20017,,,65.54
20482,10/31/2012,2834,ABT,ABBOTT LABORATORIES,20017,,0.51,65.5
20482,11/30/2012,2834,ABT,ABBOTT LABORATORIES,20017,,,65
20482,12/31/2012,2834,ABT,ABBOTT LABORATORIES,20017,,,65.5
20482,1/31/2013,2834,ABT,ABBOTT LABORATORIES,20017,,0.14,33.88
20482,1/31/2013,2834,ABT,ABBOTT LABORATORIES,20017,,35.12,33.88
20482,2/28/2013,2834,ABT,ABBOTT LABORATORIES,20017,,,33.79
20482,4/30/2013,2834,ABT,ABBOTT LABORATORIES,20017,,0.14,36.92
20482,5/31/2013,2834,ABT,ABBOTT LABORATORIES,20017,,,36.67
20482,7/31/2013,2834,ABT,ABBOTT LABORATORIES,20017,,0.14,36.63
20482,9/30/2013,2834,ABT,ABBOTT LABORATORIES,20017,,,33.19
20482,10/31/2013,2834,ABT,ABBOTT LABORATORIES,20017,,0.14,36.55
20482,12/31/2013,2834,ABT,ABBOTT LABORATORIES,20017,,,38.33
20482,1/31/2014,2834,ABT,ABBOTT LABORATORIES,20017,,0.22,36.66
20482,2/28/2014,2834,ABT,ABBOTT LABORATORIES,20017,,,39.78
20482,3/31/2014,2834,ABT,ABBOTT LABORATORIES,20017,,,38.51
20482,4/30/2014,2834,ABT,ABBOTT LABORATORIES,20017,,0.22,38.74
20482,6/30/2014,2834,ABT,ABBOTT LABORATORIES,20017,,,40.9
20482,7/31/2014,2834,ABT,ABBOTT LABORATORIES,20017,,0.22,42.12
20482,9/30/2014,2834,ABT,ABBOTT LABORATORIES,20017,,,41.59
20482,10/31/2014,2834,ABT,ABBOTT LABORATORIES,20017,,0.22,43.59
20482,12/31/2014,2834,ABT,ABBOTT LABORATORIES,20017,,,45.02
20482,3/31/2015,2834,ABT,ABBOTT LABORATORIES,20017,,,46.33
20482,4/30/2015,2834,ABT,ABBOTT LABORATORIES,20017,,0.24,46.42
20482,6/30/2015,2834,ABT,ABBOTT LABORATORIES,20017,,,49.08
20482,7/31/2015,2834,ABT,ABBOTT LABORATORIES,20017,,0.24,50.69
20482,8/31/2015,2834,ABT,ABBOTT LABORATORIES,20017,,,45.29
20482,9/30/2015,2834,ABT,ABBOTT LABORATORIES,20017,,,40.22
20482,11/30/2015,2834,ABT,ABBOTT LABORATORIES,20017,,,44.92
20482,12/31/2015,2834,ABT,ABBOTT LABORATORIES,20017,,,44.91
20482,2/29/2016,2834,ABT,ABBOTT LABORATORIES,20017,,,38.74
20482,3/31/2016,2834,ABT,ABBOTT LABORATORIES,20017,,,41.83
20482,5/31/2016,2834,ABT,ABBOTT LABORATORIES,20017,,,39.63
20482,6/30/2016,2834,ABT,ABBOTT LABORATORIES,20017,,,39.31
20482,8/31/2016,2834,ABT,ABBOTT LABORATORIES,20017,,,42.02
20482,9/30/2016,2834,ABT,ABBOTT LABORATORIES,20017,,,42.29
20482,10/31/2016,2834,ABT,ABBOTT LABORATORIES,20017,,0.26,39.24
20482,11/30/2016,2834,ABT,ABBOTT LABORATORIES,20017,,,38.07
20482,1/31/2017,5047,ABT,ABBOTT LABORATORIES,20017,,0.265,41.77
20482,2/28/2017,5047,ABT,ABBOTT LABORATORIES,20017,,,45.08
20482,3/31/2017,5047,ABT,ABBOTT LABORATORIES,20017,,,44.41
20482,5/31/2017,5047,ABT,ABBOTT LABORATORIES,20017,,,45.66
20482,6/30/2017,5047,ABT,ABBOTT LABORATORIES,20017,,,48.61
20482,7/31/2017,5047,ABT,ABBOTT LABORATORIES,20017,,0.265,49.18
20482,8/31/2017,5047,ABT,ABBOTT LABORATORIES,20017,,,50.94
20482,10/31/2017,5047,ABT,ABBOTT LABORATORIES,20017,,0.265,54.23
20482,11/30/2017,5047,ABT,ABBOTT LABORATORIES,20017,,,56.37
20482,1/31/2018,5047,ABT,ABBOTT LABORATORIES,20017,,0.28,62.16
20482,2/28/2018,5047,ABT,ABBOTT LABORATORIES,20017,,,60.33
20482,4/30/2018,5047,ABT,ABBOTT LABORATORIES,20017,,0.28,58.13
20482,5/31/2018,5047,ABT,ABBOTT LABORATORIES,20017,,,61.53
20482,7/31/2018,5047,ABT,ABBOTT LABORATORIES,20017,,0.28,65.54
20482,8/31/2018,5047,ABT,ABBOTT LABORATORIES,20017,,,66.84
20482,10/31/2018,5047,ABT,ABBOTT LABORATORIES,20017,,0.28,68.94
20482,11/30/2018,5047,ABT,ABBOTT LABORATORIES,20017,,,74.05
20482,12/31/2018,5047,ABT,ABBOTT LABORATORIES,20017,,,72.33
20482,1/31/2019,5047,ABT,ABBOTT LABORATORIES,20017,,0.32,72.98
20482,2/28/2019,5047,ABT,ABBOTT LABORATORIES,20017,,,77.62
20482,4/30/2019,5047,ABT,ABBOTT LABORATORIES,20017,,0.32,79.56
20482,5/31/2019,5047,ABT,ABBOTT LABORATORIES,20017,,,76.13
20482,7/31/2019,5047,ABT,ABBOTT LABORATORIES,20017,,0.32,87.1
20482,9/30/2019,5047,ABT,ABBOTT LABORATORIES,20017,,,83.67
20482,10/31/2019,5047,ABT,ABBOTT LABORATORIES,20017,,0.32,83.61
20482,12/31/2019,5047,ABT,ABBOTT LABORATORIES,20017,,,86.86
20626,3/31/2009,2821,DOW,DOW CHEMICAL CO,20597,,0.15,8.43
20626,4/30/2009,2821,DOW,DOW CHEMICAL CO,20597,,,16
20626,6/30/2009,2821,DOW,DOW CHEMICAL CO,20597,,0.15,16.14
20626,7/31/2009,2821,DOW,DOW CHEMICAL CO,20597,,,21.17
20626,8/31/2009,2821,DOW,DOW CHEMICAL CO,20597,,,21.29
20626,9/30/2009,2821,DOW,DOW CHEMICAL CO,20597,,0.15,26.07
20626,11/30/2009,2821,DOW,DOW CHEMICAL CO,20597,,,27.78
20626,12/31/2009,2821,DOW,DOW CHEMICAL CO,20597,,0.15,27.63
20626,3/31/2010,2821,DOW,DOW CHEMICAL CO,20597,,0.15,29.57
20626,4/30/2010,2821,DOW,DOW CHEMICAL CO,20597,,,30.83
20626,6/30/2010,2821,DOW,DOW CHEMICAL CO,20597,,0.15,23.72
20626,8/31/2010,2821,DOW,DOW CHEMICAL CO,20597,,,24.37
20626,9/30/2010,2821,DOW,DOW CHEMICAL CO,20597,,0.15,27.46
20626,11/30/2010,2821,DOW,DOW CHEMICAL CO,20597,,,31.18
20626,12/31/2010,2821,DOW,DOW CHEMICAL CO,20597,,0.15,34.14
20626,1/31/2011,2821,DOW,DOW CHEMICAL CO,20597,,,35.48
20626,2/28/2011,2821,DOW,DOW CHEMICAL CO,20597,,,37.16
20626,3/31/2011,2821,DOW,DOW CHEMICAL CO,20597,,0.15,37.75
20626,5/31/2011,2821,DOW,DOW CHEMICAL CO,20597,,,36.13
20626,6/30/2011,2821,DOW,DOW CHEMICAL CO,20597,,0.25,36
20626,8/31/2011,2821,DOW,DOW CHEMICAL CO,20597,,,28.45
20626,9/30/2011,2821,DOW,DOW CHEMICAL CO,20597,,0.25,22.46
20626,10/31/2011,2821,DOW,DOW CHEMICAL CO,20597,,,27.88
20626,11/30/2011,2821,DOW,DOW CHEMICAL CO,20597,,,27.71
20626,1/31/2012,2821,DOW,DOW CHEMICAL CO,20597,,,33.51
20626,2/29/2012,2821,DOW,DOW CHEMICAL CO,20597,,,33.51
20626,4/30/2012,2821,DOW,DOW CHEMICAL CO,20597,,,33.88
20626,5/31/2012,2821,DOW,DOW CHEMICAL CO,20597,,,31.06
20626,7/31/2012,2821,DOW,DOW CHEMICAL CO,20597,,,28.78
20626,8/31/2012,2821,DOW,DOW CHEMICAL CO,20597,,,29.31
20626,10/31/2012,2821,DOW,DOW CHEMICAL CO,20597,,,29.3
20626,11/30/2012,2821,DOW,DOW CHEMICAL CO,20597,,,30.19
20626,12/31/2012,2821,DOW,DOW CHEMICAL CO,20597,,0.32,32.3294
20626,1/31/2013,2821,DOW,DOW CHEMICAL CO,20597,,,32.2
20626,2/28/2013,2821,DOW,DOW CHEMICAL CO,20597,,,31.72
20626,4/30/2013,2821,DOW,DOW CHEMICAL CO,20597,,,33.91
20626,5/31/2013,2821,DOW,DOW CHEMICAL CO,20597,,,34.46
20626,7/31/2013,2821,DOW,DOW CHEMICAL CO,20597,,,35.04
20626,9/30/2013,2821,DOW,DOW CHEMICAL CO,20597,,0.32,38.4
20626,10/31/2013,2821,DOW,DOW CHEMICAL CO,20597,,,39.47
20626,12/31/2013,2821,DOW,DOW CHEMICAL CO,20597,,0.32,44.4
20626,1/31/2014,2821,DOW,DOW CHEMICAL CO,20597,,,45.51
20626,2/28/2014,2821,DOW,DOW CHEMICAL CO,20597,,,48.71
20626,3/31/2014,2821,DOW,DOW CHEMICAL CO,20597,,0.37,48.59
20626,4/30/2014,2821,DOW,DOW CHEMICAL CO,20597,,,49.9
20626,6/30/2014,2821,DOW,DOW CHEMICAL CO,20597,,0.37,51.46
20626,7/31/2014,2821,DOW,DOW CHEMICAL CO,20597,,,51.07
20626,9/30/2014,2821,DOW,DOW CHEMICAL CO,20597,,0.37,52.44
20626,10/31/2014,2821,DOW,DOW CHEMICAL CO,20597,,,49.4
20626,12/31/2014,2821,DOW,DOW CHEMICAL CO,20597,,0.42,45.61
20626,3/31/2015,2821,DOW,DOW CHEMICAL CO,20597,,0.42,47.98
20626,4/30/2015,2821,DOW,DOW CHEMICAL CO,20597,,,51
20626,6/30/2015,2821,DOW,DOW CHEMICAL CO,20597,,0.42,51.17
20626,7/31/2015,2821,DOW,DOW CHEMICAL CO,20597,,,47.06
20626,8/31/2015,2821,DOW,DOW CHEMICAL CO,20597,,,43.76
20626,9/30/2015,2821,DOW,DOW CHEMICAL CO,20597,,0.42,42.4
20626,11/30/2015,2821,DOW,DOW CHEMICAL CO,20597,,,52.13
20626,12/31/2015,2821,DOW,DOW CHEMICAL CO,20597,,0.46,51.48
20626,2/29/2016,2821,DOW,DOW CHEMICAL CO,20597,,,48.61
20626,3/31/2016,2821,DOW,DOW CHEMICAL CO,20597,,0.46,50.86
20626,5/31/2016,2821,DOW,DOW CHEMICAL CO,20597,,,51.36
20626,6/30/2016,2821,DOW,DOW CHEMICAL CO,20597,,0.46,49.71
20626,8/31/2016,2821,DOW,DOW CHEMICAL CO,20597,,,53.64
20626,9/30/2016,2821,DOW,DOW CHEMICAL CO,20597,,0.46,51.83
20626,10/31/2016,2821,DOW,DOW CHEMICAL CO,20597,,,53.81
20626,11/30/2016,2821,DOW,DOW CHEMICAL CO,20597,,,55.72
20626,1/31/2017,2821,DOW,DOW CHEMICAL CO,20597,,,59.63
20626,2/28/2017,2821,DOW,DOW CHEMICAL CO,20597,,,62.26
20626,3/31/2017,2821,DOW,DOW CHEMICAL CO,20597,,0.46,63.54
20626,5/31/2017,2821,DOW,DOW CHEMICAL CO,20597,,,61.96
20626,6/30/2017,2821,DOW,DOW CHEMICAL CO,20597,,0.46,63.07
20626,7/31/2017,2821,DOW,DOW CHEMICAL CO,20597,,0.46,64.24
20626,8/31/2017,2821,DOW,DOW CHEMICAL CO,20597,,,66.65
21020,3/31/2009,4512,AMR,A M R CORP DEL,20010,,,3.19
21020,4/30/2009,4512,AMR,A M R CORP DEL,20010,,,4.76
21020,6/30/2009,4512,AMR,A M R CORP DEL,20010,,,4.02
21020,7/31/2009,4512,AMR,A M R CORP DEL,20010,,,5.35
21020,8/31/2009,4512,AMR,A M R CORP DEL,20010,,,5.46
21020,9/30/2009,4512,AMR,A M R CORP DEL,20010,,,7.95
21020,11/30/2009,4512,AMR,A M R CORP DEL,20010,,,6.04
21020,12/31/2009,4512,AMR,A M R CORP DEL,20010,,,7.73
21020,3/31/2010,4512,AMR,A M R CORP DEL,20010,,,9.11
21020,4/30/2010,4512,AMR,A M R CORP DEL,20010,,,7.38
21020,6/30/2010,4512,AMR,A M R CORP DEL,20010,,,6.78
21020,8/31/2010,4512,AMR,A M R CORP DEL,20010,,,6.12
21020,9/30/2010,4512,AMR,A M R CORP DEL,20010,,,6.27
21020,11/30/2010,4512,AMR,A M R CORP DEL,20010,,,8.56
21020,12/31/2010,4512,AMR,A M R CORP DEL,20010,,,7.79
21020,1/31/2011,4512,AMR,A M R CORP DEL,20010,,,7.05
21020,2/28/2011,4512,AMR,A M R CORP DEL,20010,,,6.74
21020,3/31/2011,4512,AMR,A M R CORP DEL,20010,,,6.46
21020,5/31/2011,4512,AMR,A M R CORP DEL,20010,,,6.27
21020,6/30/2011,4512,AMR,A M R CORP DEL,20010,,,5.4
21020,8/31/2011,4512,AMR,A M R CORP DEL,20010,,,3.62
21020,9/30/2011,4512,AMR,A M R CORP DEL,20010,,,2.96
21020,10/31/2011,4512,AMR,A M R CORP DEL,20010,,,2.63
21020,11/30/2011,4512,AMR,A M R CORP DEL,20010,,,0.32
21020,1/31/2012,4512,,A M R CORP DEL,20010,,,
21020,2/29/2012,4512,,A M R CORP DEL,20010,,,
21020,4/30/2012,4512,,A M R CORP DEL,20010,,,
21020,5/31/2012,4512,,A M R CORP DEL,20010,,,
21020,7/31/2012,4512,,A M R CORP DEL,20010,,,
21020,8/31/2012,4512,,A M R CORP DEL,20010,,,
21020,10/31/2012,4512,,A M R CORP DEL,20010,,,
21020,11/30/2012,4512,,A M R CORP DEL,20010,,,
21020,12/31/2012,4512,,A M R CORP DEL,20010,,,
21020,1/31/2013,4512,,A M R CORP DEL,20010,,,
21020,2/28/2013,4512,,A M R CORP DEL,20010,,,
21020,4/30/2013,4512,,A M R CORP DEL,20010,,,
21020,5/31/2013,4512,,A M R CORP DEL,20010,,,
21020,7/31/2013,4512,,A M R CORP DEL,20010,,,
21020,9/30/2013,4512,,A M R CORP DEL,20010,,,
21020,10/31/2013,4512,,A M R CORP DEL,20010,,,
21020,12/31/2013,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,25.25
21020,1/31/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,33.55
21020,2/28/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,36.93
21020,3/31/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,36.6
21020,4/30/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,35.07
21020,6/30/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,42.96
21020,7/31/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,38.85
21020,9/30/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,35.48
21020,10/31/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,41.35
21020,12/31/2014,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,53.63
21020,3/31/2015,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,52.78
21020,4/30/2015,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,48.285
21020,6/30/2015,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,39.935
21020,7/31/2015,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,40.1
21020,8/31/2015,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,38.98
21020,9/30/2015,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,38.83
21020,11/30/2015,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,41.26
21020,12/31/2015,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,42.35
21020,2/29/2016,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,41
21020,3/31/2016,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,41.01
21020,5/31/2016,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,31.91
21020,6/30/2016,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,28.31
21020,8/31/2016,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,36.3
21020,9/30/2016,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,36.61
21020,10/31/2016,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,40.6
21020,11/30/2016,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,46.44
21020,1/31/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,44.25
21020,2/28/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,46.36
21020,3/31/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,42.3
21020,5/31/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,48.41
21020,6/30/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,50.32
21020,7/31/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,50.44
21020,8/31/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,44.74
21020,10/31/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,46.82
21020,11/30/2017,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,50.49
21020,1/31/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,54.32
21020,2/28/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,54.25
21020,4/30/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,42.93
21020,5/31/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,43.54
21020,7/31/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,39.54
21020,8/31/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,40.48
21020,10/31/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,35.08
21020,11/30/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,40.16
21020,12/31/2018,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,32.11
21020,1/31/2019,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,35.77
21020,2/28/2019,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,35.63
21020,4/30/2019,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,34.18
21020,5/31/2019,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,0.1,27.23
21020,7/31/2019,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,30.51
21020,9/30/2019,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,26.97
21020,10/31/2019,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,30.06
21020,12/31/2019,4512,AAL,AMERICAN AIRLINES GROUP INC,20010,,,28.68
21178,3/31/2009,3764,LMT,LOCKHEED MARTIN CORP,21110,,,69.03
21178,4/30/2009,3764,LMT,LOCKHEED MARTIN CORP,21110,,,78.53
21178,6/30/2009,3764,LMT,LOCKHEED MARTIN CORP,21110,,,80.65
21178,7/31/2009,3764,LMT,LOCKHEED MARTIN CORP,21110,,,74.76
21178,8/31/2009,3764,LMT,LOCKHEED MARTIN CORP,21110,,0.57,74.98
21178,9/30/2009,3764,LMT,LOCKHEED MARTIN CORP,21110,,,78.08
21178,11/30/2009,3764,LMT,LOCKHEED MARTIN CORP,21110,,0.63,77.23
21178,12/31/2009,3764,LMT,LOCKHEED MARTIN CORP,21110,,,75.35
21178,3/31/2010,3764,LMT,LOCKHEED MARTIN CORP,21110,,,83.22
21178,4/30/2010,3764,LMT,LOCKHEED MARTIN CORP,21110,,,84.89
21178,6/30/2010,3764,LMT,LOCKHEED MARTIN CORP,21110,,,74.5
21178,8/31/2010,3764,LMT,LOCKHEED MARTIN CORP,21110,,0.63,69.52
21178,9/30/2010,3764,LMT,LOCKHEED MARTIN CORP,21110,,,71.28
21178,11/30/2010,3764,LMT,LOCKHEED MARTIN CORP,21110,,0.75,68.04
21178,12/31/2010,3764,LMT,LOCKHEED MARTIN CORP,21110,,,69.91
21178,1/31/2011,3764,LMT,LOCKHEED MARTIN CORP,21110,,,79.6
21178,2/28/2011,3764,LMT,LOCKHEED MARTIN CORP,21110,,0.75,79.16
