GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,teqq,costat,mkvaltq
1209,28222,9/30/2015,2015,4,INDL,C,D,STD,9158106,USD,2015Q3,2015Q4,7381.1,A,27475.5012
1209,28222,12/31/2015,2016,1,INDL,C,D,STD,9158106,USD,2015Q4,2016Q1,7499,A,28058.2215
1209,28222,3/31/2016,2016,2,INDL,C,D,STD,9158106,USD,2016Q1,2016Q2,7053.1,A,31126.6121
1209,28222,6/30/2016,2016,3,INDL,C,D,STD,9158106,USD,2016Q2,2016Q3,7180.2,A,30758.762
1209,28222,9/30/2016,2016,4,INDL,C,D,STD,9158106,USD,2016Q3,2016Q4,7213.4,A,32676.5493
1209,28222,12/31/2016,2017,1,INDL,C,D,STD,9158106,USD,2016Q4,2017Q1,7261.1,A,31293.7938
1209,28222,3/31/2017,2017,2,INDL,C,D,STD,9158106,USD,2017Q1,2017Q2,9420.2,A,29455.88
1209,28222,6/30/2017,2017,3,INDL,C,D,STD,9158106,USD,2017Q2,2017Q3,9509.9,A,31180.9284
1209,28222,9/30/2017,2017,4,INDL,C,D,STD,9158106,USD,2017Q3,2017Q4,10185.5,A,33018.2821
1209,28222,12/31/2017,2018,1,INDL,C,D,STD,9158106,USD,2017Q4,2018Q1,10321.2,A,35923.5111
1209,28222,3/31/2018,2018,2,INDL,C,D,STD,9158106,USD,2018Q1,2018Q2,10693.2,A,34858.4218
1209,28222,6/30/2018,2018,3,INDL,C,D,STD,9158106,USD,2018Q2,2018Q3,10810,A,34147.2286
1209,28222,9/30/2018,2018,4,INDL,C,D,STD,9158106,USD,2018Q3,2018Q4,11176.3,A,36670.1478
1209,28222,12/31/2018,2019,1,INDL,C,D,STD,9158106,USD,2018Q4,2019Q1,11203.4,A,35151.9416
1209,28222,3/31/2019,2019,2,INDL,C,D,STD,9158106,USD,2019Q1,2019Q2,11503.4,A,42036.5977
1209,28222,6/30/2019,2019,3,INDL,C,D,STD,9158106,USD,2019Q2,2019Q3,11726.6,A,49881.7614
1209,28222,9/30/2019,2019,4,INDL,C,D,STD,9158106,USD,2019Q3,2019Q4,11388.3,A,48901.2719
1209,28222,12/31/2019,2020,1,INDL,C,D,STD,9158106,USD,2019Q4,2020Q1,11929.8,A,51857.1232
1209,28222,3/31/2020,2020,2,INDL,C,D,STD,9158106,USD,2020Q1,2020Q2,11723.7,A,44084.8666
1230,28804,6/30/2009,2009,2,INDL,C,D,STD,11659109,USD,2009Q2,2009Q2,688.4,A,652.6307
1230,28804,9/30/2009,2009,3,INDL,C,D,STD,11659109,USD,2009Q3,2009Q3,773.8,A,944.3743
1230,28804,12/31/2009,2009,4,INDL,C,D,STD,11659109,USD,2009Q4,2009Q4,872.1,A,1230.025
1230,28804,3/31/2010,2010,1,INDL,C,D,STD,11659109,USD,2010Q1,2010Q1,885.4,A,1473.3953
1230,28804,6/30/2010,2010,2,INDL,C,D,STD,11659109,USD,2010Q2,2010Q2,939.9,A,1605.1645
1230,28804,9/30/2010,2010,3,INDL,C,D,STD,11659109,USD,2010Q3,2010Q3,1073.5,A,1834.4775
1230,28804,12/31/2010,2010,4,INDL,C,D,STD,11659109,USD,2010Q4,2010Q4,1105.4,A,2036.5316
1230,28804,3/31/2011,2011,1,INDL,C,D,STD,11659109,USD,2011Q1,2011Q1,1170.1,A,2275.1925
1230,28804,6/30/2011,2011,2,INDL,C,D,STD,11659109,USD,2011Q2,2011Q2,1206.5,A,2468.873
1230,28804,9/30/2011,2011,3,INDL,C,D,STD,11659109,USD,2011Q3,2011Q3,1264.3,A,2006.5133
1230,28804,12/31/2011,2011,4,INDL,C,D,STD,11659109,USD,2011Q4,2011Q4,1173.2,A,2663.8178
1230,28804,3/31/2012,2012,1,INDL,C,D,STD,11659109,USD,2012Q1,2012Q1,1218,A,2550.2407
1230,28804,6/30/2012,2012,2,INDL,C,D,STD,11659109,USD,2012Q2,2012Q2,1283,A,2538.9916
1230,28804,9/30/2012,2012,3,INDL,C,D,STD,11659109,USD,2012Q3,2012Q3,1439.2,A,2459.9849
1230,28804,12/31/2012,2012,4,INDL,C,D,STD,11659109,USD,2012Q4,2012Q4,1421,A,3032.5449
1230,28804,3/31/2013,2013,1,INDL,C,D,STD,11659109,USD,2013Q1,2013Q1,1462,A,4508.7323
1230,28804,6/30/2013,2013,2,INDL,C,D,STD,11659109,USD,2013Q2,2013Q2,1543,A,3640.468
1230,28804,9/30/2013,2013,3,INDL,C,D,STD,11659109,USD,2013Q3,2013Q3,1802,A,4361.5456
1230,28804,12/31/2013,2013,4,INDL,C,D,STD,11659109,USD,2013Q4,2013Q4,2029,A,5043.894
1230,28804,3/31/2014,2014,1,INDL,C,D,STD,11659109,USD,2014Q1,2014Q1,2095,A,6418.7016
1230,28804,6/30/2014,2014,2,INDL,C,D,STD,11659109,USD,2014Q2,2014Q2,2200,A,6498.4735
1230,28804,9/30/2014,2014,3,INDL,C,D,STD,11659109,USD,2014Q3,2014Q3,2229,A,5811.2403
1230,28804,12/31/2014,2014,4,INDL,C,D,STD,11659109,USD,2014Q4,2014Q4,2127,A,7857.3046
1230,28804,3/31/2015,2015,1,INDL,C,D,STD,11659109,USD,2015Q1,2015Q1,2166,A,8632.7839
1230,28804,6/30/2015,2015,2,INDL,C,D,STD,11659109,USD,2015Q2,2015Q2,2219,A,8248.6508
1230,28804,9/30/2015,2015,3,INDL,C,D,STD,11659109,USD,2015Q3,2015Q3,2365,A,10066.3945
1230,28804,12/31/2015,2015,4,INDL,C,D,STD,11659109,USD,2015Q4,2015Q4,2411,A,10077.8393
1230,28804,3/31/2016,2016,1,INDL,C,D,STD,11659109,USD,2016Q1,2016Q1,2455,A,10163.3443
1230,28804,6/30/2016,2016,2,INDL,C,D,STD,11659109,USD,2016Q2,2016Q2,2627,A,7174.3332
1230,28804,9/30/2016,2016,3,INDL,C,D,STD,11659109,USD,2016Q3,2016Q3,2864,A,8118.2988
1230,28804,12/31/2016,2016,4,INDL,C,D,STD,11659109,USD,2016Q4,2016Q4,2931,A,10942.8934
1230,28804,3/31/2017,2017,1,INDL,C,D,STD,11659109,USD,2017Q1,2017Q1,3014,A,11410.2884
1230,28804,6/30/2017,2017,2,INDL,C,D,STD,11659109,USD,2017Q2,2017Q2,3264,A,11087.245
1230,28804,9/30/2017,2017,3,INDL,C,D,STD,11659109,USD,2017Q3,2017Q3,3491,A,9410.7265
1230,28804,12/31/2017,2017,4,INDL,C,D,STD,11659109,USD,2017Q4,2017Q4,3721,A,9046.2141
1230,28804,3/31/2018,2018,1,INDL,C,D,STD,11659109,USD,2018Q1,2018Q1,3439,A,7642.766
1230,28804,6/30/2018,2018,2,INDL,C,D,STD,11659109,USD,2018Q2,2018Q2,3593,A,7440.2896
1230,28804,9/30/2018,2018,3,INDL,C,D,STD,11659109,USD,2018Q3,2018Q3,3791,A,8494.6385
1230,28804,12/31/2018,2018,4,INDL,C,D,STD,11659109,USD,2018Q4,2018Q4,3751,A,7496.3549
1230,28804,3/31/2019,2019,1,INDL,C,D,STD,11659109,USD,2019Q1,2019Q1,3746,A,6931.0445
1230,28804,6/30/2019,2019,2,INDL,C,D,STD,11659109,USD,2019Q2,2019Q2,3973,A,7882.5316
1230,28804,9/30/2019,2019,3,INDL,C,D,STD,11659109,USD,2019Q3,2019Q3,4252,A,8001.975
1230,28804,12/31/2019,2019,4,INDL,C,D,STD,11659109,USD,2019Q4,2019Q4,4331,A,8333.25
1230,28804,3/31/2020,2020,1,INDL,C,D,STD,11659109,USD,2020Q1,2020Q1,4015,A,3489.995
1279,10137,6/30/2009,2009,2,INDL,C,D,STD,17361106,USD,2009Q2,2009Q2,3051.255,I,4347.239
1279,10137,9/30/2009,2009,3,INDL,C,D,STD,17361106,USD,2009Q3,2009Q3,3061,I,4495.75
1279,10137,12/31/2009,2009,4,INDL,C,D,STD,17361106,USD,2009Q4,2009Q4,3128.1,I,3981.5036
1279,10137,3/31/2010,2010,1,INDL,C,D,STD,17361106,USD,2010Q1,2010Q1,3226,I,3900.294
1279,10137,6/30/2010,2010,2,INDL,C,D,STD,17361106,USD,2010Q2,2010Q2,3305.9,I,3507.6382
1279,10137,9/30/2010,2010,3,INDL,C,D,STD,17361106,USD,2010Q3,2010Q3,3431.5,I,4166.8307
1279,10137,12/31/2010,2010,4,INDL,C,D,STD,17361106,USD,2010Q4,2010Q4,3441.7,I,4120.1455
1300,10145,6/30/2009,2009,2,INDL,C,D,STD,438516106,USD,2009Q2,2009Q2,8561,A,23614.4956
1300,10145,9/30/2009,2009,3,INDL,C,D,STD,438516106,USD,2009Q3,2009Q3,9595,A,28347.0846
1300,10145,12/31/2009,2009,4,INDL,C,D,STD,438516106,USD,2009Q4,2009Q4,8954,A,29956.9928
1300,10145,3/31/2010,2010,1,INDL,C,D,STD,438516106,USD,2010Q1,2010Q1,9104,A,34685.0591
1300,10145,6/30/2010,2010,2,INDL,C,D,STD,438516106,USD,2010Q2,2010Q2,9128,A,30139.3563
1300,10145,9/30/2010,2010,3,INDL,C,D,STD,438516106,USD,2010Q3,2010Q3,10466,A,34280.8016
1300,10145,12/31/2010,2010,4,INDL,C,D,STD,438516106,USD,2010Q4,2010Q4,10787,A,41624.28
1300,10145,3/31/2011,2011,1,INDL,C,D,STD,438516106,USD,2011Q1,2011Q1,11810,A,46992.2477
1300,10145,6/30/2011,2011,2,INDL,C,D,STD,438516106,USD,2011Q2,2011Q2,12184,A,46624.7058
1300,10145,9/30/2011,2011,3,INDL,C,D,STD,438516106,USD,2011Q3,2011Q3,11767,A,33964.2533
1300,10145,12/31/2011,2011,4,INDL,C,D,STD,438516106,USD,2011Q4,2011Q4,10902,A,42104.945
1300,10145,3/31/2012,2012,1,INDL,C,D,STD,438516106,USD,2012Q1,2012Q1,11842,A,47569.0001
1300,10145,6/30/2012,2012,2,INDL,C,D,STD,438516106,USD,2012Q2,2012Q2,12083,A,43586.973
1300,10145,9/30/2012,2012,3,INDL,C,D,STD,438516106,USD,2012Q3,2012Q3,13219,A,46806.477
1300,10145,12/31/2012,2012,4,INDL,C,D,STD,438516106,USD,2012Q4,2012Q4,13065,A,49684.316
1300,10145,3/31/2013,2013,1,INDL,C,D,STD,438516106,USD,2013Q1,2013Q1,13533,A,59284.1744
1300,10145,6/30/2013,2013,2,INDL,C,D,STD,438516106,USD,2013Q2,2013Q2,13858,A,62269.4436
1300,10145,9/30/2013,2013,3,INDL,C,D,STD,438516106,USD,2013Q3,2013Q3,15073,A,65159.1629
1300,10145,12/31/2013,2013,4,INDL,C,D,STD,438516106,USD,2013Q4,2013Q4,17579,A,71615.806
1300,10145,3/31/2014,2014,1,INDL,C,D,STD,438516106,USD,2014Q1,2014Q1,18043,A,72642.2112
1300,10145,6/30/2014,2014,2,INDL,C,D,STD,438516106,USD,2014Q2,2014Q2,18817,A,72737.4648
1300,10145,9/30/2014,2014,3,INDL,C,D,STD,438516106,USD,2014Q3,2014Q3,19063,A,72895.2672
1300,10145,12/31/2014,2014,4,INDL,C,D,STD,438516106,USD,2014Q4,2014Q4,17784,A,78157.424
1300,10145,3/31/2015,2015,1,INDL,C,D,STD,438516106,USD,2015Q1,2015Q1,17677,A,81539.8572
1300,10145,6/30/2015,2015,2,INDL,C,D,STD,438516106,USD,2015Q2,2015Q2,18597,A,79716.2711
1300,10145,9/30/2015,2015,3,INDL,C,D,STD,438516106,USD,2015Q3,2015Q3,17896,A,72976.7308
1300,10145,12/31/2015,2015,4,INDL,C,D,STD,438516106,USD,2015Q4,2015Q4,18418,A,79790.328
1300,10145,3/31/2016,2016,1,INDL,C,D,STD,438516106,USD,2016Q1,2016Q1,18372,A,85394.9858
1300,10145,6/30/2016,2016,2,INDL,C,D,STD,438516106,USD,2016Q2,2016Q2,18942,A,88504.98
1300,10145,9/30/2016,2016,3,INDL,C,D,STD,438516106,USD,2016Q3,2016Q3,19371,A,88856.1538
1300,10145,12/31/2016,2016,4,INDL,C,D,STD,438516106,USD,2016Q4,2016Q4,19547,A,88138.68
1300,10145,3/31/2017,2017,1,INDL,C,D,STD,438516106,USD,2017Q1,2017Q1,20475,A,95193.1461
1300,10145,6/30/2017,2017,2,INDL,C,D,STD,438516106,USD,2017Q2,2017Q2,20550,A,101376.242
1300,10145,9/30/2017,2017,3,INDL,C,D,STD,438516106,USD,2017Q3,2017Q3,21228,A,107980.792
1300,10145,12/31/2017,2017,4,INDL,C,D,STD,438516106,USD,2017Q4,2017Q4,17439,A,115158.024
1300,10145,3/31/2018,2018,1,INDL,C,D,STD,438516106,USD,2018Q1,2018Q1,17774,A,107938.8543
1300,10145,6/30/2018,2018,2,INDL,C,D,STD,438516106,USD,2018Q2,2018Q2,17773,A,106973.1146
1300,10145,9/30/2018,2018,3,INDL,C,D,STD,438516106,USD,2018Q3,2018Q3,18416,A,123183.9232
1300,10145,12/31/2018,2018,4,INDL,C,D,STD,438516106,USD,2018Q4,2018Q4,18358,A,96394.752
1300,10145,3/31/2019,2019,1,INDL,C,D,STD,438516106,USD,2019Q1,2019Q1,18956,A,115652.7586
1300,10145,6/30/2019,2019,2,INDL,C,D,STD,438516106,USD,2019Q2,2019Q2,18060,A,125618.9017
1300,10145,9/30/2019,2019,3,INDL,C,D,STD,438516106,USD,2019Q3,2019Q3,18306,A,120898.9836
1300,10145,12/31/2019,2019,4,INDL,C,D,STD,438516106,USD,2019Q4,2019Q4,18706,A,125864.7
1300,10145,3/31/2020,2020,1,INDL,C,D,STD,438516106,USD,2020Q1,2020Q1,17865,A,93900.2439
1327,45911,6/30/2009,2009,3,INDL,C,D,STD,83088M102,USD,2009Q2,2009Q3,1014.807,A,1653.531
1327,45911,9/30/2009,2009,4,INDL,C,D,STD,83088M102,USD,2009Q3,2009Q4,1105.129,A,2288.0706
1327,45911,12/31/2009,2010,1,INDL,C,D,STD,83088M102,USD,2009Q4,2010Q1,1146.896,A,2484.5271
1327,45911,3/31/2010,2010,2,INDL,C,D,STD,83088M102,USD,2010Q1,2010Q2,1183.046,A,2755.1628
1327,45911,6/30/2010,2010,3,INDL,C,D,STD,83088M102,USD,2010Q2,2010Q3,1220.706,A,2983.2304
1327,45911,9/30/2010,2010,4,INDL,C,D,STD,83088M102,USD,2010Q3,2010Q4,1316.596,A,3726.0362
1327,45911,12/31/2010,2011,1,INDL,C,D,STD,83088M102,USD,2010Q4,2011Q1,1411.407,A,5295.5766
1327,45911,3/31/2011,2011,2,INDL,C,D,STD,83088M102,USD,2011Q1,2011Q2,1476.392,A,6024.5856
1327,45911,6/30/2011,2011,3,INDL,C,D,STD,83088M102,USD,2011Q2,2011Q3,1532.174,A,4277.8189
1327,45911,9/30/2011,2011,4,INDL,C,D,STD,83088M102,USD,2011Q3,2011Q4,1609.095,A,3347.4926
1327,45911,12/31/2011,2012,1,INDL,C,D,STD,83088M102,USD,2011Q4,2012Q1,1663.665,A,3048.0137
1327,45911,3/31/2012,2012,2,INDL,C,D,STD,83088M102,USD,2012Q1,2012Q2,1720.244,A,5240.4216
1327,45911,6/30/2012,2012,3,INDL,C,D,STD,83088M102,USD,2012Q2,2012Q3,1801.665,A,5201.4821
1327,45911,9/30/2012,2012,4,INDL,C,D,STD,83088M102,USD,2012Q3,2012Q4,1905.475,A,4530.4938
1327,45911,12/31/2012,2013,1,INDL,C,D,STD,83088M102,USD,2012Q4,2013Q1,1943.969,A,3896.0369
1327,45911,3/31/2013,2013,2,INDL,C,D,STD,83088M102,USD,2013Q1,2013Q2,2000,A,4208.9775
1327,45911,6/30/2013,2013,3,INDL,C,D,STD,83088M102,USD,2013Q2,2013Q3,2000.1,A,4108.753
1327,45911,9/30/2013,2013,4,INDL,C,D,STD,83088M102,USD,2013Q3,2013Q4,2101.1,A,4667.436
1327,45911,12/31/2013,2014,1,INDL,C,D,STD,83088M102,USD,2013Q4,2014Q1,2212.2,A,5389.272
1327,45911,3/31/2014,2014,2,INDL,C,D,STD,83088M102,USD,2014Q1,2014Q2,2291.4,A,7106.288
1327,45911,6/30/2014,2014,3,INDL,C,D,STD,83088M102,USD,2014Q2,2014Q3,2389,A,8884.832
1327,45911,9/30/2014,2014,4,INDL,C,D,STD,83088M102,USD,2014Q3,2014Q4,2532.4,A,10983.06
1327,45911,12/31/2014,2015,1,INDL,C,D,STD,83088M102,USD,2014Q4,2015Q1,2710.1,A,13873.068
1327,45911,3/31/2015,2015,2,INDL,C,D,STD,83088M102,USD,2015Q1,2015Q2,2863.5,A,18773.39
1327,45911,6/30/2015,2015,3,INDL,C,D,STD,83088M102,USD,2015Q2,2015Q3,3042,A,19883.1
1327,45911,9/30/2015,2015,4,INDL,C,D,STD,83088M102,USD,2015Q3,2015Q4,3159.2,A,16025.163
1327,45911,12/31/2015,2016,1,INDL,C,D,STD,83088M102,USD,2015Q4,2016Q1,3482.6,A,14720.628
1327,45911,3/31/2016,2016,2,INDL,C,D,STD,83088M102,USD,2016Q1,2016Q2,3543.3,A,14816.58
1327,45911,6/30/2016,2016,3,INDL,C,D,STD,83088M102,USD,2016Q2,2016Q3,3514.3,A,11865
1327,45911,9/30/2016,2016,4,INDL,C,D,STD,83088M102,USD,2016Q3,2016Q4,3541.4,A,14078.286
1327,45911,12/31/2016,2017,1,INDL,C,D,STD,83088M102,USD,2016Q4,2017Q1,3660.3,A,13797.168
1327,45911,3/31/2017,2017,2,INDL,C,D,STD,83088M102,USD,2017Q1,2017Q2,3791.8,A,18077.31
1327,45911,6/30/2017,2017,3,INDL,C,D,STD,83088M102,USD,2017Q2,2017Q3,3897.8,A,17626.015
1327,45911,9/30/2017,2017,4,INDL,C,D,STD,83088M102,USD,2017Q3,2017Q4,4065.7,A,18657.89
1327,45911,12/31/2017,2018,1,INDL,C,D,STD,83088M102,USD,2017Q4,2018Q1,3900.5,A,17318.88
1327,45911,3/31/2018,2018,2,INDL,C,D,STD,83088M102,USD,2018Q1,2018Q2,4070.2,A,18257.346
1327,45911,6/30/2018,2018,3,INDL,C,D,STD,83088M102,USD,2018Q2,2018Q3,4082.9,A,17368.005
1327,45911,9/30/2018,2018,4,INDL,C,D,STD,83088M102,USD,2018Q3,2018Q4,4097,A,16091.954
1327,45911,12/31/2018,2019,1,INDL,C,D,STD,83088M102,USD,2018Q4,2019Q1,4038.3,A,11668.182
1327,45911,3/31/2019,2019,2,INDL,C,D,STD,83088M102,USD,2019Q1,2019Q2,4080.9,A,14244.296
1327,45911,6/30/2019,2019,3,INDL,C,D,STD,83088M102,USD,2019Q2,2019Q3,4099.9,A,13259.532
1327,45911,9/30/2019,2019,4,INDL,C,D,STD,83088M102,USD,2019Q3,2019Q4,4122.3,A,13480.425
1327,45911,12/31/2019,2020,1,INDL,C,D,STD,83088M102,USD,2019Q4,2020Q1,4267.3,A,20610.04
1327,45911,3/31/2020,2020,2,INDL,C,D,STD,83088M102,USD,2020Q1,2020Q2,4142.8,A,14971.15
1356,24643,6/30/2009,2009,2,INDL,C,D,STD,13817507,USD,2009Q2,2009Q2,15581,I,10064.3847
1356,24643,9/30/2009,2009,3,INDL,C,D,STD,13817507,USD,2009Q3,2009Q3,16218,I,12783.8262
1356,24643,12/31/2009,2009,4,INDL,C,D,STD,13817507,USD,2009Q4,2009Q4,15520,I,15706.9895
1356,24643,3/31/2010,2010,1,INDL,C,D,STD,13817507,USD,2010Q1,2010Q1,15850,I,14536.4626
1356,24643,6/30/2010,2010,2,INDL,C,D,STD,13817507,USD,2010Q2,2010Q2,15725,I,10273.3122
1356,24643,9/30/2010,2010,3,INDL,C,D,STD,13817507,USD,2010Q3,2010Q3,16778,I,12368.5485
1356,24643,12/31/2010,2010,4,INDL,C,D,STD,13817507,USD,2010Q4,2010Q4,17086,I,15728.9801
1356,24643,3/31/2011,2011,1,INDL,C,D,STD,13817507,USD,2011Q1,2011Q1,18404,I,18780.8096
1356,24643,6/30/2011,2011,2,INDL,C,D,STD,13817507,USD,2011Q2,2011Q2,19369,I,16876.6894
1356,24643,9/30/2011,2011,3,INDL,C,D,STD,13817507,USD,2011Q3,2011Q3,18283,I,10185.1213
1356,24643,12/31/2011,2011,4,INDL,C,D,STD,13817507,USD,2011Q4,2011Q4,17195,I,9207.1638
1356,24643,3/31/2012,2012,1,INDL,C,D,STD,13817507,USD,2012Q1,2012Q1,17626,I,10687.2719
1356,24643,6/30/2012,2012,2,INDL,C,D,STD,13817507,USD,2012Q2,2012Q2,16914,I,9335.2175
1356,24643,9/30/2012,2012,3,INDL,C,D,STD,13817507,USD,2012Q3,2012Q3,16854,I,9449.6398
1356,24643,12/31/2012,2012,4,INDL,C,D,STD,13817507,USD,2012Q4,2012Q4,16523,I,9263.4002
1356,24643,3/31/2013,2013,1,INDL,C,D,STD,13817507,USD,2013Q1,2013Q1,16774,I,9111.1006
1356,24643,6/30/2013,2013,2,INDL,C,D,STD,13817507,USD,2013Q2,2013Q2,15858,I,8363.7246
1356,24643,9/30/2013,2013,3,INDL,C,D,STD,13817507,USD,2013Q3,2013Q3,15864,I,8685.0789
1356,24643,12/31/2013,2013,4,INDL,C,D,STD,13817507,USD,2013Q4,2013Q4,13522,I,11384.8469
1356,24643,3/31/2014,2014,1,INDL,C,D,STD,13817507,USD,2014Q1,2014Q1,14374,I,15072.057
1356,24643,6/30/2014,2014,2,INDL,C,D,STD,13817507,USD,2014Q2,2014Q2,14706,I,17482.7957
1356,24643,9/30/2014,2014,3,INDL,C,D,STD,13817507,USD,2014Q3,2014Q3,15135,I,18948.7425
1356,24643,12/31/2014,2014,4,INDL,C,D,STD,13817507,USD,2014Q4,2014Q4,14794,I,19211.1246
1356,24643,3/31/2015,2015,1,INDL,C,D,STD,13817507,USD,2015Q1,2015Q1,13843,I,15792.1935
1356,24643,6/30/2015,2015,2,INDL,C,D,STD,13817507,USD,2015Q2,2015Q2,14638,I,13630.9642
1356,24643,9/30/2015,2015,3,INDL,C,D,STD,13817507,USD,2015Q3,2015Q3,14691,I,12654.8318
1356,24643,12/31/2015,2015,4,INDL,C,D,STD,13817507,USD,2015Q4,2015Q4,14131,I,12931.2792
1356,24643,3/31/2016,2016,1,INDL,C,D,STD,13817507,USD,2016Q1,2016Q1,14361,I,12596.4929
1356,24643,6/30/2016,2016,2,INDL,C,D,STD,13817507,USD,2016Q2,2016Q2,14529,I,12191.3663
1356,24643,9/30/2016,2016,3,INDL,C,D,STD,13817507,USD,2016Q3,2016Q3,13945,I,13338.298
1380,28484,6/30/2009,2009,2,INDL,C,D,STD,42809H107,USD,2009Q2,2009Q2,12378,A,17579.045
1380,28484,9/30/2009,2009,3,INDL,C,D,STD,42809H107,USD,2009Q3,2009Q3,13007,A,17485.2157
1380,28484,12/31/2009,2009,4,INDL,C,D,STD,42809H107,USD,2009Q4,2009Q4,13528,A,19797.3545
1380,28484,3/31/2010,2010,1,INDL,C,D,STD,42809H107,USD,2010Q1,2010Q1,14027,A,20537.6045
1380,28484,6/30/2010,2010,2,INDL,C,D,STD,42809H107,USD,2010Q2,2010Q2,14530,A,16532.6628
1380,28484,9/30/2010,2010,3,INDL,C,D,STD,42809H107,USD,2010Q3,2010Q3,15828,A,19420.7426
1380,28484,12/31/2010,2010,4,INDL,C,D,STD,42809H107,USD,2010Q4,2010Q4,16809,A,25846.1037
1380,28484,3/31/2011,2011,1,INDL,C,D,STD,42809H107,USD,2011Q1,2011Q1,18117,A,28949.8419
1380,28484,6/30/2011,2011,2,INDL,C,D,STD,42809H107,USD,2011Q2,2011Q2,18904,A,25409.5783
1380,28484,9/30/2011,2011,3,INDL,C,D,STD,42809H107,USD,2011Q3,2011Q3,18914,A,17831.154
1380,28484,12/31/2011,2011,4,INDL,C,D,STD,42809H107,USD,2011Q4,2011Q4,18592,A,19310.6368
1380,28484,3/31/2012,2012,1,INDL,C,D,STD,42809H107,USD,2012Q1,2012Q1,19157,A,20137.9685
1380,28484,6/30/2012,2012,2,INDL,C,D,STD,42809H107,USD,2012Q2,2012Q2,19959,A,14838.6964
1380,28484,9/30/2012,2012,3,INDL,C,D,STD,42809H107,USD,2012Q3,2012Q3,20652,A,18347.9048
1380,28484,12/31/2012,2012,4,INDL,C,D,STD,42809H107,USD,2012Q4,2012Q4,21203,A,18087.3229
1380,28484,3/31/2013,2013,1,INDL,C,D,STD,42809H107,USD,2013Q1,2013Q1,22525,A,24583.5698
1380,28484,6/30/2013,2013,2,INDL,C,D,STD,42809H107,USD,2013Q2,2013Q2,23973,A,22832.7325
1380,28484,9/30/2013,2013,3,INDL,C,D,STD,42809H107,USD,2013Q3,2013Q3,23842,A,26108.0505
1380,28484,12/31/2013,2013,4,INDL,C,D,STD,42809H107,USD,2013Q4,2013Q4,24784,A,27001.062
1380,28484,3/31/2014,2014,1,INDL,C,D,STD,42809H107,USD,2014Q1,2014Q1,24242,A,26041.559
1380,28484,6/30/2014,2014,2,INDL,C,D,STD,42809H107,USD,2014Q2,2014Q2,24354,A,30430.9253
1380,28484,9/30/2014,2014,3,INDL,C,D,STD,42809H107,USD,2014Q3,2014Q3,24365,A,28198.7561
1380,28484,12/31/2014,2014,4,INDL,C,D,STD,42809H107,USD,2014Q4,2014Q4,22320,A,21100.3397
1380,28484,3/31/2015,2015,1,INDL,C,D,STD,42809H107,USD,2015Q1,2015Q1,21667,A,19504.6163
1380,28484,6/30/2015,2015,2,INDL,C,D,STD,42809H107,USD,2015Q2,2015Q2,21103,A,19198.439
1380,28484,9/30/2015,2015,3,INDL,C,D,STD,42809H107,USD,2015Q3,2015Q3,22363,A,14322.0158
1380,28484,12/31/2015,2015,4,INDL,C,D,STD,42809H107,USD,2015Q4,2015Q4,20401,A,13867.5101
1380,28484,3/31/2016,2016,1,INDL,C,D,STD,42809H107,USD,2016Q1,2016Q1,21634,A,16675.2554
1380,28484,6/30/2016,2016,2,INDL,C,D,STD,42809H107,USD,2016Q2,2016Q2,21174,A,19032.1074
1380,28484,9/30/2016,2016,3,INDL,C,D,STD,42809H107,USD,2016Q3,2016Q3,20915,A,16977.218
1380,28484,12/31/2016,2016,4,INDL,C,D,STD,42809H107,USD,2016Q4,2016Q4,15591,A,19716.2177
1380,28484,3/31/2017,2017,1,INDL,C,D,STD,42809H107,USD,2017Q1,2017Q1,15233,A,15326.7304
1380,28484,6/30/2017,2017,2,INDL,C,D,STD,42809H107,USD,2017Q2,2017Q2,15078,A,13943.8163
1380,28484,9/30/2017,2017,3,INDL,C,D,STD,42809H107,USD,2017Q3,2017Q3,14428,A,14899.4851
1380,28484,12/31/2017,2017,4,INDL,C,D,STD,42809H107,USD,2017Q4,2017Q4,12354,A,14955.6134
1380,28484,3/31/2018,2018,1,INDL,C,D,STD,42809H107,USD,2018Q1,2018Q1,11937,A,15593.7441
1380,28484,6/30/2018,2018,2,INDL,C,D,STD,42809H107,USD,2018Q2,2018Q2,11336,A,20046.1303
1380,28484,9/30/2018,2018,3,INDL,C,D,STD,42809H107,USD,2018Q3,2018Q3,11046,A,21205.7897
1380,28484,12/31/2018,2018,4,INDL,C,D,STD,42809H107,USD,2018Q4,2018Q4,10888,A,11803.1175
1380,28484,3/31/2019,2019,1,INDL,C,D,STD,42809H107,USD,2019Q1,2019Q1,10553,A,18326.8446
1380,28484,6/30/2019,2019,2,INDL,C,D,STD,42809H107,USD,2019Q2,2019Q2,10531,A,19355.8572
1380,28484,9/30/2019,2019,3,INDL,C,D,STD,42809H107,USD,2019Q3,2019Q3,10177,A,18428.6189
1380,28484,12/31/2019,2019,4,INDL,C,D,STD,42809H107,USD,2019Q4,2019Q4,9706,A,20374.0436
1380,28484,3/31/2020,2020,1,INDL,C,D,STD,42809H107,USD,2020Q1,2020Q1,8178,A,10228.3614
1408,10225,6/30/2009,2009,2,INDL,C,D,STD,73730103,USD,2009Q2,2009Q2,4903.7,I,5217.948
