cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,drlnls,drre,drrenus,iddrredm,drrecons,DRRECNFM,DRRECNOT,drreag,drreres,drremult,drrenres,DRRENROW,DRRENROT,drrefor,drdep,drdepnus,drag,drci,drcon,drcrcd,DRAUTO,DRCONOTH,drforgv,drother,drls,dragsm,crlnls,crre,crrenus,idcrredm,crrecons,CRRECNFM,CRRECNOT,crreag,crreres,crremult,crrenres,CRRENROW,CRRENROT,crrefor,crdep,crdepnus,crag,crci,crcon,crcrcd,CRAUTO,CRCONOTH,crforgv,crother,crls,cragsm,ntlnls,ntre,ntrenus,idntredm,ntrecons,NTRECNFM,NTRECNOT,ntreag,ntreres,ntremult,ntrenres,NTRENROW,NTRENROT,ntrefor,ntdep,ntdepnus,ntag,ntci,ntcinus,ntcon,ntcrcd,NTAUTO,NTCONOTH,ntforgv,ntother,ntls,ntagsm
"14633","9324","646743","1131488","COMMUNITY SAVINGS BANK","Edgewood","IA","52042","9/30/2017","2/22/2022","NM","101 E. Union St.","COMMUNITY FINANCIAL CORP","11","0","0","2","1","Delaware","","","1/10/1910","8/3/1934","6/3/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.csbiowa.com","5693","2286","","2286","2186","0","2186","0","18","0","82","0","82","","","","","2977","36","0","0","36","","394","0","299","58","0","","0","0","0","0","0","0","0","0","0","0","","","","","11","13","0","0","13","","34","0","31","5635","2286","","2286","2186","0","2186","0","18","0","82","0","82","","","","","2966","","23","0","0","23","","360","0","268"
"28841","2470","520777","","COMMUNITY SAVINGS BANK","Chicago","IL","60641","9/30/2017","2/22/2022","SB","4801 W. Belmont St.","","2","0","0","8","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1925","4/25/1938","7/19/2006","Non-Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.communitysavingsbank.bank","35","35","","35","0","0","0","0","24","0","11","0","11","","","","","0","0","0","0","0","","0","0","0","65","65","","65","0","0","0","0","44","17","4","0","4","","","","","0","0","0","0","0","","0","0","0","-30","-30","","-30","0","0","0","0","-20","-17","7","0","7","","","","","0","","0","0","0","0","","0","0","0"
"32286","8094","847979","","COMMUNITY SAVINGS BANK","Bethel","OH","45106","9/30/2017","2/22/2022","SA","503 W. Plane St.","","2","0","0","4","0","Clermont","17140","Cincinnati, OH-KY-IN","4/6/1889","3/25/1985","9/12/2014","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.bankwith-csb.com","38","38","","38","0","0","0","0","38","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","47","47","","47","17","0","17","0","30","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","-9","-9","","-9","-17","0","-17","0","8","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"34944","0","2735324","2735333","COMMUNITY SHORES BANK","Muskegon","MI","49441","9/30/2017","2/22/2022","NM","1030 W. Norton Ave.","COMMUNITY SHORES BANK CORP","4","0","0","4","0","Muskegon","34740","Muskegon, MI","1/15/1999","1/15/1999","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","","29","0","","0","0","0","0","0","0","0","0","0","0","","","","","22","5","0","0","5","","2","0","0","37","20","","20","3","3","0","0","17","0","0","0","0","","","","","15","1","1","0","0","","1","0","0","-8","-20","","-20","-3","-3","0","0","-17","0","0","0","0","","","","","7","","4","-1","0","5","","1","0","0"
"50","13450","470032","3587294","COMMUNITY SPIRIT BANK","Red Bay","AL","35582","9/30/2017","2/22/2022","NM","200 4th Ave. Sw","INDEPENDENT BANCSHARES EMPLOYEE STK OWNERSHIP PLAN","5","0","1","8","0","Franklin","","","3/17/1908","1/1/1934","1/1/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.communityspirit.bank","93","3","","3","0","0","0","0","3","0","0","0","0","","","","","45","45","2","3","40","","0","0","0","13","0","","0","0","0","0","0","0","0","0","0","0","","","","","5","8","0","2","6","","0","0","0","80","3","","3","0","0","0","0","3","0","0","0","0","","","","","40","","37","2","1","34","","0","0","0"
"8067","0","322449","","COMMUNITY STATE BANK","Brook","IN","47922","9/30/2017","2/22/2022","NM","244 W. Main","","1","0","0","2","0","Newton","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/1/1931","1/1/1934","1/27/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.communitystatebank.com","14","7","","7","0","0","0","0","7","0","0","0","0","","","","","4","3","0","0","3","","0","0","0","23","0","","0","0","0","0","0","0","0","0","0","0","","","","","14","5","0","0","5","","4","0","0","-9","7","","7","0","0","0","0","7","0","0","0","0","","","","","-10","","-2","0","0","-2","","-4","0","0"
"17551","0","92144","","COMMUNITY STATE BANK","Paton","IA","50217","9/30/2017","2/22/2022","NM","207 S. Main St.","","1","0","0","2","0","Greene","","","2/15/1956","2/15/1956","5/20/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.csbpaton.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"9536","9943","130345","3195671","COMMUNITY STATE BANK","Union Grove","WI","53182","9/30/2017","2/22/2022","NM","1500 Main St.","COMMUNITY STB EMPLOYEE STK OWNERSHIP PLAN&TR","7","0","0","4","1","Racine","39540","Racine, WI","1/1/1903","1/1/1934","2/4/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","WWW.CSB.BANK","128","95","","95","0","0","0","0","95","0","0","0","0","","","","","22","11","8","3","0","","0","0","0","28","14","","14","0","0","0","0","14","0","0","0","0","","","","","6","8","8","0","0","","0","0","0","100","81","","81","0","0","0","0","81","0","0","0","0","","","","","16","","3","0","3","0","","0","0","0"
"230","16077","849348","1131424","COMMUNITY STATE BANK","Spencer","IA","51301","9/30/2017","2/22/2022","NM","1812 Hwy. Blvd.","COMMUNITY STATE BCORP","3","0","0","2","1","Clay","","","1/1/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.ecommunitybank.org","4","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","3","0","0","3","","1","0","0","10","5","","5","0","0","0","2","3","0","0","0","0","","","","","0","5","0","3","2","","0","0","0","-6","-5","","-5","0","0","0","-2","-3","0","0","0","0","","","","","0","","-2","0","-3","1","","1","0","0"
"1839","0","987848","1210347","COMMUNITY STATE BANK","Royal Center","IN","46978","9/30/2017","2/22/2022","NM","101 N Chicago St","COMMUNITY BCORP","4","0","0","2","0","Cass","","","5/22/1930","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.csbnetbank.com","205","6","","6","0","0","0","0","6","0","0","0","0","","","","","0","35","0","0","35","","164","0","164","21","14","","14","0","0","0","0","14","0","0","0","0","","","","","0","7","0","0","7","","0","0","0","184","-8","","-8","0","0","0","0","-8","0","0","0","0","","","","","0","","28","0","0","28","","164","0","164"
"10114","10822","772240","1203778","COMMUNITY STATE BANK","Tipton","IA","52772","9/30/2017","2/22/2022","NM","509 Lynn St","FIDELITY CO","4","0","0","2","0","Cedar","","","1/1/1894","1/1/1934","5/3/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","10","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","10","0","0","10","","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","1","","0","0","0","9","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","9","0","0","9","","0","0","0"
"22567","14736","367150","2516961","COMMUNITY STATE BANK","Shelbina","MO","63468","9/30/2017","2/22/2022","NM","208 N. Ctr. St.","COMMUNITY STATE BANCSHARES INC","2","0","0","8","0","Shelby","","","11/28/1977","11/28/1977","6/10/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.commbankonline.com","12","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","7","0","6","1","","5","0","0","10","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","8","0","8","0","","2","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","-1","0","-2","1","","3","0","0"
"18272","12656","790543","2125813","COMMUNITY STATE BANK","Ankeny","IA","50023","9/30/2017","2/22/2022","SM","817 N. Ankeny Blvd.","QCR HOLDINGS INC","10","0","0","4","0","Polk","19780","Des Moines-West Des Moines, IA","7/15/1960","7/15/1960","6/14/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.bankcsb.com","2","2","","2","0","0","0","0","2","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","38","23","","23","0","0","0","0","6","10","7","5","2","","","","","15","0","0","0","0","","0","0","0","-36","-21","","-21","0","0","0","0","-4","-10","-7","-5","-2","","","","","-15","","0","0","0","0","","0","0","0"
"14883","13002","502746","1139738","COMMUNITY STATE BANK","Avilla","IN","46710","9/30/2017","2/22/2022","SM","802 E. Albion St.","COMMUNITY FINANCIAL CORP","4","0","0","4","0","Noble","","","2/19/1931","11/20/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.csbbankonline.bank","82","77","","77","0","0","0","0","0","0","77","77","0","","","","","0","5","0","0","5","","0","0","0","4","4","","4","0","0","0","0","1","0","3","3","0","","","","","0","0","0","0","0","","0","0","0","78","73","","73","0","0","0","0","-1","0","74","74","0","","","","","0","","5","0","0","5","","0","0","0"
"58732","0","3617856","3619140","COMMUNITY STATE BANK","Lamar","CO","81052","9/30/2017","2/22/2022","NM","717 N. Main St.","COMMUNITY STATE BANKSHARES INC","2","0","0","2","1","Prowers","","","7/15/2008","7/15/2008","7/16/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.csb-lamar.com","30","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","30","0","30","0","","0","0","0","3","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","3","0","3","0","","0","0","0","27","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","27","0","27","0","","0","0","0"
"5619","0","378044","4152877","COMMUNITY STATE BANK","Bradley","AR","71826","9/30/2017","2/22/2022","NM","208 W. 4th St.","ALLCORP INC","2","0","0","8","1","Lafayette","","","1/1/1933","1/1/1934","8/7/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.csbarkansas.com","317","0","","0","0","0","0","0","0","0","0","0","0","","","","","315","2","0","0","2","","0","0","0","54","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","54","0","0","54","","0","0","0","263","0","","0","0","0","0","0","0","0","0","0","0","","","","","315","","-52","0","0","-52","","0","0","0"
"23257","0","987231","1207860","COMMUNITY STATE BANK","Galva","IL","61434","9/30/2017","2/22/2022","NM","625 S.E. 2nd St.","GALVA INVESTMENT INC","5","0","0","4","1","Henry","19340","Davenport-Moline-Rock Island, IA-IL","11/24/1980","11/24/1980","8/8/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.commstatebank.com","109","21","","21","0","0","0","0","21","0","0","0","0","","","","","74","14","0","0","14","","0","0","0","10","0","","0","0","0","0","0","0","0","0","0","0","","","","","10","0","0","0","0","","0","0","0","99","21","","21","0","0","0","0","21","0","0","0","0","","","","","64","","14","0","0","14","","0","0","0"
"27201","53146","1176920","1249749","COMMUNITY STATE BANK","Hennessey","OK","73742","9/30/2017","2/22/2022","NM","525 N. Main St.","WARRIOR BANK CORP INC","3","0","0","2","1","Kingfisher","","","3/24/1988","3/24/1988","8/10/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.mycsb.com","30","20","","20","0","0","0","0","20","0","0","0","0","","","","","0","10","0","4","6","","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","0","0","2","","0","0","0","28","20","","20","0","0","0","0","20","0","0","0","0","","","","","0","","8","0","4","4","","0","0","0"
"19749","13525","906652","3199585","COMMUNITY STATE BANK","Coffeyville","KS","67337","9/30/2017","2/22/2022","NM","1414 W. 11th St.","COFFEYVILLE BCORP INC","3","0","0","4","0","Montgomery","","","10/2/1967","10/2/1967","11/9/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.ourlocalbank.com","11","11","","11","0","0","0","0","11","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","2","2","","2","0","0","0","0","0","0","2","2","0","","","","","0","0","0","0","0","","0","0","0","9","9","","9","0","0","0","0","11","0","-2","-2","0","","","","","0","","0","0","0","0","","0","0","0"
"17734","0","853934","1134199","COMMUNITY STATE BANK","Starke","FL","32091","9/30/2017","2/22/2022","NM","811 S. Walnut St.","COMMUNITY STATE BANK CORP","2","0","0","8","1","Bradford","","","3/19/1957","3/19/1957","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","http://www.communitystatebank-fl.com","169","1","","1","0","0","0","0","0","0","1","1","0","","","","","118","50","0","12","38","","0","0","0","28","7","","7","0","0","0","1","5","0","1","1","0","","","","","14","7","0","2","5","","0","0","0","141","-6","","-6","0","0","0","-1","-5","0","0","0","0","","","","","104","","43","0","10","33","","0","0","0"
"26416","0","147651","1137293","COMMUNITY STATE BANK OF CANTON","Canton","OK","73724","9/30/2017","2/22/2022","NM","101 W Main St","CANTON BANCSHARES INC","1","0","0","2","0","Blaine","","","10/10/1985","10/10/1985","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.csbcanton.com","176","11","","11","0","0","0","0","11","0","0","0","0","","","","","53","57","0","0","57","","55","0","0","66","0","","0","0","0","0","0","0","0","0","0","0","","","","","24","42","0","3","39","","0","0","0","110","11","","11","0","0","0","0","11","0","0","0","0","","","","","29","","15","0","-3","18","","55","0","0"
"1936","11336","825548","","COMMUNITY STATE BANK OF MISSOURI","Bowling Green","MO","63334","9/30/2017","2/22/2022","NM","117 W. Church St.","","2","0","0","2","1","Pike","","","1/26/1887","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.c-s-b.com","69","13","","13","0","0","0","0","0","0","13","0","13","","","","","0","0","0","0","0","","56","0","0","104","30","","30","0","0","0","0","2","0","28","0","28","","","","","19","0","0","0","0","","55","0","0","-35","-17","","-17","0","0","0","0","-2","0","-15","0","-15","","","","","-19","","0","0","0","0","","1","0","0"
"16976","14414","121914","1248854","COMMUNITY STATE BANK OF ORBISONIA","Orbisonia","PA","17243","9/30/2017","2/22/2022","NM","761 Elliott St","ORBISONIA COMMUNITY BCORP INC","7","0","0","5","0","Huntingdon","","","1/11/1951","1/11/1951","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.communitystate.bank","280","148","0","148","0","0","0","0","148","0","0","0","0","","","","","0","132","0","28","104","","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","57","0","8","49","","0","0","0","223","148","0","148","0","0","0","0","148","0","0","0","0","","","","","0","0","75","0","20","55","","0","0","0"
"21988","13054","875048","1427659","COMMUNITY STATE BANK OF ROCK FALLS","Rock Falls","IL","61071","9/30/2017","2/22/2022","NM","1801 1st Ave.","COMMUNITY ILLINOIS CORP","5","0","0","2","0","Whiteside","","","4/24/1975","4/24/1975","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.commstbk.com","407","344","","344","0","0","0","0","59","141","144","144","0","","","","","53","10","0","4","6","","0","0","0","1047","269","","269","0","0","0","8","1","141","119","119","0","","","","","777","1","0","0","1","","0","0","0","-640","75","","75","0","0","0","-8","58","0","25","25","0","","","","","-724","","9","0","4","5","","0","0","0"
"8058","13861","198046","1134153","COMMUNITY STATE BANK OF SOUTHWESTERN INDIANA","Poseyville","IN","47633","9/30/2017","2/22/2022","NM","220 S. Lockwood St.","CYNTHIANA BCORP","6","0","0","8","1","Posey","21780","Evansville, IN-KY","7/15/1925","1/1/1934","7/20/2012","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"13380","11988","484141","2251806","COMMUNITY TRUST BANK","Irvington","IL","62848","9/30/2017","2/22/2022","NM","107 S 2nd St","COMMUNITY BANCSHARES INC","3","0","0","2","0","Washington","","","1/1/1934","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","https://www.communitytrustbk.com","50","50","","50","0","0","0","0","0","0","50","50","0","","","","","0","0","0","0","0","","0","0","0","7","7","","7","0","0","0","0","1","6","0","0","0","","","","","0","0","0","0","0","","0","0","0","43","43","","43","0","0","0","0","-1","-6","50","50","0","","","","","0","","0","0","0","0","","0","0","0"
"2720","9685","509811","1070644","COMMUNITY TRUST BANK, INC.","Pikeville","KY","41501","9/30/2017","2/22/2022","SM","346 N. Mayo Trail","COMMUNITY TRUST BCORP INC","80","0","1","4","0","Pike","","","11/17/1903","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.ctbi.com","7123","1146","0","1146","10","0","10","5","474","0","657","302","355","","","","","406","4572","0","3797","775","","999","0","322","2922","185","0","185","38","0","38","0","132","4","11","3","8","","","","","335","2274","0","1823","451","","128","0","0","4201","961","0","961","-28","0","-28","5","342","-4","646","299","347","","","","","71","0","2298","0","1974","324","","871","0","322"
"58500","0","3637706","4909521","COMMUNITY VALLEY BANK","El Centro","CA","92244","9/30/2017","2/22/2022","NM","1443 Main St.","CMUV BCORP","4","0","0","4","0","Imperial","20940","El Centro, CA","10/1/2007","10/1/2007","3/2/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.yourcvb.com","200","0","","0","0","0","0","0","0","0","0","0","0","","","","","200","0","0","0","0","","0","0","0","4","0","","0","0","0","0","0","0","0","0","0","0","","","","","4","0","0","0","0","","0","0","0","196","0","","0","0","0","0","0","0","0","0","0","0","","","","","196","","0","0","0","0","","0","0","0"
"27572","0","1412712","2626299","COMMUNITY WEST BANK, NATIONAL ASSOCIATION","Goleta","CA","93117","9/30/2017","2/22/2022","N","5827 Hollister Ave.","COMMUNITY WEST BANCSHARES","9","0","0","4","0","Santa Barbara","42200","Santa Maria-Santa Barbara, CA","8/21/1989","8/21/1989","3/31/2006","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.communitywestbank.com","203","68","","68","0","0","0","0","54","0","14","14","0","","","","","16","119","0","0","119","","0","0","0","628","335","","335","0","0","0","0","90","0","245","18","227","","","","","188","105","0","0","105","","0","0","0","-425","-267","","-267","0","0","0","0","-36","0","-231","-4","-227","","","","","-172","","14","0","0","14","","0","0","0"
"3363","0","774262","3594890","COMMUNITYBANK OF TEXAS, N.A.","Beaumont","TX","77706","9/30/2017","2/22/2022","N","5999 Delaware St.","HILLISTER ENTERPRISES II INC","34","0","0","4","0","Jefferson","13140","Beaumont-Port Arthur, TX","3/6/1926","1/1/1934","7/18/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.communitybankoftx.com","874","0","0","0","0","0","0","0","0","0","0","0","0","","","","","791","83","0","0","83","","0","0","0","1014","19","0","19","0","0","0","0","12","0","7","1","6","","","","","945","32","0","0","32","","18","0","18","-140","-19","0","-19","0","0","0","0","-12","0","-7","-1","-6","","","","","-154","0","51","0","0","51","","-18","0","-18"
"19048","10256","697633","1391237","COMPASS BANK","Birmingham","AL","35233","9/30/2017","2/22/2022","SM","15 20th St. S","BANCO BILBAO VIZCAYA ARGENTARIA SA","647","0","1","4","0","Jefferson","13820","Birmingham-Hoover, AL","3/2/1964","3/2/1964","2/24/2011","Stock","0","1","FED","DIF","Atlanta","WASHINGTON","Shelby","Atlanta","Southern","Southeast","0","0","","277373","25168","0","25168","82","0","82","0","16241","142","8703","853","7850","","","","","81560","140637","33479","67334","39824","","20163","9845","0","59341","12996","0","12996","965","280","685","0","8766","0","3265","650","2615","","","","","17747","25381","2392","21325","1664","","3217","0","0","218032","12172","0","12172","-883","-280","-603","0","7475","142","5438","203","5235","","","","","63813","0","115256","31087","46009","38160","","16946","9845","0"
"29430","3439","373272","","COMPASS SAVINGS BANK","Wilmerding","PA","15148","9/30/2017","2/22/2022","SB","111 Westinghouse Ave","","1","0","0","5","0","Allegheny","38300","Pittsburgh, PA","1/1/1934","5/6/1935","7/1/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.compassbank.us","51","51","","51","0","0","0","0","51","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","51","51","","51","0","0","0","0","51","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"9727","0","273653","2623551","CONCORDE BANK","Blomkest","MN","56216","9/30/2017","2/22/2022","NM","16 S.W. Main St.","MATSON FINANCIAL INC","2","0","0","2","1","Kandiyohi","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.concordebanks.com","64","0","","0","0","0","0","0","0","0","0","0","0","","","","","60","4","0","0","4","","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","1","","0","0","0","63","0","","0","0","0","0","0","0","0","0","0","0","","","","","60","","3","0","0","3","","0","0","0"
"8527","11229","819556","2557414","CONCORDIA BANK & TRUST COMPANY","Vidalia","LA","71373","9/30/2017","2/22/2022","NM","904 Carter St.","CONCORDIA CAPITAL CORP","7","0","1","8","1","Concordia","","","7/1/1903","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.concordiabank.com","210","132","","132","0","0","0","0","132","0","0","0","0","","","","","2","76","0","5","71","","0","0","0","115","66","","66","0","0","0","16","38","0","12","1","11","","","","","0","49","0","14","35","","0","0","0","95","66","","66","0","0","0","-16","94","0","-12","-1","-11","","","","","2","","27","0","-9","36","","0","0","0"
"13788","0","164957","1249495","CONCORDIA BANK OF CONCORDIA, MISSOURI","Concordia","MO","64020","9/30/2017","2/22/2022","NM","547 Main St.","NORTHERN MO BANCSHARES INC","4","0","0","4","0","Lafayette","28140","Kansas City, MO-KS","5/1/1932","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.concordia-bank.com","75","0","","0","0","0","0","0","0","0","0","0","0","","","","","75","0","0","0","0","","0","0","0","13","0","","0","0","0","0","0","0","0","0","0","0","","","","","13","0","0","0","0","","0","0","0","62","0","","0","0","0","0","0","0","0","0","0","0","","","","","62","","0","0","0","0","","0","0","0"
"57614","0","3187630","3391129","CONGRESSIONAL BANK","Potomac","MD","20854","9/30/2017","2/22/2022","NM","7963 Tuckerman Ln.","CONGRESSIONAL BANCSHARES INC","7","0","1","4","0","Montgomery","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","10/17/2003","10/17/2003","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://WWW.CONGRESSIONALBANK.COM","1794","330","","330","233","233","0","0","93","0","4","4","0","","","","","0","1464","0","0","1464","","0","0","0","270","101","","101","0","0","0","0","101","0","0","0","0","","","","","4","165","0","0","165","","0","0","0","1524","229","","229","233","233","0","0","-8","0","4","4","0","","","","","-4","","1299","0","0","1299","","0","0","0"
"28677","2123","203575","4028897","CONNEAUT SAVINGS BANK","Conneaut","OH","44030","9/30/2017","2/22/2022","SB","305 Main St.","CONNEAUT BCORP MHC","3","0","1","5","0","Ashtabula","","","1/1/1888","1/8/1937","2/16/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.conneautsavings.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"34876","0","2756909","2863946","CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION","Westport","CT","6880","9/30/2017","2/22/2022","N","1495 Post Rd. E.","ASSOCIATED COMMUNITY BCORP INC","9","0","0","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","12/28/1998","12/28/1998","7/29/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","Windsor","New York","Northeastern","Northeast","0","1","ccbankonline.com","2668","550","","550","0","0","0","0","550","0","0","0","0","","","","","2118","0","0","0","0","","0","0","0","160","86","","86","0","0","0","0","84","0","2","2","0","","","","","70","4","0","0","4","","0","0","0","2508","464","","464","0","0","0","0","466","0","-2","-2","0","","","","","2048","","-4","0","0","-4","","0","0","0"
"955","0","624246","1357037","CONNECTION BANK","Fort Madison","IA","52627","9/30/2017","2/22/2022","SM","Avenue G &7th St.","FORT MADISON FINANCIAL CO","6","0","0","4","1","Lee","","","7/1/1854","1/1/1934","9/17/2016","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","WWW.MYCONNECTIONBANK.COM","31","2","","2","0","0","0","0","2","0","0","0","0","","","","","0","0","0","0","0","","29","0","0","5","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","5","0","0","26","2","","2","0","0","0","0","2","0","0","0","0","","","","","0","","0","0","0","0","","24","0","0"
