cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eqcprev,eqcrest,netinc,eqcstkrx,eqctrstx,eqcmrg,eqcdivp,eqcdivc,eqccompi,eqcbhctr,eq
"57882","0","3340903","","LEGACY STATE BANK","Loganville","GA","30052","12/31/2015","2/22/2022","NM","3825 Harrison Rd.","","1","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","3/15/2005","3/15/2005","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.legacystatebank.com","4054","0","-251","627","0","0","0","0","-156","0","4275"
"58006","17993","878898","4191465","LEGACYTEXAS BANK","Plano","TX","75024","12/31/2015","2/22/2022","SM","5851 Legacy Circle","LEGACYTEXAS FINL GROUP INC","48","0","0","4","0","Collin","19100","Dallas-Fort Worth-Arlington, TX","1/1/2006","1/1/2006","6/22/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","500946","0","73177","5751","0","230622","0","24500","-1063","40000","824933"
"10886","10062","635840","1491481","LEGENCE BANK","Eldorado","IL","62930","12/31/2015","2/22/2022","NM","946 4th St.","FIRST ELDORADO BANCSHARES INC","7","0","1","2","1","Saline","","","1/1/1906","1/1/1934","2/23/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.legencebank.com","32885","0","6738","0","0","0","0","3750","-1130","0","34743"
"3108","16061","100357","1416578","LEGEND BANK, N.A.","Bowie","TX","76230","12/31/2015","2/22/2022","N","101 W. Tarrant","LEGEND BCORP INC","10","0","0","2","1","Montague","","","3/1/1890","1/1/1934","6/22/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.legend-bank.com","73094","0","9695","0","0","0","0","8827","-1344","0","72618"
"34936","16144","2745426","3100349","LEGENDS BANK","Clarksville","TN","37040","12/31/2015","2/22/2022","NM","310 1st St.","LEGENDS FINANCIAL HOLDINGS INC","9","0","0","4","0","Montgomery","17300","Clarksville, TN-KY","11/12/1998","11/12/1998","8/20/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.legendsbank.com","37835","0","3316","0","0","0","0","1000","-600","0","39551"
"12616","15693","865151","1119271","LEGENDS BANK","Linn","MO","65051","12/31/2015","2/22/2022","NM","200 E. Main St.","LINN HOLDING CO","10","0","0","4","0","Osage","27620","Jefferson City, MO","3/17/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.legendsbk.com","46594","0","3075","0","0","0","0","484","-55","0","49130"
"10118","0","936640","1137172","LEIGHTON STATE BANK","Pella","IA","50219","12/31/2015","2/22/2022","NM","900 Washington St.","LEIGHTON INVESTMENT CO","3","0","0","2","1","Marion","","","7/14/1911","1/1/1934","5/23/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.leightonbank.com","18945","0","2642","0","0","0","0","1297","-71","0","20219"
"13168","8979","643546","1095638","LEITCHFIELD DEPOSIT BANK & TRUST COMPANY","Leitchfield","KY","42754","12/31/2015","2/22/2022","SM","76 Public Sq.","FARMERS BANCSHARES INC","4","0","0","4","0","Grayson","","","1/1/1897","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","","17892","0","2032","0","0","0","0","250","0","0","19675"
"12395","0","478533","1137453","LENA STATE BANK","Lena","IL","61048","12/31/2015","2/22/2022","NM","915 S. Logan St.","FORESIGHT FINANCIAL GROUP INC","2","0","0","2","0","Stephenson","","","1/1/1867","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.lenastatebank.com","9326","0","1072","8","0","0","0","1218","-97","0","9091"
"17685","0","43351","2935496","LEONARDVILLE STATE BANK","Leonardville","KS","66449","12/31/2015","2/22/2022","NM","102 W Barton Rd","BIG MAC BANCSHARES INC","2","0","0","2","0","Riley","31740","Manhattan, KS","1/1/1897","11/1/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.psbbanks.com","5525","0","158","0","0","0","0","0","-2","40","5721"
"58604","0","3612525","3612543","LEVEL ONE BANK","Farmington Hills","MI","48334","12/31/2015","2/22/2022","NM","32991 Hamilton Court","LEVEL ONE BCORP INC","10","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","10/5/2007","10/5/2007","2/28/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","WWW.LEVELONEBANK.COM","69560","0","12795","101","0","15930","0","3000","-55","0","95331"
"58428","0","3489071","","LEWIS & CLARK BANK","Oregon City","OR","97045","12/31/2015","2/22/2022","NM","1900 Mcloughlin Blvd Ste 67","","1","0","0","4","0","Clackamas","38900","Portland-Vancouver-Hillsboro, OR-WA","12/15/2006","12/15/2006","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.lewisandclarkbank.com","16565","0","1537","9","0","0","0","0","0","0","18111"
"297","9961","580847","1250071","LEWISBURG BANKING COMPANY","Lewisburg","KY","42256","12/31/2015","2/22/2022","SM","287 N. Main St","LEWISBURG BANCSHARES CORP","4","0","0","8","1","Logan","","","2/10/1894","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.lewisburgbank.com","11496","0","1668","0","0","0","0","1248","49","0","11965"
"33873","0","2146023","2533922","LIBERTY BANK","Alton","IL","62002","12/31/2015","2/22/2022","NM","2403 Homer Adams Pkwy.","LIBERTY BANCSHARES INC","4","0","0","4","0","Madison","41180","St. Louis, MO-IL","1/24/1994","1/24/1994","10/6/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","36884","0","1406","0","0","0","0","790","-238","0","37262"
"17943","6722","587800","","LIBERTY BANK","Middletown","CT","6457","12/31/2015","2/22/2022","SB","315 Main St.","","48","0","0","4","0","Middlesex","25540","Hartford-West Hartford-East Hartford, CT","5/15/1825","1/2/1959","6/22/2013","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","0","www.liberty-bank.com","592235","0","27294","0","0","0","0","0","-4752","0","614777"
"23754","0","478766","2942832","LIBERTY BANK","South San Franci","CA","94080","12/31/2015","2/22/2022","SM","500 Linden Ave.","LIBERTY BCORP","3","0","0","4","0","San Mateo","41860","San Francisco-Oakland-Hayward, CA","4/7/1982","4/7/1982","1/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","https://www.libertybk.com","29931","0","1501","0","0","0","0","150","-181","0","31101"
"26457","15610","708164","3716151","LIBERTY BANK","Hurst","TX","76054","12/31/2015","2/22/2022","SM","860 W. Airport Fwy, # 100","LIBERTY BANCSHARES INC","5","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","12/2/1985","12/2/1985","12/21/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","47301","0","2939","35","0","0","0","895","-156","0","49224"
"20429","0","386432","1084753","LIBERTY BANK","Geraldine","AL","35974","12/31/2015","2/22/2022","NM","40956 Alabama Hwy. 75","FIRST BCORP OF GERALDINE INC","5","0","0","8","0","De Kalb","","","5/29/1971","5/29/1971","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","https://www.libertybankal.com","15053","0","911","0","0","0","0","690","-137","0","15138"
"28463","1639","534073","4099365","LIBERTY BANK","Ironton","OH","45638","12/31/2015","2/22/2022","SB","314 Park Ave.","LIBERTY FEDERAL BCORP MHC","2","0","0","5","0","Lawrence","26580","Huntington-Ashland, WV-KY-OH","1/1/1896","2/21/1938","6/30/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.libbk.com","7459","0","331","0","0","0","0","0","-73","0","7717"
"20856","10886","283438","1130548","LIBERTY BANK AND TRUST COMPANY","New Orleans","LA","70127","12/31/2015","2/22/2022","NM","6600 Plaza Drive, # 600","LIBERTY FINANCIAL SERVICES INC","23","0","1","8","0","Orleans","35380","New Orleans-Metairie, LA","11/16/1972","11/16/1972","3/16/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.libertybank.net","48802","0","2217","0","0","0","562","946","-1012","0","48499"
"29009","2758","757377","","LIBERTY BANK FOR SAVINGS","Chicago","IL","60647","12/31/2015","2/22/2022","SB","2392 N Milwaukee Ave.","","5","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1898","4/22/1939","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","libertybank.com","184862","0","3715","0","0","0","0","0","-2556","0","186021"
"29945","4400","744573","","LIBERTY BANK OF MARYLAND","Baltimore","MD","21239","12/31/2015","2/22/2022","SM","5612 The Alameda","","2","0","0","5","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","1/1/1954","3/31/2006","6/8/2012","Non-Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","6079","-138","-173","0","0","0","0","0","42","0","5810"
"26816","10020","593771","","LIBERTY BANK, INC.","Salt Lake City","UT","84102","12/31/2015","2/22/2022","NM","326 S. 500 E.","","1","0","0","8","0","Salt Lake","41620","Salt Lake City, UT","11/5/1956","10/20/1986","8/3/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.libertybankofutah.com","1190","0","-333","0","0","0","0","0","0","0","857"
"33135","0","1479676","","LIBERTY BANK, NATIONAL ASSOCIATION","Twinsburg","OH","44087","12/31/2015","2/22/2022","N","2351 Edison Blvd.","","3","0","0","4","0","Summit","10420","Akron, OH","10/9/1990","10/9/1990","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","28730","0","1794","305","0","0","0","573","-2","0","30254"
"58778","0","3943210","","LIBERTY BAY BANK","Poulsbo","WA","98370","12/31/2015","2/22/2022","NM","19917 7th Ave. Ne","","1","0","0","4","0","Kitsap","14740","Bremerton-Silverdale, WA","6/11/2009","6/11/2009","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.libertybanknw.com","7839","0","702","22","0","0","0","0","-4","0","8559"
"57524","0","3205253","","LIBERTY BELL BANK","Marlton","NJ","8053","12/31/2015","2/22/2022","NM","145 N. Maple Ave.","","3","0","0","4","0","Burlington","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","8/6/2003","8/6/2003","1/1/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","","8904","0","143","415","0","0","0","0","76","0","9538"
"58852","0","3690121","3810956","LIBERTY CAPITAL BANK","Addison","TX","75001","12/31/2015","2/22/2022","NM","5055 Keller Springs Rd, # 12","LIBERTY CAPITAL BANCSHARES INC","1","0","0","4","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","9/15/2008","9/15/2008","9/15/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://LibertyCapital.bank","14564","0","2586","0","0","0","0","700","0","2000","18450"
"58274","0","3386143","","LIBERTY FIRST BANK","Monroe","GA","30655","12/31/2015","2/22/2022","NM","1901 W. Spring St.","","1","0","0","4","1","Walton","12060","Atlanta-Sandy Springs-Roswell, GA","6/13/2006","6/13/2006","12/31/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","12820","0","1603","15","0","0","0","622","-169","0","13647"
"28407","1532","284574","","LIBERTY FSB","Enid","OK","73701","12/31/2015","2/22/2022","SA","401 W. Broadway","","4","0","1","5","0","Garfield","21420","Enid, OK","1/1/1918","3/9/1935","7/17/2015","Non-Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","3196","0","-788","0","0","0","0","0","-402","0","2006"
"11522","15647","68756","1065172","LIBERTY NATIONAL BANK","Lawton","OK","73501","12/31/2015","2/22/2022","N","629 S W C Ave.","B O E BANCSHARES INC","8","0","0","4","1","Comanche","30020","Lawton, OK","1/1/1902","1/1/1934","7/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.lnbok.com","53386","0","7230","0","0","0","0","4158","-420","0","56037"
"6516","10519","130813","1246579","LIBERTY NATIONAL BANK","Ada","OH","45810","12/31/2015","2/22/2022","N","118 S. Main St.","LIBERTY BANCSHARES INC","5","0","0","4","0","Hardin","","","10/1/1893","1/1/1934","10/13/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","myliberty.bank","24433","0","2009","0","0","0","0","695","-140","0","25607"
"57505","0","3140822","3137701","LIBERTY NATIONAL BANK","Sioux City","IA","51106","12/31/2015","2/22/2022","N","4425 Singing Hills Blvd.","LIBERTY FINANCIAL SERVICES INC","12","0","1","4","0","Woodbury","43580","Sioux City, IA-NE-SD","3/17/2003","3/17/2003","10/27/2008","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.libertynational.bank","36157","0","2976","0","0","0","0","0","-105","500","39528"
"26891","11882","1387203","4449465","LIBERTY SAVINGS BANK FSB","Saint Cloud","MN","56301","12/31/2015","2/22/2022","SA","111 7th Ave S Ste 101","MILLER FAMILY 2012 TR AGREEMENT","6","0","0","5","1","Stearns","41060","St. Cloud, MN","1/1/1987","1/1/1987","11/30/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.libertybankmn.com","21839","0","3292","0","0","0","0","3828","-64","0","21239"
"32242","8039","839572","3828698","LIBERTY SAVINGS BANK, F.S.B.","Wilmington","OH","45177","12/31/2015","2/22/2022","SA","3435 Airborne Rd, # B","JAMES R POWELL REVOCABLE TRUST","9","0","1","5","1","Clinton","","","9/14/1984","9/14/1984","12/11/2013","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.libertysavingsbank.com","74048","0","8641","0","0","0","0","0","-423","-4153","78114"
"17096","15708","883351","1126569","LIBERTY STATE BANK","Powers Lake","ND","58773","12/31/2015","2/22/2022","NM","111 Main St.","LIBERTY BCORP INC","1","0","0","2","1","Burke","","","4/17/1952","4/17/1952","9/10/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","https://www.libertystateplnd.com","8599","0","1798","0","0","0","0","1100","117","0","9414"
"10121","15849","644646","1204784","LIBERTY TRUST & SAVINGS BANK","Durant","IA","52747","12/31/2015","2/22/2022","NM","502 Eighth Ave.","LIBERTY BCORP","4","0","0","2","0","Cedar","","","1/1/1905","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.mylibertytrust.com","25406","0","1741","0","0","0","0","386","-30","0","26731"
"34073","14239","2339795","2260406","LIBERTYVILLE BANK & TRUST COMPANY","Libertyville","IL","60048","12/31/2015","2/22/2022","SM","507 N. Milwaukee Ave.","WINTRUST FINANCIAL CORP","9","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/10/1995","10/10/1995","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.libertyvillebank.com","111322","0","10869","-553","0","0","0","0","-458","0","121180"
"31217","6555","715872","3837542","LIFESTORE BANK","West Jefferson","NC","28694","12/31/2015","2/22/2022","SA","205 S. Jefferson Ave.","ASHECO M H C","5","0","0","4","0","Ashe","","","1/1/1939","3/22/1961","1/1/2015","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.golifestore.com","26221","0","1387","0","0","0","0","0","-331","0","27277"
"58646","0","3648337","","LIGHTHOUSE BANK","Santa Cruz","CA","95060","12/31/2015","2/22/2022","NM","111 Mission St.","","1","0","0","4","0","Santa Cruz","42100","Santa Cruz-Watsonville, CA","10/29/2007","10/29/2007","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","","25167","0","2350","414","0","0","0","337","-25","0","27569"
"9042","0","14052","3613504","LINCOLN COMMUNITY BANK","Merrill","WI","54452","12/31/2015","2/22/2022","NM","1400 E. Main St.","JOHN T VUCUREVICH FOUNDATION","2","0","0","4","0","Lincoln","48140","Wausau, WI","1/1/1897","1/1/1934","10/20/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","","7088","0","574","0","0","0","0","450","-16","0","7196"
"29692","3896","529275","3824346","LINCOLN FSB OF NEBRASKA","Lincoln","NE","68508","12/31/2015","2/22/2022","SA","1101 N St.","LINCOLN FEDERAL BCORP M H C","14","0","0","5","0","Lancaster","30700","Lincoln, NE","1/1/1906","8/2/1937","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.lincolnfed.com","38343","0","1563","0","0","0","0","0","61","0","39966"
"28963","2694","930871","3790487","LINCOLN PARK SAVINGS BANK","Lincoln Park","NJ","7035","12/31/2015","2/22/2022","SB","31 Boonton Turnpike","LINCOLN PARK BCORP MHC","2","0","0","5","0","Morris","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1922","5/21/1956","7/16/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.mylincoln1st.com","16654","0","928","0","0","0","0","0","-169","26","17439"
"14207","0","589943","1210169","LINCOLN SAVINGS BANK","Cedar Falls","IA","50613","12/31/2015","2/22/2022","NM","301 Washington St.","LINCOLN BCORP","17","0","0","2","0","Black Hawk","47940","Waterloo-Cedar Falls, IA","1/1/1902","3/26/1934","1/16/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.mylsb.com","78573","0","6862","12000","0","0","0","913","-221","0","96301"
"8390","0","667551","1495788","LINCOLN STATE BANK","Hankinson","ND","58041","12/31/2015","2/22/2022","NM","302 Main Ave. S.","LINCOLN HOLDING CO","3","0","0","2","1","Richland","","","8/3/1903","1/1/1934","6/3/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.lsbhank.com","4934","0","686","0","0","0","0","511","-145","0","4964"
"57971","0","3376733","3802278","LINCOLNWAY COMMUNITY BANK","New Lenox","IL","60451","12/31/2015","2/22/2022","NM","1000 E. Lincoln Hwy.","LWCBANCORP INC","2","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/29/2005","8/29/2005","7/19/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.lwcbank.com","15940","0","1806","17","0","0","0","0","10","0","17773"
"1073","0","185859","1095889","LINDELL BANK & TRUST COMPANY","St. Louis","MO","63139","12/31/2015","2/22/2022","SM","6900 Clayton Ave.","FIRST ILLINOIS BCORP INC","10","0","0","4","1","Saint Louis City","41180","St. Louis, MO-IL","1/1/1923","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.lindellbank.com","75957","0","7654","0","0","0","0","3260","-640","0","79711"
"16311","0","190246","1131488","LINN COUNTY STATE BANK","Coggon","IA","52218","12/31/2015","2/22/2022","SM","203 E. Main St.","COMMUNITY FINANCIAL CORP","2","0","0","4","0","Linn","16300","Cedar Rapids, IA","9/17/1945","9/17/1945","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","4965","0","348","0","0","0","0","241","54","-289","4837"
"29800","4107","133971","","LISLE SAVINGS BANK","Lisle","IL","60532","12/31/2015","2/22/2022","SB","1450 Maple","","3","0","0","8","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1917","8/19/1954","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://WWW.LISLEBANK.COM","101467","0","4747","0","0","0","0","0","-493","0","105721"
"18209","8748","822408","2937100","LITCHFIELD BANCORP","Litchfield","CT","6759","12/31/2015","2/22/2022","SB","294 West St.","CONNECTICUT MUTUAL HOLDING CO","6","0","0","8","0","Litchfield","","","1/1/1850","7/1/1960","5/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","","18412","0","850","0","0","0","0","0","-119","0","19143"
"11821","0","537551","1122301","LITTLE HORN STATE BANK","Hardin","MT","59034","12/31/2015","2/22/2022","NM","835 N. Ctr. Ave.","ANTLER LAND CO","2","0","0","2","0","Big Horn","","","1/1/1919","1/1/1934","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.littlehornstatebank.com","7384","0","607","0","0","0","0","352","35","0","7673"
"1298","15397","50546","2463391","LITTLE RIVER BANK","Lepanto","AR","72354","12/31/2015","2/22/2022","NM","202 Greenwood Ave.","LITTLE RIVER BANCSHARES INC","1","0","0","7","1","Poinsett","27860","Jonesboro, AR","1/1/1919","1/1/1934","5/2/2011","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","","4301","0","-68","0","0","0","0","0","92","0","4325"
"58665","0","3650808","3884863","LIVE OAK BANKING COMPANY","Wilmington","NC","28403","12/31/2015","2/22/2022","NM","1757 Tiburon Dr.","LIVE OAK BANCSHARES INC","1","0","0","4","0","New Hanover","48900","Wilmington, NC","5/12/2008","5/12/2008","7/23/2015","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","www.liveoakbank.com","61905","0","22642","0","0","0","0","3479","-276","27030","107822"
"7582","14142","440110","1117512","LIVERPOOL COMMUNITY BANK","Liverpool","PA","17045","12/31/2015","2/22/2022","SM","104 N. Front St.","JUNIATA VALLEY FINANCIAL CORP","1","0","0","5","0","Perry","25420","Harrisburg-Carlisle, PA","10/16/1906","1/1/1934","12/23/2011","Stock","0","0","FED","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","","8579","0","608","0","0","0","0","140","3","0","9050"
"6185","0","478944","3298901","LIVINGSTON STATE BANK","Livingston","WI","53554","12/31/2015","2/22/2022","NM","125 N Ctr. St.","RURAL BANCSHARES OF WI INC","3","0","0","2","0","Grant","","","8/14/1903","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","19473","0","1571","0","0","0","0","260","-17","0","20768"
"24305","0","946555","4575047","LLANO NATIONAL BANK","Llano","TX","78643","12/31/2015","2/22/2022","N","1001 Ford St.","HILL COUNTRY BANCSHARES INC","4","0","0","4","0","Llano","","","1/17/1983","1/17/1983","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.llanonationalbank.com","16870","0","1486","0","0","0","0","215","-35","0","18106"
"4398","11288","176642","2807007","LNB COMMUNITY BANK","Lynnville","IN","47619","12/31/2015","2/22/2022","NM","215 Main St.","LNB COMMUNITY BCORP","4","0","0","8","1","Warrick","21780","Evansville, IN-KY","9/1/1907","1/1/1934","12/31/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","www.lnbbanking.com","11100","0","526","0","0","0","0","644","-20","-6","10956"
"19285","0","164331","1133259","LOGAN BANK & TRUST COMPANY","Logan","WV","25601","12/31/2015","2/22/2022","SM","43 Washington Ave.","LOGAN COUNTY BANCSHARES INC","6","0","0","7","0","Logan","","","11/24/1964","11/24/1964","3/31/2006","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://www.lbandt.com","23390","0","1393","0","0","0","0","993","113","0","23903"
"5632","0","932642","","LOGAN COUNTY BANK","Scranton","AR","72863","12/31/2015","2/22/2022","NM","600 Main St.","","2","0","0","7","0","Logan","","","4/4/1926","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.logancountybank.net","14294","0","524","0","0","0","0","160","85","0","14743"
"4476","0","754246","1492282","LOGAN STATE BANK","Logan","IA","51546","12/31/2015","2/22/2022","SM","323 E. 7th St.","LOGAN BCORP INC","1","0","0","2","1","Harrison","36540","Omaha-Council Bluffs, NE-IA","12/1/1888","1/1/1934","1/1/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","https://www.loganstatebank.com","4132","0","333","0","0","0","0","255","-25","0","4185"
"29907","4312","918879","3848397","LOGANSPORT SAVINGS BANK, FSB","Logansport","IN","46947","12/31/2015","2/22/2022","NM","723 E. Broadway","LOGANSPORT FINANCIAL CORP","1","0","0","2","0","Cass","","","1/1/1925","4/25/1956","6/30/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.logansportsavings.com","20981","0","1897","-775","0","0","0","478","207","0","21833"
"58324","0","3448162","","LONE STAR BANK","Houston","TX","77063","12/31/2015","2/22/2022","NM","2600 S. Gessner Rd.","","2","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","8/23/2006","8/23/2006","3/19/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.lsbtexas.com","10591","0","364","0","0","0","0","0","0","0","10955"
"35015","0","2788656","","LONE STAR CAPITAL BANK, NATIONAL ASSOCIATION","San Antonio","TX","78232","12/31/2015","2/22/2022","N","150 N. Loop 1604 E.","","8","0","0","4","0","Bexar","41700","San Antonio-New Braunfels, TX","3/9/1999","3/9/1999","10/1/2012","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.lscb.com","29739","0","908","-2","-2","0","0","0","171","0","30815"
"24347","0","842460","2325350","LONE STAR NATIONAL BANK","Pharr","TX","78577","12/31/2015","2/22/2022","N","206 W. Ferguson St.","LONE STAR NATL BANCSHARES--TEXAS","29","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","1/24/1983","1/24/1983","4/5/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.lonestarnationalbank.com","239212","0","12807","45","0","0","0","0","-1813","0","250251"
