cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"11759","12815","212344","1210301","CITIZENS STATE BANK","Wyoming","IA","52362","9/30/2019","8/22/2022","NM","114 W. Main St.","C S B HOLDING CORP","3","0","0","2","1","Jones","16300","Cedar Rapids, IA","1/1/1913","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.csbwyoming.com","239","113","","113","0","0","0","0","113","0","0","0","0","","0","","","57","","34","6","10","18","","35","0","0","35","0","0","0","93","26","","26","0","0","0","0","26","0","0","0","0","","0","","","67","","0","0","0","0","","0","0","0","0","0","0","0","1668","150","","150","0","0","0","0","8","0","142","142","0","","0","","","1518","","0","0","0","0","","0","0","0","0","0","0","0"
"16753","0","261360","2100089","CITIZENS STATE BANK","Somerville","TX","77879","9/30/2019","8/22/2022","NM","155 Eighth St.","C S B BANCSHARES INC","6","0","0","4","0","Burleson","17780","College Station-Bryan, TX","6/1/1925","12/2/1948","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.csbtx.bank","11132","7328","","7328","1235","1235","0","90","5180","0","823","719","104","","0","","","2103","","1167","0","432","735","","534","0","0","412","0","0","0","1751","1444","","1444","630","630","0","0","689","0","125","0","125","","0","","","170","","124","0","52","72","","13","0","0","1","0","0","0","5626","2166","","2166","0","0","0","608","575","0","983","908","75","","0","","","2028","","427","0","0","427","","1005","0","0","1005","0","0","0"
"10474","15402","356239","1208148","CITIZENS STATE BANK","Lena","IL","61048","9/30/2019","8/22/2022","NM","102 W. Main St.","FIRST LENA CORP","3","0","0","2","1","Stephenson","","","1/1/1880","1/1/1934","7/1/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.csbnow.com","660","344","","344","0","0","0","0","321","0","23","23","0","","0","","","128","","155","7","114","34","","33","0","0","33","0","0","0","906","318","","318","0","0","0","318","0","0","0","0","0","","0","","","88","","15","0","15","0","","485","0","0","485","0","0","0","1434","891","","891","0","0","0","388","496","0","7","7","0","","0","","","383","","32","0","15","17","","128","0","0","128","0","0","0"
"22657","0","804860","","CITIZENS STATE BANK","Roma","TX","78584","9/30/2019","8/22/2022","NM","1709 Grant St.","","3","0","0","8","0","Starr","","","5/15/1978","5/15/1978","5/14/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","https://www.csbroma.com","1589","944","","944","114","0","114","20","810","0","0","0","0","","0","","","73","","541","0","369","172","","31","0","0","0","0","0","0","306","218","","218","218","0","218","0","0","0","0","0","0","","0","","","15","","70","0","70","0","","3","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"12501","15480","54656","2112439","CITIZENS STATE BANK","Buffalo","TX","75831","9/30/2019","8/22/2022","NM","1330 W. Commerce St.","INDUSTRY BANCSHARES INC","11","0","0","7","0","Leon","","","1/1/1925","1/1/1934","10/1/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","http://www.citizensstatebanktx.com","1574","1032","0","1032","0","0","0","0","945","0","87","87","0","","0","0","","52","0","167","0","55","112","","323","0","0","314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2173","1945","0","1945","0","0","0","1565","203","0","177","0","177","","0","0","","143","0","8","0","0","8","","77","0","0","77","0","0","0"
"18356","13998","413543","1969485","CITIZENS STATE BANK","Sheldon","IA","51201","9/30/2019","8/22/2022","NM","808 3rd Ave.","DIXON BANCSHARES INC","2","0","0","2","1","Obrien","","","3/15/1961","3/15/1961","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.csbsheldon.com","68","36","","36","0","0","0","0","36","0","0","0","0","","0","","","16","","8","0","8","0","","8","0","0","0","0","0","0","14","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","14","0","6","8","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"18724","13208","235558","1052949","CITIZENS STATE BANK","Carleton","NE","68326","9/30/2019","8/22/2022","NM","209 3rd St.","CARLETON AGENCY INC","1","0","0","2","0","Thayer","","","2/1/1890","3/14/1963","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.carletonbank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"15333","13132","947655","1126671","CITIZENS STATE BANK - MIDWEST","Cavalier","ND","58220","9/30/2019","8/22/2022","NM","307 Main St. W.","KODA BANCOR INC","5","0","1","2","1","Pembina","","","2/7/1936","2/7/1936","3/15/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","662","318","","318","0","0","0","0","318","0","0","0","0","","0","","","331","","13","0","0","13","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","321","0","","0","0","0","0","0","0","0","0","0","0","","0","","","321","","0","0","0","0","","0","0","0","0","0","0","0"
"11778","13160","733951","2855679","CITIZENS STATE BANK AND TRUST CO., ELLSWORTH, KANSAS","Ellsworth","KS","67439","9/30/2019","8/22/2022","SM","203 N. Douglas Ave.","CSB BANCSHARES AMENDED ESOP","6","0","0","2","1","Ellsworth","","","5/31/1900","1/1/1934","3/28/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","WWW.CSBANC.COM","751","341","","341","0","0","0","0","341","0","0","0","0","","0","","","38","","30","0","30","0","","342","0","0","342","0","0","0","32","4","","4","0","0","0","0","0","0","4","4","0","","0","","","0","","11","0","4","7","","17","0","0","17","0","0","0","360","359","","359","0","0","0","0","359","0","0","0","0","","0","","","0","","1","0","1","0","","0","0","0","0","0","0","0"
"5830","12352","678557","1051951","CITIZENS STATE BANK AND TRUST COMPANY","Hiawatha","KS","66434","9/30/2019","8/22/2022","NM","610 Oregon St.","CROSSDALE INC","2","0","0","2","1","Brown","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.csbkansas.com","55","30","","30","0","0","0","0","30","0","0","0","0","","0","","","0","","25","0","25","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","395","395","","395","0","0","0","386","9","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"1933","0","875655","2780717","CITIZENS STATE BANK NORWOOD YOUNG AMERICA","Norwood Young Am","MN","55368","9/30/2019","8/22/2022","NM","409 Faxon Rd.","PIESCO INC","1","0","0","2","1","Carver","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/5/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.citizensstatebanknya.com","480","311","","311","0","0","0","0","311","0","0","0","0","","0","","","5","","28","0","0","28","","136","0","0","136","0","0","0","872","636","","636","0","0","0","0","23","0","613","613","0","","0","","","115","","23","0","0","23","","98","0","0","98","0","0","0","1251","995","","995","0","0","0","61","934","0","0","0","0","","0","","","94","","25","0","0","25","","137","0","0","137","0","63","0"
"1918","15428","1001451","1122066","CITIZENS STATE BANK OF GLENVILLE","Glenville","MN","56036","9/30/2019","8/22/2022","NM","300 W. Main St.","CITIZENS INVESTMENT CO INC","1","0","0","2","1","Freeborn","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","23","23","","23","0","0","0","0","23","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","88","76","","76","0","0","0","0","0","0","76","0","76","","0","","","12","","0","0","0","0","","0","0","0","0","0","0","0","76","76","","76","0","0","0","0","0","0","76","0","76","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"10957","15514","82659","1992335","CITIZENS STATE BANK OF HAYFIELD","Hayfield","MN","55940","9/30/2019","8/22/2022","NM","216 1st Ave. Ne","COUNTRY BANKERS INC","3","0","0","2","1","Dodge","40340","Rochester, MN","6/10/1910","1/1/1934","5/21/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","36","0","","0","0","0","0","0","0","0","0","0","0","","0","","","20","","0","0","0","0","","16","0","0","16","0","0","0","4","0","","0","0","0","0","0","0","0","0","0","0","","0","","","3","","1","0","1","0","","0","0","0","0","0","0","0","3809","2023","","2023","0","0","0","938","0","0","1085","1085","0","","0","","","926","","17","0","0","17","","843","0","0","843","0","0","0"
"1513","0","447557","1123782","CITIZENS STATE BANK OF LA CROSSE","La Crosse","WI","54601","9/30/2019","8/22/2022","NM","620 Main St.","CLAYTON BANKSHARES INC","4","0","0","4","1","La Crosse","29100","La Crosse-Onalaska, WI-MN","12/9/1907","1/1/1934","8/25/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.citizensstatebank.us","2406","2383","","2383","82","0","82","0","76","624","1601","0","1601","","0","","","8","","15","15","0","0","","0","0","0","0","0","0","0","703","697","","697","0","0","0","0","0","0","697","0","697","","0","","","0","","6","6","0","0","","0","0","0","0","0","0","0","278","275","","275","0","0","0","0","275","0","0","0","0","","0","","","3","","0","0","0","0","","0","0","0","0","0","0","0"
"9422","0","940852","2253060","CITIZENS STATE BANK OF LANKIN","Lankin","ND","58250","9/30/2019","8/22/2022","NM","401 Main St.","CITIZENS STATE BANCSHARES INC","4","0","0","2","1","Walsh","","","5/15/1905","1/1/1934","2/9/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.csb100.com","725","0","","0","0","0","0","0","0","0","0","0","0","","0","","","133","","12","0","0","12","","580","0","0","0","0","0","0","225","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","20","0","0","20","","205","0","0","0","0","0","0","65","65","","65","0","0","0","65","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"6186","12650","479446","1136410","CITIZENS STATE BANK OF LOYAL","Loyal","WI","54446","9/30/2019","8/22/2022","NM","400 N. Main St.","CITIZENS BANCSHARES LOYAL INC","5","0","0","2","0","Clark","","","12/15/1909","1/1/1934","2/1/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","http://www.csbloyal.com","925","925","","925","0","0","0","661","264","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","13","0","119","119","","119","0","0","0","0","119","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","692","588","","588","0","0","0","532","0","0","56","0","56","","0","","","0","","0","0","0","0","","104","0","0","104","0","71","0"
"10327","0","954653","3037557","CITIZENS STATE BANK OF LULING","Luling","TX","78648","9/30/2019","8/22/2022","NM","200 S. Magnolia Ave.","SPECTOR HOLDINGS MGNT L L C","2","0","0","4","0","Caldwell","12420","Austin-Round Rock, TX","1/2/1914","1/1/1934","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.csbsa.com","22","0","","0","0","0","0","0","0","0","0","0","0","","0","","","22","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","56","56","","56","0","0","0","0","56","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"931","14032","771047","1201390","CITIZENS STATE BANK OF MILFORD","Milford","IL","60953","9/30/2019","8/22/2022","NM","36 E. Jones St.","ARTHUR R MURRAY INC","1","0","0","2","1","Iroquois","","","9/23/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.thefarmbank.com","328","180","","180","0","0","0","180","0","0","0","0","0","","0","","","0","","20","0","20","0","","128","0","0","128","0","0","0","37","37","","37","0","0","0","37","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"13107","11537","1000641","1200405","CITIZENS STATE BANK OF NEW CASTLE, INDIANA","New Castle","IN","47362","9/30/2019","8/22/2022","NM","1238 Broad St.","TOWN FINANCIAL CORP","14","0","0","8","0","Henry","","","7/3/1873","1/1/1934","1/1/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.mycsbin.com","1863","964","0","964","0","0","0","0","453","199","312","312","0","","0","0","","141","0","710","40","172","498","","48","0","0","13","0","0","0","577","69","0","69","0","0","0","0","69","0","0","0","0","","0","0","","276","0","232","10","56","166","","0","0","0","0","0","0","0","320","213","0","213","0","0","0","0","213","0","0","0","0","","0","0","","88","0","19","0","0","19","","0","0","0","0","0","0","0"
"10167","15719","822051","2613589","CITIZENS STATE BANK OF ROSEAU","Roseau","MN","56751","9/30/2019","8/22/2022","NM","118 Main Ave. S.","ROSEAU REALTY CO INC","1","0","0","8","1","Roseau","","","5/3/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.citizensros.com","666","349","","349","0","0","0","0","205","0","144","0","144","","0","","","299","","18","0","0","18","","0","0","0","0","0","0","0","154","0","","0","0","0","0","0","0","0","0","0","0","","0","","","153","","1","0","0","1","","0","0","0","0","0","0","0","1947","767","","767","0","0","0","0","0","0","767","767","0","","0","","","0","","0","0","0","0","","0","1180","0","0","0","0","0"
"10582","0","207957","1123287","CITIZENS STATE BANK OF TYLER, INCORPORATED","Tyler","MN","56178","9/30/2019","8/22/2022","NM","111 N. Tyler St","CITIZENS ST AGENCY TYLER INC","1","0","0","7","0","Lincoln","","","5/28/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","","158","124","","124","0","0","0","95","29","0","0","0","0","","0","","","16","","18","0","18","0","","0","0","0","0","0","0","0","6","0","","0","0","0","0","0","0","0","0","0","0","","0","","","3","","3","0","3","0","","0","0","0","0","0","0","0","9","0","","0","0","0","0","0","0","0","0","0","0","","0","","","9","","0","0","0","0","","0","0","0","0","0","0","0"
"9337","0","213958","1133549","CITIZENS STATE BANK OF WAVERLY, INC.","Waverly","MN","55390","9/30/2019","8/22/2022","NM","609 Pacific Ave.","CATTAIL BANCSHARES INC","2","0","0","2","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1907","1/1/1934","12/31/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.bankwaverly.com","751","751","","751","0","0","0","0","466","0","285","285","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","91","86","","86","0","0","0","0","86","0","0","0","0","","0","","","0","","5","0","0","5","","0","0","0","0","0","0","0"
"1118","0","274856","","CITIZENS STATE BANK, OF ARLINGTON","Arlington","SD","57212","9/30/2019","8/22/2022","SM","128 Main St","","3","0","0","2","1","Kingsbury","","","8/28/1901","1/1/1934","12/31/2008","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.csbarlington.com","100","0","","0","0","0","0","0","0","0","0","0","0","","0","","","100","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","314","314","","314","0","0","0","314","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"20818","9076","162337","1085330","CITIZENS TRI-COUNTY BANK","Dunlap","TN","37327","9/30/2019","8/22/2022","NM","15699 Rankin Ave.","SEQUATCHIE VALLEY BANCSHARES","26","0","0","4","1","Sequatchie","16860","Chattanooga, TN-GA","10/2/1972","10/2/1972","8/27/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.ctcbonline.com","10300","8641","","8641","244","93","151","36","6369","614","1378","287","1091","","0","","","175","","1417","31","1056","330","","67","0","0","0","0","0","0","70","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","70","19","49","2","","0","0","0","0","0","0","0","9642","9348","","9348","1273","225","1048","0","6569","0","1506","1062","444","","0","","","67","","227","0","178","49","","0","0","0","0","0","0","0"
"8033","13649","680130","1078958","CITIZENS TRUST BANK","Atlanta","GA","30314","9/30/2019","8/22/2022","SM","965 Martin Luther King Jr. D","CITIZENS BANCSHARES CORP","7","0","1","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","6/18/1921","1/1/1934","1/31/2019","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.ctbconnect.com","4371","4171","0","4171","0","0","0","0","682","0","3489","2151","1338","","0","0","","69","0","131","53","34","44","","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","13","13","0","0","","0","0","0","0","0","0","0","1632","1377","0","1377","0","0","0","0","915","0","462","462","0","","0","0","","235","0","20","0","18","2","","0","0","0","0","0","0","0"
"5840","9247","65746","1097566","CITIZENS UNION BANK OF SHELBYVILLE","Shelbyville","KY","40065","9/30/2019","8/22/2022","NM","1854 Midland Trail","CITIZENS UNION BCORP SHELBYVILLE","15","0","0","4","0","Shelby","31140","Louisville-Jefferson County, KY-IN","7/1/1888","1/1/1934","3/18/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","","1998","1974","0","1974","164","138","26","302","1508","0","0","0","0","","0","0","","0","0","24","0","12","12","","0","0","0","0","0","0","0","1583","1437","0","1437","0","0","0","642","286","0","509","0","509","","0","0","","79","0","17","0","16","1","","50","0","0","50","0","0","0","4484","4445","0","4445","0","0","0","3859","505","0","81","20","61","","0","0","","8","0","16","0","0","16","","15","0","0","15","0","0","0"
"8738","0","192147","1491360","CITIZENS' BANK & TRUST CO.","Van Buren","AR","72956","9/30/2019","8/22/2022","SM","3110 Alma Hwy.","FIRST BANK CORP","8","0","0","4","0","Crawford","22900","Fort Smith, AR-OK","5/1/1886","1/1/1934","6/17/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.cbankandtrust.com","2486","1831","0","1831","170","170","0","0","597","0","1064","0","1064","","0","0","","184","0","471","15","331","125","","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","14","6","8","0","","0","0","0","0","0","0","0","3785","3316","0","3316","0","0","0","0","765","0","2551","0","2551","","0","0","","330","0","139","0","118","21","","0","0","0","0","0","0","0"
"17830","0","376947","2688596","CITIZENS' BANK OF CHARLESTON","Charleston","MO","63834","9/30/2019","8/22/2022","NM","207 E. Commercial St.","CITIZENS BCORP INC","2","0","0","2","0","Mississippi","","","1/20/1958","2/4/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.citizensbankinfo.com","223","58","","58","0","0","0","0","58","0","0","0","0","","0","","","23","","142","0","44","98","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","869","629","","629","0","0","0","0","615","0","14","14","0","","0","","","122","","118","0","47","71","","0","0","0","0","0","0","0"
"23523","13156","563336","1144040","CITIZENS' BANK, INC.","Robertsdale","AL","36567","9/30/2019","8/22/2022","NM","21980 Palmer St.","CITIZENS CAPITAL CORP","3","0","0","4","1","Baldwin","19300","Daphne-Fairhope-Foley, AL","9/8/1981","9/8/1981","3/20/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","https://www.citizensbankal.com","366","269","","269","0","0","0","0","191","0","78","0","78","","0","","","71","","26","0","12","14","","0","0","0","0","0","0","0","559","559","","559","559","559","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","929","155","","155","0","0","0","0","155","0","0","0","0","","0","","","774","","0","0","0","0","","0","0","0","0","0","0","0"
"25103","0","575254","3382332","CITY BANK","Lubbock","TX","79407","9/30/2019","8/22/2022","NM","5219 City Bank Pkwy.","SOUTH PLAINS FINL EMPLOYEE STK OWNERSHIP PLAN","36","0","1","4","0","Lubbock","31180","Lubbock, TX","4/13/1984","4/13/1984","8/16/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","0","www.city.bank","5887","3027","0","3027","148","131","17","74","1806","314","685","568","117","","0","0","","1381","0","1347","108","874","365","","132","0","0","8","0","0","0","1221","843","0","843","0","0","0","0","843","0","0","0","0","","0","0","","201","0","177","13","92","72","","0","0","0","0","0","0","0","5235","3458","0","3458","56","0","56","586","1614","0","1202","1040","162","","0","0","","1429","0","0","0","0","0","","348","0","0","348","0","1645","0"
"5396","14204","79855","1141553","CITY BANK & TRUST CO.","Lincoln","NE","68516","9/30/2019","8/22/2022","NM","2929 Pine Lake Rd.","TCM CO","4","0","0","4","0","Lancaster","30700","Lincoln, NE","4/18/1910","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.citybankandtrust.com","992","279","","279","100","0","100","179","0","0","0","0","0","","0","","","634","","79","0","2","77","","0","0","0","0","0","0","0","24","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","24","0","0","24","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"12608","11822","841753","2625283","CITY BANK & TRUST CO.","Natchitoches","LA","71457","9/30/2019","8/22/2022","NM","Second &st. Denis St.","CITY BANCSHARES INC","5","0","0","7","1","Natchitoches","","","1/1/1933","1/1/1934","12/31/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.mycitybank.com","714","576","","576","0","0","0","8","568","0","0","0","0","","0","","","30","","108","0","13","95","","0","0","0","0","0","0","0","15","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","15","0","0","15","","0","0","0","0","0","0","0","71","71","","71","0","0","0","0","71","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"34352","0","2697963","2697954","CITY FIRST BANK OF D.C., NATIONAL ASSOCIATION","Washington","DC","20009","9/30/2019","8/22/2022","N","1432 U St, N.W.","CITY FIRST ENTERPRISES INC","1","0","0","4","0","District Of Columb","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11/24/1998","11/24/1998","9/16/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.cityfirstbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","1621","1621","0","1621","618","0","618","0","887","116","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0"
"24367","0","697950","3218543","CITY NATIONAL BANK","Corsicana","TX","75110","9/30/2019","8/22/2022","N","1465 W. 2nd Ave.","CITY BANCSHARES INC","1","0","0","4","1","Navarro","","","2/28/1983","2/28/1983","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.mycnbtx.com","898","839","","839","0","0","0","97","33","0","709","634","75","","0","","","59","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"17281","12900","63069","1232497","CITY NATIONAL BANK","Los Angeles","CA","90071","9/30/2019","8/22/2022","N","555 S. Flower St.","ROYAL BANK OF CANADA","76","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","12/4/1953","12/4/1953","3/16/2018","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","www.cnb.com","178580","28945","0","28945","12271","0","12271","0","9016","313","7345","4793","2552","0","0","0","0","92568","0","2338","1018","0","1320","0","50295","4434","0","","0","256","","2380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","1019","1019","0","0","0","17","1309","0","","0","0","0","107197","21069","0","21069","0","0","0","0","19135","0","1934","1934","0","0","0","0","0","82916","0","2542","0","0","2542","0","339","331","0","","0","396","0"
