cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eqcprev,eqcrest,netinc,eqcstkrx,eqctrstx,eqcmrg,eqcdivp,eqcdivc,eqccompi,eqcbhctr,eq
"8231","9508","398837","3319972","COPIAH BANK","Hazlehurst","MS","39083","12/31/2017","8/22/2022","SM","101 Caldwell Dr.","COPIAH BANCSHARES INC","9","0","0","4","0","Copiah","27140","Jackson, MS","10/26/1891","1/1/1934","10/26/2016","Stock","0","1","FED","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","WWW.COPIAHBANK.COM","19682","0","1473","340","0","0","0","801","-208","0","20486"
"34363","0","976552","3428502","CORE BANK","Omaha","NE","68144","12/31/2017","8/22/2022","NM","12100 W. Ctr. Rd.","DS HOLDING CO INC","8","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/27/1996","12/27/1996","9/1/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.corebank.com","39828","0","3868","0","0","0","0","800","-1","0","42895"
"18100","11298","361055","2883298","COREFIRST BANK & TRUST","Topeka","KS","66611","12/31/2017","8/22/2022","NM","3035 S. Topeka Ave.","COMMERCE B&T HOLDING EMPLOYEE STK OWNERSHIP PLAN","17","0","1","4","1","Shawnee","45820","Topeka, KS","11/30/1959","11/30/1959","3/26/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.cbtks.com","79025","0","9155","0","0","0","0","5571","2587","0","85196"
"16868","0","177555","1133138","CORN GROWERS STATE BANK","Murdock","NE","68407","12/31/2017","8/22/2022","NM","333 Nebraska St.","MCHUGH INVESTMENT CO","1","0","0","2","0","Cass","36540","Omaha-Council Bluffs, NE-IA","1/3/1950","1/11/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","http://www.corngrowersbank.com","1829","0","58","0","0","0","0","0","6","0","1893"
"35284","0","2895835","3347564","CORNERSTONE BANK","Wilson","NC","27896","12/31/2017","8/22/2022","NM","3710 W. Nash St.","CB FINANCIAL CORP","1","0","0","4","0","Wilson","","","3/15/2000","3/15/2000","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","12389","0","206","0","0","0","0","36","18","0","12577"
"57250","52163","3027763","3027754","CORNERSTONE BANK","Overland Park","KS","66221","12/31/2017","8/22/2022","SM","9120 W. 135th St.","CORNERSTONE BANCSHARES INC","1","0","0","4","1","Johnson","28140","Kansas City, MO-KS","10/26/2001","10/26/2001","10/24/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.cornerstonebk.com","17009","0","2198","0","0","0","0","750","70","0","18527"
"13198","0","879457","3435283","CORNERSTONE BANK","Fargo","ND","58104","12/31/2017","8/22/2022","NM","2280 45th St. S.","CORNERSTONE HOLDING CO INC","12","0","1","4","1","Cass","22020","Fargo, ND-MN","7/15/1907","1/1/1934","3/14/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.cornerstonebanks.net","67255","0","7800","0","0","0","0","2171","283","3300","76467"
"2318","0","537355","1059443","CORNERSTONE BANK","Watonga","OK","73772","12/31/2017","8/22/2022","NM","115 W. A St.","WATONGA BANCSHARES INC","3","0","0","7","0","Blaine","","","1/28/1928","1/1/1934","10/2/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","11666","0","1431","0","0","0","0","445","526","0","13178"
"5496","0","403151","1050646","CORNERSTONE BANK","York","NE","68467","12/31/2017","8/22/2022","SM","529 N. Lincoln Ave.","FIRST YORK BAN CORP","42","0","0","2","1","York","","","4/22/1882","1/1/1934","1/6/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.cornerstoneconnect.com","127977","0","23332","0","0","0","0","16590","33","8190","142942"
"30067","4676","843476","","CORNERSTONE BANK","Clarinda","IA","51632","12/31/2017","8/22/2022","SM","123 E. Main St.","","1","0","0","8","0","Page","","","1/1/1897","6/12/1967","6/30/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","www.cornerstonebankia.com","5509","0","92","0","0","0","0","0","-13","0","5588"
"35286","0","2850768","3831513","CORNERSTONE BANK","Moorestown","NJ","8057","12/31/2017","8/22/2022","NM","253 W. Main St.","CORNERSTONE FINANCIAL CORP","7","0","0","4","0","Burlington","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/4/1999","10/4/1999","9/10/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.cornerstonebanknj.com","15278","0","654","0","0","0","0","0","-3","0","15929"
"5635","11214","514048","2941769","CORNERSTONE BANK","Eureka Springs","AR","72632","12/31/2017","8/22/2022","NM","70 S. Main St.","EUREKA BANCSHARES INC","6","0","0","2","1","Carroll","","","5/1/1912","1/1/1934","11/3/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.cstonebank.net","21877","0","2207","0","0","0","0","1304","0","0","22780"
"90282","7953","447100","3547010","CORNERSTONE BANK","Spencer","MA","1562","12/31/2017","8/22/2022","SM","176 Main St.","SSB COMMUNITY BCORP MHC","15","0","0","4","0","Worcester","49340","Worcester, MA-CT","4/5/1871","7/8/1985","10/25/2017","Stock","0","0","FED","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.cornerstonebank.com","58378","0","3040","0","0","43795","0","0","-213","2973","107973"
"10045","0","978239","3217537","CORNERSTONE BANK, INC.","West Union","WV","26456","12/31/2017","8/22/2022","NM","101 W. Main St.","CORNERSTONE FINL SERVICES INC","4","0","0","7","0","Doddridge","","","1/1/1934","1/1/1934","12/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","16126","-19","989","0","0","0","0","500","481","0","17077"
"58859","0","3816163","","CORNERSTONE BANK, NATIONAL ASSOCIATION","Lexington","VA","24450","12/31/2017","8/22/2022","N","54 S. Main St.","","2","0","0","4","0","Rockbridge","","","2/17/2009","2/17/2009","4/11/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.cornerstonebankva.com","14251","0","825","236","0","0","0","258","0","0","15054"
"33137","0","1478231","1492246","CORNERSTONE COMMUNITY BANK","Grafton","WI","53024","12/31/2017","8/22/2022","NM","2090 Wisconsin Ave.","COMMUNITY BANCSHARES OF WI INC","2","0","0","4","0","Ozaukee","33340","Milwaukee-Waukesha-West Allis, WI","9/26/1990","9/26/1990","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.cornerstonecommunity.bank","14555","0","1242","0","0","0","0","680","-3","1300","16414"
"58411","0","3485420","4741011","CORNERSTONE COMMUNITY BANK","Red Bluff","CA","96080","12/31/2017","8/22/2022","SM","237 S. Main St.","CORNERSTONE COMMUNITY BCORP","3","0","0","4","0","Tehama","","","10/23/2006","10/23/2006","8/10/2016","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.bankcornerstone.com","20396","0","1903","209","0","0","0","225","4","0","22287"
"57061","0","2929392","2929383","CORNERSTONE NATIONAL BANK & TRUST COMPANY","Palatine","IL","60067","12/31/2017","8/22/2022","N","1 W N.W. Hwy","CORNERSTONE BCORP INC","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/16/2000","10/16/2000","7/19/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.cornerstonenb.com","57460","0","4548","0","0","0","0","7117","-21","0","54870"
"21525","14276","914853","1125423","CORNERSTONE STATE BANK","Montgomery","MN","56069","12/31/2017","8/22/2022","NM","401 4th St Nw","CORNERSTONE BCORP INC","7","0","0","4","1","Le Sueur","33460","Minneapolis-St. Paul-Bloomington, MN-WI","4/8/1974","4/8/1974","3/11/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","HTTP://WWW.CORNERSTONESTATEBANK.COM","16499","0","2445","0","0","0","0","1103","336","0","18177"
"35027","15682","2992501","3839920","CORNERSTONEBANK","Atlanta","GA","30327","12/31/2017","8/22/2022","SA","2060 Mount Paran Rd, Northwe","CORNERSTONE BANCSHARES","3","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","2/20/2001","2/20/2001","3/30/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","10374","0","963","11","0","0","0","0","220","9250","20818"
"14264","15361","544652","2022529","CORNHUSKER BANK","Lincoln","NE","68510","12/31/2017","8/22/2022","SM","8310 O St.","CORNHUSKER GROWTH CORP","10","0","0","4","1","Lancaster","30700","Lincoln, NE","8/24/1903","4/18/1934","6/9/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.cornhuskerbank.com","42740","0","5504","0","0","0","0","1675","269","0","46839"
"6063","9372","61355","1125740","CORTRUST BANK NATIONAL ASSOCIATION","Mitchell","SD","57301","12/31/2017","8/22/2022","N","100 E. Havens St.","HOPKINS FINANCIAL CORP","25","0","1","4","0","Davison","","","10/31/1930","1/1/1934","3/22/2013","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.cortrustbank.com","87218","0","4329","0","0","0","0","2959","-109","0","88479"
"13616","0","837046","1133615","CORYDON STATE BANK","Corydon","IA","50060","12/31/2017","8/22/2022","NM","201 W. Jackson St.","DENTEL BCORP","1","0","0","2","1","Wayne","","","1/1/1926","1/13/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","21094","0","3145","0","0","0","0","900","-95","0","23244"
"8798","15460","473930","1081097","COTTONPORT BANK","Cottonport","LA","71327","12/31/2017","8/22/2022","NM","942 Bryan St.","MANSURA BANCSHARES INC","13","0","0","4","0","Avoyelles","","","7/2/1902","1/1/1934","10/31/2017","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.cottonportbank.com","37610","0","2641","0","0","0","0","520","-71","0","39660"
"17160","0","921655","1060690","COTTONWOOD VALLEY BANK","Cedar Point","KS","66843","12/31/2017","8/22/2022","SM","123 Main St.","CEDAR POINT BANCSHARES INC","5","0","0","2","1","Chase","","","1/25/1914","12/8/1952","3/24/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.cottonwoodvalleybank.com","4644","0","119","0","0","0","0","280","-130","0","4353"
"18361","12544","457752","1126989","COULEE BANK","La Crosse","WI","54601","12/31/2017","8/22/2022","NM","1516 Losey Blvd. S.","COULEE BANCSHARES INC","7","0","1","4","1","La Crosse","29100","La Crosse-Onalaska, WI-MN","2/27/1961","3/20/1961","5/21/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Minneapolis","Central","Central","0","1","www.couleebank.net","30056","0","3764","0","0","0","0","1666","308","0","32462"
"27226","12007","1191482","3200230","COUNTRY BANK","New York","NY","10017","12/31/2017","8/22/2022","NM","655 3rd Ave, 9th Fl.","COUNTRY BANK HOLDING CO INC","6","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/21/1988","4/21/1988","10/15/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","57738","0","8389","0","0","0","0","750","5790","0","71167"
"23992","5068","689209","","COUNTRY BANK FOR SAVINGS","Ware","MA","1082","12/31/2017","8/22/2022","SB","75 Main St.","","15","0","0","4","0","Hampshire","44140","Springfield, MA","7/1/1850","8/16/1982","9/29/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.countrybank.com","211985","0","10669","0","0","0","0","0","-1756","0","220898"
"8888","0","625654","1053496","COUNTRY CLUB BANK","Kansas City","MO","64112","12/31/2017","8/22/2022","SM","One Ward Pkwy.","CCB FINANCIAL CORP","24","0","1","4","1","Jackson","28140","Kansas City, MO-KS","12/2/1905","1/1/1934","8/31/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.countryclubbank.com","121095","0","17158","0","0","0","0","10000","-1811","3000","129442"
"35602","16088","449935","","COUNTRY TRUST BANK","Bloomington","IL","61701","12/31/2017","8/22/2022","SA","1705 N. Towanda Ave.","","1","0","0","7","0","Mclean","14010","Bloomington, IL","5/1/2000","5/1/2000","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","0","www.countryfinancial.com/","25655","0","3714","0","0","0","0","3300","68","0","26137"
"1438","0","474357","2090779","COUNTRYSIDE BANK","Unadilla","NE","68454","12/31/2017","8/22/2022","NM","379 Main St.","UB INC","3","0","0","2","0","Otoe","","","5/1/1892","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","http://www.countrysidebank.com","12000","0","551","0","0","0","0","150","-1","0","12400"
"21952","15501","225335","1204814","COUNTRYSIDE BANK","Countryside","IL","60525","12/31/2017","8/22/2022","NM","6734 Joliet Rd.","SBC INC","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/19/1975","3/19/1975","9/27/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","56041","0","10742","0","0","0","0","6750","-415","0","59618"
"12126","0","477844","2745613","COUNTY BANK","Sigourney","IA","52591","12/31/2017","8/22/2022","NM","201 S. Jefferson St.","FOUNTAIN VIEW BCORP INC","5","0","0","2","0","Keokuk","","","1/1/1884","1/1/1934","2/3/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.yourcountybank.com","13981","0","1172","0","0","0","0","625","-46","0","14482"
"33009","12668","1459735","3246425","COUNTY BANK","Rehoboth Beach","DE","19971","12/31/2017","8/22/2022","NM","19927 Shuttle Rd.","CB FINANCIAL CORP","7","0","0","4","0","Sussex","41540","Salisbury, MD-DE","7/9/1990","7/9/1990","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","1","http://WWW.COUNTYBANKDEL.COM","37709","0","2521","0","0","0","0","1025","-48","0","39157"
"12220","0","1016848","1067877","COUNTY BANK","Brunswick","MO","65236","12/31/2017","8/22/2022","NM","116 W. Broadway","CHARITON COUNTY BANCSHARES INC","3","0","0","2","1","Chariton","","","4/2/1877","1/1/1934","4/22/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","countybankonline.com","6561","0","699","2500","0","0","0","1020","1","0","8741"
"32904","0","1442661","","COUNTY FIRST BANK","La Plata","MD","20646","12/31/2017","8/22/2022","NM","202 Centennial St.","","7","0","1","4","0","Charles","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","3/28/1990","3/28/1990","10/7/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","25310","0","926","61","0","0","0","288","0","0","26009"
"29231","3136","658072","","COUNTY SAVINGS BANK","Essington","PA","19029","12/31/2017","8/22/2022","SA","10 Powhattan Ave","","3","0","0","8","0","Delaware","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1920","1/17/1972","11/1/2015","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.countysavingsbank.com","5124","0","142","0","0","0","0","0","6","0","5272"
"9155","13478","271529","3147625","COUNTYBANK","Greenwood","SC","29646","12/31/2017","8/22/2022","NM","419 Main St.","TCB CORP","11","0","0","4","1","Greenwood","","","6/5/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.ecountybank.com","26477","0","3962","0","0","0","0","2400","887","0","28927"
"58502","0","3540310","4932529","COVENANT BANK","Doylestown","PA","18901","12/31/2017","8/22/2022","NM","1980 S. Easton Rd, # 110","COVENANT FINANCIAL INC","1","0","0","4","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","11/7/2007","11/7/2007","2/5/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","30604","0","1269","39","0","0","0","0","11","13000","44923"
"34460","0","2621285","2621294","COVENANT BANK","Leeds","AL","35094","12/31/2017","8/22/2022","NM","7924 Pkwy. Dr.","COVENANT BANCGROUP INC","1","0","0","4","0","Jefferson","13820","Birmingham-Hoover, AL","12/30/1997","12/30/1997","3/20/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.millennial.bank","3692","0","-732","0","0","0","0","0","61","0","3021"
"21998","0","697035","2228590","COVINGTON COUNTY BANK","Collins","MS","39428","12/31/2017","8/22/2022","NM","102 S Dogwood Ave","COVINGTON CAPITAL CORP","2","0","0","2","0","Covington","25620","Hattiesburg, MS","5/1/1975","5/1/1975","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.covcobank.com","6617","0","568","0","0","0","0","405","-131","0","6649"
"8725","10839","544951","2992426","COWBOY STATE BANK","Ranchester","WY","82839","12/31/2017","8/22/2022","SM","515 Dayton St.","COWBOY STATE BCORP INC","2","0","0","4","1","Sheridan","","","1/1/1912","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","http://www.cowboystatebank.com","4388","0","106","0","0","0","0","371","-194","0","3929"
"8511","15783","810544","1021570","CRAWFORD COUNTY TRUST AND SAVINGS BANK","Denison","IA","51442","12/31/2017","8/22/2022","NM","21 N. Main St.","VIKING CORP THE","3","0","0","2","1","Crawford","","","3/15/1927","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","https://www.crawfordcountybank.com","11254","0","2092","0","0","0","0","1780","-93","0","11473"
"33855","0","2122997","","CREDIT FIRST NATIONAL ASSOCIATION","Brook Park","OH","44142","12/31/2017","8/22/2022","N","6275 Eastland Rd.","","1","0","0","7","0","Cuyahoga","17460","Cleveland-Elyria, OH","10/19/1993","10/19/1993","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","","50032","0","10332","0","0","0","0","7500","0","0","52864"
"25620","0","639567","","CREDIT ONE BANK, NATIONAL ASSOCIATION","Las Vegas","NV","89113","12/31/2017","8/22/2022","N","6801 S. Cimarron Rd.","","1","0","0","7","1","Clark","29820","Las Vegas-Henderson-Paradise, NV","7/30/1984","7/30/1984","12/15/2017","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","0","WWW.CREDITONEBANK.COM","132770","0","142804","0","0","0","0","102000","0","0","173574"
"33492","0","1885932","2254508","CRESCENT BANK & TRUST","New Orleans","LA","70163","12/31/2017","8/22/2022","NM","1100 Poydras St, # 100","CB&T HOLDING CORP","33","0","1","6","1","Orleans","35380","New Orleans-Metairie, LA","8/30/1991","8/30/1991","8/22/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.cbtno.com","103349","0","8486","0","0","0","0","525","473","0","111782"
"57135","0","3013823","2507790","CRESCOM BANK","Charleston","SC","29401","12/31/2017","8/22/2022","NM","288 Meeting St.","CAROLINA FINANCIAL CORP","63","0","1","4","0","Charleston","16700","Charleston-North Charleston, SC","7/2/2001","7/2/2001","11/1/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","0","","174142","0","29351","0","0","257432","0","0","5942","35000","501867"
"28818","2422","172475","3836901","CREST SAVINGS BANK","Wildwood","NJ","8260","12/31/2017","8/22/2022","SB","3301 Pacific Ave.","CREST SAVINGS BCORP MHC","6","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1919","4/6/1961","6/29/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.crestsavings.bank","36398","0","1822","0","0","0","0","600","79","0","37699"
"34353","0","2382308","2382296","CRESTMARK BANK","Troy","MI","48098","12/31/2017","8/22/2022","NM","5480 Corp Drive, # 350","CRESTMARK BCORP INC","1","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","10/1/1996","10/1/1996","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","90409","0","29429","7300","0","0","0","3000","354","0","124492"
"24561","15567","1015467","1141861","CROCKETT NATIONAL BANK","San Antonio","TX","78209","12/31/2017","8/22/2022","N","8018 Broadway St.","CROCKETT CNTY NATL BANCSHARES","5","0","0","2","1","Bexar","41700","San Antonio-New Braunfels, TX","6/20/1983","6/20/1983","10/2/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","crockettnationalbank.com","63878","0","14490","0","0","0","0","5859","-18","0","72491"
"13821","0","989347","1131611","CROSS COUNTY BANK","Wynne","AR","72396","12/31/2017","8/22/2022","NM","1 Cross County Plaza","CROSS COUNTY BANCSHARES INC","9","0","0","2","0","Cross","","","6/4/1891","2/1/1934","11/16/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.crosscountybank.com","28885","0","2430","0","0","0","0","1290","22","0","30047"
"30260","5066","1007873","","CROSS COUNTY SAVINGS BANK","Middle Village","NY","11379","12/31/2017","8/22/2022","SB","79-21 Metropolitan Ave.","","6","0","0","5","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1888","10/26/1950","3/24/2012","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.crosscounty.com","45802","0","1335","0","0","0","0","0","-164","0","46973"
"9322","15355","755252","1132382","CROSS KEYS BANK","Saint Joseph","LA","71366","12/31/2017","8/22/2022","NM","307 Plank Rd.","BSJ BANCSHARES INC","9","0","0","4","1","Tensas","","","4/2/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.crosskeys.bank","40612","0","4369","0","0","0","0","2800","86","0","42267"
"58410","0","3783313","4389329","CROSS RIVER BANK","Teaneck","NJ","7666","12/31/2017","8/22/2022","NM","885 Teaneck Rd.","CRB GROUP INC","1","0","0","9","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","6/23/2008","6/23/2008","10/18/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","Http://www.crossriverbank.com, Http://www.brixdirect.com","81841","0","25641","0","0","0","0","0","108","39","107630"
"58648","0","3594005","3903661","CROSSFIRST BANK","Leawood","KS","66224","12/31/2017","8/22/2022","NM","4707 W. 135th St","CROSSFIRST BANKSHARES INC","6","0","1","4","0","Johnson","28140","Kansas City, MO-KS","10/1/2007","10/1/2007","8/24/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","http://www.crossfirstbank.com","219067","0","6941","0","0","0","0","2100","10180","41640","275728"
"21486","13726","158741","1139859","CROSSROADS BANK","Effingham","IL","62401","12/31/2017","8/22/2022","NM","2000 S. Banker St.","OMNI BCORP INC","2","0","0","4","0","Effingham","","","3/12/1974","3/12/1974","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.crossroadsbank.com","20982","0","1481","0","0","0","0","629","-85","0","21749"
"29839","4175","228279","3848258","CROSSROADS BANK","Wabash","IN","46992","12/31/2017","8/22/2022","NM","1205 N Cass St.","FFW CORP","6","0","0","8","0","Wabash","","","1/1/1920","6/28/1937","10/30/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.crossroadsbanking.com","34774","0","4533","0","0","0","0","2550","555","-60","37252"
"10352","14754","701857","1894998","CROWELL STATE BANK","Crowell","TX","79227","12/31/2017","8/22/2022","SM","100 E. Commerce St.","CROWELL BANCSHARES INC","1","0","0","2","1","Foard","","","12/28/1931","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.crowellstatebank.com","3422","0","714","0","0","0","0","510","-7","0","3618"
"34259","0","2686211","","CROWN BANK","Elizabeth","NJ","7208","12/31/2017","8/22/2022","NM","400 Westminster Ave.","","14","0","0","4","1","Union","35620","New York-Newark-Jersey City, NY-NJ-PA","4/13/1998","4/13/1998","6/10/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.crownbank.net","83750","0","10771","0","0","0","0","5928","-216","0","88377"
"35480","0","2860271","2860262","CROWN BANK","Edina","MN","55435","12/31/2017","8/22/2022","NM","6600 France Ave. South, Sui","CROWN BANKSHARES INC","2","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/22/2000","5/22/2000","11/7/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.crown-bank.com","22281","0","2292","0","0","0","0","0","-7","-600","23966"
"34681","0","2624400","2260406","CRYSTAL LAKE BANK AND TRUST COMPANY, NATIONAL ASSOCIATION","Crystal Lake","IL","60014","12/31/2017","8/22/2022","N","70 N. Williams St.","WINTRUST FINANCIAL CORP","7","0","0","4","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","12/19/1997","12/19/1997","7/26/2008","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","crystallakebank.com","87287","0","8449","129","0","0","0","7000","1366","0","90231"
"19416","13441","996260","3080209","CTBC BANK CORP. (USA)","Los Angeles","CA","90017","12/31/2017","8/22/2022","NM","801 S. Figueroa St, # 2300","CTBC FINANCIAL HOLDING CO LTD","12","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","4/27/1965","4/27/1965","12/7/2017","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","0","http://www.ctbcbankusa.com","430407","0","12216","0","0","0","0","0","435","0","443058"
