cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"9259","11794","837541","1491520","FARMERS STATE BANK OF HOFFMAN","Hoffman","IL","62250","12/31/2019","8/22/2022","NM","100 W. 4th St.","FARMERS STATE BCORP INC","3","0","0","2","0","Clinton","41180","St. Louis, MO-IL","1/1/1911","1/1/1934","9/1/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fsbhoffman.com","34","151039","10691","7597","64469","2507","64531","697","0","956","29","0","7856","151039","126937","124795","97258","124795","87.1643583380034","0","0","0","0","2142","24102","24102","0","400","1600","22102","0","431","0","818","139104","27480","149057.8","151583.5","77869","150127","5956","5956","0","0","8142","2706","0","0","8201","23676","729","8201","0"
"13902","0","295646","","FARMERS STATE BANK OF MEDORA","Medora","IL","62063","12/31/2019","8/22/2022","NM","Main &washington St.","","1","0","0","2","0","Macoupin","41180","St. Louis, MO-IL","9/9/1912","2/17/1934","3/31/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","5","19864","3012","600","8383","1074","7027","75","0","130","0","0","238","19864","16521","16488","12522","16488","93.6355921929931","0","0","0","0","33","3343","3343","0","75","625","2643","0","559","0","232","17084","3444","19520","19722.5","10214","19434","0","0","0","0","0","70","0","0","76","3303","75","76","0"
"15011","12691","554941","","FARMERS STATE BANK OF MUNITH","Munith","MI","49259","12/31/2019","8/22/2022","NM","201 N. Main St.","","3","0","0","8","0","Jackson","27100","Jackson, MI","9/2/1922","2/4/1935","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","24","77525","12045","11191","13081","0","49885","467","0","1334","294","163","723","77525","69260","68883","50159","68883","90.0311255881288","0","0","0","0","377","8265","8265","0","150","3850","4265","0","829","0","277","74157","13431","79423.6","77995","44530","77081","0","0","0","0","0","737","0","1616","4052","8177","467","4052","4320"
"14404","0","702966","4753528","FARMERS STATE BANK OF NEWCASTLE","Newcastle","TX","76372","12/31/2019","8/22/2022","SM","722 Broadway Ave.","NEWCASTLE BANCSHARES INC","1","0","0","2","0","Young","","","1/1/1909","5/23/1934","6/18/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.fmsbnewcastle.com","9","47132","5901","5075","15468","3474","21522","308","0","279","0","0","488","47132","42271","41715","31772","41715","81.1338846937552","0","0","0","0","556","4861","4861","0","50","500","4311","0","73","0","352","45539","17970","47355","47590","25543","48002","0","0","0","0","0","59","0","0","4677","4665","308","4677","0"
"1929","15884","803658","1126185","FARMERS STATE BANK OF TRIMONT","Trimont","MN","56176","12/31/2019","8/22/2022","NM","220 Main St. W.","FSB HOLDING CO INC","2","0","0","2","0","Martin","","","1/1/1912","1/1/1934","7/22/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.trimontbank.com","10","60655","5790","3247","14589","3800","32518","488","0","123","1022","0","2813","60656","50419","49417","38650","49417","92.0489667292891","0","0","0","0","1002","10237","10237","0","90","4910","5237","0","284","0","725","54154","13106","61448.6","61082","46252","61684","1709","1709","0","0","2269","171","0","0","12365","10057","488","12365","0"
"10174","0","865852","1128385","FARMERS STATE BANK OF UNDERWOOD","Underwood","MN","56586","12/31/2019","8/22/2022","NM","110 Main St","UNDERWOOD BANCSHARES INC","3","0","0","2","1","Otter Tail","","","12/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.farmersstbank.com","15","73006","11526","8640","4883","0","53083","788","0","1104","0","0","2410","73005","65848","63773","48909","63773","82.6261297244804","358","0","1500","0","217","7157","7157","0","25","4475","2657","0","752","0","675","66606","7565","71902","72509","54165","72222","1438","1438","0","0","11679","87","1500","0","4386","7100","678","4386","0"
"8864","0","899156","1124592","FARMERS STATE BANK OF WATKINS","Watkins","MN","55389","12/31/2019","8/22/2022","NM","170 Meeker Ave N","NEISEN BANCSHARES INC","1","0","0","8","1","Meeker","","","10/12/1914","1/1/1934","1/1/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","9","46707","5007","3240","13999","4700","21123","246","0","169","0","0","1709","46707","40643","40334","29874","40334","90.1211625659704","0","0","0","0","309","6064","6064","0","100","3100","2864","0","185","0","210","43062","12537","44061.8","45083.5","24977","45707","1416","1416","0","0","908","535","0","0","2252","5802","246","2252","0"
"11680","15539","653433","1205192","FARMERS STATE BANK OF WESTERN ILLINOIS","Alpha","IL","61413","12/31/2019","8/22/2022","SM","124 W. D St.","ALPHA BANCO INC","6","0","0","2","1","Henry","19340","Davenport-Moline-Rock Island, IA-IL","12/1/1910","1/1/1934","10/17/2017","Stock","0","0","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.fsbwil.com","40","144247","19886","15651","41205","510","72962","1241","0","1137","94","0","8453","144247","125815","123273","90910","123273","82.0460644188441","0","0","0","0","2542","18432","18432","0","240","2260","15932","0","364","0","1195","130328","29963","139247","144345","98043","144903","6539","6539","0","0","6522","3207","0","0","12473","18026","1325","12473","0"
"12758","0","37659","","FARMERS STATE BANK, ALLEN, OKLAHOMA","Allen","OK","74825","12/31/2019","8/22/2022","NM","101 E. Broadway","","2","0","0","4","1","Pontotoc","","","9/8/1922","1/1/1934","3/10/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fsballen.com","11","40264","1413","0","3423","1890","31329","431","0","698","137","0","1374","40264","34720","33956","24382","33956","96.0500367917586","0","0","0","0","764","5544","5544","0","400","600","4544","0","368","0","415","36642","12907","42646.2","40920.5","33411","41787","873","873","0","0","830","754","0","0","930","5544","418","930","0"
"11003","0","365950","5210372","FARMERS STATE BANK, S/B","Bolivar","MO","65613","12/31/2019","8/22/2022","NM","1630 S. Killingsworth Ave.","STARK BANCSHARES INC","5","0","0","4","0","Polk","44180","Springfield, MO","11/24/1910","1/1/1934","7/24/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","http://www.lime.bank","31","65583","3428","1968","5387","62","54363","90","0","213","0","1438","692","65583","58101","56823","45787","56823","87.1333532271937","0","0","1000","0","278","7482","7482","0","160","7172","150","0","279","0","383","61780","5406","67610.2","65472.5","47918","64292","0","0","0","0","6041","527","1000","0","4132","6044","90","4132","0"
"14392","12433","382443","1208483","FARMERS TRUST & SAVINGS BANK","Williamsburg","IA","52361","12/31/2019","8/22/2022","NM","510 Elm St.","FTS FINANCIAL INC","2","0","0","2","1","Iowa","","","1/1/1934","5/1/1934","3/18/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.ftsbia.com","17","154287","2855","1482","60436","965","83927","790","0","992","0","0","5112","154287","117269","107408","82909","107408","68.7458724385865","0","0","6450","0","3411","37018","37018","0","425","2075","34518","0","383","0","1311","146810","46359","142188.2","150932.5","100256","151287","3107","3107","0","0","5310","107","6450","0","19276","36211","790","19276","0"
"8510","15720","646042","1135534","FARMERS TRUST & SAVINGS BANK","Earling","IA","51530","12/31/2019","8/22/2022","NM","122 Main St.","J CARL H BCORP","3","0","0","2","1","Shelby","","","1/1/1892","1/1/1934","6/3/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","http://www.ftnsbank.net","19","98093","21618","18914","859","0","70824","940","0","1404","0","0","3388","98092","88728","88388","67428","88388","87.0350690754516","0","0","188","0","152","9364","9364","0","480","3710","5174","0","50","0","1067","90597","6050","93703","95732.5","71702","97267","2044","2044","0","0","2260","140","188","0","12117","9364","897","12117","0"
"14195","15624","825847","2630773","FARMERS TRUST AND SAVINGS BANK","Buffalo Center","IA","50424","12/31/2019","8/22/2022","SM","101 N Main St","KOSS-WINN BANCSHARES EMPLOYEE STK OWNERSHIP PLAN WITH 401 K PROVISIONS","5","0","1","2","1","Winnebago","","","1/1/1914","4/5/1934","2/3/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.ftsbbank.bank","39","262302","25275","18727","2591","3653","222370","3759","0","1213","0","1118","6082","262302","228834","209900","166175","209900","84.1796317102432","0","0","18500","0","434","33468","33468","0","600","12150","20718","0","328","292","4423","247341","30761","260093.6","260508.5","221909","254775","0","0","0","0","19491","1089","18500","0","29033","32348","2786","29033","0"
"12858","15429","543945","1200777","FARMERS TRUST AND SAVINGS BANK","Spencer","IA","51301","12/31/2019","8/22/2022","NM","125 W. 4th St.","EASTER ENTERPRISES INC","1","0","0","4","1","Clay","","","4/7/1916","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.farmerstrust.bank","43","454060","7705","3251","62755","0","375375","4626","0","1426","719","0","6080","454060","412538","391027","365552","391027","70.9971185384246","12932","0","6750","0","1829","41522","41522","0","1235","3515","36772","0","87","0","3141","441381","135813","447719.8","455783","399642","457438","0","0","0","0","32344","2721","6750","567","60080","40944","4626","60080","2152"
"9327","0","653134","","FARMERS-MERCHANTS BANK & TRUST COMPANY","Breaux Bridge","LA","70517","12/31/2019","8/22/2022","NM","100 S. Main St.","","7","0","0","4","1","Saint Martin","29180","Lafayette, LA","1/1/1932","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.fmbanking.com","97","334893","42434","35766","31079","250","243899","3263","0","7877","376","0","8978","334893","290790","283020","208363","283020","76.5231172149924","0","0","7000","0","770","44103","44103","0","2009","12193","29901","0","7268","769","1114","310994","44222","324149.4","328039","260413","355008","5517","5351","166","0","24215","1685","7000","0","29841","43720","3255","29841","0"
"11329","0","948036","3530786","FARMERS-MERCHANTS BANK OF ILLINOIS","Joy","IL","61260","12/31/2019","8/22/2022","NM","101 W Main St.","MERCHANTS BCORP","5","0","0","8","0","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1921","1/1/1934","10/22/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.fmbankil.com","35","204066","6022","4394","19217","0","162630","454","0","1163","0","9657","5377","204066","172675","163172","138946","163172","94.4054254603186","0","0","8349","0","1154","31391","31391","0","300","2319","28772","0","1619","0","1079","186241","30170","183169.8","197616","166319","182554","3599","3599","0","0","15849","734","8349","74475","6499","21272","454","6499","34259"
"6149","0","477376","2332572","FARMINGTON STATE BANK","Farmington","WA","99128","12/31/2019","8/22/2022","NM","103 N. 1st St.","FARMINGTON FINANCE CORP","1","0","0","2","0","Whitman","","","5/10/1929","1/1/1934","1/4/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","3","9478","4647","4002","92","733","3903","93","0","28","0","0","75","9477","7785","7785","6132","7785","94.554328281531","0","0","0","0","0","1692","1692","0","25","1225","442","0","0","0","34","8730","1387","9177.2","8948","3491","9209","0","0","0","0","0","167","0","0","992","1692","44","992","0"
"31936","7624","675079","4993173","FAYETTE SAVINGS BANK, SSB","La Grange","TX","78945","12/31/2019","8/22/2022","SB","111 E. Travis","FAYETTE BANCSHARES INC","4","0","0","5","1","Fayette","","","1/1/1976","8/29/1978","8/1/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.fayettesavings.com","30","208610","6449","3637","20978","0","173130","844","0","7125","0","0","928","208610","189448","185753","174149","185753","78.2752625431292","0","0","2488","0","1207","19162","19162","0","1174","6913","11075","0","739","0","597","197745","40508","191467.6","206055","137035","196280","0","0","0","0","27445","2827","2488","0","5422","19346","844","5422","0"
"3195","0","450753","2112439","FAYETTEVILLE BANK","Fayetteville","TX","78940","12/31/2019","8/22/2022","NM","107 W. Fayette St.","INDUSTRY BANCSHARES INC","3","0","0","7","0","Fayette","","","2/16/1917","1/1/1934","8/26/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.fayettevillebank.com","31","563318","7255","5353","443143","0","86192","1170","0","5290","262","0","21176","563318","499735","494040","453853","494040","72.2731258882942","0","0","0","0","5695","63583","63583","0","350","21084","42149","0","9","0","4101","534688","465683","526219.4","554430","229549","547799","11859","9132","0","2727","94285","13800","0","0","42127","56643","1170","42127","0"
"1028","11303","314444","1099092","FBT BANK & MORTGAGE","Fordyce","AR","71742","12/31/2019","8/22/2022","SM","200 W. 4th St.","FBT BANCSHARES INC","5","0","0","8","1","Dallas","","","1/6/1931","1/1/1934","1/11/2018","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.fbtbank.com","44","166957","15047","12181","46196","0","98029","1355","0","2231","0","0","5454","166957","146763","134140","94449","134140","88.1113787054381","0","0","12100","0","523","20194","20194","0","0","1800","18394","0","4172","2924","1339","156406","47600","166247.2","167758","111887","169265","2878","2878","0","0","20228","913","12100","0","4051","19975","1355","4051","0"
"33005","0","1459717","1250473","FCB BANKS","Collinsville","IL","62234","12/31/2019","8/22/2022","NM","800 Belt Line Rd.","FIRST CO BCORP INC","20","0","1","4","0","Madison","41180","St. Louis, MO-IL","7/9/1990","7/9/1990","10/25/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.fcbbanks.com","229","1749595","163787","145256","195392","241","1352315","11221","0","22018","313","3568","11961","1749595","1598459","1454697","1269377","1454697","89.558926369232","44944","0","95000","0","3818","151136","151136","0","1000","62211","87925","0","8120","0","4520","1693204","213422","1663003.4","1715601.5","1120608","1739873","0","0","0","0","100966","1479","95000","13251","165312","146975","11221","165312","18696"
"4319","11268","321947","1134069","FCN BANK, NATIONAL ASSOCIATION","Brookville","IN","47012","12/31/2019","8/22/2022","N","501 Main St.","FCN BANC CORP","5","0","1","4","0","Franklin","17140","Cincinnati, OH-KY-IN","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.fcnbank.com","106","472152","29179","19458","151722","0","264745","3449","0","5584","0","2838","18084","472152","417477","395916","311170","395916","87.6994050620147","12857","0","5000","0","3704","54675","54675","0","616","675","53384","0","768","243","2178","435925","173902","455667.4","467529.5","286453","470794","12090","12090","0","0","25460","1460","5000","2183","58505","50141","3449","58505","2631"
"33831","16138","2107181","4103310","FDS BANK","Mason","OH","45040","12/31/2019","8/22/2022","SA","9111 Duke Blvd, # 100","MACYS INC","1","0","0","7","0","Warren","17140","Cincinnati, OH-KY-IN","9/8/1993","9/8/1993","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","1695","199256","60273","59122","97783","1000","3277","41","0","311","0","0","36612","199256","101823","25000","0","25000","1","0","0","0","0","76823","97433","97433","0","4500","13149","79784","0","0","0","270","161182","0","145934.8","153385","137425","109522","0","0","0","0","0","351","0","1276","368159","97427","41","368159","0"
"10464","0","640143","2357575","FEDERATED BANK","Onarga","IL","60955","12/31/2019","8/22/2022","NM","107 N Chestnut St","ADMIRAL FAMILY BANKS INC","4","0","0","7","1","Iroquois","","","1/1/1918","1/1/1934","7/19/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.federatedbank.com","27","99021","26989","25867","29107","0","37521","321","0","1464","0","3292","648","99021","87550","87451","54775","87451","74.3298391613987","0","0","0","0","99","11471","11471","0","100","8450","2921","0","0","0","453","92495","16034","90959.2","98049.5","44246","96086","0","0","0","0","2457","1589","0","0","9591","8148","321","9591","0"
"14352","0","764142","2604493","FEDERATION BANK","Washington","IA","52353","12/31/2019","8/22/2022","NM","102 E. Main St.","WASHINGTON BCORP","4","0","0","2","1","Washington","26980","Iowa City, IA","11/1/1906","4/18/1934","12/14/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.federationbankia.com","31","136846","10332","5527","22538","0","94556","1244","0","2452","0","1091","5877","136846","123653","110958","95663","110958","88.0882061625457","3552","0","8655","0","488","13193","13193","0","200","7094","5899","0","753","0","1301","122621","43661","130269.8","135541.5","112097","135732","2529","0","0","2529","7746","814","8655","0","12438","11966","1244","12438","130"
"1380","0","879439","4211336","FELICIANA BANK & TRUST COMPANY","Clinton","LA","70722","12/31/2019","8/22/2022","NM","10926 Plank Rd.","FELICIANA BANCSHARES INC","3","0","0","4","1","East Feliciana","12940","Baton Rouge, LA","1/20/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.felicianabank.com","33","128629","7069","1100","16185","0","99822","1666","0","904","136","0","4513","128629","114088","104658","81833","104658","85.4195820838688","0","0","7789","0","1641","14541","14541","0","257","7255","7029","0","1232","0","594","117107","18929","129088.2","128011","90764","124563","2863","2863","0","0","19308","3506","7789","0","6037","14438","1141","6037","0"
"14251","11001","193247","3231382","FIDELITY BANK","West Des Moines","IA","50266","12/31/2019","8/22/2022","NM","177 S. Jordan Creek Pkwy.","MAXIMUM BANCSHARES INC","3","0","0","5","1","Dallas","19780","Des Moines-West Des Moines, IA","1/1/1927","4/18/1934","3/20/2009","Stock","0","1","FDIC","DIF","Kansas City","CHICAGO","Des Moines","Chicago","Western","Western","0","1","www.fidelity-bank.com","49","85216","6656","4576","3483","0","67071","670","0","3045","0","1690","3271","85216","75041","48232","40136","48232","91.2873458578168","0","0","25742","0","1067","10175","10175","0","100","7689","2386","0","395","0","235","75130","8290","87424.4","92396.5","59295","88974","1911","1911","0","0","22292","0","9750","16011","9036","8477","670","9036","57234"
"19644","0","848248","1491641","FIDELITY BANK","West Memphis","AR","72301","12/31/2019","8/22/2022","SM","330 W. Broadway","CARLSON BANCSHARES INC","4","0","0","4","1","Crittenden","32820","Memphis, TN-MS-AR","11/4/1966","11/4/1966","6/27/2019","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.fidelitybanker.com","62","439922","5668","3079","213900","20600","187784","2535","0","3612","84","0","8274","439922","390386","389233","299386","389233","56.1389725459386","0","0","0","0","1153","49536","49536","0","0","3588","45948","0","433","0","2514","425363","185728","395095","417836.5","246673","423191","4762","4762","0","0","72599","8342","0","0","35703","48542","2535","35703","0"
"28316","1355","255574","","FIDELITY BANK","New Orleans","LA","70113","12/31/2019","8/22/2022","SB","1001 Julia St Ste 112a","","34","0","1","4","0","Orleans","35380","New Orleans-Metairie, LA","1/1/1908","1/16/1936","12/31/2018","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://bankwithfidelity.com","321","760123","42476","32885","121827","0","524571","4804","0","36394","74","9625","25156","760123","612206","567317","486658","567317","87.7646771549168","0","0","39596","0","5293","147917","147917","0","0","0","147917","0","3589","1395","2334","679283","254280","801101","775352.5","539424","769156","13437","13437","0","0","14319","527","39596","36120","123849","140274","4804","123849","99059"
"20268","14336","9357","3362923","FIDELITY BANK","Edina","MN","55435","12/31/2019","8/22/2022","NM","7600 Parklawn Ave.","FIDELITY HOLDING CO","1","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","10/8/1970","10/8/1970","11/13/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fidelitybankmn.com","92","534016","5735","38","51064","121","437346","4169","0","1067","0","33863","4820","534016","443449","430895","292042","430895","43.7167648833001","4400","0","0","0","8154","90567","90567","0","500","54661","35406","0","221","0","1936","488569","27968","534505","574140.5","435728","511639","0","0","0","0","6895","4","0","0","271105","56500","4169","271105","0"
"14382","10560","939249","1203778","FIDELITY BANK & TRUST","Dubuque","IA","52002","12/31/2019","8/22/2022","NM","4250 Asbury Rd.","FIDELITY CO","33","0","1","2","0","Dubuque","20220","Dubuque, IA","4/20/1910","5/19/1934","10/11/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.bankfidelity.com; www.bankfidelity.bank","269","1373920","126517","104008","218861","17940","898734","10476","0","18170","660","47517","45521","1373920","1204848","1179455","1002847","1179455","68.0939287322771","18074","0","1868","0","5451","169072","169072","0","200","112257","56615","0","4769","0","8518","1239543","263191","1337536.8","1348443.5","1075921","1317219","21696","21696","0","0","74074","1175","1868","0","164222","118942","10476","164222","5549"
"21455","0","741068","1108501","FIDELITY BANK OF TEXAS","Waco","TX","76708","12/31/2019","8/22/2022","NM","1901 W. Lake Shore Dr.","FIDELITY BANCSHARES INC","2","0","0","8","0","Mclennan","47380","Waco, TX","3/1/1974","3/1/1974","8/24/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.fbot.com","27","91446","46290","44883","999","0","42921","605","0","801","0","0","435","91446","75076","74990","59621","74990","86.0404670505438","0","0","0","0","86","16370","16370","0","500","6050","9820","0","917","0","169","88803","17704","89632.2","88589","36559","87755","0","0","0","0","1335","0","0","0","1432","16370","459","1432","0"
"30895","6081","762474","3223967","FIDELITY BANK, NATIONAL ASSOCIATION","Wichita","KS","67202","12/31/2019","8/22/2022","N","100 E. English St.","FIDELITY FINANCIAL CORP","21","0","1","4","0","Sedgwick","48620","Wichita, KS","1/1/1956","12/30/1957","9/16/2019","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","0","www.fidelitybank.com","482","2411656","41610","11735","266165","0","1908997","19206","0","64938","1191","40217","88538","2411656","2177881","2095606","1757034","2095606","61.7342692766943","0","0","65010","0","17265","233775","233775","0","250","66497","167028","0","12606","8254","7771","2186897","816539","2351114.6","2395907.5","2043120","2368248","56121","44366","0","11755","188432","43588","65010","11148","345924","226206","19498","345924","29168"
"26451","2284","933377","3454220","FIDELITY CO-OPERATIVE BANK","Fitchburg","MA","1420","12/31/2019","8/22/2022","SB","675 Main St.","FIDELITY MUTUAL HOLDING CO","13","0","0","4","0","Worcester","49340","Worcester, MA-CT","1/1/1888","12/6/1985","4/1/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.fidelitybankonline.com","155","972806","29151","19326","109132","0","781524","6837","0","19558","29","2728","30684","972806","887716","855857","714488","855857","73.6673248355551","0","0","25569","0","6290","85090","85090","0","1","6000","79089","0","2026","0","3103","909982","515170","977773.4","987402.5","745716","967400","17693","11783","0","5910","53877","1607","25569","6136","206857","82965","7017","206857","94111"
"29521","3587","446176","4253000","FIDELITY FEDERAL SAVINGS AND LOAN ASSOCIATION OF DELAWARE","Delaware","OH","43015","12/31/2019","8/22/2022","SA","60 N. Sandusky St","FIDELITY FS&LA MHC","2","0","0","5","0","Delaware","18140","Columbus, OH","1/1/1887","1/10/1936","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fidfedsl.com","23","107434","8149","6952","42785","276","52522","277","0","1988","0","10","1704","107434","84690","84386","81443","84386","95.858415888515","0","0","0","0","304","22744","22744","0","1","0","22743","0","76","0","345","102535","78402","105999.8","107162.5","47196","107361","0","0","0","0","1122","1856","0","0","7144","22456","277","7144","0"
"35206","16116","2914268","","FIDELITY PERSONAL TRUST COMPANY, FSB","Boston","MA","2210","12/31/2019","8/22/2022","SA","245 Summer St","","2","0","1","7","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","5/15/2000","5/15/2000","1/1/2017","Stock","0","1","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","0","http://www.fidelity.com","35","98953","64","0","76133","0","0","0","0","0","0","0","22756","98953","11023","500","500","500","50","0","0","0","0","10523","87930","87930","0","200","40357","47373","0","0","0","196","76133","4","96857.8","98587","98889","98342","0","0","0","0","500","0","0","0","0","87930","0","0","0"
"30954","6167","777375","","FIDELITY SAVINGS AND LOAN ASSOCIATION OF BUCKS CO","Bristol","PA","19007","12/31/2019","8/22/2022","SB","237 Radcliffe St","","2","0","0","5","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1885","3/13/1958","1/1/2018","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","14","87781","4054","3102","500","20052","61788","467","0","185","100","0","1102","87781","74973","68165","64489","68165","96.268207888985","0","0","5317","0","1491","12808","12808","0","0","0","12808","0","926","0","202","85442","36506","87393","86851","44545","87540","0","0","0","0","1625","278","5317","0","3608","13648","467","3608","0"
"1150","0","55653","1066526","FIDELITY STATE BANK AND TRUST COMPANY","Topeka","KS","66603","12/31/2019","8/22/2022","NM","600 Kansas Ave.","FIDELITY KANSAS BANKSHARES INC","4","0","0","4","1","Shawnee","45820","Topeka, KS","4/29/1922","1/1/1934","3/2/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.fidelitytopeka.com","32","130721","11945","10961","37809","0","78730","660","0","1626","0","0","611","130721","117924","110276","66830","110276","65.2493200362647","7520","0","0","0","128","12797","12797","0","2000","2000","8797","0","272","0","346","127500","62317","136369","135403.5","87664","132639","0","0","0","0","9520","0","0","0","8631","12424","660","8631","0"
"13838","11436","618740","4353049","FIELD & MAIN BANK","Henderson","KY","42420","12/31/2019","8/22/2022","SM","140 N. Main St.","FIELD&MAIN BCORP INC","6","0","1","4","0","Henderson","21780","Evansville, IN-KY","2/2/1934","2/5/1934","8/26/2015","Stock","0","1","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","www.fieldandmain.com","125","471940","23381","16484","36896","0","369629","4453","0","16054","270","8141","17569","471940","419436","413343","317726","413343","80.1238337778958","311","0","2202","0","3580","52504","52504","0","5000","19572","27932","0","4453","0","1855","423009","217606","455655.2","464342.5","374163","461983","10065","7678","0","2387","41862","10853","2202","1144","70235","43333","4518","70235","237"
