cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"5396","14204","79855","1141553","CITY BANK & TRUST CO.","Lincoln","NE","68516","12/31/2019","8/22/2022","NM","2929 Pine Lake Rd.","TCM CO","5","0","0","4","0","Lancaster","30700","Lincoln, NE","4/18/1910","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.citybankandtrust.com","382","286","","286","0","0","0","0","0","0","286","40","246","","0","","","0","","96","0","0","96","","0","0","0","0","0","0","0","29","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","29","0","0","29","","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","1","0","0","1","","0","0","0","0","0","0","0"
"12608","11822","841753","2625283","CITY BANK & TRUST CO.","Natchitoches","LA","71457","12/31/2019","8/22/2022","NM","Second &st. Denis St.","CITY BANCSHARES INC","5","0","0","7","1","Natchitoches","","","1/1/1933","1/1/1934","12/31/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.mycitybank.com","631","284","","284","0","0","0","0","284","0","0","0","0","","0","","","37","","67","0","21","46","","243","0","0","0","0","0","0","483","472","","472","0","0","0","0","472","0","0","0","0","","0","","","0","","11","0","0","11","","0","0","0","0","0","0","0","75","66","","66","0","0","0","0","66","0","0","0","0","","0","","","0","","9","0","0","9","","0","0","0","0","0","0","0"
"34352","0","2697963","2697954","CITY FIRST BANK OF D.C., NATIONAL ASSOCIATION","Washington","DC","20009","12/31/2019","8/22/2022","N","1432 U St, N.W.","CITY FIRST ENTERPRISES INC","1","0","0","4","0","District Of Columb","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11/24/1998","11/24/1998","9/16/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.cityfirstbank.com","2179","1664","0","1664","81","0","81","0","0","357","1226","1226","0","","0","0","","415","0","0","0","0","0","","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2102","1850","0","1850","618","0","618","0","887","116","229","229","0","","0","0","","252","0","0","0","0","0","","0","0","0","0","0","0","0"
"24367","0","697950","3218543","CITY NATIONAL BANK","Corsicana","TX","75110","12/31/2019","8/22/2022","N","1465 W. 2nd Ave.","CITY BANCSHARES INC","1","0","0","4","1","Navarro","","","2/28/1983","2/28/1983","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.mycnbtx.com","131","57","","57","0","0","0","0","57","0","0","0","0","","0","","","62","","12","0","3","9","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"17281","12900","63069","1232497","CITY NATIONAL BANK","Los Angeles","CA","90071","12/31/2019","8/22/2022","N","555 S. Flower St.","ROYAL BANK OF CANADA","79","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","12/4/1953","12/4/1953","10/1/2019","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","www.cnb.com","194485","113651","0","113651","19907","0","19907","0","34341","657","58746","13416","45330","0","0","0","0","10115","0","23946","1976","0","21970","0","34000","12773","0","","0","0","","3157","766","0","766","0","0","0","0","615","0","151","0","151","0","0","0","0","40","0","568","568","0","0","0","1","1782","0","","0","0","0","176217","19987","0","19987","0","0","0","0","17089","0","2898","2898","0","0","0","0","0","150609","0","5279","0","0","5279","0","330","12","0","","0","648","0"
"20234","13121","814430","2833891","CITY NATIONAL BANK OF FLORIDA","Miami","FL","33101","12/31/2019","8/22/2022","N","25 W. Flagler St.","EMPRESAS JUAN YARUR SPA","32","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","8/12/1970","8/12/1970","6/15/2018","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.citynational.com","30809","28278","0","28278","0","0","0","0","23997","3871","410","410","0","","0","0","","2531","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","47424","32574","0","32574","0","0","0","0","21157","0","11417","10794","623","","0","0","","5688","0","0","0","0","0","","0","9162","0","0","0","0","0"
"17735","11051","1011526","1076262","CITY NATIONAL BANK OF WEST VIRGINIA","Charleston","WV","25304","12/31/2019","8/22/2022","N","3601 Maccorkle Ave, Se","CITY HOLDING CO","96","0","1","4","0","Kanawha","16620","Charleston, WV","4/1/1957","4/1/1957","12/7/2018","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","0","www.bankatcity.com","11130","9938","0","9938","0","0","0","0","9204","0","734","734","0","","0","0","","265","0","187","0","81","106","","740","0","0","0","0","0","0","267","83","0","83","0","0","0","20","63","0","0","0","0","","0","0","","184","0","0","0","0","0","","0","0","0","0","0","0","0","11489","10445","0","10445","140","140","0","63","5643","0","4599","3976","623","","0","0","","1044","0","0","0","0","0","","0","0","0","0","0","0","0"
"14410","14304","252041","2022725","CITY STATE BANK","Norwalk","IA","50211","12/31/2019","8/22/2022","NM","801 Main St.","ALBRECHT FINL SERVICES INC","11","0","0","4","1","Warren","19780","Des Moines-West Des Moines, IA","1/1/1895","5/25/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.citystatebank.com","662","614","","614","334","334","0","0","280","0","0","0","0","","0","","","20","","28","0","1","27","","0","0","0","0","0","0","0","196","196","","196","0","0","0","0","196","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","216","216","","216","0","0","0","0","0","0","216","216","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"58458","0","3465226","1206546","CITYWIDE BANKS","Denver","CO","80202","12/31/2019","8/22/2022","NM","1800 Larimer St","HEARTLAND FINANCIAL USA INC","26","0","0","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","11/1/2006","11/1/2006","8/1/2019","Stock","0","1","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","0","www.citywidebanks.com","1910","1333","0","1333","17","0","17","0","561","0","755","755","0","","0","0","","434","0","125","19","38","68","","18","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2194","1159","0","1159","145","0","145","0","894","0","120","120","0","","0","0","","978","0","57","23","8","26","","0","0","0","0","0","0","0"
"9499","15837","841838","1143203","CIVIS BANK","Rogersville","TN","37857","12/31/2019","8/22/2022","NM","210 E. Main St.","VOLUNTEER BCORP INC","3","0","0","4","0","Hawkins","28700","Kingsport-Bristol-Bristol, TN-VA","4/1/1906","1/1/1934","5/9/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.civisbank.com","627","627","","627","0","0","0","64","563","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1484","1441","","1441","0","0","0","0","387","0","1054","0","1054","","0","","","43","","0","0","0","0","","0","0","0","0","0","0","0"
"12982","10461","542528","1246533","CIVISTA BANK","Sandusky","OH","44870","12/31/2019","8/22/2022","SM","100 E. Water St.","CIVISTA BANCSHARES INC","35","0","1","4","0","Erie","","","3/1/1884","1/1/1934","9/15/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","http://www.civistabank.com","2649","2416","0","2416","0","0","0","0","1963","0","453","453","0","","0","0","","35","0","171","0","58","113","","27","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","6115","5938","0","5938","9","0","9","284","4699","0","946","938","8","","0","0","","117","0","4","0","3","1","","56","0","0","56","0","343","0"
"9486","10086","641579","1246690","CLACKAMAS COUNTY BANK","Sandy","OR","97055","12/31/2019","8/22/2022","NM","38975 Proctor Blvd.","CCB FINANCIAL CORP","4","0","0","4","1","Clackamas","38900","Portland-Vancouver-Hillsboro, OR-WA","1/31/1911","1/1/1934","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.clackamascountybank.com","776","776","","776","30","0","30","0","30","716","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"1022","10108","988144","1205325","CLARE BANK, NATIONAL ASSOCIATION","Platteville","WI","53818","12/31/2019","8/22/2022","N","345 W. Pine St.","MONTFORT BCORP INC","8","0","0","2","1","Grant","","","10/28/1905","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.clarebank.com","3656","2898","","2898","0","0","0","2268","630","0","0","0","0","","0","","","269","","13","3","9","1","","476","0","0","476","0","1665","0","10","0","","0","0","0","0","0","0","0","0","0","0","","0","","","9","","1","1","0","0","","0","0","0","0","0","0","0","2032","1776","","1776","0","0","0","1207","466","0","103","103","0","","0","","","34","","0","0","0","0","","222","0","0","221","0","1215","0"
"18038","7619","47500","","CLAREMONT SAVINGS BANK","Claremont","NH","3743","12/31/2019","8/22/2022","SB","145 Broad St.","","5","0","1","5","0","Sullivan","","","4/15/1907","7/2/1959","6/13/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.claremontsavings.com","2964","2497","","2497","0","0","0","0","2497","0","0","0","0","","0","","","352","","115","0","11","104","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","3044","2602","","2602","0","0","0","0","1687","0","915","466","449","","0","","","442","","0","0","0","0","","0","0","0","0","0","0","0"
"57624","0","3185579","","CLARION COUNTY COMMUNITY BANK","Clarion","PA","16214","12/31/2019","8/22/2022","NM","333 Main St.","","4","0","0","4","0","Clarion","","","1/7/2004","1/7/2004","8/20/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.clarionbank.com","758","650","","650","0","0","0","0","650","0","0","0","0","","0","","","101","","7","0","6","1","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","504","504","","504","0","0","0","0","504","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"14581","12890","1007958","1057878","CLARKSON BANK","Clarkson","NE","68629","12/31/2019","8/22/2022","NM","243 Pine St.","CLARKSON MANAGEMENT CO","1","0","0","2","1","Colfax","","","5/17/1934","7/18/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.clarksonbank.com","31","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","31","0","10","21","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","189","49","","49","0","0","0","26","23","0","0","0","0","","0","","","0","","1","0","0","1","","139","0","0","139","0","0","0"
"34957","0","2735173","2735164","CLARKSTON STATE BANK","Clarkston","MI","48346","12/31/2019","8/22/2022","NM","5800 S. Main St.","CLARKSTON FINANCIAL CORP","2","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","12/18/1998","12/18/1998","3/16/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"3126","14787","182951","2762384","CLASSIC BANK, NATIONAL ASSOCIATION","Cameron","TX","76520","12/31/2019","8/22/2022","N","102 N. Houston St.","CAMERON FINANCIAL CORP","6","0","0","2","1","Milam","","","8/22/1889","1/1/1934","3/10/2012","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.classic.bank","670","618","","618","0","0","0","0","266","0","352","352","0","","0","","","0","","32","0","0","32","","20","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2566","2566","","2566","0","0","0","2204","265","0","97","83","14","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"2444","0","832528","1427211","CLAY COUNTY BANK, INC.","Clay","WV","25043","12/31/2019","8/22/2022","NM","150 Main St.","FIRST CLAY COUNTY BANC CORP","2","0","0","6","0","Clay","16620","Charleston, WV","6/4/1902","1/1/1934","5/28/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://claycountybank.com","1895","1647","","1647","0","0","0","0","1647","0","0","0","0","","0","","","33","","215","0","154","61","","0","0","0","0","0","0","0","270","240","","240","0","0","0","0","240","0","0","0","0","","0","","","3","","27","0","23","4","","0","0","0","0","0","0","0","120","120","","120","0","0","0","0","120","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"29764","4055","125873","3842863","CLAY COUNTY SAVINGS BANK","Liberty","MO","64068","12/31/2019","8/22/2022","NM","1178 W. Kansas St.","CCSB FINANCIAL CORP","3","0","0","4","0","Clay","28140","Kansas City, MO-KS","1/1/1922","5/12/1937","5/18/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","claycountysavings.com","2","2","","2","0","0","0","0","2","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"10821","9860","498942","3390159","CLAY COUNTY STATE BANK","Louisville","IL","62858","12/31/2019","8/22/2022","NM","111 N. Church St.","CLAY CNTY STATE BANCSHARES INC","1","0","0","2","1","Clay","","","9/13/1905","1/1/1934","4/25/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.claycobank.com","2213","1615","","1615","0","0","0","34","989","0","592","0","592","","0","","","182","","404","0","89","315","","12","0","0","12","0","0","0","635","512","","512","0","0","0","0","204","0","308","0","308","","0","","","51","","72","0","16","56","","0","0","0","0","0","0","0","390","55","","55","0","0","0","0","0","0","55","47","8","","0","","","326","","9","0","1","8","","0","0","0","0","0","0","0"
"10532","12420","930853","1109722","CLB THE COMMUNITY BANK","Jonesville","LA","71343","12/31/2019","8/22/2022","NM","301 Mound St.","CATAHOULA HOLDING CO","7","0","0","4","1","Catahoula","","","10/5/1907","1/1/1934","12/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.clbbank.com","2263","700","","700","65","0","65","0","620","0","15","0","15","","0","","","1080","","432","15","12","405","","51","0","0","0","0","0","0","661","390","","390","0","0","0","0","390","0","0","0","0","","0","","","89","","182","21","0","161","","0","0","0","0","0","20","0","3211","1587","","1587","36","0","36","0","1551","0","0","0","0","","0","","","709","","332","0","0","332","","583","0","0","0","0","263","0"
"15690","15922","865544","1840221","CLEAR LAKE BANK AND TRUST COMPANY","Clear Lake","IA","50428","12/31/2019","8/22/2022","SM","322 Main","ARNESON BANCSHARES INC","5","0","0","4","1","Cerro Gordo","","","1/1/1934","11/10/1939","10/4/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.clearlakebank.bank","1535","1406","0","1406","86","0","86","96","923","0","301","301","0","","0","0","","20","0","95","0","69","26","","14","0","0","14","0","0","0","189","189","0","189","0","0","0","0","189","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","238","108","0","108","0","0","0","0","0","0","108","0","108","","0","0","","119","0","11","0","11","0","","0","0","0","0","0","0","0"
"2443","12776","886624","1076150","CLEAR MOUNTAIN BANK","Bruceton Mills","WV","26525","12/31/2019","8/22/2022","SM","160 Morgantown St","STATE BCORP INC","13","0","1","4","0","Preston","34060","Morgantown, WV","1/1/1931","1/1/1934","12/31/2014","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.clearmountainbank.com","4453","3716","0","3716","213","0","213","0","3406","0","97","97","0","","0","0","","445","0","292","64","65","163","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2943","2363","0","2363","226","0","226","0","1014","0","1123","691","432","","0","0","","473","0","15","0","15","0","","92","0","0","0","0","0","0"
"34748","14961","2723376","","CLEARPOINT FEDERAL BANK & TRUST","Batesville","IN","47006","12/31/2019","8/22/2022","SA","100 Progress Dr.","","1","0","0","5","0","Ripley","","","7/29/1998","7/29/1998","12/6/2019","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","0","www.clearpointfederal.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"406","16947","155759","1052958","CLEO STATE BANK","Cleo Springs","OK","73729","12/31/2019","8/22/2022","NM","202 S. Sq.","CLEO BANCSHARES INC","4","0","0","2","1","Major","","","10/25/1900","1/1/1934","12/6/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","cleostatebank.com","61","0","","0","0","0","0","0","0","0","0","0","0","","0","","","29","","32","0","15","17","","0","0","0","0","0","0","0","916","23","","23","0","0","0","0","23","0","0","0","0","","0","","","718","","0","0","0","0","","175","0","0","175","0","526","0","1003","1","","1","0","0","0","0","1","0","0","0","0","","0","","","727","","23","0","0","23","","252","0","0","252","0","0","0"
"9517","0","48440","1202865","CLEVELAND STATE BANK","Cleveland","WI","53015","12/31/2019","8/22/2022","NM","1250 W. Washington Ave.","WISCUB INC","2","0","0","8","0","Manitowoc","","","4/19/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.clevelandstate.bank","1019","792","","792","0","0","0","228","293","0","271","271","0","","0","","","76","","151","0","45","106","","0","0","0","0","0","0","0","88","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","88","0","0","88","","0","0","0","0","0","0","0","1524","935","","935","0","0","0","594","252","0","89","89","0","","0","","","317","","5","0","5","0","","267","0","0","0","0","0","0"
"304","15798","782548","2266387","CLINTON BANK","Clinton","KY","42031","12/31/2019","8/22/2022","NM","220 E. Clay St.","CLINTON BCORP INC","1","0","0","2","0","Hickman","","","9/1/1887","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","WWW.CLINTONBANKKY.COM","341","206","","206","0","0","0","0","206","0","0","0","0","","0","","","107","","28","0","0","28","","0","0","0","0","0","0","0","116","89","","89","0","0","0","0","89","0","0","0","0","","0","","","0","","27","0","27","0","","0","0","0","0","0","0","0","1257","1207","","1207","0","0","0","1134","73","0","0","0","0","","0","","","32","","0","0","0","0","","18","0","0","18","0","0","0"
"90181","8340","179700","3195756","CLINTON SAVINGS BANK","Clinton","MA","1510","12/31/2019","8/22/2022","SB","200 Church St.","CLINTON FINANCIAL SERVICES MHC","9","0","0","4","0","Worcester","49340","Worcester, MA-CT","5/15/1851","11/20/1985","4/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.clintonsavings.com","1022","931","0","931","0","0","0","0","931","0","0","0","0","","0","0","","0","0","91","0","0","91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","3431","3234","0","3234","0","0","0","0","3234","0","0","0","0","","0","0","","0","0","197","0","0","197","","0","0","0","0","0","0","0"
"2241","10662","219651","1131527","CNB BANK","Carlsbad","NM","88220","12/31/2019","8/22/2022","NM","202 W. Stevens St.","CARLSBAD BCORP INC","3","0","0","4","1","Eddy","","","8/1/1924","1/1/1934","12/1/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","http://www.ourcnb.bank","1125","481","","481","0","0","0","0","446","0","35","35","0","","0","","","101","","543","0","5","538","","0","0","0","0","0","0","0","586","500","","500","0","0","0","0","331","0","169","169","0","","0","","","34","","52","0","0","52","","0","0","0","0","0","0","0","191","130","","130","30","30","0","0","100","0","0","0","0","","0","","","61","","0","0","0","0","","0","0","0","0","0","0","0"
"13876","11178","399517","1118340","CNB BANK","Clearfield","PA","16830","12/31/2019","8/22/2022","NM","One S. 2nd St.","CNB FINANCIAL CORP","43","0","1","4","0","Clearfield","","","1/27/1934","2/9/1934","7/15/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","0","www.cnbbank.bank","6133","4745","0","4745","0","0","0","309","4078","0","358","13","345","","0","0","","1114","0","274","102","69","103","","0","0","0","0","0","0","0","61","59","0","59","0","0","0","0","59","0","0","0","0","","0","0","","0","0","2","2","0","0","","0","0","0","0","0","0","0","16031","12768","0","12768","1807","0","1807","1903","5013","313","3732","1289","2443","","0","0","","3134","0","129","0","29","100","","0","0","0","0","0","0","0"
"3775","0","613343","1245460","CNB BANK AND TRUST, N.A.","Carlinville","IL","62626","12/31/2019","8/22/2022","N","450 W. Side Sq.","CNB BANK SHARES INC","19","0","1","2","0","Macoupin","41180","St. Louis, MO-IL","1/1/1888","1/1/1934","2/15/2019","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.cnbil.com","7367","6245","","6245","327","327","0","1725","1901","176","2116","2116","0","","0","","","635","","269","0","112","157","","218","0","0","218","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","1","0","0","1","","0","0","0","0","0","0","0","20537","9334","","9334","0","0","0","3291","2735","1716","1592","1561","31","","0","","","9613","","197","0","57","140","","1393","0","0","1393","0","0","0"
"14507","0","944627","2909200","CNB BANK, INC.","Berkeley Springs","WV","25411","12/31/2019","8/22/2022","NM","101 S. Washington St.","CNB FINANCIAL SERVICES INC","9","0","1","4","0","Morgan","25180","Hagerstown-Martinsburg, MD-WV","1/1/1917","6/18/1934","6/12/2013","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://www.cnbwv.com","2210","2074","","2074","11","1","10","0","2041","0","22","0","22","","0","","","131","","5","0","5","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1321","1256","","1256","14","0","14","0","1142","0","100","0","100","","0","","","12","","53","0","0","53","","0","0","0","0","0","0","0"
"58899","0","3869123","","COASTAL BANK & TRUST","Jacksonville","NC","28546","12/31/2019","8/22/2022","SM","2414 N Marine Blvd","","3","0","0","4","0","Onslow","27340","Jacksonville, NC","4/13/2009","4/13/2009","4/25/2012","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","http://www.coastalbanknc.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"58864","0","3821822","3823817","COASTAL CAROLINA NATIONAL BANK","Myrtle Beach","SC","29577","12/31/2019","8/22/2022","N","1012 38th Ave N","COASTAL CAROLINA BANCSHARES","7","0","0","4","0","Horry","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","6/8/2009","6/8/2009","10/8/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","WWW.MYCCNB.COM","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1572","1572","","1572","0","0","0","0","938","0","634","634","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"34403","0","2562164","3203008","COASTAL COMMUNITY BANK","Everett","WA","98203","12/31/2019","8/22/2022","SM","5415 Evergreen Way","COASTAL FINANCIAL CORP","14","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/1997","4/1/1997","7/18/2017","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://www.coastalbank.com","568","417","0","417","0","0","0","0","0","0","417","0","417","","0","0","","143","0","3","0","0","3","","5","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","1030","65","0","65","0","0","0","0","65","0","0","0","0","","0","0","","965","0","0","0","0","0","","0","0","0","0","0","948","0"
