cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eqcprev,eqcrest,netinc,eqcstkrx,eqctrstx,eqcmrg,eqcdivp,eqcdivc,eqccompi,eqcbhctr,eq
"20015","0","7009","1246159","BESSEMER TRUST COMPANY","Woodbridge","NJ","7095","6/30/2018","8/22/2022","NM","100 Woodbridge Ctr. Dr.","BESSEMER GROUP INC THE","1","0","0","7","1","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1907","8/14/1969","4/11/2014","Stock","0","1","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","0","http://www.bessemertrust.com","71225","0","11920","0","0","0","0","5700","-294","0","77151"
"21868","0","976703","1246159","BESSEMER TRUST COMPANY, NATIONAL ASSOCIATION","New York","NY","10111","6/30/2018","8/22/2022","N","630 5th Ave.","BESSEMER GROUP INC THE","1","0","0","9","1","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","12/20/1974","12/20/1974","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.bessemertrust.com","226303","0","39306","0","0","0","0","25000","88","0","240696"
"27909","528","682479","4974257","BEST HOMETOWN BANK","Collinsville","IL","62234","6/30/2018","8/22/2022","SA","100 E. Clay St.","BEST HOMETOWN BCORP INC","2","0","0","4","0","Madison","41180","St. Louis, MO-IL","1/1/1887","10/25/1939","7/8/2016","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","10785","0","-705","19","0","0","0","0","430","0","10529"
"1808","15971","851631","1095058","BETTER BANKS","Peoria","IL","61615","6/30/2018","8/22/2022","NM","10225 N. Knoxville Ave.","BACKLUND INVESTMENT CO","8","0","0","6","1","Peoria","37900","Peoria, IL","1/1/1898","1/1/1934","8/15/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.betterbanks.com","25391","0","1037","0","0","0","0","585","-1148","0","24695"
"26601","9804","946171","3197835","BEVERLY BANK","Beverly","MA","1915","6/30/2018","8/22/2022","SB","254 Cabot St.","BEVERLY FINANCIAL MHC","6","0","0","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","3/25/1986","3/17/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","39126","0","1584","0","0","0","0","214","-646","0","39850"
"57701","0","3216017","2260406","BEVERLY BANK & TRUST COMPANY, NATIONAL ASSOCIATION","Chicago","IL","60643","6/30/2018","8/22/2022","N","10258 S. Western Ave.","WINTRUST FINANCIAL CORP","7","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/1/2004","4/1/2004","11/13/2015","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.thebeverlybank.com","139631","0","7836","397","0","0","0","6000","-1151","0","140713"
"17741","10536","499501","4902643","BIDDEFORD SAVINGS BANK","Biddeford","ME","4005","6/30/2018","8/22/2022","SB","254 Main St.","MAINE COMMUNITY BCORP MHC","6","0","0","4","0","York","38860","Portland-South Portland, ME","7/27/1867","4/4/1957","1/26/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.mainecb.com","47318","0","1948","0","0","0","0","0","-578","0","48688"
"3320","0","362856","1918081","BIG BEND BANKS, N.A.","Marfa","TX","79843","6/30/2018","8/22/2022","N","301 S. Highland Ave.","BIG BEND BANCSHARES CORP","2","0","0","7","1","Presidio","","","5/2/1907","1/1/1934","6/29/2009","Stock","0","1","OCC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Southern","West","0","1","www.marfanb.com","17590","0","855","0","0","0","0","0","-1229","0","17216"
"29637","3790","521970","","BIG HORN FEDERAL SAVINGS BANK","Greybull","WY","82426","6/30/2018","8/22/2022","SA","33 N. 6th St.","","6","0","0","8","0","Big Horn","","","1/1/1935","2/28/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.bighornfederal.com","24977","0","596","0","0","0","0","0","-33","0","25539"
"57973","0","3363975","3899456","BISCAYNE BANK","Coconut Grove","FL","33133","6/30/2018","8/22/2022","NM","2601 S. Bayshore Drive, 6th","BISCAYNE BANCSHARES INC","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/5/2005","7/5/2005","6/13/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","73113","0","6789","99","0","0","0","0","-26","0","79975"
"14083","0","354","","BISON STATE BANK","Bison","KS","67520","6/30/2018","8/22/2022","NM","223 Main St.","","1","0","0","2","0","Rush","","","1/1/1901","3/21/1934","1/15/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","https://www.bisonstatebank.com","836","0","5","511","0","0","0","0","-2","0","1351"
"58723","0","3636428","3636389","BLACK HILLS COMMUNITY BANK, N.A.","Rapid City","SD","57701","6/30/2018","8/22/2022","N","840 Mount Rushmore Rd.","BHCB HOLDING CO","2","0","0","4","1","Pennington","39660","Rapid City, SD","11/27/2007","11/27/2007","7/20/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.BHCBANK.COM","26194","0","1701","0","0","0","0","1031","-64","0","26800"
"27897","507","444677","","BLACK MOUNTAIN SAVINGS BANK, SSB","Black Mountain","NC","28711","6/30/2018","8/22/2022","SB","200 E State St.","","1","0","0","5","0","Buncombe","11700","Asheville, NC","4/4/1923","7/10/1985","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","4956","0","81","0","0","0","0","0","0","0","5036"
"15152","12080","603540","1978656","BLACK RIVER COUNTRY BANK","Black River Fall","WI","54615","6/30/2018","8/22/2022","NM","221 Main St.","BRAD INC","2","0","0","2","1","Jackson","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","https://www.brcbank.com","8628","0","599","0","0","0","0","210","-73","0","8944"
"14078","11465","27548","1491913","BLACKHAWK BANK","Beloit","WI","53511","6/30/2018","8/22/2022","NM","400 Broad St.","BLACKHAWK BCORP INC","9","0","1","4","0","Rock","27500","Janesville-Beloit, WI","1/1/1881","3/19/1934","4/24/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.blackhawkbank.com","75437","0","3541","0","0","0","0","1400","-1949","0","75629"
"18402","11017","890742","1823345","BLACKHAWK BANK & TRUST","Milan","IL","61264","6/30/2018","8/22/2022","NM","301 4th St. W.","BLACKHAWK BCORP INC","17","0","1","4","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","6/28/1961","6/28/1961","6/29/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.choosethechief.com","141060","0","8592","0","0","0","0","2360","740","0","148032"
"58580","0","3580334","3398070","BLACKRIDGEBANK","Fargo","ND","58104","6/30/2018","8/22/2022","NM","4040 42nd St. S.","BLACKRIDGE FINANCIAL INC","11","0","1","4","0","Cass","22020","Fargo, ND-MN","4/23/2007","4/23/2007","3/8/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","51818","0","1668","19","0","0","0","1000","-104","0","52401"
"11608","14713","578741","2511313","BLC COMMUNITY BANK","Little Chute","WI","54140","6/30/2018","8/22/2022","NM","206 E. Main Ave.","INDEPENDENT BCORP LTD","1","0","0","4","1","Outagamie","11540","Appleton, WI","12/6/1906","1/1/1934","1/29/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.blccb.com","29348","0","1826","0","0","0","0","1080","-605","0","29489"
"976","10332","937843","1245648","BLISSFIELD STATE BANK","Blissfield","MI","49228","6/30/2018","8/22/2022","SM","204 E. Jefferson","BLISSFIELD BANK CORP","2","0","0","2","1","Lenawee","","","5/24/1873","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.blissfieldstate.com","10016","0","368","0","0","0","0","250","-440","0","9694"
"9788","0","820842","1416505","BLOOMSDALE BANK","Bloomsdale","MO","63627","6/30/2018","8/22/2022","NM","55 Mill Hill Rd.","PEOPLES COMMUNITY BCORP INC","5","0","0","4","1","Sainte Genevieve","","","5/1/1914","1/1/1934","5/10/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","https://www.bloomsdalebank.com","22592","0","2650","0","0","0","0","5518","-1036","0","18688"
"59094","0","5086072","","BLUE GATE BANK","Costa Mesa","CA","92626","6/30/2018","8/22/2022","NM","611 Anton Blvd, # 1050","","1","0","0","4","1","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","1/23/2017","1/23/2017","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","","24759","0","-2220","72","0","0","0","0","0","0","22611"
"31090","6361","617079","","BLUE GRASS FEDERAL SAVINGS AND LOAN ASSOCIATION","Paris","KY","40361","6/30/2018","8/22/2022","SA","600 High St.","","1","0","0","5","0","Bourbon","30460","Lexington-Fayette, KY","1/1/1914","11/10/1959","1/1/2016","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bluegrassfederal.com","8515","0","37","0","0","0","0","0","-90","0","8462"
"13753","0","794345","1143913","BLUE GRASS SAVINGS BANK","Blue Grass","IA","52726","6/30/2018","8/22/2022","NM","104 E. Mayne St.","E M F CORP","2","0","0","8","0","Scott","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bluegrassbank.com","29045","0","977","0","0","0","0","132","-660","0","29230"
"90160","0","28406","3742020","BLUE HILLS BANK","Boston","MA","2136","6/30/2018","8/22/2022","SB","1196 River St.","BLUE HILLS BCORP INC","11","0","0","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1871","11/8/1985","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","327882","0","13700","0","0","0","0","0","67","2389","344039"
"17773","0","174321","3614668","BLUE RIDGE BANK","Walhalla","SC","29691","6/30/2018","8/22/2022","NM","100 E. Main St.","BLUE RIDGE FINANCIAL CORP","4","0","0","8","0","Oconee","","","6/17/1957","6/17/1957","9/19/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","blueridge.bank","12056","0","440","0","0","0","0","0","-132","0","12363"
"17933","12663","935250","1891317","BLUE RIDGE BANK AND TRUST CO.","Independence","MO","64057","6/30/2018","8/22/2022","NM","4200 Little Blue Pkwy.","BLUE RIDGE BANCSHARES INC","9","0","0","4","0","Jackson","28140","Kansas City, MO-KS","9/8/1958","11/20/1958","6/13/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.blueridgebank.com","49301","0","3045","0","0","0","0","1000","-380","0","50966"
"35274","0","233527","1426960","BLUE RIDGE BANK, NATIONAL ASSOCIATION","Martinsville","VA","24112","6/30/2018","8/22/2022","N","1 E. Market St.","BLUE RIDGE BANKSHARES INC","8","0","0","4","0","Henry","","","7/24/2000","7/24/2000","12/9/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.mybrb.com","45342","0","2649","0","0","0","0","990","-351","0","46650"
"14899","13117","517357","1065565","BLUE SKY BANK","Pawhuska","OK","74056","6/30/2018","8/22/2022","SM","101 E. 8th St.","N B C BANCSHARES PAWHUSKA INC","4","0","0","4","1","Osage","46140","Tulsa, OK","11/23/1905","12/4/1934","1/2/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bluesky.bank","26649","0","1520","0","0","0","0","697","-58","0","27413"
"58848","0","3897434","1097922","BLUEGRASS COMMUNITY BANK","Danville","KY","40422","6/30/2018","8/22/2022","NM","113 Smoky Way","MONTICELLO BANKSHARES INC","2","0","0","8","0","Boyle","","","3/11/2009","3/11/2009","3/14/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","St. louis","Central","Southeast","0","1","","5662","0","-708","0","0","0","0","0","-62","0","4892"
"58691","0","3636914","","BLUEHARBOR BANK","Mooresville","NC","28117","6/30/2018","8/22/2022","NM","106 Corp Park Dr.","","4","0","0","4","0","Iredell","16740","Charlotte-Concord-Gastonia, NC-SC","1/8/2008","1/8/2008","9/4/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.blueharborbank.com","25036","0","1226","278","0","0","0","0","-252","0","26288"
"16571","0","75633","1231333","BMO HARRIS BANK NATIONAL ASSOCIATION","Chicago","IL","60603","6/30/2018","8/22/2022","N","111 W. Monroe St.","BANK OF MONTREAL","602","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/17/1947","5/17/1947","6/19/2015","Stock","0","1","OCC","DIF","Chicago","WASHINGTON","Chicago","Chicago","Central","Central","0","0","http://www.bmoharris.com","15441813","39582","458631","271","0","0","0","156600","-167674","0","15616023"
"58216","0","3353154","1231333","BMO HARRIS CENTRAL NATIONAL ASSOCIATION","Roselle","IL","60172","6/30/2018","8/22/2022","N","110 E. Irving Park Rd.","BANK OF MONTREAL","1","0","0","7","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/28/2005","5/28/2005","7/3/2014","Stock","0","0","OCC","DIF","Chicago","WASHINGTON","Chicago","Chicago","Central","Central","0","0","http://www.bmoharris.com","6819","0","18","0","0","0","0","0","0","0","6837"
"35141","0","2850722","","BMW BANK OF NORTH AMERICA","Salt Lake City","UT","84109","6/30/2018","8/22/2022","NM","2735 E. Parleys Way, # No. 3","","1","0","0","6","0","Salt Lake","41620","Salt Lake City, UT","11/12/1999","11/12/1999","1/1/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.bmwusa.com","1628545","0","92525","0","0","0","0","140000","-4140","6329","1583259"
"19448","15938","916745","3326176","BNA BANK","New Albany","MS","38652","6/30/2018","8/22/2022","NM","205 Bankhead St.","BNA BANCSHARES INC","6","0","0","4","0","Union","","","1/1/1896","6/3/1965","5/6/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.bnabank.com","57127","0","3184","0","0","0","0","0","-1370","0","58941"
"6976","9545","23504","1416523","BNB BANK","Bridgehampton","NY","11932","6/30/2018","8/22/2022","SM","2200 Montauk Hwy.","BRIDGE BCORP INC","38","0","0","4","0","Suffolk","35620","New York-Newark-Jersey City, NY-NJ-PA","2/19/1909","1/1/1934","12/31/2017","Stock","0","1","FED","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.dime.com","500896","0","20631","1786","0","0","0","10000","-807","0","512506"
"57197","0","2358769","1248162","BNC NATIONAL BANK","Glendale","AZ","85308","6/30/2018","8/22/2022","N","20175 N. 67th Ave.","BNCCORP INC","15","0","1","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","7/9/2001","7/9/2001","3/14/2018","Stock","0","1","OCC","DIF","San Francisco","KANSAS CITY","Phoenix","San Francisco","Western","Western","0","1","www.bncbank.com","93836","0","5311","0","0","0","0","0","-6151","0","92996"
"24867","0","488318","3587146","BNY MELLON TRUST OF DELAWARE","Wilmington","DE","19809","6/30/2018","8/22/2022","NM","301 Bellevue Pkwy.","BANK OF NY MELLON CORP THE","1","0","0","7","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","12/31/1983","12/31/1983","1/1/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.bnymellon.com","77015","0","2556","0","0","0","0","1500","168","28","78267"
"7946","0","934329","3587146","BNY MELLON, NATIONAL ASSOCIATION","Pittsburgh","PA","15219","6/30/2018","8/22/2022","N","500 Grant St","BANK OF NY MELLON CORP THE","40","2","1","9","0","Allegheny","38300","Pittsburgh, PA","1/1/1869","1/1/1934","2/23/2016","Stock","0","1","OCC","DIF","New York","WASHINGTON","Wexford","Cleveland","Northeastern","Northeast","0","0","www.bnymellon.com","3609018","78576","157224","19552","0","0","0","50000","-23387","0","3790983"
"5624","0","942847","2712781","BODCAW BANK","Stamps","AR","71860","6/30/2018","8/22/2022","NM","307 Thomas St.","BODCAW BANCSHARES INC","1","0","0","8","0","Lafayette","","","1/1/1903","1/1/1934","12/1/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.bodcawbank.com","8854","0","-54","0","0","0","0","25","-684","0","8091"
"17825","0","472250","","BOELUS STATE BANK","Boelus","NE","68820","6/30/2018","8/22/2022","NM","523 Delaware St.","","1","0","0","2","0","Howard","24260","Grand Island, NE","1/1/1900","1/1/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://boelusbank.com","2296","0","67","0","0","0","0","26","0","0","2336"
"35546","16456","2917317","3814310","BOFI FEDERAL BANK","San Diego","CA","92122","6/30/2018","8/22/2022","SA","4350 La Jolla Village Drive,","BOFI HOLDING INC","2","0","1","4","0","San Diego","41740","San Diego-Carlsbad, CA","7/4/2000","7/4/2000","3/2/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.axosbank.com","872551","0","96147","0","0","0","0","66600","-939","4000","905159"
"29941","4393","927479","","BOGOTA SAVINGS BANK","Bogota","NJ","7603","6/30/2018","8/22/2022","SB","60 E. Main St","","4","0","0","5","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1893","9/16/1937","4/16/2008","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://www.bogotasavingsbank.com","68308","0","2350","0","0","0","0","0","-48","0","70610"
"30052","4639","797775","2835514","BOILING SPRINGS SAVINGS BANK","Rutherford","NJ","7070","6/30/2018","8/22/2022","SB","25 Orient Way","BOILING SPRINGS MHC","18","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","4/10/1939","4/10/1939","5/31/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://bluefoundrybank.com","210310","0","4115","0","0","0","0","0","-707","0","213718"
"4214","9656","339858","1883693","BOKF, NATIONAL ASSOCIATION","Tulsa","OK","74172","6/30/2018","8/22/2022","N","One Williams Ctr.","BOK FINANCIAL CORP","134","0","1","4","0","Tulsa","46140","Tulsa, OK","2/10/1910","1/1/1934","2/17/2017","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.bokfinancial.com","3255912","12","224636","1521","0","0","0","125000","-96435","0","3260646"
"1373","0","684455","3203138","BOM BANK","Natchitoches","LA","71457","6/30/2018","8/22/2022","NM","814 Washington St.","GRANT BANCSHARES INC","13","0","0","4","1","Natchitoches","","","10/5/1903","1/1/1934","3/1/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.bofm.com","37626","0","3763","0","0","0","0","2200","-204","3002","41987"
"10993","0","107758","","BONANZA VALLEY STATE BANK","Brooten","MN","56316","6/30/2018","8/22/2022","NM","147 Central Ave S","","1","0","0","2","1","Stearns","41060","St. Cloud, MN","2/22/1894","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.bvsb.bank","5811","0","293","0","0","0","0","739","-61","0","5304"
"11235","13510","35646","1839252","BONDUEL STATE BANK","Bonduel","WI","54107","6/30/2018","8/22/2022","NM","130 N. Cecil St.","BONDUEL BCORP INC","1","0","0","7","0","Shawano","","","9/21/1906","1/1/1934","7/23/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.bonduelbank.com","12640","0","289","0","0","0","0","146","-18","0","12765"
"33552","15832","745347","1202258","BOONE BANK & TRUST CO.","Boone","IA","50036","6/30/2018","8/22/2022","NM","716 Eighth St.","AMES NATIONAL CORP","2","0","0","2","0","Boone","11180","Ames, IA","1/16/1992","1/16/1992","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","https://www.boonebankiowa.com","14379","0","821","0","0","0","0","700","-604","0","13896"
"30128","4807","991078","","BOONVILLE FEDERAL SAVINGS BANK","Boonville","IN","47601","6/30/2018","8/22/2022","SB","123 N 3rd St.","","1","0","0","5","0","Warrick","21780","Evansville, IN-KY","1/1/1917","6/13/1949","6/27/2017","Non-Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","www.boonvillefederal.com","4779","0","39","0","0","0","0","0","0","0","4818"
"15684","15593","977951","2238544","BORDER STATE BANK","Greenbush","MN","56726","6/30/2018","8/22/2022","NM","133 Main St. N.","BORDER BANCSHARES INC","9","0","0","4","1","Roseau","","","8/9/1935","9/9/1939","4/16/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","51779","0","2892","0","0","0","0","0","-1476","0","53195"
"24811","9312","964700","1248078","BOSTON PRIVATE BANK & TRUST COMPANY","Boston","MA","2109","6/30/2018","8/22/2022","SM","Ten Post Office Sq.","BOSTON PRIVATE FINL HOLDINGS","23","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","11/21/1983","11/21/1983","7/27/2017","Stock","0","1","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","0","","731907","-5","36634","3367","0","0","0","14100","-14647","0","743156"
"18342","0","972406","","BOSTON TRUST & INVESTMENT MANAGEMENT COMPANY","Boston","MA","2108","6/30/2018","8/22/2022","NM","One Beacon St, 33rd Fl.","","1","0","0","7","1","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","12/14/1960","12/14/1960","9/7/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.bostontrustwalden.com","42123","0","9451","0","0","0","0","10868","0","0","40707"
"35172","0","2749059","","BOUNDARY WATERS BANK","Ely","MN","55731","6/30/2018","8/22/2022","NM","601 E. Sheridan St.","","3","0","0","4","0","Saint Louis","20260","Duluth, MN-WI","4/1/1999","4/1/1999","3/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.mybwbank.com","11800","0","802","0","0","0","0","0","-14","90","12678"
"31443","6979","416973","","BRAINERD SAVINGS AND LOAN ASSOCIATION, A FEDERAL ASSOCIATION","Brainerd","MN","56401","6/30/2018","8/22/2022","SA","524 S 6th St.","","2","0","0","5","0","Crow Wing","","","1/1/1922","6/29/1965","3/12/2018","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","5304","0","4","0","0","0","0","0","-152","0","5156"
"9846","12045","852320","1074156","BRANCH BANKING AND TRUST COMPANY","Winston Salem","NC","27101","6/30/2018","8/22/2022","NM","200 W 2nd St","BB&T CORP","1985","1","1","4","0","Forsyth","49180","Winston-Salem, NC","1/1/1872","1/1/1934","4/1/2016","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","0","www.Truist.com","27798000","0","1608000","75000","0","0","0","1250000","-238000","-42000","27951000"
"5676","9714","760331","1082375","BRANNEN BANK","Inverness","FL","34450","6/30/2018","8/22/2022","NM","320 Hwy. 41 S.","BRANNEN BANKS OF FLORIDA INC","12","0","0","8","1","Citrus","26140","Homosassa Springs, FL","7/1/1926","1/1/1934","2/2/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.brannenbanks.com","31284","0","4357","0","0","0","0","1950","-2427","0","31265"
"35420","0","2861317","2861812","BRANSON BANK","Branson","MO","65616","6/30/2018","8/22/2022","NM","1501 State Hwy. 248","BRANSON BANCSHARES INC","3","0","0","4","0","Taney","","","3/22/2000","3/22/2000","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.bransonbank.com","20481","0","1101","0","0","0","0","400","-123","0","21059"
"16386","14591","411231","1084025","BRANTLEY BANK AND TRUST COMPANY","Brantley","AL","36009","6/30/2018","8/22/2022","NM","9402 N. Main St.","BRANTLEY BCORP INC","2","0","0","7","0","Crenshaw","","","3/6/1946","3/6/1946","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.brantleybank.com","9931","0","316","0","0","0","0","0","-460","0","9787"
"24038","0","863362","3530218","BRAZOS NATIONAL BANK","Richwood","TX","77531","6/30/2018","8/22/2022","N","2300 Brazosport Blvd","GULFPORT BANCSHARES OF DE INC","1","0","0","5","0","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","8/2/1982","8/2/1982","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.brazosbank.com","7751","0","251","0","0","0","0","0","0","0","8003"
"5792","0","856542","3943528","BREDA SAVINGS BANK","Breda","IA","51436","6/30/2018","8/22/2022","NM","105 Main St.","VAN FINANCIAL CORP","1","0","0","2","0","Carroll","","","1/1/1890","1/1/1934","5/14/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.bredasavingsbank.com","6665","0","354","0","0","0","0","0","-376","0","6643"
"12923","12109","800657","1121340","BREMER BANK, NATIONAL ASSOCIATION","Saint Paul","MN","55102","6/30/2018","8/22/2022","N","372 Saint Peter St.","OTTO BREMER TRUST","87","0","1","4","0","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","11/19/1932","1/1/1934","1/23/2015","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.bremer.com","1108356","0","77780","0","0","0","0","0","-47592","0","1138544"
"27943","587","534877","2394628","BRENTWOOD BANK","Bethel Park","PA","15102","6/30/2018","8/22/2022","SB","411 Mcmurray Rd, # 200","MUTUAL HOLDING CO OF W PA","11","0","0","4","0","Allegheny","38300","Pittsburgh, PA","1/1/1922","11/26/1935","6/18/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.brentwoodbank.com","65361","0","4094","1","0","0","140","0","206","0","69522"
