cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"26704","0","696168","","BALBOA THRIFT AND LOAN ASSOCIATION","Chula Vista","CA","91910","12/31/2018","8/22/2022","NM","865 Amena Court","","4","0","0","6","0","San Diego","41740","San Diego-Carlsbad, CA","12/11/1980","7/3/1986","7/20/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","http://www.balboathrift.com","92","303857","22201","7632","0","0","277605","4284","0","386","0","0","3665","303857","264327","263403","261401","263403","88.3861660529213","0","0","0","0","924","39530","39530","0","3628","0","35902","0","806","0","1493","285237","144662","284211.4","300779.5","288930","299489","0","0","0","0","45282","3333","0","0","1447","39530","3620","1447","0"
"6959","13519","505","1048728","BALLSTON SPA NATIONAL BANK","Ballston Spa","NY","12020","12/31/2018","8/22/2022","N","87 Front St.","BALLSTON SPA BCORP INC","13","0","0","4","0","Saratoga","10580","Albany-Schenectady-Troy, NY","1/1/1838","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","https://ww.bsnb.com","120","531968","8832","2538","71992","0","424962","5652","0","10180","0","1655","14347","531968","484905","419911","342118","419911","73.8747425687178","0","0","60730","0","4264","47063","47008","0","6480","18403","22125","55","2872","0","1630","499492","328713","511222.4","525201.5","395983","520439","4970","4970","0","0","62703","11238","60730","0","71714","50358","4960","71714","10000"
"35498","15953","200378","3153130","BANC OF CALIFORNIA, NATIONAL ASSOCIATION","Santa Ana","CA","92707","12/31/2018","8/22/2022","N","3 Macarthur Pl.","BANC OF CALIFORNIA INC","34","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","4/21/1941","1/3/2000","5/3/2017","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.bancofcal.com","736","10628826","390179","358938","1992500","0","7666287","62192","0","123833","672","46918","408437","10628826","9540170","7940488","6893285","7940488","55.937743997297","0","0","1521083","0","78599","1088656","1088656","0","53","900696","187907","0","32912","11619","38822","10017725","2269050","10363249.8","10440678","7129771","10167354","107027","87237","19790","0","1649861","0","1520000","27606","1411609","1053308","66814","1411609","207624"
"4033","0","251352","2107789","BANCCENTRAL, NATIONAL ASSOCIATION","Alva","OK","73717","12/31/2018","8/22/2022","N","602-612 Flynn St.","MYERS BANCSHARES INC","5","0","1","2","1","Woods","","","8/11/1913","1/1/1934","7/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bcna.com","72","551271","26265","8821","199633","0","279007","4303","0","23140","335","4080","18811","551271","508561","506680","390787","506680","66.5092879104322","0","0","0","0","1881","42710","42710","0","1000","11045","30665","0","7709","0","6138","487461","294416","510757.2","530964.5","399400","522366","10966","10966","0","0","67943","605","0","0","43318","40285","4303","43318","0"
"27476","12941","1386251","1133286","BANCFIRST","Oklahoma City","OK","73102","12/31/2018","8/22/2022","NM","101 N. Broadway, # 200","BANCFIRST CORP","114","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","4/1/1989","4/1/1989","9/7/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.bancfirst.bank","1820","7555421","1420146","1191715","772132","0","4932761","51389","0","173299","6690","88547","161846","7555421","6755007","6719924","4095433","6719924","82.5178432078222","1675","0","0","0","33408","800414","800414","20000","20863","74006","685545","0","24519","2350","26454","6896608","1269075","7533140.4","7569891.5","5432162","7521387","75733","72073","3660","0","127882","64032","0","8174","1232995","714098","51389","1232995","8819"
"26725","0","110936","1242076","BANCO DO BRASIL AMERICAS","Miami","FL","33131","12/31/2018","8/22/2022","NM","1221 Brickell Ave, # 2200","BANCO DO BRASIL SA","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/24/1986","7/24/1986","7/31/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.bbamericas.com","115","686299","128179","114352","50504","3775","477662","4900","0","2041","0","10488","13650","686299","618047","598986","368687","598986","75.924068421202","0","0","15000","0","4061","68252","68252","0","61500","6000","752","0","43","0","1894","646293","46086","646799.6","675876","346567","666261","0","0","0","0","72590","40","15000","0","51166","56903","4342","51166","0"
"34968","0","940311","1129382","BANCO POPULAR DE PUERTO RICO","San Juan","PR","918","12/31/2018","8/22/2022","SM","209 Avenida Luis Munoz River","POPULAR INC","1","0","1","9","0","San Juan","41980","San Juan-Carolina-Caguas, PR","1/2/1999","1/2/1999","8/27/2018","Stock","0","0","FED","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","173","0","http://www.popular.com","7174","37919000","4228000","3924000","12073000","0","19130000","507000","15000","515000","143000","493000","1322000","37919000","34111000","33147000","24964000","32742000","51.9462158585008","88000","0","279000","0","597000","3808000","3808000","0","8000","1300000","2500000","0","1323000","595000","131000","35142000","12062000","36945600","38062000","20526100","37814000","0","0","0","0","2848000","35000","145000","51000","6869000","3637000","263000","6869000","400000"
"20828","12675","816210","1239254","BANCO SANTANDER PUERTO RICO","San Juan","PR","917","12/31/2018","8/22/2022","NM","207 Ponce De Leon Ave.","BANCO SANTANDER SA","0","0","0","4","0","San Juan","41980","San Juan-Carolina-Caguas, PR","10/2/1972","10/2/1972","10/7/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","27","0","","998","5177922","1253852","1180135","702228","0","3003036","110769","1235","16132","54710","6653","140076","5177922","4220366","4130848","3137833","4130848","65.0040265073573","0","1225","4342","0","83951","957556","957556","0","108712","367586","481258","0","183081","15177","22459","4885399","1490522","5192434","5204900","2876424","5214374","284","284","0","0","335964","1459","0","5015","693363","949793","36891","693363","56325"
"11813","11210","606046","","BANCORPSOUTH BANK","Tupelo","MS","38804","12/31/2018","8/22/2022","NM","1 Mississippi Plz","","321","0","1","4","0","Lee","","","3/1/1876","1/1/1934","10/1/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","0","www.bancorpsouth.com","4445","18008424","332436","92476","2750648","0","13134378","120070","0","346146","9276","816438","619102","18008425","15802688","13971854","9942964","13971854","73.2437777692099","521008","0","1024259","0","285567","2205737","2205737","0","249493","484482","1471762","0","89251","10902","57054","15977502","1630864","16998909.4","17633739.5","14357666","17187868","308324","253087","0","55237","2052572","43248","996213","140300","3001665","1556938","120089","3001665","397856"
"26653","0","78157","1139671","BANDERA BANK","Bandera","TX","78003","12/31/2018","8/22/2022","NM","207 Main St.","BANDERA BANCSHARES INC","1","0","0","8","1","Bandera","41700","San Antonio-New Braunfels, TX","4/24/1986","4/24/1986","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.banderabank.com","13","71880","27946","25080","6762","0","36582","335","0","259","0","0","331","71880","64543","64496","30991","64496","85.0106203196949","0","0","0","0","47","7337","7337","0","400","3850","3087","0","84","0","148","68424","22624","72139.6","73472","27754","72547","0","0","0","0","1804","0","0","0","457","7337","335","457","0"
"57815","0","3402913","","BANESCO USA","Coral Gables","FL","33134","12/31/2018","8/22/2022","NM","150 Alhambra Circle, # 100","","4","0","1","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","1/10/2006","1/10/2006","10/27/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","1","0","Banescousa.com","209","1276687","72376","66414","220185","0","946394","10588","0","1552","0","0","36180","1276687","1160977","1096052","705415","992454","59.3292767302468","412","0","55043","0","9470","115710","115710","0","33229","58590","23891","0","2101","0","3826","1232993","428544","1178248.8","1261624.5","977678","1277188","20994","20994","0","0","312612","0","55000","0","138888","119421","11550","138888","0"
"18408","7107","419406","3547999","BANGOR SAVINGS BANK","Bangor","ME","4401","12/31/2018","8/22/2022","SB","3 State St.","BANGOR BCORP MHC","62","0","1","4","0","Penobscot","12620","Bangor, ME","2/14/1852","7/1/1961","4/6/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.bangor.com","884","4410311","60827","4551","980474","0","2998945","31585","3687","141393","153","55897","168935","4410311","3987612","3468331","3323600","3468331","59.6519136476979","413544","2297","67611","0","35829","422699","422699","0","1","0","422698","0","8428","0","9542","3983970","2200885","4118420.8","4376039","3094036","4344775","91698","64673","0","27025","520996","65046","67611","10085","1022368","382658","31953","1022368","313828"
"14291","12142","952846","1205156","BANK","Wapello","IA","52653","12/31/2018","8/22/2022","SM","409 Hwy 61 S","MORNING SUN BANK CORP","4","0","0","4","1","Louisa","","","2/13/1931","4/25/1934","1/12/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bank.bank","32","90214","11133","10086","260","0","71800","962","0","4515","23","717","1766","90214","78507","74158","57784","74158","85.6604586069545","0","0","4000","0","349","11707","11707","0","100","6900","4707","0","594","0","394","82146","6145","90610","89594","74624","89485","0","0","0","0","7506","39","4000","0","8088","11707","933","8088","0"
"1047","13079","496845","1099195","BANK & TRUST COMPANY","Litchfield","IL","62056","12/31/2018","8/22/2022","NM","401 N. Madison St.","LBT BANCSHARES INC","7","0","0","4","0","Montgomery","","","9/1/1902","1/1/1934","12/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.banktr.com","89","320783","8858","3675","71262","1768","230555","3629","0","4196","0","722","3422","320783","287664","272722","232050","272722","85.7864003692605","4748","0","9198","0","996","33119","33119","0","360","3700","29059","0","544","0","2061","307260","119825","306887.6","313690.5","238188","311139","0","0","0","0","23371","1029","9198","0","36587","33663","2985","36587","0"
"13816","0","142049","1204092","BANK 1ST","West Union","IA","52175","12/31/2018","8/22/2022","SM","115 N. Vine St.","FNB BANSHARES INC","3","0","0","2","1","Fayette","","","1/1/1934","1/31/1934","12/28/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bank1stia.com","20","120701","4200","1387","24192","964","89056","1385","0","1027","0","0","1262","120702","104299","102821","88839","102821","81.3808852825422","780","0","0","0","698","16403","16403","0","550","1780","14073","0","88","0","810","115599","30144","121231","120663","89416","121432","0","0","0","0","5088","2674","0","0","12836","16997","1121","12836","0"
"11521","0","64552","3045721","BANK 2","Oklahoma City","OK","73108","12/31/2018","8/22/2022","SM","909 S. Meridian Ave.","CHICKASAW BANC HOLDING CO","1","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","1/1/1903","1/1/1934","7/11/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.ccb.bank","88","192527","4067","3306","23470","505","146257","1428","0","637","1017","8197","8377","192527","173508","171070","152010","171070","77.0838566463183","0","0","0","0","2438","19019","19019","0","100","8995","9924","0","23","0","793","173538","35700","162890.8","189618.5","134380","193064","4187","4187","0","0","5997","1838","0","26245","21418","15753","1428","21418","65245"
"8560","9178","634544","1060047","BANK 21","Carrollton","MO","64633","12/31/2018","8/22/2022","NM","One W. Washington Ave.","KNOTT HOLDING CO INC","5","0","0","4","1","Carroll","","","8/12/1912","1/1/1934","1/22/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bank21.com","42","152514","12846","8217","6033","2232","124703","1797","0","2389","0","173","4138","152514","140860","121224","93633","121224","89.5317461623258","0","0","19000","0","636","11654","11654","0","50","5900","5704","0","105","0","538","141185","3351","136310","150293.5","109859","150957","2360","2360","0","0","7174","6","19000","0","14503","11529","1378","14503","153"
"29087","2889","955977","5009026","BANK 34","Alamogordo","NM","88310","12/31/2018","8/22/2022","SA","500 10th St.","BANCORP 34 INC","5","0","1","4","0","Otero","","","8/1/1934","11/2/1934","12/18/2015","Stock","0","0","OCC","DIF","Dallas","SAN FRANCISCO","Albuquerque","Dallas","Western","West","0","1","http://www.bank34.com","166","382595","6376","2312","33429","5400","309675","2901","0","9616","0","309","17790","382595","343551","270628","219838","270628","78.1651952273651","0","0","68701","0","4222","39044","39044","0","1","20071","18972","0","3644","3145","875","350816","170580","361889.8","377684.5","287447","376293","10573","8057","0","2516","36740","0","67000","26885","43605","38703","2982","43605","74035"
"4147","52452","18854","3256134","BANK 7","Oklahoma City","OK","73116","12/31/2018","8/22/2022","SM","1039 Nw 63rd St.","BANK7 CORP","9","0","1","4","0","Oklahoma","36420","Oklahoma City, OK","5/6/1901","1/1/1934","10/4/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bank7.com","72","769508","159893","143366","0","0","592590","7832","0","7755","111","984","8175","769509","682132","676251","495305","676251","70.1178640248732","0","0","0","0","5881","87377","87377","0","40","14198","73139","0","2615","0","4391","735956","8038","731032.6","759966.5","584524","767105","0","0","0","0","55963","13124","0","512","135319","86393","7313","135319","0"
"5304","10916","594947","1208009","BANK FIRST, N.A.","Manitowoc","WI","54220","12/31/2018","8/22/2022","N","402 N. Eighth St.","BANK FIRST NATIONAL CORP","18","0","0","4","0","Manitowoc","","","1/1/1894","1/1/1934","10/16/2018","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.bankfirst.com","253","1790594","63265","21830","159674","44478","1416246","12248","0","24489","2259","20321","59862","1790594","1607304","1557233","1108392","1557233","76.7804913084436","31489","0","0","0","18582","183290","183290","0","1800","61058","120432","0","20518","0","5029","1642228","445147","1742902","1761887.5","1593717","1735242","24178","16622","0","7556","90404","64968","0","0","333571","166420","12248","333571","3314"
"8941","15932","812557","4932798","BANK FORWARD","Hannaford","ND","58448","12/31/2018","8/22/2022","NM","390 Wheat St","BK FORWARD EMPLOYEE STK OWNERSHIP PLAN&TR","13","0","1","2","1","Griggs","","","9/5/1927","1/1/1934","2/25/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.BANKFORWARD.COM","200","611574","26837","7529","35335","0","510266","5479","0","17396","1610","7012","13118","611574","547254","491600","365402","491600","78.780970956633","8883","0","40300","0","6471","64320","64320","0","300","44434","19586","0","2670","0","7995","553130","73906","579619.6","603804","524186","595318","372","372","0","0","40213","7195","39500","5","120417","58195","5505","120417","1565"
"33686","0","790105","","BANK HAPOALIM B.M.","New York","NY","10036","12/31/2018","8/22/2022","OI","1120 Ave. Of The Americas","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1921","11/25/1974","4/3/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","7084581","2467628","","793802","2251","3741591","","0","","","","79309","7084581","7084581","3446515","","3446515","89.8390363833025","0","0","0","","3638066","","","","","","","","118232","","","","","7348643.4","6885702.5","","","","","","","","","","","1386775","","","1386775",""
"16604","9993","539032","1082209","BANK INDEPENDENT","Sheffield","AL","35660","12/31/2018","8/22/2022","SM","710 S. Montgomery Ave.","BANCINDEPENDENT INC","29","0","0","4","0","Colbert","22520","Florence-Muscle Shoals, AL","8/2/1947","8/2/1947","1/1/2012","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bibank.com","556","1597704","180397","136734","46257","0","1244087","14105","0","53203","1654","23764","48342","1597704","1442344","1348183","1051353","1348183","68.856946181802","10554","0","45000","0","38607","155360","155360","0","592","102423","52345","0","12208","0","4508","1427078","102789","1541530","1587809.5","1331262","1581925","31202","31202","0","0","68844","989","45000","197","277816","142999","14018","277816","0"
"14521","13639","187947","1202762","BANK IOWA","West Des Moines","IA","50266","12/31/2018","8/22/2022","SM","1150 Jordan Creek Pkwy.","BANK IOWA CORP","25","0","0","2","1","Dallas","19780","Des Moines-West Des Moines, IA","3/7/1923","6/28/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","WWW.BANKIOWA.BANK","249","1273574","28526","7222","289026","544","898081","14179","0","18413","48","743","38193","1273574","1159247","1102807","833095","1102807","76.4740764614922","9025","0","40001","0","7414","114327","114327","0","540","33165","80622","0","5609","1356","12466","1194873","503476","1287064","1278088","1024741","1282029","18871","14833","0","4038","152837","1547","40001","611","196768","120193","12826","196768","18501"
"19842","0","101019","1232536","BANK LEUMI USA","New York","NY","10017","12/31/2018","8/22/2022","NM","579 5th Ave.","BANK LEUMI LE-ISRAEL B M","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","7/22/1968","7/22/1968","10/1/2010","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","440","7079487","224700","155805","1521086","0","4990131","53935","18257","66652","0","4550","254111","7079487","6260917","5689830","3787997","5341156","33.4324922699668","0","16926","415000","0","139161","818570","818570","0","146574","273841","398155","0","79805","0","27197","6667022","1394646","7007114.2","7115323","5977833","7173960","134890","65585","69305","0","1745973","28223","415000","0","1323973","840670","54434","1323973","2271370"
"5170","0","45551","1203714","BANK MIDWEST","Spirit Lake","IA","51360","12/31/2018","8/22/2022","SM","1525 18th St.","GOODENOW BCORP","11","0","1","2","0","Dickinson","","","1/1/1887","1/1/1934","12/31/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","bankmidwest.com","193","927044","25486","5090","104323","0","740538","9083","0","23835","0","7263","25599","927044","838047","822933","675113","822933","77.9619667512659","0","0","10000","0","5114","88997","88997","0","2100","18433","68464","0","6466","0","8664","849951","132927","877675.4","919217","787491","900356","11613","8718","0","2895","25409","13686","10000","2912","184032","82018","9083","184032","0"
"16601","12437","645157","1870022","BANK NORTHWEST","Hamilton","MO","64644","12/31/2018","8/22/2022","NM","201 S. Davis St.","CALDWELL COUNTY BANCSHARES INC","6","0","0","2","1","Caldwell","28140","Kansas City, MO-KS","8/4/1945","8/4/1947","8/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.banknw.com","37","166014","20200","10686","20114","4303","113061","752","0","4231","927","221","2957","166014","150558","150393","101086","150393","73.6478313461206","0","0","0","0","165","15456","15456","0","110","4559","10787","0","298","74","1815","148164","32376","161344.6","162910","122353","158873","0","0","0","0","4836","234","0","0","13976","15664","752","13976","0"
"11782","0","213538","","BANK OF ABBEVILLE & TRUST COMPANY","Abbeville","LA","70510","12/31/2018","8/22/2022","NM","123 Concord St.","","3","0","0","4","0","Vermilion","29180","Lafayette, LA","3/14/1894","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankofabbeville.com","37","175299","7822","5819","68596","3000","84713","1066","0","5703","59","703","4703","175299","146938","145407","102043","145407","81.7863132715625","0","0","0","0","1531","28361","28361","0","300","9700","18361","0","657","0","928","162128","38572","175440","175915.5","100630","174459","2362","2362","0","0","7692","983","0","749","17495","29653","1066","17495","0"
"13290","0","452104","","BANK OF AKRON","Akron","NY","14001","12/31/2018","8/22/2022","NM","46 Main St.","","5","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","1/1/1900","1/1/1934","4/25/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","74","349552","8180","5178","37627","0","285829","5551","657","4950","0","0","12309","349552","314591","299093","222108","299093","83.4334479888487","0","0","13399","0","2099","34961","34961","0","900","3000","31061","0","3415","28","1059","329291","127964","334526.8","344257","294773","347683","7884","7884","0","0","29293","4153","13399","0","79787","34178","4222","79787","0"
"155","14550","986935","3194076","BANK OF ALAPAHA","Alapaha","GA","31622","12/31/2018","8/22/2022","NM","245 Ne Railroad St.","ALAPAHA HOLDING CO","4","0","0","4","0","Berrien","","","3/25/1905","1/1/1934","3/24/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankofalapaha.com","43","164155","15183","12476","20278","10040","114330","1801","0","2021","70","0","2233","164155","145958","145317","116870","145317","80.7223213060776","0","0","0","0","641","18197","18197","0","400","2600","15197","0","1406","0","1250","157124","48669","159483.4","161850.5","124355","158519","0","0","0","0","13963","4575","0","0","16099","18663","1557","16099","0"
"26689","0","564052","2029368","BANK OF ALMA","Alma","WI","54610","12/31/2018","8/22/2022","NM","211 Main St.","DAIRYLAND BANK HOLDING CORP","4","0","1","4","0","Buffalo","","","6/20/1986","6/20/1986","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.bankofalma.net","20","235265","13992","9673","79659","7123","131926","2933","0","46","125","0","2394","235265","127965","127695","85024","127695","79.042314341816","0","0","0","0","270","107300","107300","0","1250","19273","86777","0","1642","0","1191","228381","31740","228096.4","231123.5","154081","230176","0","0","0","0","1682","884","0","0","22735","107300","1938","22735","0"
"25178","12449","1443266","1073757","BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION","San Francisco","CA","94104","12/31/2018","8/22/2022","N","555 California St.","BANK OF AMERICA CORP","1","0","0","5","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","5/18/1984","5/18/1984","9/16/2009","Stock","0","0","OCC","DIF","San Francisco","WASHINGTON","San Francisco","San Francisco","Western","Western","0","0","www.bankofamerica.com","0","16992000","5258000","5251000","0","0","11636000","49000","0","0","9000","0","89000","16992000","15089000","14278000","14278000","14278000","93.7035999439697","0","0","750000","0","61000","1903000","1903000","0","22000","4000","1877000","0","156000","1000","36000","16887000","8611000","17449600","16197500","6698000","15580000","0","0","0","0","750000","0","750000","0","0","1903000","49000","0","0"
"3510","0","480228","1073757","BANK OF AMERICA, NATIONAL ASSOCIATION","Charlotte","NC","28202","12/31/2018","8/22/2022","N","100 N. Tryon St","BANK OF AMERICA CORP","4362","229","1","9","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","10/17/1904","1/1/1934","1/1/2016","Stock","0","1","OCC","DIF","Atlanta","WASHINGTON","Charlotte","Richmond","Northeastern","Southeast","0","0","www.bankofamerica.com","136502","1782639000","159983000","135527000","418582000","50686000","930337000","9522000","77357000","9418000","357000","59148000","76771000","1782639000","1574911000","1456846000","985186000","1374069000","39.0931485648973","18405000","26773000","46609000","1618000","24660000","207728000","207718000","0","3020000","174233000","30465000","10000","8406000","2126000","4233000","1587886000","557972000","1771363200","1790260000","1194874000","1719098000","22113000","2884000","19229000","0","162809000","13000","19881000","10065000","817904000","149824000","11936000","817904000","18028718000"
"8243","9803","31835","3664216","BANK OF ANGUILLA","Anguilla","MS","38721","12/31/2018","8/22/2022","NM","130 Holland St.","PYRAMID FINANCIAL CORP","5","0","0","2","0","Sharkey","","","1/1/1904","1/1/1934","5/29/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.bankofanguilla.com","31","150852","3476","755","28736","0","99153","1808","0","2266","2","0","17219","150852","137756","115663","75247","115663","71.6201271772187","1337","0","15100","0","5656","13096","13096","0","461","14750","-2115","0","2572","0","1733","128644","15918","145728.2","151672.5","121793","148856","11396","11396","0","0","37336","10005","15100","0","10298","14875","1526","10298","0"
"34120","14546","2390929","2454380","BANK OF ANN ARBOR","Ann Arbor","MI","48107","12/31/2018","8/22/2022","NM","125 S. 5th Ave.","ARBOR BCORP INC","8","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/16/1996","1/16/1996","1/6/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.bankofannarbor.com","216","1686849","213973","179470","104076","0","1290217","18480","0","19610","553","16018","42402","1686849","1506207","1381854","1226374","1381854","51.8582338477431","21990","0","90000","0","12363","180642","180642","0","19955","81032","79655","0","1603","0","3874","1573763","264087","1609897","1670655.5","1456572","1636304","24455","23149","0","1306","81258","34907","90000","199","310490","165143","18211","310490","4573"
"33681","0","909000","","BANK OF BARODA","New York","NY","10016","12/31/2018","8/22/2022","OI","One Park Ave.","","1","0","0","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1908","2/22/1979","10/11/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","8934962","1984441","","0","0","6873659","","0","","","","76862","8934962","8934962","6152207","","6152207","96.8276263808391","0","0","52544","","2730211","","","","","","","","36992","","","","","9055925.8","8650398","","","","","","","","","","","63871","","","63871",""
"23123","10508","225559","1097249","BANK OF BARTLETT","Bartlett","TN","38134","12/31/2018","8/22/2022","SM","6281 Stage Rd.","WEST TENNESSEE BANCSHARES INC","7","0","0","4","0","Shelby","32820","Memphis, TN-MS-AR","5/19/1980","5/19/1980","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.bankofbartlett.com","112","351790","9264","6617","80949","0","221756","2168","0","7467","6072","0","26282","351790","322551","306786","241494","306786","89.3603573371734","6785","0","7500","0","1480","29239","29239","0","900","18858","9481","0","1880","0","1062","309322","125595","357620.2","356736.5","220852","351516","12674","12674","0","0","16674","1048","7500","5003","69662","28331","2322","69662","0"
"16282","0","311144","2993722","BANK OF BEARDEN","Bearden","AR","71720","12/31/2018","8/22/2022","NM","1 2nd St. Nw","BEARDEN BANCSHARES INC","1","0","0","4","1","Ouachita","","","7/5/1945","7/5/1945","10/16/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","8","53159","8242","2000","11104","5626","27887","326","0","119","0","0","181","53159","47111","46552","24167","46552","62.4782674021765","0","0","0","0","559","6048","6048","0","8","1380","4660","0","146","0","174","46617","7163","58961.8","54517.5","33193","52602","0","0","0","0","4549","3266","0","0","7245","6116","326","7245","0"
"18930","14049","302030","1138272","BANK OF BELLE GLADE","Belle Glade","FL","33430","12/31/2018","8/22/2022","NM","108 S.E. Ave. D","BELLE GLADE BANK CORP","1","0","0","7","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/14/1963","11/14/1963","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.bankofbelleglade.com","16","108494","41257","34010","28608","1410","36294","400","0","488","0","0","437","108494","99676","99538","55217","99538","54.9586112673793","0","0","0","0","138","8818","8818","0","300","3000","5518","0","0","0","112","100322","38379","107659.2","104590","38772","102727","0","0","0","0","4077","3275","0","0","4744","9193","400","4744","0"
