cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,drlnls,drre,drrenus,iddrredm,drrecons,DRRECNFM,DRRECNOT,drreag,drreres,drremult,drrenres,DRRENROW,DRRENROT,drrefor,drdep,drdepnus,drag,drci,drcon,drcrcd,DRAUTO,DRCONOTH,drforgv,drother,drls,dragsm,crlnls,crre,crrenus,idcrredm,crrecons,CRRECNFM,CRRECNOT,crreag,crreres,crremult,crrenres,CRRENROW,CRRENROT,crrefor,crdep,crdepnus,crag,crci,crcon,crcrcd,CRAUTO,CRCONOTH,crforgv,crother,crls,cragsm,ntlnls,ntre,ntrenus,idntredm,ntrecons,NTRECNFM,NTRECNOT,ntreag,ntreres,ntremult,ntrenres,NTRENROW,NTRENROT,ntrefor,ntdep,ntdepnus,ntag,ntci,ntcinus,ntcon,ntcrcd,NTAUTO,NTCONOTH,ntforgv,ntother,ntls,ntagsm
"763","11060","604024","2795702","MINSTER BANK","Minster","OH","45865","6/30/2017","2/22/2022","SM","95 W. 4th St.","MINSTER FINANCIAL CORP","7","0","0","4","0","Auglaize","","","1/23/1914","1/1/1934","11/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","https://www.minsterbank.com","54","52","","52","0","0","0","0","52","0","0","0","0","","","","","0","0","0","0","0","","2","0","0","4","1","","1","0","0","0","0","1","0","0","0","0","","","","","2","0","0","0","0","","1","0","0","50","51","","51","0","0","0","0","51","0","0","0","0","","","","","-2","","0","0","0","0","","1","0","0"
"57137","0","2963275","3392443","MISSION BANK","Kingman","AZ","86401","6/30/2017","2/22/2022","NM","2439 Hualapai Mountain Rd.","COMMUNITY BANCSHARES INC","3","0","0","4","0","Mohave","29420","Lake Havasu City-Kingman, AZ","4/30/2001","4/30/2001","8/10/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://missionbankaz.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","5","5","","5","0","0","0","0","5","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","-5","-5","","-5","0","0","0","0","-5","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"34805","0","2736714","3108082","MISSION BANK","Bakersfield","CA","93301","6/30/2017","2/22/2022","SM","1330 Truxtun Ave.","MISSION BCORP","7","0","0","4","0","Kern","12540","Bakersfield, CA","10/7/1998","10/7/1998","6/1/2015","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.missionbank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","5","3","","3","0","0","0","0","3","0","0","0","0","","","","","2","0","0","0","0","","0","0","0","-5","-3","","-3","0","0","0","0","-3","0","0","0","0","","","","","-2","","0","0","0","0","","0","0","0"
"23749","14614","519360","3195297","MISSION NATIONAL BANK","San Francisco","CA","94103","6/30/2017","2/22/2022","N","3060 Sixteenth St.","MNB HOLDINGS CORP","3","0","0","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","2/16/1982","2/16/1982","3/7/2013","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.mnbsf.com","24","0","","0","0","0","0","0","0","0","0","0","0","","","","","8","16","0","0","16","","0","0","0","34","24","","24","0","0","0","0","24","0","0","0","0","","","","","9","1","0","0","1","","0","0","0","-10","-24","","-24","0","0","0","0","-24","0","0","0","0","","","","","-1","","15","0","0","15","","0","0","0"
"57101","0","3039636","3364600","MISSION VALLEY BANK","Sun Valley","CA","91352","6/30/2017","2/22/2022","NM","9116 Sunland Blvd.","MISSION VALLEY BCORP","2","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/12/2001","7/12/2001","8/10/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","www.missionvalleybank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","22","0","","0","0","0","0","0","0","0","0","0","0","","","","","6","0","0","0","0","","0","16","0","-22","0","","0","0","0","0","0","0","0","0","0","0","","","","","-6","","0","0","0","0","","0","-16","0"
"30526","5497","343378","","MISSISSIPPI COUNTY SAVINGS AND LOAN ASSOCIATION","Charleston","MO","63834","6/30/2017","2/22/2022","SA","501 S Main St","","1","0","0","7","0","Mississippi","","","1/1/1945","11/26/1951","7/21/2011","Non-Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"23222","11791","742636","","MISSISSIPPI RIVER BANK","Belle Chasse","LA","70037","6/30/2017","2/22/2022","NM","8435 Hwy 23","","2","0","0","4","1","Plaquemines","35380","New Orleans-Metairie, LA","10/10/1980","10/10/1980","12/23/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.mississippiriverbank.net","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","2","2","","2","0","0","0","0","2","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","-2","-2","","-2","0","0","0","0","-2","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"13029","10226","761347","1201420","MITCHELL BANK","Milwaukee","WI","53204","6/30/2017","2/22/2022","NM","1039 W. Mitchell St.","M S INVESTMENT CO","3","0","0","7","0","Milwaukee","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1907","1/1/1934","6/30/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","","8","8","","8","0","0","0","0","0","0","8","0","8","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","8","8","","8","0","0","0","0","0","0","8","0","8","","","","","0","","0","0","0","0","","0","0","0"
"33661","0","887461","","MIZRAHI TEFAHOT BANK, LTD.","Los Angeles","CA","90017","6/30/2017","2/22/2022","OI","800 Wilshire Blvd, 14th Floo","","1","0","0","9","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","6/1/1923","8/18/1981","5/7/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","",""
"21843","0","229913","3185355","MIZUHO BANK (USA)","New York","NY","10020","6/30/2017","2/22/2022","SM","1251 Ave. Of The Americas","MIZUHO FINANCIAL GROUP INC","3","2","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1974","11/29/1974","12/31/2015","Stock","0","1","FED","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","82","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","82","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","","82","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","82","0","0","0","0","0","0","0","0",""
"27089","0","1160161","3185355","MIZUHO TRUST & BANKING CO. USA","New York","NY","10020","6/30/2017","2/22/2022","NM","135 W. 50th St, 16th Fl.","MIZUHO FINANCIAL GROUP INC","1","0","0","7","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/2/1987","11/2/1987","8/1/2011","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","","0","0","0"
"22398","0","2398701","3720000","MODERN BANK, NATIONAL ASSOCIATION","New York","NY","10019","6/30/2017","2/22/2022","N","250 W. 55th St.","MODERN BANK MANAGEMENT LLC","3","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1977","1/1/1977","5/27/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.modernbank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","375","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","375","0","0","-375","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","-375","0","0"
"33508","0","1897270","3198935","MOHAVE STATE BANK","Lake Havasu City","AZ","86403","6/30/2017","2/22/2022","NM","1771 Mcculloch Blvd.","STATE BANK CORP","9","0","0","4","0","Mohave","29420","Lake Havasu City-Kingman, AZ","10/15/1991","10/15/1991","7/31/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","","143","94","0","94","57","0","57","0","37","0","0","0","0","","","","","45","4","0","0","4","","0","0","0","526","508","0","508","498","2","496","0","6","4","0","0","0","","","","","18","0","0","0","0","","0","0","0","-383","-414","0","-414","-441","-2","-439","0","31","-4","0","0","0","","","","","27","0","4","0","0","4","","0","0","0"
"33458","13938","1872996","1889967","MONONA BANK","Monona","WI","53716","6/30/2017","2/22/2022","NM","5515 Monona Dr.","MONONA BANKSHARES INC","9","0","0","4","0","Dane","31540","Madison, WI","7/1/1991","7/1/1991","6/9/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.mononabank.com","51","0","","0","0","0","0","0","0","0","0","0","0","","","","","51","0","0","0","0","","0","0","0","32","3","","3","0","0","0","0","3","0","0","0","0","","","","","28","1","0","1","0","","0","0","0","19","-3","","-3","0","0","0","0","-3","0","0","0","0","","","","","23","","-1","0","-1","0","","0","0","0"
"12181","0","364449","2907822","MONROE BANK & TRUST","Monroe","MI","48161","6/30/2017","2/22/2022","NM","102 E. Front St.","MBT FINANCIAL CORP","20","0","0","4","0","Monroe","33780","Monroe, MI","1/1/1905","1/1/1934","10/10/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","508","459","0","459","0","0","0","0","50","0","409","172","237","","","","","0","49","0","0","49","","0","0","0","387","249","0","249","26","0","26","3","146","0","74","45","29","","","","","98","40","0","11","29","","0","0","0","121","210","0","210","-26","0","-26","-3","-96","0","335","127","208","","","","","-98","0","9","0","-11","20","","0","0","0"
"29578","3692","576578","","MONROE FEDERAL SAVINGS AND LOAN ASSOCIATION","Tipp City","OH","45371","6/30/2017","2/22/2022","SA","24 E. Main St.","","3","0","0","4","0","Miami","19430","                                        19430","1/1/1875","4/3/1936","12/30/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.monroefederal.com","33","33","","33","0","0","0","0","33","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","25","22","","22","0","0","0","0","22","0","0","0","0","","","","","2","1","0","0","1","","0","0","0","8","11","","11","0","0","0","0","11","0","0","0","0","","","","","-2","","-1","0","0","-1","","0","0","0"
"30103","4752","927077","","MONROE SAVINGS BANK","Williamstown","NJ","8094","6/30/2017","2/22/2022","SB","114 S. Main St.","","2","0","0","5","0","Gloucester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1870","2/28/1964","6/25/2014","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.monroesavings.com","33","33","","33","0","0","0","0","33","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","33","33","","33","0","0","0","0","33","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"90245","8424","951102","3370508","MONSON SAVINGS BANK","Monson","MA","1057","6/30/2017","2/22/2022","SB","146 Main St.","MONSON FINANCIAL SERVICES MHC","4","0","0","4","0","Hampden","44140","Springfield, MA","3/27/1872","7/1/1985","6/30/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.monsonsavings.bank","59","34","","34","0","0","0","0","34","0","0","0","0","","","","","0","25","0","0","25","","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","1","0","0","0","0","","0","0","0","58","34","","34","0","0","0","0","34","0","0","0","0","","","","","-1","","25","0","0","25","","0","0","0"
"21956","12016","514066","1138919","MONTECITO BANK & TRUST","Santa Barbara","CA","93101","6/30/2017","2/22/2022","NM","1000 State St.","MONTECITO BCORP","11","0","0","4","1","Santa Barbara","42200","Santa Maria-Santa Barbara, CA","3/17/1975","3/17/1975","7/29/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.montecito.bank","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","0","0","0","0","","0","0","0","20","2","0","2","0","0","0","0","2","0","0","0","0","","","","","6","12","0","2","10","","0","0","0","-19","-2","0","-2","0","0","0","0","-2","0","0","0","0","","","","","-5","0","-12","0","-2","-10","","0","0","0"
"22460","10362","297761","2349888","MONTEREY COUNTY BANK","Monterey","CA","93940","6/30/2017","2/22/2022","NM","601 Munras Ave.","NORTHERN CALIFORNIA BCORP INC","4","0","0","4","0","Monterey","41500","Salinas, CA","5/5/1977","5/5/1977","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://montereycountybank.com","540","0","","0","0","0","0","0","0","0","0","0","0","","","","","510","30","30","0","0","","0","0","0","23","0","","0","0","0","0","0","0","0","0","0","0","","","","","19","4","4","0","0","","0","0","0","517","0","","0","0","0","0","0","0","0","0","0","0","","","","","491","","26","26","0","0","","0","0","0"
"1860","0","700140","4516255","MONTEZUMA STATE BANK","Montezuma","IA","50171","6/30/2017","2/22/2022","NM","101 S. 4th St.","CHIEF IOWA INVESTMENT CORP","1","0","0","8","0","Poweshiek","","","1/10/1891","1/1/1934","5/27/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.montestatebank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"8255","9737","613558","1119495","MONTGOMERY BANK, NATIONAL ASSOCIATION","Sikeston","MO","63801","6/30/2017","2/22/2022","N","One Montgomery Bank Plaza","MONTGOMERY BCORP INC","10","0","0","4","1","Scott","","","1/1/1934","1/1/1934","6/3/2010","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.montgomerybank.com","327","320","","320","0","0","0","0","20","300","0","0","0","","","","","1","6","0","4","2","","0","0","0","203","192","","192","0","0","0","0","58","3","131","0","131","","","","","9","2","1","0","1","","0","0","0","124","128","","128","0","0","0","0","-38","297","-131","0","-131","","","","","-8","","4","-1","4","1","","0","0","0"
"8594","0","753052","1062694","MONTROSE SAVINGS BANK","Montrose","MO","64770","6/30/2017","2/22/2022","NM","401 Missouri Ave.","MONTROSE SVG BANCSHARES INC","1","0","0","2","1","Henry","","","1/1/1895","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","5","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","5","0","0","5","","0","0","0","-5","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","-5","0","0","-5","","0","0","0"
"58757","0","3616309","5045387","MONUMENT BANK","Doylestown","PA","18901","6/30/2017","2/22/2022","SM","465 N. Main St.","MONUMENT BCORP INC","2","0","0","4","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/22/2008","2/22/2008","4/3/2012","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"29439","3451","313175","3835173","MORGAN FEDERAL BANK","Fort Morgan","CO","80701","6/30/2017","2/22/2022","SA","321 Ensign St.","MORGAN FINANCIAL CORP","1","0","0","8","0","Morgan","","","5/20/1935","5/20/1935","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"32992","0","1456501","2162966","MORGAN STANLEY BANK, NATIONAL ASSOCIATION","Salt Lake City","UT","84111","6/30/2017","2/22/2022","N","201 S Main St, 5th Fl.","MORGAN STANLEY","1","0","0","9","0","Salt Lake","41620","Salt Lake City, UT","5/25/1990","5/25/1990","12/12/2014","Stock","0","0","OCC","DIF","San Francisco","WASHINGTON","Salt Lake City","San Francisco","Western","West","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","","0","0","0"
"34221","13521","2489805","2162966","MORGAN STANLEY PRIVATE BANK, NATIONAL ASSOCIATION","Purchase","NY","10577","6/30/2017","2/22/2022","N","2000 Westchester Ave.","MORGAN STANLEY","2","0","1","6","0","Westchester","35620","New York-Newark-Jersey City, NY-NJ-PA","8/12/1996","8/12/1996","12/12/2014","Stock","0","1","OCC","DIF","New York","WASHINGTON","New York City","New York","Northeastern","Northeast","0","0","","1000","1000","0","1000","0","0","0","0","1000","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","1000","1000","0","1000","0","0","0","0","1000","0","0","0","0","","","","","0","0","0","0","0","0","","0","0","0"
"30434","5332","332671","","MORGANTON SAVINGS BANK, S.S.B.","Morganton","NC","28655","6/30/2017","2/22/2022","SB","100 S. King St.","","1","0","0","4","0","Burke","25860","Hickory-Lenoir-Morganton, NC","1/1/1903","12/28/1959","6/6/2012","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.morgantonsavings.com","19","19","","19","0","0","0","0","0","0","19","19","0","","","","","0","0","0","0","0","","0","0","0","7","7","","7","0","0","0","0","7","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","12","12","","12","0","0","0","0","-7","0","19","19","0","","","","","0","","0","0","0","0","","0","0","0"
"275","0","330949","1119217","MORGANTOWN BANK & TRUST COMPANY, INCORPORATED","Morgantown","KY","42261","6/30/2017","2/22/2022","NM","201 N Main St.","MORGANTOWN DEPOSIT BCORP INC","5","0","0","8","0","Butler","14540","Bowling Green, KY","9/1/1880","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","https://www.morgantownbank.com","65","26","","26","0","0","0","0","26","0","0","0","0","","","","","0","39","0","3","36","","0","0","0","36","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","36","0","0","36","","0","0","0","29","26","","26","0","0","0","0","26","0","0","0","0","","","","","0","","3","0","3","0","","0","0","0"
"17910","0","423739","1417212","MORRIS BANK","Dublin","GA","31021","6/30/2017","2/22/2022","NM","301 Bellevue Ave.","MORRIS STATE BANCSHARES INC","6","0","0","4","1","Laurens","","","11/29/1954","10/2/1958","9/25/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://morrisstate.com","372","0","","0","0","0","0","0","0","0","0","0","0","","","","","138","234","0","64","170","","0","0","0","109","10","","10","4","0","4","0","4","0","2","2","0","","","","","68","31","0","3","28","","0","0","0","263","-10","","-10","-4","0","-4","0","-4","0","-2","-2","0","","","","","70","","203","0","61","142","","0","0","0"
"18429","10842","825146","2762795","MORTON COMMUNITY BANK","Morton","IL","61550","6/30/2017","2/22/2022","NM","721 W. Jackson St.","HOMETOWN CMTY BCORP EMPLOYEE STK OWNERSHIP PLAN&TR","36","0","0","4","1","Tazewell","37900","Peoria, IL","8/26/1961","8/26/1961","3/14/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.hometownbanks.com","551","324","0","324","0","0","0","0","312","0","12","1","11","","","","","49","38","18","7","13","","140","0","50","125","97","0","97","3","0","3","1","41","0","52","1","51","","","","","11","17","4","0","13","","0","0","0","426","227","0","227","-3","0","-3","-1","271","0","-40","0","-40","","","","","38","0","21","14","7","0","","140","0","50"
"9037","13222","259442","2510428","MOUND CITY BANK","Platteville","WI","53818","6/30/2017","2/22/2022","NM","25 E. Pine St.","MOUND CTY FINL SERVICES INC","6","0","0","2","0","Grant","","","2/15/1915","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.moundcitybank.com","4","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","1","0","1","","2","0","0","4","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","0","0","2","","2","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","1","0","-1","","0","0","0"
"8028","13899","807432","2349516","MOUNT VERNON BANK","Mount Vernon","GA","30445","6/30/2017","2/22/2022","NM","101 S Railroad Ave","HEART OF GA BANCSHARES INC","3","0","0","8","1","Montgomery","","","1/24/1901","1/1/1934","10/3/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.mvbankonline.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","1","1","","1","0","0","0","0","1","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","-1","-1","","-1","0","0","0","0","-1","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"10494","13676","890649","1140912","MOUNT VERNON BANK AND TRUST COMPANY","Mount Vernon","IA","52314","6/30/2017","2/22/2022","NM","206 1st St. W.","MOUNT VERNON BCORP","2","0","0","8","0","Linn","16300","Cedar Rapids, IA","1/1/1884","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.mountvernonbank.com","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","0","0","2","","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","0","0","2","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"4931","12534","1016231","3416965","MOUNTAIN COMMERCE BANK","Knoxville","TN","37919","6/30/2017","2/22/2022","NM","6101 Kingston Pike","MOUNTAIN COMMERCE BCORP INC","5","0","0","4","0","Knox","28940","Knoxville, TN","1/1/1910","1/1/1934","11/20/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.mcb.com","116","0","0","0","0","0","0","0","0","0","0","0","0","","","","","102","14","7","0","7","","0","0","0","17","4","0","4","2","0","2","0","0","2","0","0","0","","","","","6","7","3","1","3","","0","0","0","99","-4","0","-4","-2","0","-2","0","0","-2","0","0","0","","","","","96","0","7","4","-1","4","","0","0","0"
"58341","0","3459207","","MOUNTAIN PACIFIC BANK","Everett","WA","98201","6/30/2017","2/22/2022","NM","3732 Broadway","","3","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","7/24/2006","7/24/2006","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://www.mp.bank","15","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","15","15","0","0","","0","0","0","10","2","","2","2","0","2","0","0","0","0","0","0","","","","","8","0","0","0","0","","0","0","0","5","-2","","-2","-2","0","-2","0","0","0","0","0","0","","","","","-8","","15","15","0","0","","0","0","0"
"1705","0","714437","1134751","MOUNTAIN VALLEY BANK","Dunlap","TN","37327","6/30/2017","2/22/2022","NM","17114 Rankin Ave.","SEQUATCHIE COUNTY BCORP INC","4","0","0","8","0","Sequatchie","16860","Chattanooga, TN-GA","1/1/1905","1/1/1934","7/28/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.mtnvalleybankonline.com","71","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","69","0","19","50","","2","0","0","30","1","","1","0","0","0","0","1","0","0","0","0","","","","","0","28","0","0","28","","1","0","0","41","-1","","-1","0","0","0","0","-1","0","0","0","0","","","","","0","","41","0","19","22","","1","0","0"
"17411","0","475653","2511014","MOUNTAIN VALLEY BANK","Walden","CO","80480","6/30/2017","2/22/2022","SM","461 Main","PLATTE VALLEY FINL SERVICE COMPANIES","4","0","0","4","0","Jackson","","","2/21/1955","2/21/1955","8/26/2014","Stock","0","0","FED","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","http://www.bankmvb.com","427","0","","0","0","0","0","0","0","0","0","0","0","","","","","378","49","0","0","49","","0","0","0","15","9","","9","9","0","9","0","0","0","0","0","0","","","","","3","3","0","0","3","","0","0","0","412","-9","","-9","-9","0","-9","0","0","0","0","0","0","","","","","375","","46","0","0","46","","0","0","0"
"6786","11246","1011432","1404641","MOUNTAIN VALLEY BANK, N.A.","Elkins","WV","26241","6/30/2017","2/22/2022","N","317 Davis Ave.","MOUNTAIN-VALLEY BANCSHARES INC","4","0","0","4","0","Randolph","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.mountainvalleybank.com","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","0","0","2","","0","0","0","8","7","","7","5","0","5","0","2","0","0","0","0","","","","","0","1","0","1","0","","0","0","0","-6","-7","","-7","-5","0","-5","0","-2","0","0","0","0","","","","","0","","1","0","-1","2","","0","0","0"
