cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,ilndom,ilnfor,ils,ichbal,isc,itrade,ifrepo,IOTHII
"6106","0","481355","3541483","AVENUE BANK","Nashville","TN","37203","9/30/2010","8/17/2020","NM","111 10th Ave. South, # 400","AVENUE FINANCIAL HOLDINGS INC","6","0","0","4","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","9/8/1911","1/1/1934","7/20/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","","14547","11502","","0","13","3019","0","13","0"
"90215","10957","619701","2465528","AVIDIA BANK","Hudson","MA","1749","9/30/2010","8/17/2020","SB","42 Main St.","ASSABET VALLEY BCORP","10","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","2/26/1869","11/27/1985","12/31/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.avidiabank.com","33031","29410","","0","0","3608","0","11","2"
"26617","0","178271","","AVON CO-OPERATIVE BANK","Avon","MA","2322","9/30/2010","8/17/2020","SM","1 E. Main St.","","1","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1914","4/3/1986","9/16/2008","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","2141","1668","","0","0","447","0","0","26"
"10171","0","362753","2183943","AVON STATE BANK","Avon","MN","56310","9/30/2010","8/17/2020","NM","104 Avon Ave N.","AVON STB EMPLOYEE STK OWNERSHIP PLAN&TR","1","0","0","8","1","Stearns","41060","St. Cloud, MN","7/19/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","3335","2591","","0","170","571","0","3","0"
"57866","0","3358252","3358261","AZTECAMERICA BANK","Berwyn","IL","60402","9/30/2010","8/17/2020","NM","2136 S. Oak Park Ave.","AZTECAMERICA BCORP INC","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","9/26/2005","9/26/2005","6/20/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","3605","3321","","0","14","270","0","0","0"
"30691","5755","204376","","B&L BANK","Lexington","MO","64067","9/30/2010","8/17/2020","SA","205 S. 13th St.","","3","0","0","4","0","Lafayette","28140","Kansas City, MO-KS","1/1/1887","3/15/1954","3/31/2006","Stock","0","0","OTS","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","4741","4144","","","","591","","","6"
"21265","10221","725732","","BAC FLORIDA BANK","Coral Gables","FL","33134","9/30/2010","8/17/2020","NM","169 Miracle Mile, # R10","","1","0","0","9","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/12/1973","10/12/1973","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","http://www.bacflorida.com","26814","22118","0","0","210","4350","57","2","77"
"2469","0","846945","1247727","BADGER BANK","Fort Atkinson","WI","53538","9/30/2010","8/17/2020","NM","220 Grant St.","CITIZENS FINL EMPLOYEE STK OWNERSHIP PLAN&TR","4","0","0","4","0","Jefferson","","","1/7/1884","1/1/1934","4/30/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.badgerbank.bank","3319","2724","","0","7","582","0","6","0"
"13272","11489","216445","1245675","BADGER STATE BANK","Cassville","WI","53806","9/30/2010","8/17/2020","NM","201 E. Amelia","BADGER BANK SERVICES INC","1","0","0","2","1","Grant","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","3344","3094","","0","6","237","0","7","0"
"2987","13311","69678","1141870","BAKER-BOYER NATIONAL BANK","Walla Walla","WA","99362","9/30/2010","8/17/2020","N","7 W. Main St","BAKER BOYER BCORP","10","0","1","4","0","Walla Walla","47460","Walla Walla, WA","11/10/1869","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.bakerboyer.com","16250","14065","","0","645","1520","0","0","20"
"26704","0","696168","","BALBOA THRIFT AND LOAN ASSOCIATION","Chula Vista","CA","91910","9/30/2010","8/17/2020","NM","865 Amena Court","","4","0","0","6","0","San Diego","41740","San Diego-Carlsbad, CA","12/11/1980","7/3/1986","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","http://www.balboathrift.com","15028","15019","","0","9","0","0","0","0"
"34456","0","1429028","","BALLINGER NATIONAL BANK","Ballinger","TX","76821","9/30/2010","8/17/2020","N","900 Hutchings Ave.","","1","0","0","2","1","Runnels","","","4/1/1997","4/1/1997","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.keystone.bank","1403","1077","","0","0","316","0","3","7"
"6959","13519","505","1048728","BALLSTON SPA NATIONAL BANK","Ballston Spa","NY","12020","9/30/2010","8/17/2020","N","87 Front St.","BALLSTON SPA BCORP INC","9","0","0","8","0","Saratoga","10580","Albany-Schenectady-Troy, NY","1/1/1838","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","https://ww.bsnb.com","12666","10644","","0","42","1860","0","7","113"
"34440","0","18377","","BALLY SAVINGS BANK","Bally","PA","19503","9/30/2010","8/17/2020","SB","323 Main St.","","1","0","0","5","0","Berks","39740","Reading, PA","1/2/1999","1/2/1999","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","","1202","785","","0","255","162","0","0","0"
"32341","8163","430278","","BALTIMORE COUNTY SAVINGS BANK, FSB","Baltimore","MD","21236","9/30/2010","8/17/2020","SA","4208 Ebenezer Rd.","","19","0","0","4","0","Baltimore","12580","Baltimore-Columbia-Towson, MD","4/4/1955","6/21/1985","3/31/2006","Stock","0","0","OTS","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","21539","18258","","","","3276","","","5"
"18923","0","750864","1951350","BANAMEX USA","Century City","CA","90067","9/30/2010","8/17/2020","NM","2029 Century Park East, # 42","CITIGROUP INC","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/1/1963","11/1/1963","12/15/2009","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","0","","30106","22647","4804","0","737","890","1028","0","0"
"27476","12941","1386251","1133286","BANCFIRST","Oklahoma City","OK","73102","9/30/2010","8/17/2020","NM","101 N. Broadway, # 200","BANCFIRST CORP","91","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","4/1/1989","4/1/1989","3/5/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.bancfirst.bank","126326","114789","","187","1744","9599","0","1","6"
"19919","0","170716","1391237","BANCO BILBAO VIZCAYA ARGENTARIA PUERTO RICO","San Juan","PR","918","9/30/2010","8/17/2020","NM","Torre Bbva, Avenida 254 Mu","BANCO BILBAO VIZCAYA ARGENTARIA SA","0","0","0","4","0","San Juan","41980","San Juan-Carolina-Caguas, PR","2/25/1969","3/20/1969","6/20/2007","Stock","0","1","FDIC","DIF","New York","ATLANTA","San Juan","New York","Northeastern","Southeast","38","0","","190833","176915","","0","208","13369","0","14","327"
"34968","0","940311","1129382","BANCO POPULAR DE PUERTO RICO","Hato Rey","PR","919","9/30/2010","8/17/2020","SM","209 Munoz Rivera Ave.","POPULAR INC","1","0","1","4","0","San Juan","41980","San Juan-Carolina-Caguas, PR","1/2/1999","1/2/1999","5/24/2010","Stock","0","0","FED","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","219","0","http://www.popular.com","1064000","733000","124000","39000","2000","147000","17000","1000","1000"
"34967","0","2736291","1129382","BANCO POPULAR NORTH AMERICA","New York","NY","10019","9/30/2010","8/17/2020","SM","11 W. 51st St.","POPULAR INC","97","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/2/1999","1/2/1999","8/30/2010","Stock","0","1","FED","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.popularbank.com","364195","326489","0","2325","504","32040","0","0","2837"
"20828","12675","816210","1239254","BANCO SANTANDER PUERTO RICO","San Juan","PR","917","9/30/2010","8/17/2020","NM","207 Ponce De Leon Ave.","BANCO SANTANDER SA","0","0","0","4","0","San Juan","41980","San Juan-Carolina-Caguas, PR","10/2/1972","10/2/1972","10/1/2009","Stock","0","1","FDIC","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","56","0","www.santander.pr","230645","221972","","1395","560","4827","154","16","1721"
"11813","11210","606046","1097614","BANCORPSOUTH BANK","Tupelo","MS","38801","9/30/2010","8/17/2020","NM","One Mississippi Plaza","BANCORPSOUTH INC","291","1","1","4","0","Lee","","","3/1/1876","1/1/1934","7/2/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","0","www.bancorpsouth.com","443513","373332","0","7707","133","61844","0","438","59"
"12342","0","570745","1491829","BANCROFT STATE BANK","Bancroft","WI","54921","9/30/2010","8/17/2020","NM","5496 Main St.","BANCROFT STATE BANCSHARES INC","5","0","0","4","1","Portage","","","10/7/1912","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","","2795","2671","","0","1","122","0","1","0"
"26653","0","78157","1139671","BANDERA BANK","Bandera","TX","78003","9/30/2010","8/17/2020","NM","207 Main St.","BANDERA BANCSHARES INC","1","0","0","8","1","Bandera","41700","San Antonio-New Braunfels, TX","4/24/1986","4/24/1986","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.banderabank.com","1571","1514","","0","0","33","0","24","0"
"58932","0","3806481","3879720","BANDERA FIRST STATE BANK","Bandera","TX","78003","9/30/2010","8/17/2020","NM","800 Main St.","BANDERA 1ST ST BANCSHARES INC","1","0","0","2","0","Bandera","41700","San Antonio-New Braunfels, TX","4/1/2009","4/1/2009","4/21/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.texashillcountrybank.com","415","241","","0","22","152","0","0","0"
"18408","7107","419406","3547999","BANGOR SAVINGS BANK","Bangor","ME","4401","9/30/2010","8/17/2020","SB","3 State St.","BANGOR BCORP MHC","56","0","0","4","0","Penobscot","12620","Bangor, ME","2/14/1852","7/1/1961","1/1/2009","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.bangor.com","84347","70099","","0","0","14194","0","54","0"
"1047","13079","496845","1099195","BANK & TRUST COMPANY","Litchfield","IL","62056","9/30/2010","8/17/2020","NM","401 N. Madison St.","LBT BANCSHARES INC","7","0","0","4","0","Montgomery","","","9/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.banktr.com","10151","8203","","28","2","1913","0","5","0"
"57730","17960","546384","","BANK @LANTEC","Virginia Beach","VA","23452","9/30/2010","8/17/2020","SA","501 S. Independence Blvd.","","4","0","0","5","0","Virginia Beach Cit","47260","Virginia Beach-Norfolk-Newport News, VA-NC","1/12/2004","1/12/2004","3/31/2006","Non-Stock","0","0","OTS","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","3296","2972","","","","324","","","0"
"58460","0","3606533","","BANK 1440","Phoenix","AZ","85054","9/30/2010","8/17/2020","NM","7010 E. Chauncey Lane, # 120","","2","0","0","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","6/18/2007","6/18/2007","7/24/2008","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","","4553","2785","","0","0","1682","0","6","80"
"34554","0","2624651","3305519","BANK 1ST","Albuquerque","NM","87110","9/30/2010","8/17/2020","NM","2900 Louisiana, N.E, S. Bldg","BANK 1ST FINANCIAL CORP","1","0","0","4","1","Bernalillo","10740","Albuquerque, NM","11/3/1997","11/3/1997","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","","2646","2371","","0","58","196","0","17","4"
"11521","0","64552","3045721","BANK 2","Oklahoma City","OK","73108","9/30/2010","8/17/2020","SM","909 S. Meridian Ave.","CHICKASAW BANC HOLDING CO","2","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","1/1/1903","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.ccb.bank","4112","3805","","0","0","285","0","4","18"
"8560","9178","634544","1060047","BANK 21","Carrollton","MO","64633","9/30/2010","8/17/2020","NM","One W. Washington Ave.","KNOTT HOLDING CO INC","5","0","0","4","1","Carroll","","","8/12/1912","1/1/1934","8/12/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bank21.com","1787","1067","","23","6","647","34","7","3"
"30789","5919","85771","","BANK 360","Beresford","SD","57004","9/30/2010","8/17/2020","SA","101 S. 3rd St.","","3","0","0","4","0","Union","43580","Sioux City, IA-NE-SD","7/18/1955","7/18/1955","3/30/2009","Non-Stock","0","0","OTS","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","1815","1638","","","","174","","","3"
"4147","52452","18854","3256134","BANK 7","Oklahoma City","OK","73116","9/30/2010","8/17/2020","SM","1039 Nw 63rd St.","HAINES FINANCIAL CORP","4","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","5/6/1901","1/1/1934","12/31/2007","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bank7.com","5448","5161","","0","124","146","0","9","8"
"5304","10916","594947","1208009","BANK FIRST NATIONAL","Manitowoc","WI","54220","9/30/2010","8/17/2020","N","402 N. Eighth St.","FIRST MANITOWOC BCORP INC","12","0","0","4","0","Manitowoc","","","1/1/1894","1/1/1934","11/1/2007","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.bankfirstwi.bank","28866","24408","","66","0","4382","0","6","4"
"8941","15932","812557","1124257","BANK FORWARD","Hannaford","ND","58448","9/30/2010","8/17/2020","NM","390 Wheat St","SECURITY STATE BANK HOLDING CO","13","0","1","2","1","Griggs","","","9/5/1927","1/1/1934","8/23/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.BANKFORWARD.COM","18202","16779","","98","3","1258","0","15","49"
"33686","0","790105","","BANK HAPOALIM B.M.","New York","NY","10036","9/30/2010","8/17/2020","OI","1177 Ave. Of Americas","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1921","11/25/1974","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","","","","","","","",""
"16604","9993","539032","1082209","BANK INDEPENDENT","Sheffield","AL","35660","9/30/2010","8/17/2020","SM","710 S. Montgomery Ave.","BANCINDEPENDENT INC","28","0","0","4","0","Colbert","22520","Florence-Muscle Shoals, AL","8/2/1947","8/2/1947","12/6/2008","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bibank.com","45927","43913","","0","35","1841","0","0","138"
"4456","11544","612346","1202762","BANK IOWA","Red Oak","IA","51566","9/30/2010","8/17/2020","SM","1805 N. Broadway","BANK IOWA CORP","4","0","0","2","1","Montgomery","","","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","","4504","3963","","0","3","513","0","8","17"
"5801","16085","299644","1202762","BANK IOWA","Denison","IA","51442","9/30/2010","8/17/2020","SM","1108 Broadway","BANK IOWA CORP","4","0","0","2","1","Crawford","","","6/6/1919","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","","4794","4170","","0","7","587","0","1","29"
"15736","0","668848","1202762","BANK IOWA","New Hampton","IA","50659","9/30/2010","8/17/2020","SM","606 W. Milwaukee","BANK IOWA CORP","4","0","0","2","1","Chickasaw","","","6/16/1937","4/15/1940","9/1/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","7082","6036","","0","193","832","0","8","13"
"14521","13639","187947","1202762","BANK IOWA","Clarinda","IA","51632","9/30/2010","8/17/2020","SM","101 N. 15th St.","BANK IOWA CORP","3","0","0","2","1","Page","","","3/7/1923","6/28/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.bankiowa.bank","3506","2837","","0","43","616","0","0","10"
"10130","14364","919942","1202762","BANK IOWA","Humboldt","IA","50548","9/30/2010","8/17/2020","SM","506 Sumner Ave.","BANK IOWA CORP","3","0","0","2","1","Humboldt","","","1/1/1927","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","5334","4387","","0","159","770","0","4","14"
"11354","13680","686440","1202762","BANK IOWA","Oskaloosa","IA","52577","9/30/2010","8/17/2020","SM","1710 3rd Ave. E.","BANK IOWA CORP","3","0","0","2","1","Mahaska","","","1/1/1917","1/1/1934","8/24/2009","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","5383","4614","","0","98","653","0","4","14"
"33927","14650","2235244","1202762","BANK IOWA","Altoona","IA","50009","9/30/2010","8/17/2020","SM","420 8th St. S.E.","BANK IOWA CORP","3","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","8/26/1994","8/26/1994","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","5294","4981","","0","25","240","0","0","48"
"19842","0","101019","1232536","BANK LEUMI USA","New York","NY","10017","9/30/2010","8/17/2020","NM","579 5th Ave.","BANK LEUMI LE-ISRAEL B M","12","1","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","7/22/1968","7/22/1968","7/23/2007","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.leumiusa.com","123762","86090","2422","11560","657","22560","25","0","448"
"5170","0","45551","1203714","BANK MIDWEST","Spirit Lake","IA","51360","9/30/2010","8/17/2020","SM","1525 18th St.","GOODENOW BCORP","9","0","1","2","1","Dickinson","","","1/1/1887","1/1/1934","7/1/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","bankmidwest.com","21257","18388","","93","0","2693","0","30","53"
"32964","13300","635859","2107707","BANK MIDWEST, NATIONAL ASSOCIATION","Kansas City","MO","64105","9/30/2010","8/17/2020","N","1111 Main St. Suite 1600","DICKINSON FINANCIAL CORP II","65","0","1","4","0","Jackson","28140","Kansas City, MO-KS","5/7/1990","5/7/1990","5/1/2008","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","","81253","71123","","1016","2943","5563","0","0","608"
"30125","17079","806378","","BANK MUTUAL","Brown Deer","WI","53223","9/30/2010","8/17/2020","SA","4949 W. Brown Deer Rd.","","79","0","1","9","0","Milwaukee","33340","Milwaukee-Waukesha-West Allis, WI","8/14/1940","8/14/1940","7/30/2007","Stock","0","0","OTS","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","0","","89984","60481","","","","29503","","","0"
"15093","12035","12245","1416747","BANK NORTH","Crivitz","WI","54114","9/30/2010","8/17/2020","NM","606 Henriette Ave.","PWB BANCSHARES INC","6","0","0","4","0","Marinette","","","1/1/1903","1/20/1934","9/19/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","","4548","3750","","0","1","796","0","1","0"
"16601","12437","645157","1870022","BANK NORTHWEST","Hamilton","MO","64644","9/30/2010","8/17/2020","NM","201 S. Davis St.","CALDWELL COUNTY BANCSHARES INC","5","0","0","2","1","Caldwell","28140","Kansas City, MO-KS","8/4/1945","8/4/1947","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.banknw.com","4212","3839","","77","6","285","0","2","3"
"11782","0","213538","","BANK OF ABBEVILLE & TRUST COMPANY","Abbeville","LA","70510","9/30/2010","8/17/2020","NM","123 Concord St.","","3","0","0","7","0","Vermilion","29180","Lafayette, LA","3/14/1894","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankofabbeville.com","4237","2169","","0","0","2061","0","6","1"
"19434","0","5461","3033746","BANK OF AGRICULTURE AND COMMERCE","Stockton","CA","95207","9/30/2010","8/17/2020","NM","2021 W. March Ln.","BAC FINANCIAL INC","11","0","0","4","1","San Joaquin","44700","Stockton-Lodi, CA","5/21/1965","5/21/1965","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.bankbac.com","17707","16397","","0","5","1274","0","0","31"
"13290","0","452104","","BANK OF AKRON","Akron","NY","14001","9/30/2010","8/17/2020","NM","46 Main St.","","5","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.bankofakron.com","6709","5894","","0","78","728","0","9","0"
"34577","0","2679839","3112119","BANK OF ALAMEDA","Alameda","CA","94501","9/30/2010","8/17/2020","NM","2130 Otis Dr.","NORCAL COMMUNITY BCORP","7","0","0","4","0","Alameda","41860","San Francisco-Oakland-Hayward, CA","3/23/1998","3/23/1998","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","","8551","8044","","29","56","419","0","0","3"
"155","14550","986935","3194076","BANK OF ALAPAHA","Alapaha","GA","31622","9/30/2010","8/17/2020","NM","245 Ne Railroad St.","ALAPAHA HOLDING CO","4","0","0","2","0","Berrien","","","3/25/1905","1/1/1934","3/24/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankofalapaha.com","3981","3419","","0","0","534","0","17","11"
"34992","16083","2727673","1883693","BANK OF ALBUQUERQUE, NATIONAL ASSOCIATION","Albuquerque","NM","87102","9/30/2010","8/17/2020","N","201 3rd St, N.W.","BOK FINANCIAL CORP","22","0","0","9","0","Bernalillo","10740","Albuquerque, NM","12/3/1998","12/3/1998","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","0","","33585","14173","","0","0","18583","0","598","231"
"26689","0","564052","2029368","BANK OF ALMA","Alma","WI","54610","9/30/2010","8/17/2020","NM","211 Main St.","DAIRYLAND BANK HOLDING CORP","4","0","1","4","0","Buffalo","","","6/20/1986","6/20/1986","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.bankofalma.net","8341","7406","","107","63","760","0","5","0"
"57029","0","2936840","2936859","BANK OF ALPENA","Alpena","MI","49707","9/30/2010","8/17/2020","NM","468 Ripley Blvd.","ALPENA BANKING CORP","1","0","0","4","0","Alpena","","","3/26/2001","3/26/2001","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","2907","2542","","0","3","359","0","0","3"
"25178","12449","1443266","1073757","BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION","San Francisco","CA","94104","9/30/2010","8/17/2020","N","555 California St.","BANK OF AMERICA CORP","1","0","0","5","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","5/18/1984","5/18/1984","9/16/2009","Stock","0","0","OCC","DIF","San Francisco","WASHINGTON","San Francisco","San Francisco","Western","Western","0","0","www.bankofamerica.com","941942","938073","","0","379","0","0","27","3463"
"35453","0","2867056","1073757","BANK OF AMERICA OREGON, NATIONAL ASSOCIATION","Portland","OR","97204","9/30/2010","8/17/2020","N","121 S.W. Morrison St.","BANK OF AMERICA CORP","1","0","0","5","0","Multnomah","38900","Portland-Vancouver-Hillsboro, OR-WA","2/15/2000","2/15/2000","2/17/2009","Stock","0","0","OCC","DIF","San Francisco","WASHINGTON","Portland","San Francisco","Western","West","0","0","","547119","545854","","0","66","0","0","29","1170"
"3510","0","480228","1073757","BANK OF AMERICA, NATIONAL ASSOCIATION","Charlotte","NC","28202","9/30/2010","8/17/2020","N","101 S Tryon St","BANK OF AMERICA CORP","6000","228","1","9","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","10/17/1904","1/1/1934","11/2/2009","Stock","0","1","OCC","DIF","Atlanta","WASHINGTON","Charlotte","Richmond","Northeastern","Southeast","0","0","www.bankofamerica.com","32451046","20837193","807237","790534","391875","8013502","865078","448248","297379"
"58032","0","3344611","1073757","BANK OF AMERICA, RHODE ISLAND, NATIONAL ASSOCIATION","Providence","RI","2903","9/30/2010","8/17/2020","N","111 Westminister St.","BANK OF AMERICA CORP","1","0","0","5","0","Providence","39300","Providence-Warwick, RI-MA","6/3/2005","6/3/2005","1/16/2009","Stock","0","0","OCC","DIF","New York","WASHINGTON","South Boston","Boston","Northeastern","Northeast","0","0","","745657","742621","","0","61","0","0","538","2437"
"12773","10791","984379","2748995","BANK OF AMERICAN FORK","American Fork","UT","84003","9/30/2010","8/17/2020","NM","33 E. Main St.","PEOPLES UTAH BCORP","13","0","0","4","0","Utah","39340","Provo-Orem, UT","1/1/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.altabank.com","32258","29639","","0","46","2565","0","8","0"
"34830","16096","2701767","1974443","BANK OF ANDERSON, NATIONAL ASSOCIATION","Anderson","SC","29621","9/30/2010","8/17/2020","N","201 E. Greenville St.","PEOPLES BCORP INC","3","0","0","4","0","Anderson","24860","Greenville-Anderson-Mauldin, SC","9/3/1998","9/3/1998","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","5044","3667","","0","0","1357","0","6","14"
"8243","9803","31835","3664216","BANK OF ANGUILLA","Anguilla","MS","38721","9/30/2010","8/17/2020","NM","130 Holland St.","PYRAMID FINANCIAL CORP","5","0","0","2","0","Sharkey","","","1/1/1904","1/1/1934","6/3/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.bankofanguilla.com","3902","3345","","0","1","539","0","2","15"
